mode,rsrc,pos,cprobe,fcross_hz,pm_deg,tdb_10hz,rload
0db,1m,1,1f,736216,70.1351,80.2325,100k
0db,1m,1,47p,737282,69.9337,80.2325,100k
0db,1m,1,100p,738426,69.7052,80.2325,100k
0db,1m,1,220p,740773,69.184,80.2325,100k
0db,1m,1,470p,744566,68.0919,80.2325,100k
0db,1m,1,1n,746731,65.9033,80.2325,100k
0db,1m,1,1.5n,741898,64.1984,80.2325,100k
0db,1m,1,2.2n,728021,62.5535,80.2325,100k
0db,1m,1,2.7n,715916,61.851,80.2325,100k
0db,1m,1,3.3n,701207,61.3899,80.2325,100k
0db,1m,1,4.7n,671186,61.2598,80.2325,100k
0db,1m,2,1f,736216,70.1351,80.2325,100k
0db,1m,2,47p,737308,69.9336,80.2325,100k
0db,1m,2,100p,738541,69.705,80.2325,100k
0db,1m,2,220p,741336,69.1825,80.2325,100k
0db,1m,2,470p,747328,68.0661,80.2325,100k
0db,1m,2,1n,760082,65.5907,80.2325,100k
0db,1m,2,1.5n,772303,63.1081,80.2325,100k
0db,1m,2,2.2n,789235,59.3954,80.2325,100k
0db,1m,2,2.7n,800849,56.5839,80.2325,100k
0db,1m,2,3.3n,813589,53.072,80.2325,100k
0db,1m,2,4.7n,834519,44.6598,80.2324,100k
0db,1k,1,1f,736178,69.9045,80.2325,100k
0db,1k,1,47p,737245,69.7028,80.2325,100k
0db,1k,1,100p,738388,69.474,80.2325,100k
0db,1k,1,220p,740735,68.952,80.2325,100k
0db,1k,1,470p,744527,67.8589,80.2325,100k
0db,1k,1,1n,746691,65.6698,80.2325,100k
0db,1k,1,1.5n,741859,63.9663,80.2325,100k
0db,1k,1,2.2n,727986,62.3258,80.2325,100k
0db,1k,1,2.7n,715884,61.627,80.2325,100k
0db,1k,1,3.3n,701177,61.1704,80.2325,100k
0db,1k,1,4.7n,671161,61.0496,80.2325,100k
0db,1k,2,1f,736178,69.9045,80.2325,100k
0db,1k,2,47p,737270,69.7027,80.2325,100k
0db,1k,2,100p,738503,69.4737,80.2325,100k
0db,1k,2,220p,741297,68.9504,80.2325,100k
0db,1k,2,470p,747288,67.8322,80.2325,100k
0db,1k,2,1n,760037,65.353,80.2325,100k
0db,1k,2,1.5n,772256,62.8669,80.2325,100k
0db,1k,2,2.2n,789183,59.1493,80.2325,100k
0db,1k,2,2.7n,800792,56.3345,80.2325,100k
0db,1k,2,3.3n,813528,52.8192,80.2325,100k
0db,1k,2,4.7n,834453,44.4015,80.2324,100k
0db,2.5k,1,1f,736049,69.5617,80.2325,100k
0db,2.5k,1,47p,737114,69.3596,80.2325,100k
0db,2.5k,1,100p,738257,69.1303,80.2325,100k
0db,2.5k,1,220p,740602,68.6074,80.2325,100k
0db,2.5k,1,470p,744388,67.5128,80.2325,100k
0db,2.5k,1,1n,746551,65.3232,80.2325,100k
0db,2.5k,1,1.5n,741724,63.6223,80.2325,100k
0db,2.5k,1,2.2n,727864,61.988,80.2325,100k
0db,2.5k,1,2.7n,715772,61.2946,80.2325,100k
0db,2.5k,1,3.3n,701075,60.8445,80.2325,100k
0db,2.5k,1,4.7n,671075,60.7369,80.2325,100k
