cand,pos,rsrc,cwire,fcross_hz,pm_deg,tdb_10hz
1,0,1m,1f,695164,73.9668,78.3986
1,0,1m,47p,696320,73.7701,78.3986
1,0,1m,100p,697627,73.5469,78.3986
1,0,1m,220p,700598,73.0355,78.3986
1,0,1m,470p,706838,71.944,78.3986
1,0,1m,1n,720608,69.4948,78.3986
1,0,1m,2.2n,753354,63.2235,78.3986
1,0,1m,4.7n,811923,47.3135,78.3985
1,0,430,1f,695154,73.8727,78.3986
1,0,430,47p,696310,73.6759,78.3986
1,0,430,100p,697617,73.4524,78.3986
1,0,430,220p,700588,72.9407,78.3986
1,0,430,470p,706828,71.8483,78.3986
1,0,430,1n,720596,69.3974,78.3986
1,0,430,2.2n,753340,63.1217,78.3986
1,0,430,4.7n,811907,47.2043,78.3985
1,6,1m,1f,695980,73.9767,78.544
1,6,1m,47p,696240,73.9267,78.544
1,6,1m,100p,696449,73.8705,78.544
1,6,1m,220p,696591,73.751,78.544
1,6,1m,470p,695714,73.572,78.544
1,6,1m,1n,692506,73.4794,78.544
1,6,1m,2.2n,688933,73.5865,78.544
1,6,1m,4.7n,687231,73.7134,78.544
1,6,430,1f,695971,73.8824,78.544
1,6,430,47p,696231,73.8324,78.544
1,6,430,100p,696440,73.7763,78.544
1,6,430,220p,696582,73.6567,78.544
1,6,430,470p,695705,73.4778,78.544
1,6,430,1n,692497,73.3857,78.544
1,6,430,2.2n,688924,73.4932,78.544
1,6,430,4.7n,687222,73.6203,78.544
1,12,1m,1f,696195,73.9792,78.5827
1,12,1m,47p,696263,73.9666,78.5827
1,12,1m,100p,696323,73.9523,78.5827
1,12,1m,220p,696395,73.921,78.5827
1,12,1m,470p,696282,73.8672,78.5827
1,12,1m,1n,695494,73.8179,78.5827
1,12,1m,2.2n,694185,73.8348,78.5827
1,12,1m,4.7n,693417,73.8799,78.5827
1,12,430,1f,696186,73.885,78.5827
1,12,430,47p,696254,73.8723,78.5827
1,12,430,100p,696314,73.8581,78.5827
1,12,430,220p,696385,73.8268,78.5827
1,12,430,470p,696272,73.7729,78.5827
1,12,430,1n,695485,73.7237,78.5827
1,12,430,2.2n,694175,73.7408,78.5827
1,12,430,4.7n,693408,73.7861,78.5827
2,0,1m,1f,698652,74.0093,79.036
2,0,1m,47p,699831,73.8107,79.036
2,0,1m,100p,701164,73.5853,79.036
2,0,1m,220p,704195,73.0688,79.036
2,0,1m,470p,710639,71.9634,79.036
2,0,1m,1n,724755,69.4842,79.036
2,0,1m,2.2n,758607,63.1081,79.0359
2,0,1m,4.7n,819644,46.805,79.0359
2,0,430,1f,698643,73.9147,79.036
2,0,430,47p,699822,73.716,79.036
2,0,430,100p,701155,73.4903,79.036
2,0,430,220p,704186,72.9735,79.036
2,0,430,470p,710629,71.8673,79.036
2,0,430,1n,724744,69.3861,79.036
2,0,430,2.2n,758594,63.0057,79.0359
2,0,430,4.7n,819628,46.6949,79.0359
2,6,1m,1f,699470,74.0196,79.1919
2,6,1m,47p,699715,73.9694,79.1919
2,6,1m,100p,699860,73.9142,79.1919
2,6,1m,220p,699711,73.8079,79.1919
2,6,1m,470p,698288,73.7027,79.1919
2,6,1m,1n,695782,73.7208,79.1919
2,6,1m,2.2n,694060,73.8137,79.1919
2,6,1m,4.7n,693382,73.8773,79.1919
2,6,430,1f,699461,73.9248,79.1919
2,6,430,47p,699706,73.8747,79.1919
2,6,430,100p,699851,73.8194,79.1919
2,6,430,220p,699702,73.7131,79.1919
2,6,430,470p,698280,73.6082,79.1919
2,6,430,1n,695774,73.6266,79.1919
2,6,430,2.2n,694051,73.7197,79.1919
2,6,430,4.7n,693373,73.7834,79.1919
2,12,1m,1f,699688,74.0223,79.2338
2,12,1m,47p,699754,74.0095,79.2338
2,12,1m,100p,699802,73.9952,79.2338
2,12,1m,220p,699810,73.9658,79.2338
2,12,1m,470p,699519,73.9272,79.2338
2,12,1m,1n,698747,73.9176,79.2338
2,12,1m,2.2n,698050,73.9453,79.2338
2,12,1m,4.7n,697749,73.9697,79.2338
2,12,430,1f,699678,73.9276,79.2338
2,12,430,47p,699744,73.9148,79.2338
2,12,430,100p,699792,73.9005,79.2338
2,12,430,220p,699800,73.8711,79.2338
2,12,430,470p,699509,73.8325,79.2338
2,12,430,1n,698737,73.823,79.2338
2,12,430,2.2n,698040,73.8508,79.2338
2,12,430,4.7n,697739,73.8752,79.2338
