cand,pos,rsrc,cwire,fcross_hz,pm_deg,tdb_10hz
1,0,1m,1f,632581,73.2232,78.3659
1,0,1m,47p,633461,73.0431,78.3659
1,0,1m,100p,634454,72.839,78.3659
1,0,1m,220p,636708,72.3727,78.3659
1,0,1m,470p,641420,71.3827,78.3659
1,0,1m,1n,651598,69.1934,78.3659
1,0,1m,2.2n,675013,63.7694,78.3659
1,0,1m,4.7n,716919,50.7252,78.3658
1,0,430,1f,632573,73.1379,78.3659
1,0,430,47p,633453,72.9577,78.3659
1,0,430,100p,634446,72.7534,78.3659
1,0,430,220p,636700,72.2868,78.3659
1,0,430,470p,641411,71.2962,78.3659
1,0,430,1n,651589,69.1056,78.3659
1,0,430,2.2n,675002,63.6786,78.3659
1,0,430,4.7n,716905,50.6291,78.3658
1,6,1m,1f,633323,73.2244,78.5103
1,6,1m,47p,633521,73.1789,78.5103
1,6,1m,100p,633682,73.1284,78.5103
1,6,1m,220p,633800,73.022,78.5103
1,6,1m,470p,633135,72.8625,78.5102
1,6,1m,1n,630448,72.7813,78.5102
1,6,1m,2.2n,627120,72.9033,78.5102
1,6,1m,4.7n,625451,73.0475,78.5102
1,6,430,1f,633315,73.1389,78.5103
1,6,430,47p,633513,73.0935,78.5103
1,6,430,100p,633675,73.0429,78.5103
1,6,430,220p,633792,72.9365,78.5103
1,6,430,470p,633127,72.7771,78.5103
1,6,430,1n,630440,72.6962,78.5102
1,6,430,2.2n,627113,72.8187,78.5102
1,6,430,4.7n,625444,72.9631,78.5102
1,12,1m,1f,633518,73.2247,78.5486
1,12,1m,47p,633570,73.2132,78.5486
1,12,1m,100p,633616,73.2003,78.5486
1,12,1m,220p,633672,73.1724,78.5486
1,12,1m,470p,633591,73.1245,78.5486
1,12,1m,1n,632953,73.0804,78.5486
1,12,1m,2.2n,631768,73.1013,78.5486
1,12,1m,4.7n,631023,73.1526,78.5486
1,12,430,1f,633510,73.1393,78.5486
1,12,430,47p,633562,73.1277,78.5486
1,12,430,100p,633608,73.1148,78.5486
1,12,430,220p,633665,73.0869,78.5486
1,12,430,470p,633583,73.0391,78.5486
1,12,430,1n,632945,72.995,78.5486
1,12,430,2.2n,631760,73.0161,78.5486
1,12,430,4.7n,631015,73.0675,78.5486
2,0,1m,1f,635751,73.2289,78.9984
2,0,1m,47p,636648,73.047,78.9984
2,0,1m,100p,637661,72.8408,78.9984
2,0,1m,220p,639960,72.3697,78.9984
2,0,1m,470p,644766,71.3692,78.9984
2,0,1m,1n,655253,69.1512,78.9984
2,0,1m,2.2n,679430,63.6425,78.9984
2,0,1m,4.7n,722790,50.3384,78.9983
2,0,430,1f,635743,73.1431,78.9984
2,0,430,47p,636640,72.9611,78.9984
2,0,430,100p,637653,72.7548,78.9984
2,0,430,220p,639952,72.2834,78.9984
2,0,430,470p,644758,71.2822,78.9984
2,0,430,1n,655244,69.0628,78.9984
2,0,430,2.2n,679419,63.5511,78.9984
2,0,430,4.7n,722777,50.2415,78.9983
2,6,1m,1f,636495,73.2305,79.1531
2,6,1m,47p,636682,73.185,79.1531
2,6,1m,100p,636795,73.1355,79.1531
2,6,1m,220p,636691,73.0411,79.1531
2,6,1m,470p,635550,72.947,79.1531
2,6,1m,1n,633306,72.9722,79.153
2,6,1m,2.2n,631643,73.0776,79.153
2,6,1m,4.7n,630980,73.1497,79.153
2,6,430,1f,636487,73.1446,79.1531
2,6,430,47p,636674,73.099,79.1531
2,6,430,100p,636788,73.0496,79.1531
2,6,430,220p,636684,72.9552,79.1531
2,6,430,470p,635543,72.8612,79.1531
2,6,430,1n,633299,72.8867,79.1531
2,6,430,2.2n,631636,72.9923,79.153
2,6,430,4.7n,630973,73.0645,79.153
2,12,1m,1f,636693,73.2309,79.1946
2,12,1m,47p,636743,73.2193,79.1946
2,12,1m,100p,636780,73.2065,79.1946
2,12,1m,220p,636789,73.1803,79.1946
2,12,1m,470p,636563,73.1458,79.1946
2,12,1m,1n,635896,73.1385,79.1946
2,12,1m,2.2n,635235,73.17,79.1946
2,12,1m,4.7n,634940,73.1978,79.1946
2,12,430,1f,636684,73.145,79.1946
2,12,430,47p,636734,73.1334,79.1946
2,12,430,100p,636771,73.1205,79.1946
2,12,430,220p,636780,73.0944,79.1946
2,12,430,470p,636554,73.06,79.1946
2,12,430,1n,635888,73.0527,79.1946
2,12,430,2.2n,635226,73.0843,79.1946
2,12,430,4.7n,634932,73.1121,79.1946
