cand,pos,rsrc,cwire,fcross_hz,pm_deg,tdb_10hz
1,0,1m,1f,944188,66.2911,79.5754
1,0,1m,47p,946920,65.9766,79.5754
1,0,1m,100p,950025,65.6175,79.5754
1,0,1m,220p,957206,64.7854,79.5754
1,0,1m,470p,972888,62.96,79.5754
1,0,1m,1n,1.00927E+06,58.6259,79.5754
1,0,1m,2.2n,1.10691E+06,45.7168,79.5754
1,0,1m,4.7n,1.1815E+06,15.9148,79.5753
1,0,430,1f,944165,66.1639,79.5754
1,0,430,47p,946897,65.849,79.5754
1,0,430,100p,950001,65.4895,79.5754
1,0,430,220p,957181,64.6565,79.5754
1,0,430,470p,972861,62.8291,79.5754
1,0,430,1n,1.00924E+06,58.4903,79.5754
1,0,430,2.2n,1.10686E+06,45.5694,79.5754
1,0,430,4.7n,1.18146E+06,15.7583,79.5753
1,6,1m,1f,945314,66.3027,79.7238
1,6,1m,47p,945919,66.223,79.7238
1,6,1m,100p,946381,66.1343,79.7238
1,6,1m,220p,946559,65.9572,79.7238
1,6,1m,470p,944407,65.7542,79.7238
1,6,1m,1n,939120,65.7488,79.7238
1,6,1m,2.2n,934725,65.9145,79.7238
1,6,1m,4.7n,932843,66.0403,79.7237
1,6,430,1f,945290,66.1754,79.7238
1,6,430,47p,945896,66.0955,79.7238
1,6,430,100p,946358,66.0068,79.7238
1,6,430,220p,946536,65.8297,79.7238
1,6,430,470p,944384,65.6269,79.7238
1,6,430,1n,939098,65.6222,79.7238
1,6,430,2.2n,934702,65.7885,79.7238
1,6,430,4.7n,932821,65.9146,79.7237
1,12,1m,1f,945610,66.3058,79.7632
1,12,1m,47p,945768,66.2856,79.7632
1,12,1m,100p,945905,66.263,79.7632
1,12,1m,220p,946041,66.2151,79.7632
1,12,1m,470p,945702,66.1452,79.7632
1,12,1m,1n,944219,66.1135,79.7632
1,12,1m,2.2n,942499,66.1578,79.7632
1,12,1m,4.7n,941655,66.2058,79.7632
1,12,430,1f,945586,66.1784,79.7632
1,12,430,47p,945745,66.1582,79.7632
1,12,430,100p,945881,66.1355,79.7632
1,12,430,220p,946017,66.0876,79.7632
1,12,430,470p,945679,66.0178,79.7632
1,12,430,1n,944196,65.9862,79.7632
1,12,430,2.2n,942476,66.0309,79.7632
1,12,430,4.7n,941632,66.079,79.7632
2,0,1m,1f,948997,66.3416,80.2263
2,0,1m,47p,951787,66.0238,80.2263
2,0,1m,100p,954958,65.6609,80.2263
2,0,1m,220p,962429,64.8162,80.2263
2,0,1m,470p,978509,62.9673,80.2263
2,0,1m,1n,1.01617E+06,58.557,80.2263
2,0,1m,2.2n,1.11838E+06,45.2759,80.2262
2,0,1m,4.7n,1.19202E+06,14.8751,80.2262
2,0,430,1f,948973,66.2138,80.2263
2,0,430,47p,951763,65.8956,80.2263
2,0,430,100p,954934,65.5323,80.2263
2,0,430,220p,962404,64.6865,80.2263
2,0,430,470p,978481,62.8357,80.2263
2,0,430,1n,1.01613E+06,58.4205,80.2263
2,0,430,2.2n,1.11833E+06,45.1269,80.2262
2,0,430,4.7n,1.19198E+06,14.7173,80.2262
2,6,1m,1f,950125,66.3538,80.3857
2,6,1m,47p,950691,66.2739,80.3857
2,6,1m,100p,950981,66.1885,80.3857
2,6,1m,220p,950473,66.0463,80.3857
2,6,1m,470p,947699,65.9689,80.3857
2,6,1m,1n,944302,66.0439,80.3857
2,6,1m,2.2n,942389,66.1464,80.3857
2,6,1m,4.7n,941645,66.2047,80.3857
2,6,430,1f,950102,66.2258,80.3857
2,6,430,47p,950667,66.1458,80.3857
2,6,430,100p,950957,66.0604,80.3857
2,6,430,220p,950450,65.9182,80.3857
2,6,430,470p,947675,65.8412,80.3857
2,6,430,1n,944279,65.9166,80.3857
2,6,430,2.2n,942366,66.0194,80.3857
2,6,430,4.7n,941621,66.0779,80.3857
2,12,1m,1f,950426,66.3571,80.4286
2,12,1m,47p,950578,66.3367,80.4286
2,12,1m,100p,950681,66.3143,80.4286
2,12,1m,220p,950658,66.2721,80.4286
2,12,1m,470p,950011,66.2335,80.4286
2,12,1m,1n,948844,66.244,80.4286
2,12,1m,2.2n,948039,66.2793,80.4286
2,12,1m,4.7n,947710,66.3025,80.4286
2,12,430,1f,950402,66.229,80.4286
2,12,430,47p,950554,66.2086,80.4286
2,12,430,100p,950657,66.1862,80.4286
2,12,430,220p,950635,66.144,80.4286
2,12,430,470p,949988,66.1055,80.4286
2,12,430,1n,948821,66.1162,80.4286
2,12,430,2.2n,948015,66.1516,80.4286
2,12,430,4.7n,947687,66.1748,80.4286
