col0,col1,col2,col3,col4,col5,col6,col7
2.028e-05,0.063539229,2.028e-05,0.14332528,2.028e-05,0.191589601,2.028e-05,1.02667875
2.128e-05,0.066654077,2.128e-05,0.153148631,2.128e-05,0.201405633,2.128e-05,1.03657085
2.228e-05,0.0697662936,2.228e-05,0.162962684,2.228e-05,0.211212343,2.228e-05,1.04645377
2.328e-05,0.072875756,2.328e-05,0.172769733,2.328e-05,0.221012024,2.328e-05,1.05632941
2.428e-05,0.0759823414,2.428e-05,0.182566742,2.428e-05,0.230801642,2.428e-05,1.06619518
2.528e-05,0.0790859271,2.528e-05,0.192355884,2.528e-05,0.240583368,2.528e-05,1.07605276
2.628e-05,0.0821863906,2.628e-05,0.202134346,2.628e-05,0.250354389,2.628e-05,1.08589986
2.728e-05,0.0852836095,2.728e-05,0.211904004,2.728e-05,0.260116584,2.728e-05,1.09573781
2.828e-05,0.0883774616,2.828e-05,0.221662395,2.828e-05,0.269867489,2.828e-05,1.10556469
2.928e-05,0.0914678247,2.928e-05,0.231411014,2.928e-05,0.279608598,2.928e-05,1.11538145
3.028e-05,0.0945545769,3.028e-05,0.2411478,3.028e-05,0.289337853,3.028e-05,1.12518655
3.128e-05,0.0976375961,3.128e-05,0.250873839,3.128e-05,0.299056337,3.128e-05,1.13498058
3.228e-05,0.100716761,3.228e-05,0.260587478,3.228e-05,0.308762401,3.228e-05,1.14476235
3.328e-05,0.103791949,3.328e-05,0.27028941,3.328e-05,0.318456734,3.328e-05,1.15453211
3.428e-05,0.10686304,3.428e-05,0.279978357,3.428e-05,0.328138063,3.428e-05,1.164289
3.528e-05,0.109929913,3.528e-05,0.289654663,3.528e-05,0.337806728,3.528e-05,1.17403295
3.628e-05,0.112992445,3.628e-05,0.299317374,3.628e-05,0.347461778,3.628e-05,1.1837634
3.728e-05,0.116050517,3.728e-05,0.308966541,3.728e-05,0.357103263,3.728e-05,1.19348003
3.828e-05,0.119104007,3.828e-05,0.318601474,3.828e-05,0.366730495,3.828e-05,1.20318248
3.928e-05,0.122152795,3.928e-05,0.328221994,3.928e-05,0.376343293,3.928e-05,1.21287028
4.028e-05,0.125196761,4.028e-05,0.337827612,4.028e-05,0.385941171,4.028e-05,1.22254318
4.128e-05,0.128235784,4.128e-05,0.34741798,4.128e-05,0.395523779,4.128e-05,1.23220062
4.228e-05,0.131269745,4.228e-05,0.356992754,4.228e-05,0.405090773,4.228e-05,1.24184245
4.328e-05,0.134298523,4.328e-05,0.366551469,4.328e-05,0.41464169,4.328e-05,1.25146801
4.428e-05,0.137322,4.428e-05,0.376093874,4.428e-05,0.424176279,4.428e-05,1.26107723
4.528e-05,0.140340055,4.528e-05,0.385619436,4.528e-05,0.433694007,4.528e-05,1.27066941
4.628e-05,0.14335257,4.628e-05,0.395127958,4.628e-05,0.443194677,4.628e-05,1.28024449
4.728e-05,0.146359426,4.728e-05,0.40461887,4.728e-05,0.45267772,4.728e-05,1.28980178
4.828e-05,0.149360503,4.828e-05,0.414092,4.828e-05,0.462142963,4.828e-05,1.2993412
4.928e-05,0.152355684,4.928e-05,0.423546769,4.928e-05,0.471589829,4.928e-05,1.30886209
5.028e-05,0.155344851,5.028e-05,0.432983007,5.028e-05,0.481018148,5.028e-05,1.31836436
5.128e-05,0.158327884,5.128e-05,0.442400144,5.128e-05,0.490427349,5.128e-05,1.32784735
5.228e-05,0.161304667,5.228e-05,0.451797997,5.228e-05,0.49981725,5.228e-05,1.33731095
5.328e-05,0.164275082,5.328e-05,0.461176017,5.328e-05,0.509187304,5.328e-05,1.34675454
5.428e-05,0.167239012,5.428e-05,0.470533999,5.428e-05,0.518537303,5.428e-05,1.35617799
5.528e-05,0.17019634,5.528e-05,0.479871422,5.528e-05,0.527866729,5.528e-05,1.36558069
5.628e-05,0.173146948,5.628e-05,0.489188055,5.628e-05,0.537175351,5.628e-05,1.37496249
5.728e-05,0.176090721,5.728e-05,0.498483407,5.728e-05,0.546462677,5.728e-05,1.38432282
5.828e-05,0.179027542,5.828e-05,0.50775722,5.828e-05,0.55572845,5.828e-05,1.39366149
5.928e-05,0.181957295,5.928e-05,0.517009033,5.928e-05,0.564972209,5.928e-05,1.40297797
6.028e-05,0.184879865,6.028e-05,0.526238563,6.028e-05,0.574193672,6.028e-05,1.41227204
6.128e-05,0.187795136,6.128e-05,0.535445373,6.128e-05,0.583392403,6.128e-05,1.4215432
6.228e-05,0.190702994,6.228e-05,0.544629163,6.228e-05,0.5925681,6.228e-05,1.43079121
6.328e-05,0.193603323,6.328e-05,0.553789518,6.328e-05,0.601720349,6.328e-05,1.44001557
6.428e-05,0.196496008,6.428e-05,0.562926118,6.428e-05,0.610848833,6.428e-05,1.44921605
6.528e-05,0.199380937,6.528e-05,0.572038568,6.528e-05,0.619953155,6.528e-05,1.45839217
6.628e-05,0.202257994,6.628e-05,0.581126538,6.628e-05,0.629032985,6.628e-05,1.46754367
6.728e-05,0.205127066,6.728e-05,0.590189645,6.728e-05,0.63808794,6.728e-05,1.4766701
6.828e-05,0.20798804,6.828e-05,0.59922755,6.828e-05,0.647117683,6.828e-05,1.48577118
6.928e-05,0.210840804,6.928e-05,0.60823988,6.928e-05,0.656121841,6.928e-05,1.49484646
7.028e-05,0.213685243,7.028e-05,0.617226294,7.028e-05,0.665100073,7.028e-05,1.50389569
7.128e-05,0.216521247,7.128e-05,0.626186424,7.128e-05,0.674052011,7.128e-05,1.5129184
7.228e-05,0.219348703,7.228e-05,0.635119928,7.228e-05,0.682977314,7.228e-05,1.52191434
7.328e-05,0.222167499,7.328e-05,0.644026443,7.328e-05,0.691875618,7.328e-05,1.53088305
7.428e-05,0.224977525,7.428e-05,0.652905627,7.428e-05,0.700746583,7.428e-05,1.53982428
7.528e-05,0.227778668,7.528e-05,0.66175712,7.528e-05,0.709589848,7.528e-05,1.54873758
7.628e-05,0.23057082,7.628e-05,0.670580583,7.628e-05,0.718405074,7.628e-05,1.5576227
7.728e-05,0.233353869,7.728e-05,0.679375655,7.728e-05,0.727191903,7.728e-05,1.56647917
7.828e-05,0.236127705,7.828e-05,0.688142003,7.828e-05,0.735949999,7.828e-05,1.57530677
7.928e-05,0.23889222,7.928e-05,0.696879266,7.928e-05,0.744679004,7.928e-05,1.58410503
8.028e-05,0.241647303,8.028e-05,0.705587115,8.028e-05,0.753378587,8.028e-05,1.59287371
8.128e-05,0.244392847,8.128e-05,0.714265189,8.128e-05,0.76204839,8.128e-05,1.60161236
8.228e-05,0.247128743,8.228e-05,0.722913164,8.228e-05,0.770688087,8.228e-05,1.61032074
8.328e-05,0.249854882,8.328e-05,0.731530679,8.328e-05,0.779297317,8.328e-05,1.6189984
8.428e-05,0.252571157,8.428e-05,0.740117415,8.428e-05,0.787875763,8.428e-05,1.62764511
8.528e-05,0.255277462,8.528e-05,0.74867301,8.528e-05,0.796423063,8.528e-05,1.6362604
8.628e-05,0.257973688,8.628e-05,0.757197149,8.628e-05,0.804938904,8.628e-05,1.64484407
8.728e-05,0.26065973,8.728e-05,0.765689473,8.728e-05,0.813422923,8.728e-05,1.65339565
8.828e-05,0.263335482,8.828e-05,0.774149671,8.828e-05,0.821874813,8.828e-05,1.66191493
8.928e-05,0.266000838,8.928e-05,0.782577383,8.928e-05,0.830294212,8.928e-05,1.67040144
9.028e-05,0.268655692,9.028e-05,0.790972303,9.028e-05,0.838680817,9.028e-05,1.67885497
9.128e-05,0.27129994,9.128e-05,0.799334073,9.128e-05,0.847034267,9.128e-05,1.68727507
9.228e-05,0.273933478,9.228e-05,0.80766239,9.228e-05,0.855354261,9.228e-05,1.69566153
9.328e-05,0.276556202,9.328e-05,0.815956896,9.328e-05,0.863640443,9.328e-05,1.70401389
9.428e-05,0.279168007,9.428e-05,0.824217294,9.428e-05,0.871892514,9.428e-05,1.71233195
9.528e-05,0.281768792,9.528e-05,0.832443228,9.528e-05,0.880110119,9.528e-05,1.72061526
9.628e-05,0.284358452,9.628e-05,0.840634402,9.628e-05,0.888292963,9.628e-05,1.7288636
9.728e-05,0.286936887,9.728e-05,0.848790464,9.728e-05,0.896440694,9.728e-05,1.73707654
9.828e-05,0.289503994,9.828e-05,0.856911122,9.828e-05,0.904553019,9.828e-05,1.74525387
9.928e-05,0.292059672,9.928e-05,0.864996025,9.928e-05,0.912629588,9.928e-05,1.75339515
0.00010028,0.294603819,0.00010028,0.873044884,0.00010028,0.920670113,0.00010028,1.76150017
0.00010128,0.297136337,0.00010128,0.881057351,0.00010128,0.928674247,0.00010128,1.7695685
0.00010228,0.299657124,0.00010228,0.889033139,0.00010228,0.936641702,0.00010228,1.77759994
0.00010328,0.302166081,0.00010328,0.896971905,0.00010328,0.944572135,0.00010328,1.78559405
0.00010428,0.304663109,0.00010428,0.904873364,0.00010428,0.952465262,0.00010428,1.79355063
0.00010528,0.307148109,0.00010528,0.912737174,0.00010528,0.960320743,0.00010528,1.80146925
0.00010628,0.309620984,0.00010628,0.920563056,0.00010628,0.968138296,0.00010628,1.80934972
0.00010728,0.312081635,0.00010728,0.92835067,0.00010728,0.975917583,0.00010728,1.81719161
0.00010828,0.314529966,0.00010828,0.936099738,0.00010828,0.983658328,0.00010828,1.82499473
0.00010928,0.31696588,0.00010928,0.943809926,0.00010928,0.991360194,0.00010928,1.83275865
0.00011028,0.31938928,0.00011028,0.951480957,0.00011028,0.999022907,0.00011028,1.84048318
0.00011128,0.321800072,0.00011128,0.959112501,0.00011128,1.00664614,0.00011128,1.84816789
0.00011228,0.324198159,0.00011228,0.966704284,0.00011228,1.01422961,0.00011228,1.85581262
0.00011328,0.326583448,0.00011328,0.974255979,0.00011328,1.02177299,0.00011328,1.86341692
0.00011428,0.328955844,0.00011428,0.981767315,0.00011428,1.02927603,0.00011428,1.87098063
0.00011528,0.331315253,0.00011528,0.989237968,0.00011528,1.03673838,0.00011528,1.87850332
0.00011628,0.333661582,0.00011628,0.996667671,0.00011628,1.04415979,0.00011628,1.88598482
0.00011728,0.335994739,0.00011728,1.0040561,0.00011728,1.05153994,0.00011728,1.89342472
0.00011828,0.338314632,0.00011828,1.011403,0.00011828,1.05887855,0.00011828,1.90082283
0.00011928,0.340621168,0.00011928,1.01870804,0.00011928,1.06617532,0.00011928,1.90817874
0.00012028,0.342914257,0.00012028,1.02597097,0.00012028,1.07342998,0.00012028,1.9154923
0.00012128,0.345193809,0.00012128,1.03319148,0.00012128,1.08064222,0.00012128,1.92276308
0.00012228,0.347459733,0.00012228,1.04036929,0.00012228,1.08781178,0.00012228,1.92999092
0.00012328,0.34971194,0.00012328,1.04750412,0.00012328,1.09493835,0.00012328,1.93717541
0.00012428,0.35195034,0.00012428,1.05459569,0.00012428,1.10202168,0.00012428,1.9443164
0.00012528,0.354174847,0.00012528,1.0616437,0.00012528,1.10906146,0.00012528,1.95141348
0.00012628,0.356385371,0.00012628,1.0686479,0.00012628,1.11605743,0.00012628,1.95846648
0.00012728,0.358581826,0.00012728,1.07560799,0.00012728,1.12300931,0.00012728,1.96547502
0.00012828,0.360764124,0.00012828,1.08252372,0.00012828,1.12991683,0.00012828,1.97243893
0.00012928,0.36293218,0.00012928,1.0893948,0.00012928,1.1367797,0.00012928,1.97935782
0.00013028,0.365085908,0.00013028,1.09622096,0.00013028,1.14359768,0.00013028,1.98623153
0.00013128,0.367225224,0.00013128,1.10300193,0.00013128,1.15037046,0.00013128,1.99305969
0.00013228,0.369350041,0.00013228,1.10973745,0.00013228,1.15709782,0.00013228,1.99984212
0.00013328,0.371460278,0.00013328,1.11642724,0.00013328,1.16377945,0.00013328,2.00657846
0.00013428,0.37355585,0.00013428,1.12307106,0.00013428,1.17041512,0.00013428,2.01326854
0.00013528,0.375636674,0.00013528,1.12966861,0.00013528,1.17700454,0.00013528,2.01991199
0.00013628,0.377702669,0.00013628,1.13621968,0.00013628,1.18354747,0.00013628,2.02650867
0.00013728,0.379753753,0.00013728,1.14272396,0.00013728,1.19004364,0.00013728,2.03305819
0.00013828,0.381789845,0.00013828,1.14918123,0.00013828,1.19649281,0.00013828,2.03956042
0.00013928,0.383810865,0.00013928,1.15559121,0.00013928,1.2028947,0.00013928,2.04601498
0.00014028,0.385816732,0.00014028,1.16195367,0.00014028,1.20924909,0.00014028,2.05242173
0.00014128,0.387807368,0.00014128,1.16826834,0.00014128,1.21555569,0.00014128,2.05878031
0.00014228,0.389782694,0.00014228,1.17453499,0.00014228,1.22181429,0.00014228,2.06509057
0.00014328,0.391742632,0.00014328,1.18075335,0.00014328,1.22802461,0.00014328,2.07135217
0.00014428,0.393687105,0.00014428,1.18692319,0.00014428,1.23418643,0.00014428,2.07756495
0.00014528,0.395616036,0.00014528,1.19304425,0.00014528,1.24029949,0.00014528,2.08372856
0.00014628,0.397529348,0.00014628,1.19911632,0.00014628,1.24636356,0.00014628,2.08984288
0.00014728,0.399426967,0.00014728,1.20513913,0.00014728,1.25237839,0.00014728,2.09590755
0.00014828,0.401308817,0.00014828,1.21111245,0.00014828,1.25834375,0.00014828,2.10192243
0.00014928,0.403174824,0.00014928,1.21703605,0.00014928,1.2642594,0.00014928,2.10788719
0.00015028,0.405024914,0.00015028,1.2229097,0.00015028,1.27012512,0.00015028,2.1138017
0.00015128,0.406859014,0.00015128,1.22873315,0.00015128,1.27594065,0.00015128,2.11966561
0.00015228,0.408677053,0.00015228,1.23450619,0.00015228,1.28170579,0.00015228,2.1254788
0.00015328,0.410478958,0.00015328,1.24022857,0.00015328,1.28742029,0.00015328,2.13124094
0.00015428,0.412264657,0.00015428,1.24590009,0.00015428,1.29308395,0.00015428,2.1369519
0.00015528,0.414034081,0.00015528,1.25152051,0.00015528,1.29869652,0.00015528,2.14261136
0.00015628,0.41578716,0.00015628,1.25708961,0.00015628,1.30425779,0.00015628,2.14821918
0.00015728,0.417523824,0.00015728,1.26260717,0.00015728,1.30976754,0.00015728,2.15377506
0.00015828,0.419244005,0.00015828,1.26807298,0.00015828,1.31522556,0.00015828,2.15927887
0.00015928,0.420947635,0.00015928,1.27348681,0.00015928,1.32063162,0.00015928,2.16473029
0.00016028,0.422634647,0.00016028,1.27884847,0.00016028,1.32598551,0.00016028,2.17012921
0.00016128,0.424304974,0.00016128,1.28415771,0.00016128,1.33128703,0.00016128,2.17547532
0.00016228,0.42595855,0.00016228,1.28941436,0.00016228,1.33653596,0.00016228,2.1807685
0.00016328,0.42759531,0.00016328,1.29461819,0.00016328,1.34173209,0.00016328,2.18600845
0.00016428,0.429215189,0.00016428,1.29976901,0.00016428,1.34687523,0.00016428,2.19119505
0.00016528,0.430818123,0.00016528,1.30486659,0.00016528,1.35196516,0.00016528,2.19632801
0.00016628,0.43240405,0.00016628,1.30991076,0.00016628,1.35700169,0.00016628,2.20140722
0.00016728,0.433972906,0.00016728,1.31490129,0.00016728,1.36198461,0.00016728,2.20643238
0.00016828,0.435524629,0.00016828,1.31983802,0.00016828,1.36691374,0.00016828,2.21140339
0.00016928,0.437059159,0.00016928,1.32472072,0.00016928,1.37178887,0.00016928,2.21631996
0.00017028,0.438576434,0.00017028,1.32954922,0.00017028,1.37660982,0.00017028,2.22118199
0.00017128,0.440076395,0.00017128,1.33432331,0.00017128,1.38137639,0.00017128,2.2259892
0.00017228,0.441558983,0.00017228,1.33904282,0.00017228,1.3860884,0.00017228,2.23074147
0.00017328,0.443024139,0.00017328,1.34370756,0.00017328,1.39074565,0.00017328,2.23543855
0.00017428,0.444471805,0.00017428,1.34831734,0.00017428,1.39534798,0.00017428,2.24008033
0.00017528,0.445901923,0.00017528,1.35287197,0.00017528,1.39989518,0.00017528,2.24466654
0.00017628,0.447314439,0.00017628,1.3573713,0.00017628,1.40438709,0.00017628,2.24919709
0.00017728,0.448709295,0.00017728,1.36181512,0.00017728,1.40882352,0.00017728,2.25367171
0.00017828,0.450086437,0.00017828,1.36620327,0.00017828,1.41320431,0.00017828,2.2580903
0.00017928,0.45144581,0.00017928,1.37053557,0.00017928,1.41752928,0.00017928,2.26245262
0.00018028,0.452787361,0.00018028,1.37481186,0.00018028,1.42179825,0.00018028,2.26675858
0.00018128,0.454111037,0.00018128,1.37903196,0.00018128,1.42601107,0.00018128,2.27100791
0.00018228,0.455416785,0.00018228,1.38319571,0.00018228,1.43016756,0.00018228,2.27520053
0.00018328,0.456704554,0.00018328,1.38730294,0.00018328,1.43426755,0.00018328,2.27933621
0.00018428,0.457974293,0.00018428,1.39135349,0.00018428,1.4383109,0.00018428,2.28341484
0.00018528,0.459225952,0.00018528,1.3953472,0.00018528,1.44229742,0.00018528,2.28743621
0.00018628,0.460459482,0.00018628,1.39928392,0.00018628,1.44622699,0.00018628,2.29140021
0.00018728,0.461674833,0.00018728,1.40316349,0.00018728,1.45009942,0.00018728,2.29530663
0.00018828,0.462871959,0.00018828,1.40698575,0.00018828,1.45391459,0.00018828,2.29915537
0.00018928,0.464050811,0.00018928,1.41075055,0.00018928,1.45767231,0.00018928,2.30294623
0.00019028,0.465211343,0.00019028,1.41445776,0.00019028,1.46137247,0.00019028,2.30667911
0.00019128,0.466353509,0.00019128,1.4181072,0.00019128,1.4650149,0.00019128,2.3103538
0.00019228,0.467477264,0.00019228,1.42169876,0.00019228,1.46859947,0.00019228,2.31397023
0.00019328,0.468582565,0.00019328,1.42523228,0.00019328,1.47212602,0.00019328,2.31752817
0.00019428,0.469669366,0.00019428,1.42870762,0.00019428,1.47559443,0.00019428,2.32102757
0.00019528,0.470737626,0.00019528,1.43212465,0.00019528,1.47900455,0.00019528,2.32446822
0.00019628,0.471787301,0.00019628,1.43548323,0.00019628,1.48235626,0.00019628,2.32785004
0.00019728,0.472818352,0.00019728,1.43878322,0.00019728,1.48564942,0.00019728,2.33117284
0.00019828,0.473830736,0.00019828,1.44202452,0.00019828,1.48888389,0.00019828,2.33443655
0.00019928,0.474824415,0.00019928,1.44520696,0.00019928,1.49205955,0.00019928,2.33764097
0.00020028,0.475799348,0.00020028,1.44833045,0.00020028,1.49517629,0.00020028,2.34078605
0.00020128,0.476755497,0.00020128,1.45139484,0.00020128,1.49823396,0.00020128,2.3438716
0.00020228,0.477692825,0.00020228,1.45440003,0.00020228,1.50123246,0.00020228,2.34689756
0.00020328,0.478611294,0.00020328,1.45734589,0.00020328,1.50417165,0.00020328,2.34986374
0.00020428,0.479510869,0.00020428,1.4602323,0.00020428,1.50705144,0.00020428,2.3527701
0.00020528,0.480391513,0.00020528,1.46305916,0.00020528,1.5098717,0.00020528,2.35561644
0.00020628,0.481253192,0.00020628,1.46582635,0.00020628,1.51263232,0.00020628,2.35840274
0.00020728,0.482095873,0.00020728,1.46853375,0.00020728,1.5153332,0.00020728,2.3611288
0.00020828,0.48291952,0.00020828,1.47118128,0.00020828,1.51797422,0.00020828,2.3637946
0.00020928,0.483724104,0.00020928,1.47376881,0.00020928,1.52055529,0.00020928,2.36639995
0.00021028,0.48450959,0.00021028,1.47629625,0.00021028,1.5230763,0.00021028,2.36894482
0.00021128,0.485275949,0.00021128,1.47876349,0.00021128,1.52553714,0.00021128,2.37142905
0.00021228,0.48602315,0.00021228,1.48117045,0.00021228,1.52793774,0.00021228,2.37385259
0.00021328,0.486751164,0.00021328,1.48351703,0.00021328,1.53027797,0.00021328,2.3762153
0.00021428,0.487459961,0.00021428,1.48580312,0.00021428,1.53255777,0.00021428,2.37851715
0.00021528,0.488149515,0.00021528,1.48802865,0.00021528,1.53477704,0.00021528,2.38075796
0.00021628,0.488819797,0.00021628,1.49019353,0.00021628,1.53693568,0.00021628,2.38293774
0.00021728,0.489470781,0.00021728,1.49229766,0.00021728,1.53903362,0.00021728,2.38505631
0.00021828,0.490102442,0.00021828,1.49434097,0.00021828,1.54107077,0.00021828,2.38711367
0.00021928,0.490714754,0.00021928,1.49632337,0.00021928,1.54304705,0.00021928,2.38910966
0.00022028,0.491307694,0.00022028,1.49824479,0.00022028,1.54496239,0.00022028,2.39104428
0.00022128,0.491881238,0.00022128,1.50010515,0.00022128,1.54681669,0.00022128,2.39291739
0.00022228,0.492435364,0.00022228,1.50190438,0.00022228,1.54860991,0.00022228,2.39472896
0.00022328,0.492970048,0.00022328,1.50364241,0.00022328,1.55034195,0.00022328,2.39647887
0.00022428,0.493485272,0.00022428,1.50531916,0.00022428,1.55201277,0.00022428,2.39816712
0.00022528,0.493981013,0.00022528,1.50693458,0.00022528,1.55362228,0.00022528,2.39979356
0.00022628,0.494457253,0.00022628,1.5084886,0.00022628,1.55517043,0.00022628,2.40135821
0.00022728,0.494913972,0.00022728,1.50998115,0.00022728,1.55665714,0.00022728,2.40286093
0.00022828,0.495351153,0.00022828,1.51141218,0.00022828,1.55808238,0.00022828,2.40430174
0.00022928,0.495768778,0.00022928,1.51278163,0.00022928,1.55944608,0.00022928,2.4056805
0.00023028,0.496166832,0.00023028,1.51408945,0.00023028,1.56074818,0.00023028,2.40699723
0.00023128,0.496545297,0.00023128,1.51533558,0.00023128,1.56198863,0.00023128,2.40825182
0.00023228,0.49690416,0.00023228,1.51651998,0.00023228,1.56316739,0.00023228,2.40944427
0.00023328,0.497243406,0.00023328,1.5176426,0.00023328,1.56428441,0.00023328,2.41057448
0.00023428,0.497563021,0.00023428,1.5187034,0.00023428,1.56533964,0.00023428,2.41164246
0.00023528,0.497862994,0.00023528,1.51970233,0.00023528,1.56633304,0.00023528,2.41264812
0.00023628,0.498143312,0.00023628,1.52063935,0.00023628,1.56726458,0.00023628,2.41359147
0.00023728,0.498403964,0.00023728,1.52151443,0.00023728,1.56813422,0.00023728,2.41447241
0.00023828,0.498644939,0.00023828,1.52232754,0.00023828,1.56894192,0.00023828,2.41529097
0.00023928,0.49886623,0.00023928,1.52307863,0.00023928,1.56968764,0.00023928,2.41604706
0.00024028,0.499067825,0.00024028,1.52376769,0.00024028,1.57037137,0.00024028,2.41674071
0.00024128,0.499249719,0.00024128,1.52439467,0.00024128,1.57099307,0.00024128,2.41737183
0.00024228,0.499411903,0.00024228,1.52495957,0.00024228,1.57155273,0.00024228,2.41794045
0.00024328,0.499554371,0.00024328,1.52546236,0.00024328,1.57205031,0.00024328,2.4184465
0.00024428,0.499677117,0.00024428,1.52590301,0.00024428,1.57248579,0.00024428,2.41889001
0.00024528,0.499780137,0.00024528,1.52628151,0.00024528,1.57285917,0.00024528,2.4192709
0.00024628,0.499863427,0.00024628,1.52659784,0.00024628,1.57317043,0.00024628,2.41958923
0.00024728,0.499926982,0.00024728,1.526852,0.00024728,1.57341954,0.00024728,2.41984491
0.00024828,0.499970802,0.00024828,1.52704397,0.00024828,1.57360651,0.00024828,2.420038
0.00024928,0.499994884,0.00024928,1.52717374,0.00024928,1.57373133,0.00024928,2.42016844
0.00025028,0.499999226,0.00025028,1.52724131,0.00025028,1.57379399,0.00025028,2.42023626
0.00025128,0.49998383,0.00025128,1.52724668,0.00025128,1.57379448,0.00025128,2.42024142
0.00025228,0.499948695,0.00025228,1.52718984,0.00025228,1.57373282,0.00025228,2.42018397
0.00025328,0.499893823,0.00025328,1.5270708,0.00025328,1.573609,0.00025328,2.42006386
0.00025428,0.499819216,0.00025428,1.52688957,0.00025428,1.57342302,0.00025428,2.41988115
0.00025528,0.499724876,0.00025528,1.52664614,0.00025528,1.57317489,0.00025528,2.41963578
0.00025628,0.499610809,0.00025628,1.52634054,0.00025628,1.57286464,0.00025628,2.41932782
0.00025728,0.499477018,0.00025728,1.52597277,0.00025728,1.57249225,0.00025728,2.41895724
0.00025828,0.499323508,0.00025828,1.52554284,0.00025828,1.57205776,0.00025828,2.4185241
0.00025928,0.499150286,0.00025928,1.52505078,0.00025928,1.57156117,0.00025928,2.41802836
0.00026028,0.498957359,0.00026028,1.5244966,0.00026028,1.57100251,0.00026028,2.4174701
0.00026128,0.498744733,0.00026128,1.52388033,0.00026128,1.5703818,0.00026128,2.41684928
0.00026228,0.498512418,0.00026228,1.52320198,0.00026228,1.56969906,0.00026228,2.41616598
0.00026328,0.498260422,0.00026328,1.52246159,0.00026328,1.56895432,0.00026328,2.41542018
0.00026428,0.497988756,0.00026428,1.52165919,0.00026428,1.56814762,0.00026428,2.41461196
0.00026528,0.49769743,0.00026528,1.5207948,0.00026528,1.56727897,0.00026528,2.4137413
0.00026628,0.497386456,0.00026628,1.51986846,0.00026628,1.56634842,0.00026628,2.41280828
0.00026728,0.497055846,0.00026728,1.51888021,0.00026728,1.565356,0.00026728,2.41181289
0.00026828,0.496705613,0.00026828,1.51783009,0.00026828,1.56430176,0.00026828,2.41075522
0.00026928,0.496335771,0.00026928,1.51671814,0.00026928,1.56318573,0.00026928,2.40963527
0.00027028,0.495946334,0.00027028,1.51554439,0.00027028,1.56200795,0.00027028,2.40845312
0.00027128,0.495537318,0.00027128,1.51430891,0.00027128,1.56076848,0.00027128,2.40720877
0.00027228,0.49510874,0.00027228,1.51301173,0.00027228,1.55946737,0.00027228,2.40590232
