cand,pos,rsrc,cwire,fcross_hz,pm_deg,tdb_10hz
1,0,1m,1f,788417,69.7746,77.685
1,0,1m,47p,789753,69.5494,77.685
1,0,1m,100p,791263,69.2938,77.685
1,0,1m,220p,794699,68.7083,77.685
1,0,1m,470p,802060,67.4545,77.685
1,0,1m,1n,817900,64.6554,77.685
1,0,1m,2.2n,854423,57.5589,77.685
1,0,1m,4.7n,907922,40.7159,77.6849
1,0,430,1f,788403,69.6684,77.685
1,0,430,47p,789740,69.443,77.685
1,0,430,100p,791249,69.1872,77.685
1,0,430,220p,794685,68.6013,77.685
1,0,430,470p,802046,67.3465,77.685
1,0,430,1n,817884,64.5453,77.685
1,0,430,2.2n,854403,57.4442,77.685
1,0,430,4.7n,907898,40.5948,77.6849
1,6,1m,1f,789287,69.7757,77.8196
1,6,1m,47p,789580,69.7189,77.8196
1,6,1m,100p,789796,69.6565,77.8196
1,6,1m,220p,789839,69.5302,77.8196
1,6,1m,470p,788506,69.3708,77.8196
1,6,1m,1n,784765,69.3508,77.8196
1,6,1m,2.2n,781196,69.5053,77.8196
1,6,1m,4.7n,779627,69.6347,77.8196
1,6,430,1f,789274,69.6693,77.8196
1,6,430,47p,789566,69.6125,77.8196
1,6,430,100p,789782,69.55,77.8196
1,6,430,220p,789826,69.4237,77.8196
1,6,430,470p,788492,69.2646,77.8196
1,6,430,1n,784752,69.2451,77.8196
1,6,430,2.2n,781183,69.4,77.8196
1,6,430,4.7n,779613,69.5296,77.8196
1,12,1m,1f,789516,69.776,77.8554
1,12,1m,47p,789593,69.7616,77.8554
1,12,1m,100p,789657,69.7456,77.8554
1,12,1m,220p,789715,69.7117,77.8554
1,12,1m,470p,789502,69.6596,77.8554
1,12,1m,1n,788510,69.6294,77.8554
1,12,1m,2.2n,787164,69.6677,77.8554
1,12,1m,4.7n,786463,69.7163,77.8554
1,12,430,1f,789502,69.6696,77.8554
1,12,430,47p,789579,69.6552,77.8554
1,12,430,100p,789644,69.6392,77.8554
1,12,430,220p,789702,69.6053,77.8554
1,12,430,470p,789488,69.5532,77.8554
1,12,430,1n,788497,69.5231,77.8554
1,12,430,2.2n,787151,69.5617,77.8554
1,12,430,4.7n,786449,69.6103,77.8554
2,0,1m,1f,792132,69.7798,78.2739
2,0,1m,47p,793494,69.5524,78.2739
2,0,1m,100p,795050,69.2938,78.2739
2,0,1m,220p,798632,68.7003,78.2739
2,0,1m,470p,806142,67.4331,78.2739
2,0,1m,1n,822437,64.597,78.2738
2,0,1m,2.2n,860162,57.3825,78.2738
2,0,1m,4.7n,915363,40.1969,78.2738
2,0,430,1f,792119,69.6731,78.2739
2,0,430,47p,793480,69.4455,78.2739
2,0,430,100p,795036,69.1867,78.2739
2,0,430,220p,798618,68.5927,78.2739
2,0,430,470p,806127,67.3245,78.2739
2,0,430,1n,822421,64.4864,78.2738
2,0,430,2.2n,860142,57.2671,78.2738
2,0,430,4.7n,915337,40.0748,78.2738
2,6,1m,1f,793004,69.7813,78.4174
2,6,1m,47p,793275,69.7246,78.4174
2,6,1m,100p,793403,69.6644,78.4174
2,6,1m,220p,793076,69.5595,78.4174
2,6,1m,470p,791248,69.4892,78.4174
2,6,1m,1n,788627,69.5514,78.4174
2,6,1m,2.2n,787039,69.6542,78.4174
2,6,1m,4.7n,786438,69.7148,78.4174
2,6,430,1f,792990,69.6744,78.4174
2,6,430,47p,793261,69.6177,78.4174
2,6,430,100p,793389,69.5575,78.4174
2,6,430,220p,793062,69.4526,78.4174
2,6,430,470p,791235,69.3826,78.4174
2,6,430,1n,788613,69.4451,78.4174
2,6,430,2.2n,787025,69.5481,78.4174
2,6,430,4.7n,786424,69.6088,78.4174
2,12,1m,1f,793236,69.7817,78.456
2,12,1m,47p,793309,69.7672,78.456
2,12,1m,100p,793356,69.7514,78.456
2,12,1m,220p,793331,69.721,78.456
2,12,1m,470p,792922,69.6895,78.456
2,12,1m,1n,792064,69.6959,78.456
2,12,1m,2.2n,791403,69.7303,78.456
2,12,1m,4.7n,791135,69.7543,78.456
2,12,430,1f,793222,69.6748,78.456
2,12,430,47p,793295,69.6603,78.456
2,12,430,100p,793342,69.6445,78.456
2,12,430,220p,793317,69.6141,78.456
2,12,430,470p,792908,69.5826,78.456
2,12,430,1n,792051,69.5892,78.456
2,12,430,2.2n,791389,69.6236,78.456
2,12,430,4.7n,791121,69.6477,78.456
