cand,pos,rsrc,cwire,fcross_hz,pm_deg,tdb_10hz
1,0,1m,1f,785138,69.4714,78.9901
1,0,1m,47p,786748,69.2304,78.99
1,0,1m,100p,788571,68.9562,78.99
1,0,1m,220p,792727,68.3267,78.99
1,0,1m,470p,801700,66.9684,78.99
1,0,1m,1n,821587,63.8798,78.99
1,0,1m,2.2n,870566,55.6605,78.99
1,0,1m,4.7n,949018,34.4627,78.99
1,0,430,1f,785124,69.3656,78.9901
1,0,430,47p,786734,69.1243,78.9901
1,0,430,100p,788557,68.8499,78.9901
1,0,430,220p,792712,68.2198,78.99
1,0,430,470p,801684,66.8604,78.99
1,0,430,1n,821570,63.7691,78.99
1,0,430,2.2n,870544,55.5437,78.99
1,0,430,4.7n,948990,34.3365,78.99
1,6,1m,1f,786053,69.478,79.1366
1,6,1m,47p,786414,69.4169,79.1366
1,6,1m,100p,786699,69.3491,79.1366
1,6,1m,220p,786864,69.2095,79.1366
1,6,1m,470p,785617,69.0242,79.1366
1,6,1m,1n,781703,68.9784,79.1366
1,6,1m,2.2n,777797,69.1282,79.1366
1,6,1m,4.7n,776026,69.2625,79.1366
1,6,430,1f,786039,69.372,79.1366
1,6,430,47p,786399,69.3109,79.1366
1,6,430,100p,786684,69.2431,79.1366
1,6,430,220p,786849,69.1034,79.1366
1,6,430,470p,785603,68.9183,79.1366
1,6,430,1n,781689,68.873,79.1366
1,6,430,2.2n,777783,69.0233,79.1366
1,6,430,4.7n,776013,69.1578,79.1366
1,12,1m,1f,786294,69.4797,79.1756
1,12,1m,47p,786389,69.4642,79.1756
1,12,1m,100p,786472,69.4469,79.1756
1,12,1m,220p,786564,69.4098,79.1756
1,12,1m,470p,786391,69.3506,79.1756
1,12,1m,1n,785378,69.3107,79.1756
1,12,1m,2.2n,783924,69.3449,79.1756
1,12,1m,4.7n,783137,69.3946,79.1756
1,12,430,1f,786280,69.3737,79.1756
1,12,430,47p,786374,69.3582,79.1756
1,12,430,100p,786457,69.3409,79.1756
1,12,430,220p,786550,69.3037,79.1756
1,12,430,470p,786376,69.2446,79.1756
1,12,430,1n,785364,69.2048,79.1756
1,12,430,2.2n,783910,69.2392,79.1756
1,12,430,4.7n,783123,69.289,79.1756
2,0,1m,1f,789048,69.5001,79.6326
2,0,1m,47p,790690,69.2565,79.6326
2,0,1m,100p,792550,68.9796,79.6326
2,0,1m,220p,796855,68.3416,79.6326
2,0,1m,470p,806064,66.9668,79.6326
2,0,1m,1n,826543,63.8339,79.6326
2,0,1m,2.2n,877441,55.4456,79.6325
2,0,1m,4.7n,958616,33.6931,79.6325
2,0,430,1f,789034,69.3937,79.6326
2,0,430,47p,790676,69.1499,79.6326
2,0,430,100p,792536,68.8727,79.6326
2,0,430,220p,796840,68.2342,79.6326
2,0,430,470p,806048,66.8581,79.6326
2,0,430,1n,826525,63.7226,79.6326
2,0,430,2.2n,877417,55.3279,79.6325
2,0,430,4.7n,958586,33.5657,79.6325
2,6,1m,1f,789965,69.5071,79.7898
2,6,1m,47p,790303,69.446,79.7898
2,6,1m,100p,790495,69.3801,79.7898
2,6,1m,220p,790252,69.2616,79.7898
2,6,1m,470p,788400,69.1718,79.7898
2,6,1m,1n,785578,69.2243,79.7898
2,6,1m,2.2n,783804,69.3289,79.7898
2,6,1m,4.7n,783112,69.3928,79.7898
2,6,430,1f,789951,69.4005,79.7898
2,6,430,47p,790289,69.3394,79.7898
2,6,430,100p,790480,69.2735,79.7898
2,6,430,220p,790238,69.155,79.7898
2,6,430,470p,788386,69.0655,79.7898
2,6,430,1n,785564,69.1184,79.7898
2,6,430,2.2n,783790,69.2232,79.7898
2,6,430,4.7n,783098,69.2871,79.7898
2,12,1m,1f,790209,69.5089,79.832
2,12,1m,47p,790300,69.4933,79.832
2,12,1m,100p,790364,69.4762,79.832
2,12,1m,220p,790367,69.4423,79.832
2,12,1m,470p,789969,69.4046,79.832
2,12,1m,1n,789059,69.4063,79.832
2,12,1m,2.2n,788328,69.4404,79.832
2,12,1m,4.7n,788022,69.4654,79.832
2,12,430,1f,790194,69.4024,79.832
2,12,430,47p,790285,69.3868,79.832
2,12,430,100p,790349,69.3696,79.832
2,12,430,220p,790352,69.3358,79.832
2,12,430,470p,789954,69.2981,79.832
2,12,430,1n,789044,69.2999,79.832
2,12,430,2.2n,788313,69.3341,79.832
2,12,430,4.7n,788006,69.3592,79.832
