mode,rsrc,pos,cprobe,fcross_hz,pm_deg,tdb_10hz,rload
0db,1m,1,1f,596105,73.3025,79.5881,100k
0db,1m,1,47p,596686,73.1485,79.5881,100k
0db,1m,1,100p,597309,72.9743,79.5881,100k
0db,1m,1,220p,598588,72.5786,79.5881,100k
0db,1m,1,470p,600636,71.7553,79.5881,100k
0db,1m,1,1n,602038,70.0817,79.5881,100k
0db,1m,1,1.5n,599823,68.6949,79.5881,100k
0db,1m,1,2.2n,592252,67.1937,79.5881,100k
0db,1m,1,2.7n,584960,66.4392,79.5881,100k
0db,1m,1,3.3n,575371,65.8323,79.5881,100k
0db,1m,1,4.7n,553778,65.2827,79.5881,100k
0db,1m,2,1f,596105,73.3025,79.5881,100k
0db,1m,2,47p,596699,73.1483,79.5881,100k
0db,1m,2,100p,597369,72.9738,79.5881,100k
0db,1m,2,220p,598882,72.5763,79.5881,100k
0db,1m,2,470p,602014,71.7373,79.5881,100k
0db,1m,2,1n,608708,69.905,79.5881,100k
0db,1m,2,1.5n,614852,68.1171,79.5881,100k
0db,1m,2,2.2n,623215,65.5159,79.5881,100k
0db,1m,2,2.7n,628811,63.5988,79.588,100k
0db,1m,2,3.3n,635065,61.2401,79.588,100k
0db,1m,2,4.7n,646451,55.6128,79.588,100k
0db,1k,1,1f,596084,73.1156,79.5881,100k
0db,1k,1,47p,596665,72.9615,79.5881,100k
0db,1k,1,100p,597288,72.7871,79.5881,100k
0db,1k,1,220p,598567,72.391,79.5881,100k
0db,1k,1,470p,600614,71.567,79.5881,100k
0db,1k,1,1n,602017,69.8931,79.5881,100k
0db,1k,1,1.5n,599802,68.507,79.5881,100k
0db,1k,1,2.2n,592232,67.0082,79.5881,100k
0db,1k,1,2.7n,584941,66.256,79.5881,100k
0db,1k,1,3.3n,575354,65.652,79.5881,100k
0db,1k,1,4.7n,553763,65.1091,79.5881,100k
0db,1k,2,1f,596084,73.1156,79.5881,100k
0db,1k,2,47p,596679,72.9613,79.5881,100k
0db,1k,2,100p,597348,72.7865,79.5881,100k
0db,1k,2,220p,598860,72.3886,79.5881,100k
0db,1k,2,470p,601992,71.5487,79.5881,100k
0db,1k,2,1n,608685,69.7143,79.5881,100k
0db,1k,2,1.5n,614828,67.9246,79.5881,100k
0db,1k,2,2.2n,623190,65.321,79.5881,100k
0db,1k,2,2.7n,628785,63.4023,79.588,100k
0db,1k,2,3.3n,635037,61.0417,79.588,100k
0db,1k,2,4.7n,646421,55.4113,79.588,100k
0db,2.5k,1,1f,596013,72.8374,79.5881,100k
0db,2.5k,1,47p,596593,72.683,79.5881,100k
0db,2.5k,1,100p,597216,72.5084,79.5881,100k
0db,2.5k,1,220p,598495,72.1118,79.5881,100k
0db,2.5k,1,470p,600541,71.287,79.5881,100k
