cand,pos,rsrc,cwire,fcross_hz,pm_deg,tdb_10hz
1,0,1m,1f,904181,70.6194,78.4191
1,0,1m,47p,906703,70.3191,78.4191
1,0,1m,100p,909568,69.9764,78.4191
1,0,1m,220p,916238,69.182,78.4191
1,0,1m,470p,930650,67.4482,78.4191
1,0,1m,1n,963958,63.3616,78.4191
1,0,1m,2.2n,1.05255E+06,51.4394,78.4191
1,0,1m,4.7n,1.13972E+06,22.6181,78.419
1,0,430,1f,904158,70.4975,78.4191
1,0,430,47p,906679,70.1968,78.4191
1,0,430,100p,909544,69.8538,78.4191
1,0,430,220p,916213,69.0586,78.4191
1,0,430,470p,930623,67.3229,78.4191
1,0,430,1n,963926,63.232,78.4191
1,0,430,2.2n,1.0525E+06,51.299,78.4191
1,0,430,4.7n,1.13968E+06,22.4672,78.419
1,6,1m,1f,905302,70.6277,78.5652
1,6,1m,47p,905862,70.5517,78.5652
1,6,1m,100p,906293,70.4676,78.5652
1,6,1m,220p,906479,70.2995,78.5652
1,6,1m,470p,904488,70.1036,78.5652
1,6,1m,1n,899314,70.0979,78.5652
1,6,1m,2.2n,894837,70.2692,78.5652
1,6,1m,4.7n,892889,70.401,78.5652
1,6,430,1f,905280,70.5056,78.5652
1,6,430,47p,905840,70.4296,78.5652
1,6,430,100p,906271,70.3454,78.5652
1,6,430,220p,906456,70.1773,78.5652
1,6,430,470p,904466,69.9817,78.5652
1,6,430,1n,899292,69.9767,78.5652
1,6,430,2.2n,894815,70.1485,78.5652
1,6,430,4.7n,892867,70.2806,78.5652
1,12,1m,1f,905597,70.6299,78.604
1,12,1m,47p,905744,70.6106,78.604
1,12,1m,100p,905871,70.5891,78.604
1,12,1m,220p,906001,70.5437,78.604
1,12,1m,470p,905696,70.4769,78.604
1,12,1m,1n,904271,70.4455,78.604
1,12,1m,2.2n,902537,70.491,78.604
1,12,1m,4.7n,901669,70.5411,78.604
1,12,430,1f,905575,70.5078,78.604
1,12,430,47p,905722,70.4885,78.604
1,12,430,100p,905848,70.467,78.604
1,12,430,220p,905978,70.4215,78.604
1,12,430,470p,905673,70.3548,78.604
1,12,430,1n,904248,70.3236,78.604
1,12,430,2.2n,902515,70.3693,78.604
1,12,430,4.7n,901647,70.4196,78.604
2,0,1m,1f,908975,70.6555,79.0595
2,0,1m,47p,911550,70.3519,79.0595
2,0,1m,100p,914538,70.0038,79.0595
2,0,1m,220p,921419,69.1985,79.0595
2,0,1m,470p,936244,67.4405,79.0595
2,0,1m,1n,970678,63.2827,79.0595
2,0,1m,2.2n,1.0634E+06,51.0232,79.0595
2,0,1m,4.7n,1.15092E+06,21.5422,79.0595
2,0,430,1f,908952,70.5329,79.0595
2,0,430,47p,911528,70.229,79.0595
2,0,430,100p,914514,69.8806,79.0595
2,0,430,220p,921395,69.0743,79.0595
2,0,430,470p,936218,67.3144,79.0595
2,0,430,1n,970648,63.1522,79.0595
2,0,430,2.2n,1.06335E+06,50.8813,79.0595
2,0,430,4.7n,1.15088E+06,21.3897,79.0595
2,6,1m,1f,910099,70.6643,79.2163
2,6,1m,47p,910623,70.5882,79.2163
2,6,1m,100p,910899,70.5072,79.2163
2,6,1m,220p,910447,70.3714,79.2163
2,6,1m,470p,907794,70.2953,79.2163
2,6,1m,1n,904383,70.3718,79.2163
2,6,1m,2.2n,902418,70.4788,79.2163
2,6,1m,4.7n,901654,70.5399,79.2162
2,6,430,1f,910078,70.5415,79.2163
2,6,430,47p,910602,70.4654,79.2163
2,6,430,100p,910877,70.3844,79.2163
2,6,430,220p,910425,70.2486,79.2163
2,6,430,470p,907773,70.1729,79.2163
2,6,430,1n,904362,70.2499,79.2163
2,6,430,2.2n,902397,70.3571,79.2163
2,6,430,4.7n,901633,70.4183,79.2163
2,12,1m,1f,910400,70.6666,79.2584
2,12,1m,47p,910540,70.6472,79.2584
2,12,1m,100p,910637,70.626,79.2584
2,12,1m,220p,910621,70.5858,79.2584
2,12,1m,470p,910014,70.5483,79.2584
2,12,1m,1n,908858,70.5589,79.2584
2,12,1m,2.2n,908034,70.5957,79.2584
2,12,1m,4.7n,907697,70.6199,79.2584
2,12,430,1f,910376,70.5439,79.2584
2,12,430,47p,910517,70.5244,79.2584
2,12,430,100p,910613,70.5032,79.2584
2,12,430,220p,910598,70.4631,79.2584
2,12,430,470p,909991,70.4257,79.2584
2,12,430,1n,908835,70.4364,79.2584
2,12,430,2.2n,908011,70.4733,79.2584
2,12,430,4.7n,907673,70.4976,79.2584
