cand,pos,rsrc,cwire,fcross_hz,pm_deg,tdb_10hz
1,0,1m,1f,661924,68.0995,80.0901
1,0,1m,47p,662875,67.9123,80.0901
1,0,1m,100p,663948,67.7001,80.0901
1,0,1m,220p,666384,67.2149,80.0901
1,0,1m,470p,671482,66.1831,80.0901
1,0,1m,1n,682525,63.8931,80.0901
1,0,1m,2.2n,708057,58.1708,80.0901
1,0,1m,4.7n,753290,44.2164,80.09
1,0,430,1f,661916,68.0101,80.0901
1,0,430,47p,662866,67.8229,80.0901
1,0,430,100p,663940,67.6105,80.0901
1,0,430,220p,666376,67.125,80.0901
1,0,430,470p,671473,66.0925,80.0901
1,0,430,1n,682515,63.801,80.0901
1,0,430,2.2n,708045,58.0755,80.0901
1,0,430,4.7n,753275,44.1154,80.09
1,6,1m,1f,662660,68.105,80.2379
1,6,1m,47p,662874,68.0576,80.2379
1,6,1m,100p,663048,68.0047,80.2379
1,6,1m,220p,663170,67.8925,80.2379
1,6,1m,470p,662452,67.7241,80.2379
1,6,1m,1n,659696,67.6362,80.2379
1,6,1m,2.2n,656442,67.7496,80.2379
1,6,1m,4.7n,654848,67.8844,80.2379
1,6,430,1f,662652,68.0155,80.2379
1,6,430,47p,662866,67.9681,80.2379
1,6,430,100p,663039,67.9152,80.2379
1,6,430,220p,663162,67.803,80.2379
1,6,430,470p,662443,67.6347,80.2379
1,6,430,1n,659688,67.5471,80.2379
1,6,430,2.2n,656434,67.661,80.2379
1,6,430,4.7n,654840,67.796,80.2379
1,12,1m,1f,662854,68.1065,80.2772
1,12,1m,47p,662909,68.0945,80.2772
1,12,1m,100p,662959,68.081,80.2772
1,12,1m,220p,663019,68.0516,80.2772
1,12,1m,470p,662929,68.0011,80.2772
1,12,1m,1n,662260,67.9544,80.2772
1,12,1m,2.2n,661081,67.973,80.2772
1,12,1m,4.7n,660374,68.0207,80.2772
1,12,430,1f,662845,68.017,80.2772
1,12,430,47p,662901,68.005,80.2772
1,12,430,100p,662951,67.9915,80.2772
1,12,430,220p,663011,67.9621,80.2772
1,12,430,470p,662921,67.9116,80.2772
1,12,430,1n,662252,67.865,80.2772
1,12,430,2.2n,661073,67.8837,80.2772
1,12,430,4.7n,660366,67.9315,80.2772
2,0,1m,1f,665067,68.1237,80.7382
2,0,1m,47p,666036,67.9348,80.7382
2,0,1m,100p,667130,67.7205,80.7382
2,0,1m,220p,669614,67.2305,80.7382
2,0,1m,470p,674812,66.1882,80.7382
2,0,1m,1n,686183,63.8692,80.7382
2,0,1m,2.2n,712575,58.0574,80.7382
2,0,1m,4.7n,759345,43.8248,80.7381
2,0,430,1f,665058,68.0339,80.7382
2,0,430,47p,666027,67.8449,80.7382
2,0,430,100p,667121,67.6304,80.7382
2,0,430,220p,669605,67.1401,80.7382
2,0,430,470p,674803,66.0971,80.7382
2,0,430,1n,686173,63.7767,80.7382
2,0,430,2.2n,712563,57.9614,80.7382
2,0,430,4.7n,759330,43.7231,80.7381
2,6,1m,1f,665804,68.1296,80.8968
2,6,1m,47p,666006,68.0821,80.8968
2,6,1m,100p,666127,68.0302,80.8968
2,6,1m,220p,666010,67.9305,80.8968
2,6,1m,470p,664809,67.8311,80.8968
2,6,1m,1n,662565,67.8521,80.8968
2,6,1m,2.2n,660963,67.9506,80.8968
2,6,1m,4.7n,660338,68.0178,80.8968
2,6,430,1f,665795,68.0397,80.8968
2,6,430,47p,665997,67.9922,80.8968
2,6,430,100p,666118,67.9403,80.8968
2,6,430,220p,666001,67.8406,80.8968
2,6,430,470p,664800,67.7413,80.8968
2,6,430,1n,662557,67.7626,80.8968
2,6,430,2.2n,660954,67.8613,80.8968
2,6,430,4.7n,660330,67.9286,80.8968
2,12,1m,1f,666000,68.1312,80.9395
2,12,1m,47p,666054,68.1191,80.9395
2,12,1m,100p,666094,68.1057,80.9395
2,12,1m,220p,666102,68.0781,80.9395
2,12,1m,470p,665860,68.0417,80.9395
2,12,1m,1n,665182,68.0331,80.9395
2,12,1m,2.2n,664540,68.0624,80.9395
2,12,1m,4.7n,664258,68.0884,80.9395
2,12,430,1f,665991,68.0413,80.9395
2,12,430,47p,666045,68.0292,80.9395
2,12,430,100p,666085,68.0157,80.9395
2,12,430,220p,666094,67.9882,80.9395
2,12,430,470p,665852,67.9518,80.9395
2,12,430,1n,665174,67.9433,80.9395
2,12,430,2.2n,664531,67.9727,80.9395
2,12,430,4.7n,664250,67.9987,80.9395
