mode,rsrc,pos,cprobe,fcross_hz,pm_deg,tdb_10hz,rload
0db,1m,1,1f,606010,71.4375,81.0752,100k
0db,1m,1,47p,606743,71.2712,81.0752,100k
0db,1m,1,100p,607536,71.0825,81.0752,100k
0db,1m,1,220p,609195,70.6521,81.0752,100k
0db,1m,1,470p,611990,69.749,81.0751,100k
0db,1m,1,1n,614660,67.8851,81.0751,100k
0db,1m,1,1.5n,613124,66.3178,81.0751,100k
0db,1m,1,2.2n,605713,64.6059,81.0751,100k
0db,1m,1,2.7n,598172,63.7409,81.0751,100k
0db,1m,1,3.3n,588102,63.0409,81.0751,100k
0db,1m,1,4.7n,565278,62.3831,81.0751,100k
0db,1m,2,1f,606010,71.4375,81.0752,100k
0db,1m,2,47p,606758,71.2711,81.0752,100k
0db,1m,2,100p,607602,71.0824,81.0752,100k
0db,1m,2,220p,609515,70.6518,81.0751,100k
0db,1m,2,470p,613507,69.7389,81.0751,100k
0db,1m,2,1n,622116,67.7268,81.0751,100k
0db,1m,2,1.5n,630265,65.7342,81.0751,100k
0db,1m,2,2.2n,641741,62.7811,81.0751,100k
0db,1m,2,2.7n,649756,60.561,81.0751,100k
0db,1m,2,3.3n,658943,57.7862,81.0751,100k
0db,1m,2,4.7n,676963,50.978,81.075,100k
0db,1k,1,1f,605988,71.2476,81.0752,100k
0db,1k,1,47p,606721,71.081,81.0752,100k
0db,1k,1,100p,607515,70.892,81.0752,100k
0db,1k,1,220p,609174,70.4612,81.0752,100k
0db,1k,1,470p,611968,69.5572,81.0751,100k
0db,1k,1,1n,614638,67.6925,81.0751,100k
0db,1k,1,1.5n,613102,66.1258,81.0751,100k
0db,1k,1,2.2n,605692,64.4162,81.0751,100k
0db,1k,1,2.7n,598153,63.5536,81.0751,100k
0db,1k,1,3.3n,588085,62.8566,81.0751,100k
0db,1k,1,4.7n,565263,62.2059,81.0751,100k
0db,1k,2,1f,605988,71.2476,81.0752,100k
0db,1k,2,47p,606736,71.0808,81.0752,100k
0db,1k,2,100p,607580,70.8919,81.0752,100k
0db,1k,2,220p,609493,70.4607,81.0751,100k
0db,1k,2,470p,613484,69.5466,81.0751,100k
0db,1k,2,1n,622092,67.5319,81.0751,100k
0db,1k,2,1.5n,630240,65.5369,81.0751,100k
0db,1k,2,2.2n,641714,62.5804,81.0751,100k
0db,1k,2,2.7n,649726,60.358,81.0751,100k
0db,1k,2,3.3n,658912,57.5806,81.0751,100k
0db,1k,2,4.7n,676927,50.7674,81.075,100k
0db,2.5k,1,1f,605914,70.9647,81.0752,100k
0db,2.5k,1,47p,606647,70.7978,81.0752,100k
0db,2.5k,1,100p,607440,70.6085,81.0752,100k
0db,2.5k,1,220p,609098,70.1769,81.0752,100k
0db,2.5k,1,470p,611892,69.2718,81.0752,100k
0db,2.5k,1,1n,614561,67.4062,81.0751,100k
0db,2.5k,1,1.5n,613026,65.8404,81.0751,100k
0db,2.5k,1,2.2n,605620,64.1343,81.0751,100k
0db,2.5k,1,2.7n,598086,63.2751,81.0751,100k
0db,2.5k,1,3.3n,588023,62.5827,81.0751,100k
0db,2.5k,1,4.7n,565210,61.9422,81.0751,100k
0db,2.5k,2,1f,605914,70.9647,81.0752,100k
0db,2.5k,2,47p,606662,70.7976,81.0752,100k
0db,2.5k,2,100p,607506,70.6084,81.0752,100k
0db,2.5k,2,220p,609418,70.1763,81.0752,100k
0db,2.5k,2,470p,613407,69.2606,81.0751,100k
0db,2.5k,2,1n,622009,67.2423,81.0751,100k
0db,2.5k,2,1.5n,630152,65.2439,81.0751,100k
0db,2.5k,2,2.2n,641617,62.2828,81.0751,100k
0db,2.5k,2,2.7n,649621,60.0574,81.0751,100k
0db,2.5k,2,3.3n,658802,57.2765,81.0751,100k
0db,2.5k,2,4.7n,676799,50.4575,81.075,100k
0db,2.571k,1,1f,605910,70.9514,81.0752,100k
0db,2.571k,1,47p,606643,70.7844,81.0752,100k
0db,2.571k,1,100p,607436,70.5952,81.0752,100k
0db,2.571k,1,220p,609094,70.1636,81.0752,100k
0db,2.571k,1,470p,611887,69.2584,81.0752,100k
0db,2.571k,1,1n,614556,67.3927,81.0751,100k
0db,2.571k,1,1.5n,613021,65.8269,81.0751,100k
0db,2.571k,1,2.2n,605615,64.1211,81.0751,100k
0db,2.571k,1,2.7n,598082,63.262,81.0751,100k
0db,2.571k,1,3.3n,588019,62.5698,81.0751,100k
0db,2.571k,1,4.7n,565206,61.9298,81.0751,100k
0db,2.571k,2,1f,605910,70.9514,81.0752,100k
0db,2.571k,2,47p,606657,70.7843,81.0752,100k
0db,2.571k,2,100p,607501,70.595,81.0752,100k
0db,2.571k,2,220p,609413,70.163,81.0752,100k
0db,2.571k,2,470p,613402,69.2471,81.0751,100k
0db,2.571k,2,1n,622003,67.2287,81.0751,100k
0db,2.571k,2,1.5n,630146,65.2301,81.0751,100k
0db,2.571k,2,2.2n,641610,62.2688,81.0751,100k
0db,2.571k,2,2.7n,649615,60.0433,81.0751,100k
0db,2.571k,2,3.3n,658795,57.2622,81.0751,100k
0db,2.571k,2,4.7n,676791,50.443,81.075,100k
0db,2.611k,1,1f,605907,70.9439,81.0752,100k
0db,2.611k,1,47p,606640,70.7769,81.0752,100k
0db,2.611k,1,100p,607433,70.5877,81.0752,100k
0db,2.611k,1,220p,609091,70.156,81.0752,100k
0db,2.611k,1,470p,611884,69.2508,81.0752,100k
0db,2.611k,1,1n,614553,67.3851,81.0751,100k
0db,2.611k,1,1.5n,613018,65.8194,81.0751,100k
0db,2.611k,1,2.2n,605612,64.1136,81.0751,100k
0db,2.611k,1,2.7n,598079,63.2546,81.0751,100k
0db,2.611k,1,3.3n,588017,62.5625,81.0751,100k
0db,2.611k,1,4.7n,565204,61.9228,81.0751,100k
0db,2.611k,2,1f,605907,70.9439,81.0752,100k
0db,2.611k,2,47p,606655,70.7768,81.0752,100k
0db,2.611k,2,100p,607498,70.5875,81.0752,100k
0db,2.611k,2,220p,609410,70.1554,81.0752,100k
0db,2.611k,2,470p,613400,69.2395,81.0751,100k
0db,2.611k,2,1n,622000,67.221,81.0751,100k
0db,2.611k,2,1.5n,630143,65.2223,81.0751,100k
0db,2.611k,2,2.2n,641607,62.2609,81.0751,100k
0db,2.611k,2,2.7n,649611,60.0354,81.0751,100k
0db,2.611k,2,3.3n,658791,57.2542,81.0751,100k
0db,2.611k,2,4.7n,676786,50.4349,81.075,100k
0db,1m,1,1f,605195,71.43,80.8697,10k
0db,1m,1,47p,605918,71.2655,80.8697,10k
