col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
0.000407251863,0.130123899,0.000407251863,0.278141289,0.000407251863,0.184717401,0.000407251863,0.242506264,0.000407251863,0.0441519327,0.000407251863,6.65526455,0.000407251863,2.07163406,0.000407251863,0.0,0.000407251863,0.184907263
0.000412251863,0.134624292,0.000412251863,0.275486091,0.000412251863,0.186134495,0.000412251863,0.241122219,0.000412251863,0.0461907257,0.000412251863,6.33851492,0.000412251863,1.97090362,0.000412251863,0.0,0.000412251863,0.186323618
0.000417251863,0.139164895,0.000417251863,0.27273127,0.000417251863,0.187578226,0.000417251863,0.239710191,0.000417251863,0.0482676181,0.000417251863,6.01550079,0.000417251863,1.86821508,0.000417251863,0.0,0.000417251863,0.187766629
0.000422251863,0.143738384,0.000422251863,0.269876682,0.000422251863,0.189046992,0.000422251863,0.238271373,0.000422251863,0.0503804266,0.000422251863,5.68654121,0.000422251863,1.7636698,0.000422251863,0.0,0.000422251863,0.189234789
0.000427251863,0.148337596,0.000427251863,0.266922698,0.000427251863,0.190539395,0.000427251863,0.23680727,0.000427251863,0.0525269986,0.000427251863,5.35196037,0.000427251863,1.65737093,0.000427251863,0.0,0.000427251863,0.19072661
0.000432251863,0.152955354,0.000432251863,0.263869574,0.000432251863,0.19205379,0.000432251863,0.235319138,0.000432251863,0.0547050926,0.000432251863,5.01208877,0.000432251863,1.54942341,0.000432251863,0.0,0.000432251863,0.192240538
0.000437251863,0.157584684,0.000437251863,0.260718092,0.000437251863,0.193588738,0.000437251863,0.233808528,0.000437251863,0.0569125074,0.000437251863,4.66726139,0.000437251863,1.43993372,0.000437251863,0.0,0.000437251863,0.193775047
0.000442251863,0.162218627,0.000442251863,0.257468949,0.000442251863,0.19514256,0.000442251863,0.232276754,0.000442251863,0.0591469532,0.000442251863,4.31781887,0.000442251863,1.32900997,0.000442251863,0.0,0.000442251863,0.195328545
0.000447251863,0.166850463,0.000447251863,0.25412337,0.000447251863,0.196713781,0.000447251863,0.23072541,0.000447251863,0.0614061905,0.000447251863,3.96410565,0.000447251863,1.21676156,0.000447251863,0.0,0.000447251863,0.196899476
0.000452251863,0.171473512,0.000452251863,0.250682524,0.000452251863,0.198300695,0.000452251863,0.229155862,0.000452251863,0.0636878914,0.000452251863,3.60647118,0.000452251863,1.10329935,0.000452251863,0.0,0.000452251863,0.198486214
0.000457251863,0.176081376,0.000457251863,0.247148113,0.000457251863,0.199901801,0.000457251863,0.227569742,0.000457251863,0.0659897877,0.000457251863,3.24526801,0.000457251863,0.988735235,0.000457251863,0.0,0.000457251863,0.200087181
0.000462251863,0.180667708,0.000462251863,0.243521803,0.000462251863,0.20151537,0.000462251863,0.225968461,0.000462251863,0.0683095232,0.000462251863,2.88085297,0.000462251863,0.873182362,0.000462251863,0.0,0.000462251863,0.201700727
0.000467251863,0.185226486,0.000467251863,0.239805793,0.000467251863,0.203139882,0.000467251863,0.224353686,0.000467251863,0.0706448113,0.000467251863,2.51358536,0.000467251863,0.756754683,0.000467251863,0.0,0.000467251863,0.203325255
0.000472251863,0.189751754,0.000472251863,0.23600227,0.000472251863,0.204773596,0.000472251863,0.222726869,0.000472251863,0.0729932776,0.000472251863,2.14382801,0.000472251863,0.639567201,0.000472251863,0.0,0.000472251863,0.204959099
0.000477251863,0.194237911,0.000477251863,0.232113945,0.000477251863,0.206414976,0.000477251863,0.221089703,0.000477251863,0.0753526262,0.000477251863,1.77194551,0.000477251863,0.521735469,0.000477251863,0.0,0.000477251863,0.206600652
