mode,rsrc,pos,cprobe,fcross_hz,pm_deg,tdb_10hz,rload
0db,1k,2,220p,760831,69.5584,80.5181,100k
0db,1k,2,470p,768929,68.2799,80.5181,100k
0db,1k,2,1n,786824,65.3855,80.5181,100k
0db,1k,2,1.5n,804648,62.3996,80.5181,100k
0db,1k,2,2.2n,830722,57.7609,80.518,100k
0db,1k,2,2.7n,849679,54.1017,80.518,100k
0db,1k,2,3.3n,871460,49.372,80.518,100k
0db,1k,2,4.7n,906351,37.884,80.518,100k
0db,2.5k,1,1f,753809,70.289,80.5181,100k
0db,2.5k,1,47p,755227,70.061,80.5181,100k
0db,2.5k,1,100p,756763,69.8016,80.5181,100k
0db,2.5k,1,220p,760009,69.2065,80.5181,100k
0db,2.5k,1,470p,765492,67.9514,80.5181,100k
0db,2.5k,1,1n,770021,65.4176,80.5181,100k
0db,2.5k,1,1.5n,765687,63.457,80.5181,100k
0db,2.5k,1,2.2n,750406,61.6301,80.5181,100k
0db,2.5k,1,2.7n,736739,60.8926,80.5181,100k
0db,2.5k,1,3.3n,720172,60.4459,80.5181,100k
0db,2.5k,1,4.7n,686670,60.4362,80.5181,100k
0db,2.5k,2,1f,753809,70.289,80.5181,100k
0db,2.5k,2,47p,755257,70.0609,80.5181,100k
0db,2.5k,2,100p,756896,69.8016,80.5181,100k
0db,2.5k,2,220p,760683,69.2052,80.5181,100k
0db,2.5k,2,470p,768774,67.9234,80.5181,100k
0db,2.5k,2,1n,786650,65.0218,80.5181,100k
0db,2.5k,2,1.5n,804452,62.0291,80.5181,100k
0db,2.5k,2,2.2n,830494,57.381,80.518,100k
0db,2.5k,2,2.7n,849423,53.7156,80.518,100k
0db,2.5k,2,3.3n,871160,48.9803,80.518,100k
0db,2.5k,2,4.7n,906021,37.4839,80.518,100k
0db,2.571k,1,1f,753800,70.2725,80.5181,100k
0db,2.571k,1,47p,755218,70.0445,80.5181,100k
0db,2.571k,1,100p,756754,69.7851,80.5181,100k
0db,2.571k,1,220p,759999,69.1899,80.5181,100k
0db,2.571k,1,470p,765482,67.9347,80.5181,100k
0db,2.571k,1,1n,770011,65.4009,80.5181,100k
0db,2.571k,1,1.5n,765678,63.4403,80.5181,100k
0db,2.571k,1,2.2n,750397,61.6138,80.5181,100k
0db,2.571k,1,2.7n,736731,60.8766,80.5181,100k
0db,2.571k,1,3.3n,720164,60.4302,80.5181,100k
0db,2.571k,1,4.7n,686664,60.4212,80.5181,100k
0db,2.571k,2,1f,753800,70.2725,80.5181,100k
0db,2.571k,2,47p,755248,70.0444,80.5181,100k
0db,2.571k,2,100p,756886,69.7851,80.5181,100k
0db,2.571k,2,220p,760673,69.1886,80.5181,100k
0db,2.571k,2,470p,768764,67.9066,80.5181,100k
0db,2.571k,2,1n,786639,65.0047,80.5181,100k
0db,2.571k,2,1.5n,804440,62.0117,80.5181,100k
0db,2.571k,2,2.2n,830479,57.3632,80.518,100k
0db,2.571k,2,2.7n,849407,53.6976,80.518,100k
0db,2.571k,2,3.3n,871140,48.9621,80.518,100k
0db,2.571k,2,4.7n,906000,37.4654,80.518,100k
0db,2.611k,1,1f,753795,70.2633,80.5181,100k
0db,2.611k,1,47p,755213,70.0352,80.5181,100k
0db,2.611k,1,100p,756748,69.7758,80.5181,100k
0db,2.611k,1,220p,759994,69.1806,80.5181,100k
0db,2.611k,1,470p,765476,67.9253,80.5181,100k
0db,2.611k,1,1n,770005,65.3915,80.5181,100k
0db,2.611k,1,1.5n,765672,63.431,80.5181,100k
0db,2.611k,1,2.2n,750392,61.6046,80.5181,100k
0db,2.611k,1,2.7n,736726,60.8675,80.5181,100k
0db,2.611k,1,3.3n,720160,60.4214,80.5181,100k
0db,2.611k,1,4.7n,686661,60.4127,80.5181,100k
0db,2.611k,2,1f,753795,70.2633,80.5181,100k
0db,2.611k,2,47p,755243,70.0351,80.5181,100k
0db,2.611k,2,100p,756881,69.7758,80.5181,100k
0db,2.611k,2,220p,760668,69.1793,80.5181,100k
0db,2.611k,2,470p,768758,67.8972,80.5181,100k
0db,2.611k,2,1n,786632,64.9951,80.5181,100k
0db,2.611k,2,1.5n,804432,62.002,80.5181,100k
0db,2.611k,2,2.2n,830471,57.3532,80.518,100k
0db,2.611k,2,2.7n,849397,53.6874,80.518,100k
0db,2.611k,2,3.3n,871129,48.9519,80.518,100k
0db,2.611k,2,4.7n,905987,37.4551,80.518,100k
0db,1m,1,1f,752935,70.8654,80.3149,10k
0db,1m,1,47p,754334,70.641,80.3149,10k
0db,1m,1,100p,755850,70.3856,80.3149,10k
0db,1m,1,220p,759030,69.8003,80.3149,10k
0db,1m,1,470p,764449,68.5638,80.3149,10k
0db,1m,1,1n,768970,66.0614,80.315,10k
0db,1m,1,1.5n,764769,64.1141,80.315,10k
0db,1m,1,2.2n,749778,62.2816,80.3151,10k
0db,1m,1,2.7n,736301,61.5308,80.3151,10k
0db,1m,1,3.3n,719911,61.0651,80.3151,10k
0db,1m,1,4.7n,686648,61.0136,80.3152,10k
0db,1m,2,1f,752935,70.8654,80.3149,10k
0db,1m,2,47p,754376,70.639,80.3149,10k
0db,1m,2,100p,756007,70.3816,80.3149,10k
0db,1m,2,220p,759752,69.7903,80.3149,10k
0db,1m,2,470p,767803,68.5182,80.3149,10k
0db,1m,2,1n,785554,65.6403,80.3149,10k
0db,1m,2,1.5n,803216,62.6735,80.3149,10k
0db,1m,2,2.2n,829045,58.0673,80.3149,10k
0db,1m,2,2.7n,847788,54.4377,80.3149,10k
0db,1m,2,3.3n,869299,49.7501,80.3148,10k
0db,1m,2,4.7n,903871,38.3565,80.3148,10k
0db,1k,1,1f,752895,70.6299,80.3149,10k
0db,1k,1,47p,754294,70.405,80.3149,10k
0db,1k,1,100p,755810,70.1492,80.3149,10k
0db,1k,1,220p,758988,69.563,80.3149,10k
0db,1k,1,470p,764406,68.3248,80.3149,10k
0db,1k,1,1n,768927,65.8211,80.315,10k
0db,1k,1,1.5n,764727,63.8753,80.315,10k
0db,1k,1,2.2n,749740,62.0474,80.3151,10k
0db,1k,1,2.7n,736267,61.3007,80.3151,10k
0db,1k,1,3.3n,719879,60.84,80.3151,10k
0db,1k,1,4.7n,686622,60.7987,80.3152,10k
0db,1k,2,1f,752895,70.6299,80.3149,10k
0db,1k,2,47p,754336,70.403,80.3149,10k
0db,1k,2,100p,755966,70.1451,80.3149,10k
0db,1k,2,220p,759710,69.5527,80.3149,10k
0db,1k,2,470p,767759,68.2782,80.3149,10k
0db,1k,2,1n,785505,65.3951,80.3149,10k
0db,1k,2,1.5n,803161,62.4231,80.3149,10k
0db,1k,2,2.2n,828982,57.8095,80.3149,10k
0db,1k,2,2.7n,847718,54.1748,80.3149,10k
0db,1k,2,3.3n,869219,49.4814,80.3148,10k
0db,1k,2,4.7n,903781,38.0792,80.3148,10k
0db,2.5k,1,1f,752756,70.28,80.3149,10k
0db,2.5k,1,47p,754154,70.0545,80.3149,10k
0db,2.5k,1,100p,755668,69.7981,80.3149,10k
0db,2.5k,1,220p,758841,69.2107,80.3149,10k
0db,2.5k,1,470p,764255,67.9704,80.3149,10k
0db,2.5k,1,1n,768773,65.4652,80.315,10k
0db,2.5k,1,1.5n,764578,63.5217,80.315,10k
0db,2.5k,1,2.2n,749606,61.7005,80.3151,10k
0db,2.5k,1,2.7n,736144,60.9598,80.3151,10k
0db,2.5k,1,3.3n,719768,60.5063,80.3151,10k
0db,2.5k,1,4.7n,686529,60.4797,80.3152,10k
0db,2.5k,2,1f,752756,70.28,80.3149,10k
0db,2.5k,2,47p,754195,70.0525,80.3149,10k
0db,2.5k,2,100p,755825,69.7939,80.3149,10k
0db,2.5k,2,220p,759562,69.2001,80.3149,10k
0db,2.5k,2,470p,767604,67.9222,80.3149,10k
0db,2.5k,2,1n,785332,65.032,80.3149,10k
0db,2.5k,2,1.5n,802966,62.0533,80.3149,10k
0db,2.5k,2,2.2n,828755,57.4304,80.3149,10k
0db,2.5k,2,2.7n,847463,53.7895,80.3149,10k
0db,2.5k,2,3.3n,868933,49.0897,80.3148,10k
0db,2.5k,2,4.7n,903454,37.6801,80.3148,10k
0db,2.571k,1,1f,752747,70.2635,80.3149,10k
0db,2.571k,1,47p,754145,70.038,80.3149,10k
0db,2.571k,1,100p,755659,69.7816,80.3149,10k
0db,2.571k,1,220p,758831,69.1941,80.3149,10k
0db,2.571k,1,470p,764245,67.9537,80.3149,10k
0db,2.571k,1,1n,768763,65.4485,80.315,10k
0db,2.571k,1,1.5n,764568,63.5051,80.315,10k
0db,2.571k,1,2.2n,749598,61.6843,80.3151,10k
0db,2.571k,1,2.7n,736137,60.9438,80.3151,10k
0db,2.571k,1,3.3n,719761,60.4906,80.3151,10k
0db,2.571k,1,4.7n,686523,60.4647,80.3152,10k
0db,2.571k,2,1f,752747,70.2635,80.3149,10k
0db,2.571k,2,47p,754186,70.036,80.3149,10k
0db,2.571k,2,100p,755816,69.7774,80.3149,10k
0db,2.571k,2,220p,759552,69.1835,80.3149,10k
0db,2.571k,2,470p,767594,67.9055,80.3149,10k
0db,2.571k,2,1n,785320,65.015,80.3149,10k
0db,2.571k,2,1.5n,802954,62.036,80.3149,10k
0db,2.571k,2,2.2n,828740,57.4126,80.3149,10k
0db,2.571k,2,2.7n,847447,53.7715,80.3149,10k
0db,2.571k,2,3.3n,868914,49.0716,80.3148,10k
0db,2.571k,2,4.7n,903433,37.6617,80.3148,10k
0db,2.611k,1,1f,752742,70.2542,80.3149,10k
0db,2.611k,1,47p,754140,70.0287,80.3149,10k
0db,2.611k,1,100p,755654,69.7723,80.3149,10k
0db,2.611k,1,220p,758826,69.1848,80.3149,10k
0db,2.611k,1,470p,764239,67.9443,80.3149,10k
0db,2.611k,1,1n,768757,65.4391,80.315,10k
0db,2.611k,1,1.5n,764563,63.4957,80.315,10k
0db,2.611k,1,2.2n,749593,61.6751,80.3151,10k
0db,2.611k,1,2.7n,736132,60.9348,80.3151,10k
0db,2.611k,1,3.3n,719757,60.4817,80.3151,10k
0db,2.611k,1,4.7n,686520,60.4562,80.3152,10k
0db,2.611k,2,1f,752742,70.2542,80.3149,10k
0db,2.611k,2,47p,754181,70.0267,80.3149,10k
0db,2.611k,2,100p,755810,69.7681,80.3149,10k
0db,2.611k,2,220p,759547,69.1742,80.3149,10k
0db,2.611k,2,470p,767589,67.8961,80.3149,10k
0db,2.611k,2,1n,785314,65.0054,80.3149,10k
0db,2.611k,2,1.5n,802947,62.0263,80.3149,10k
0db,2.611k,2,2.2n,828732,57.4027,80.3149,10k
0db,2.611k,2,2.7n,847437,53.7614,80.3149,10k
0db,2.611k,2,3.3n,868904,49.0613,80.3148,10k
0db,2.611k,2,4.7n,903420,37.6513,80.3148,10k
3db,1m,1,1f,755534,74.0085,78.7546,100k
3db,1m,1,47p,757011,73.7728,78.7546,100k
3db,1m,1,100p,758613,73.5049,78.7546,100k
3db,1m,1,220p,762040,72.8907,78.7546,100k
3db,1m,1,470p,767748,71.6047,78.7546,100k
3db,1m,1,1n,772446,69.0424,78.7546,100k
3db,1m,1,1.5n,767896,67.1039,78.7546,100k
3db,1m,1,2.2n,751914,65.3672,78.7546,100k
3db,1m,1,2.7n,737673,64.7123,78.7546,100k
3db,1m,1,3.3n,720446,64.3664,78.7546,100k
3db,1m,1,4.7n,685640,64.5624,78.7545,100k
3db,1m,2,1f,755534,74.0085,78.7546,100k
3db,1m,2,47p,757043,73.7725,78.7546,100k
3db,1m,2,100p,758755,73.5041,78.7546,100k
3db,1m,2,220p,762744,72.886,78.7546,100k
3db,1m,2,470p,771178,71.5595,78.7546,100k
3db,1m,2,1n,789912,68.553,78.7546,100k
3db,1m,2,1.5n,808632,65.4483,78.7545,100k
3db,1m,2,2.2n,836208,60.6143,78.7545,100k
3db,1m,2,2.7n,856287,56.7988,78.7545,100k
3db,1m,2,3.3n,879430,51.8648,78.7545,100k
3db,1m,2,4.7n,915856,40.0054,78.7545,100k
3db,1k,1,1f,755492,73.7724,78.7546,100k
3db,1k,1,47p,756970,73.5362,78.7546,100k
3db,1k,1,100p,758570,73.2678,78.7546,100k
3db,1k,1,220p,761996,72.6526,78.7546,100k
3db,1k,1,470p,767703,71.365,78.7546,100k
3db,1k,1,1n,772400,68.8014,78.7546,100k
3db,1k,1,1.5n,767852,66.8644,78.7546,100k
3db,1k,1,2.2n,751875,65.1326,78.7546,100k
3db,1k,1,2.7n,737637,64.482,78.7546,100k
3db,1k,1,3.3n,720413,64.1414,78.7546,100k
3db,1k,1,4.7n,685613,64.348,78.7545,100k
3db,1k,2,1f,755492,73.7724,78.7546,100k
3db,1k,2,47p,757001,73.5359,78.7546,100k
3db,1k,2,100p,758712,73.267,78.7546,100k
3db,1k,2,220p,762699,72.6477,78.7546,100k
3db,1k,2,470p,771132,71.3187,78.7546,100k
3db,1k,2,1n,789860,68.3066,78.7546,100k
3db,1k,2,1.5n,808574,65.1965,78.7545,100k
3db,1k,2,2.2n,836139,60.3548,78.7545,100k
3db,1k,2,2.7n,856209,56.5339,78.7545,100k
3db,1k,2,3.3n,879342,51.5938,78.7545,100k
3db,1k,2,4.7n,915759,39.7254,78.7545,100k
3db,2.5k,1,1f,755346,73.4222,78.7546,100k
3db,2.5k,1,47p,756822,73.1853,78.7546,100k
3db,2.5k,1,100p,758422,72.9163,78.7546,100k
3db,2.5k,1,220p,761842,72.2998,78.7546,100k
3db,2.5k,1,470p,767544,71.01,78.7546,100k
3db,2.5k,1,1n,772239,68.4449,78.7546,100k
3db,2.5k,1,1.5n,767696,66.5103,78.7546,100k
3db,2.5k,1,2.2n,751735,64.7857,78.7546,100k
3db,2.5k,1,2.7n,737510,64.1413,78.7546,100k
3db,2.5k,1,3.3n,720298,63.8082,78.7546,100k
3db,2.5k,1,4.7n,685516,64.0301,78.7545,100k
3db,2.5k,2,1f,755346,73.4222,78.7546,100k
3db,2.5k,2,47p,756853,73.185,78.7546,100k
3db,2.5k,2,100p,758560,72.9155,78.7546,100k
3db,2.5k,2,220p,762544,72.2945,78.7546,100k
3db,2.5k,2,470p,770970,70.9621,78.7546,100k
3db,2.5k,2,1n,789678,67.9427,78.7546,100k
3db,2.5k,2,1.5n,808369,64.8255,78.7545,100k
3db,2.5k,2,2.2n,835891,59.9743,78.7545,100k
3db,2.5k,2,2.7n,855929,56.1471,78.7545,100k
3db,2.5k,2,3.3n,879026,51.2005,78.7545,100k
3db,2.5k,2,4.7n,915403,39.3245,78.7545,100k
3db,2.571k,1,1f,755337,73.4057,78.7546,100k
3db,2.571k,1,47p,756813,73.1688,78.7546,100k
3db,2.571k,1,100p,758412,72.8998,78.7546,100k
3db,2.571k,1,220p,761832,72.2832,78.7546,100k
3db,2.571k,1,470p,767534,70.9933,78.7546,100k
3db,2.571k,1,1n,772228,68.4281,78.7546,100k
3db,2.571k,1,1.5n,767686,66.4937,78.7546,100k
3db,2.571k,1,2.2n,751726,64.7694,78.7546,100k
3db,2.571k,1,2.7n,737501,64.1253,78.7546,100k
3db,2.571k,1,3.3n,720290,63.7925,78.7546,100k
3db,2.571k,1,4.7n,685510,64.0151,78.7545,100k
3db,2.571k,2,1f,755337,73.4057,78.7546,100k
3db,2.571k,2,47p,756844,73.1685,78.7546,100k
3db,2.571k,2,100p,758550,72.899,78.7546,100k
3db,2.571k,2,220p,762534,72.278,78.7546,100k
3db,2.571k,2,470p,770959,70.9453,78.7546,100k
3db,2.571k,2,1n,789666,67.9256,78.7546,100k
3db,2.571k,2,1.5n,808356,64.8081,78.7545,100k
3db,2.571k,2,2.2n,835875,59.9566,78.7545,100k
3db,2.571k,2,2.7n,855911,56.1291,78.7545,100k
3db,2.571k,2,3.3n,879006,51.1823,78.7545,100k
3db,2.571k,2,4.7n,915380,39.3061,78.7545,100k
3db,2.611k,1,1f,755331,73.3964,78.7546,100k
3db,2.611k,1,47p,756807,73.1595,78.7546,100k
3db,2.611k,1,100p,758406,72.8905,78.7546,100k
3db,2.611k,1,220p,761826,72.2739,78.7546,100k
3db,2.611k,1,470p,767528,70.9839,78.7546,100k
3db,2.611k,1,1n,772222,68.4187,78.7546,100k
3db,2.611k,1,1.5n,767680,66.4844,78.7546,100k
3db,2.611k,1,2.2n,751721,64.7602,78.7546,100k
3db,2.611k,1,2.7n,737497,64.1163,78.7546,100k
3db,2.611k,1,3.3n,720286,63.7837,78.7546,100k
3db,2.611k,1,4.7n,685506,64.0067,78.7545,100k
3db,2.611k,2,1f,755331,73.3964,78.7546,100k
3db,2.611k,2,47p,756838,73.1593,78.7546,100k
3db,2.611k,2,100p,758545,72.8897,78.7546,100k
3db,2.611k,2,220p,762528,72.2686,78.7546,100k
3db,2.611k,2,470p,770953,70.9359,78.7546,100k
3db,2.611k,2,1n,789659,67.916,78.7546,100k
3db,2.611k,2,1.5n,808348,64.7983,78.7545,100k
3db,2.611k,2,2.2n,835865,59.9466,78.7545,100k
3db,2.611k,2,2.7n,855901,56.119,78.7545,100k
3db,2.611k,2,3.3n,878994,51.172,78.7545,100k
3db,2.611k,2,4.7n,915366,39.2958,78.7545,100k
3db,1m,1,1f,754439,74.005,78.5567,10k
3db,1m,1,47p,755896,73.7719,78.5567,10k
3db,1m,1,100p,757475,73.5071,78.5567,10k
3db,1m,1,220p,760828,72.9008,78.5567,10k
3db,1m,1,470p,766464,71.6302,78.5567,10k
3db,1m,1,1n,771150,69.0967,78.5567,10k
3db,1m,1,1.5n,766746,67.1746,78.5568,10k
3db,1m,1,2.2n,751086,65.4422,78.5568,10k
3db,1m,1,2.7n,737057,64.7829,78.5568,10k
3db,1m,1,3.3n,720027,64.4291,78.5569,10k
3db,1m,1,4.7n,685492,64.6067,78.557,10k
3db,1m,2,1f,754439,74.005,78.5567,10k
3db,1m,2,47p,755939,73.7696,78.5567,10k
3db,1m,2,100p,757638,73.5022,78.5567,10k
3db,1m,2,220p,761580,72.8865,78.5567,10k
3db,1m,2,470p,769963,71.5644,78.5567,10k
3db,1m,2,1n,788542,68.57,78.5567,10k
3db,1m,2,1.5n,807088,65.4802,78.5566,10k
3db,1m,2,2.2n,834336,60.6764,78.5566,10k
3db,1m,2,2.7n,854170,56.8883,78.5566,10k
3db,1m,2,3.3n,877029,51.9932,78.5566,10k
3db,1m,2,4.7n,913122,40.2259,78.5566,10k
3db,1k,1,1f,754398,73.7692,78.5567,10k
3db,1k,1,47p,755854,73.5357,78.5567,10k
3db,1k,1,100p,757433,73.2704,78.5567,10k
3db,1k,1,220p,760785,72.6631,78.5567,10k
3db,1k,1,470p,766419,71.3909,78.5567,10k
3db,1k,1,1n,771105,68.8561,78.5567,10k
3db,1k,1,1.5n,766702,66.9355,78.5568,10k
3db,1k,1,2.2n,751047,65.2078,78.5568,10k
3db,1k,1,2.7n,737021,64.5528,78.5568,10k
3db,1k,1,3.3n,719995,64.2043,78.5569,10k
3db,1k,1,4.7n,685465,64.3924,78.557,10k
3db,1k,2,1f,754398,73.7692,78.5567,10k
3db,1k,2,47p,755898,73.5334,78.5567,10k
3db,1k,2,100p,757596,73.2654,78.5567,10k
3db,1k,2,220p,761536,72.6486,78.5567,10k
3db,1k,2,470p,769917,71.3239,78.5567,10k
3db,1k,2,1n,788491,68.3241,78.5567,10k
3db,1k,2,1.5n,807031,65.2289,78.5566,10k
3db,1k,2,2.2n,834267,60.4176,78.5566,10k
3db,1k,2,2.7n,854093,56.624,78.5566,10k
3db,1k,2,3.3n,876942,51.7229,78.5566,10k
3db,1k,2,4.7n,913025,39.9466,78.5566,10k
3db,2.5k,1,1f,754252,73.4195,78.5567,10k
3db,2.5k,1,47p,755708,73.1853,78.5567,10k
3db,2.5k,1,100p,757285,72.9194,78.5567,10k
3db,2.5k,1,220p,760630,72.3108,78.5567,10k
3db,2.5k,1,470p,766261,71.0364,78.5567,10k
3db,2.5k,1,1n,770944,68.5002,78.5567,10k
3db,2.5k,1,1.5n,766546,66.5819,78.5568,10k
3db,2.5k,1,2.2n,750907,64.8612,78.5568,10k
3db,2.5k,1,2.7n,736894,64.2123,78.5568,10k
3db,2.5k,1,3.3n,719879,63.8712,78.5569,10k
3db,2.5k,1,4.7n,685368,64.0745,78.557,10k
3db,2.5k,2,1f,754252,73.4195,78.5567,10k
3db,2.5k,2,47p,755751,73.183,78.5567,10k
3db,2.5k,2,100p,757448,72.9143,78.5567,10k
3db,2.5k,2,220p,761382,72.296,78.5567,10k
3db,2.5k,2,470p,769756,70.9679,78.5567,10k
3db,2.5k,2,1n,788309,67.9607,78.5567,10k
3db,2.5k,2,1.5n,806827,64.8586,78.5566,10k
3db,2.5k,2,2.2n,834020,60.0379,78.5566,10k
3db,2.5k,2,2.7n,853815,56.2381,78.5566,10k
3db,2.5k,2,3.3n,876629,51.3306,78.5566,10k
3db,2.5k,2,4.7n,912672,39.5468,78.5566,10k
3db,2.571k,1,1f,754243,73.403,78.5567,10k
3db,2.571k,1,47p,755698,73.1689,78.5567,10k
3db,2.571k,1,100p,757275,72.9029,78.5567,10k
3db,2.571k,1,220p,760621,72.2943,78.5567,10k
3db,2.571k,1,470p,766250,71.0198,78.5567,10k
3db,2.571k,1,1n,770934,68.4835,78.5567,10k
3db,2.571k,1,1.5n,766536,66.5653,78.5568,10k
3db,2.571k,1,2.2n,750898,64.845,78.5568,10k
3db,2.571k,1,2.7n,736885,64.1964,78.5568,10k
3db,2.571k,1,3.3n,719872,63.8556,78.5569,10k
3db,2.571k,1,4.7n,685362,64.0596,78.557,10k
3db,2.571k,2,1f,754243,73.403,78.5567,10k
3db,2.571k,2,47p,755741,73.1666,78.5567,10k
3db,2.571k,2,100p,757438,72.8978,78.5567,10k
3db,2.571k,2,220p,761372,72.2794,78.5567,10k
3db,2.571k,2,470p,769746,70.9512,78.5567,10k
3db,2.571k,2,1n,788298,67.9437,78.5567,10k
3db,2.571k,2,1.5n,806814,64.8412,78.5566,10k
3db,2.571k,2,2.2n,834004,60.0202,78.5566,10k
3db,2.571k,2,2.7n,853797,56.2202,78.5566,10k
3db,2.571k,2,3.3n,876608,51.3124,78.5566,10k
3db,2.571k,2,4.7n,912649,39.5285,78.5566,10k
3db,2.611k,1,1f,754237,73.3938,78.5567,10k
3db,2.611k,1,47p,755693,73.1596,78.5567,10k
3db,2.611k,1,100p,757270,72.8937,78.5567,10k
3db,2.611k,1,220p,760615,72.285,78.5567,10k
3db,2.611k,1,470p,766245,71.0104,78.5567,10k
3db,2.611k,1,1n,770928,68.4741,78.5567,10k
3db,2.611k,1,1.5n,766530,66.556,78.5568,10k
3db,2.611k,1,2.2n,750893,64.8358,78.5568,10k
3db,2.611k,1,2.7n,736881,64.1874,78.5568,10k
3db,2.611k,1,3.3n,719868,63.8468,78.5569,10k
3db,2.611k,1,4.7n,685358,64.0512,78.557,10k
3db,2.611k,2,1f,754237,73.3938,78.5567,10k
3db,2.611k,2,47p,755736,73.1573,78.5567,10k
3db,2.611k,2,100p,757433,72.8886,78.5567,10k
3db,2.611k,2,220p,761366,72.2701,78.5567,10k
3db,2.611k,2,470p,769740,70.9418,78.5567,10k
3db,2.611k,2,1n,788291,67.9341,78.5567,10k
3db,2.611k,2,1.5n,806806,64.8315,78.5566,10k
3db,2.611k,2,2.2n,833995,60.0102,78.5566,10k
3db,2.611k,2,2.7n,853787,56.2101,78.5566,10k
3db,2.611k,2,3.3n,876597,51.3022,78.5566,10k
3db,2.611k,2,4.7n,912636,39.5182,78.5566,10k
10db,1m,1,1f,498442,105.654,71.234,100k
10db,1m,1,47p,499211,105.508,71.234,100k
10db,1m,1,100p,500043,105.343,71.234,100k
10db,1m,1,220p,501798,104.97,71.234,100k
10db,1m,1,470p,504814,104.199,71.234,100k
10db,1m,1,1n,507817,102.67,71.234,100k
10db,1m,1,1.5n,506322,101.448,71.234,100k
10db,1m,1,2.2n,498378,100.191,71.234,100k
10db,1m,1,2.7n,489968,99.6012,71.234,100k
10db,1m,1,3.3n,478474,99.16,71.234,100k
10db,1m,1,4.7n,451186,98.8475,71.234,100k
10db,1m,2,1f,498442,105.654,71.234,100k
10db,1m,2,47p,499226,105.507,71.234,100k
10db,1m,2,100p,500112,105.341,71.234,100k
10db,1m,2,220p,502140,104.96,71.234,100k
10db,1m,2,470p,506431,104.15,71.234,100k
10db,1m,2,1n,515680,102.367,71.234,100k
10db,1m,2,1.5n,524602,100.596,71.234,100k
10db,1m,2,2.2n,537347,97.9661,71.234,100k
10db,1m,2,2.7n,546515,95.9808,71.234,100k
10db,1m,2,3.3n,557341,93.4935,71.234,100k
10db,1m,2,4.7n,580094,87.3753,71.234,100k
10db,1k,1,1f,498420,105.499,71.234,100k
10db,1k,1,47p,499188,105.352,71.234,100k
10db,1k,1,100p,500021,105.187,71.234,100k
10db,1k,1,220p,501775,104.813,71.234,100k
10db,1k,1,470p,504791,104.041,71.234,100k
10db,1k,1,1n,507793,102.512,71.234,100k
10db,1k,1,1.5n,506298,101.29,71.234,100k
10db,1k,1,2.2n,498356,100.035,71.234,100k
10db,1k,1,2.7n,489948,99.4483,71.234,100k
10db,1k,1,3.3n,478456,99.0106,71.234,100k
10db,1k,1,4.7n,451172,98.7064,71.234,100k
10db,1k,2,1f,498420,105.499,71.234,100k
10db,1k,2,47p,499204,105.352,71.234,100k
10db,1k,2,100p,500089,105.185,71.234,100k
10db,1k,2,220p,502116,104.804,71.234,100k
10db,1k,2,470p,506408,103.992,71.234,100k
10db,1k,2,1n,515654,102.206,71.234,100k
10db,1k,2,1.5n,524574,100.433,71.234,100k
10db,1k,2,2.2n,537315,97.799,71.234,100k
10db,1k,2,2.7n,546481,95.8111,71.234,100k
10db,1k,2,3.3n,557302,93.3208,71.2339,100k
10db,1k,2,4.7n,580047,87.1965,71.2339,100k
10db,2.5k,1,1f,498343,105.267,71.234,100k
