mode,rsrc,pos,cprobe,fcross_hz,pm_deg,tdb_10hz,rload
0db,1m,1,1f,736241,70.2064,81.1281,100k
0db,1m,1,47p,737542,69.9903,81.1281,100k
0db,1m,1,100p,738950,69.7443,81.1281,100k
0db,1m,1,220p,741910,69.1798,81.1281,100k
0db,1m,1,470p,746948,67.9847,81.1281,100k
0db,1m,1,1n,751195,65.5457,81.1281,100k
0db,1m,1,1.5n,747365,63.6128,81.128,100k
0db,1m,1,2.2n,733411,61.736,81.128,100k
0db,1m,1,2.7n,720717,60.9302,81.128,100k
0db,1m,1,3.3n,705161,60.3922,81.128,100k
0db,1m,1,4.7n,673301,60.191,81.128,100k
0db,1m,2,1f,736241,70.2064,81.1281,100k
0db,1m,2,47p,737569,69.9902,81.1281,100k
0db,1m,2,100p,739072,69.7447,81.1281,100k
0db,1m,2,220p,742524,69.1807,81.1281,100k
0db,1m,2,470p,749926,67.9693,81.128,100k
0db,1m,2,1n,766162,65.2387,81.128,100k
0db,1m,2,1.5n,782204,62.4386,81.128,100k
0db,1m,2,2.2n,805548,58.1166,81.128,100k
0db,1m,2,2.7n,822372,54.7331,81.128,100k
0db,1m,2,3.3n,841740,50.375,81.128,100k
0db,1m,2,4.7n,874250,39.6804,81.1279,100k
0db,1k,1,1f,736203,69.9758,81.1281,100k
0db,1k,1,47p,737504,69.7593,81.1281,100k
0db,1k,1,100p,738913,69.5129,81.1281,100k
0db,1k,1,220p,741870,68.9475,81.1281,100k
0db,1k,1,470p,746907,67.751,81.1281,100k
0db,1k,1,1n,751154,65.3108,81.128,100k
0db,1k,1,1.5n,747325,63.3791,81.128,100k
0db,1k,1,2.2n,733375,61.5067,81.128,100k
0db,1k,1,2.7n,720685,60.7048,81.128,100k
0db,1k,1,3.3n,705132,60.1715,81.128,100k
0db,1k,1,4.7n,673276,59.9801,81.128,100k
0db,1k,2,1f,736203,69.9758,81.1281,100k
0db,1k,2,47p,737531,69.7592,81.1281,100k
0db,1k,2,100p,739034,69.5132,81.1281,100k
0db,1k,2,220p,742484,68.9482,81.1281,100k
0db,1k,2,470p,749884,67.7346,81.128,100k
0db,1k,2,1n,766116,64.9992,81.128,100k
0db,1k,2,1.5n,782154,62.1944,81.128,100k
0db,1k,2,2.2n,805490,57.8657,81.128,100k
0db,1k,2,2.7n,822308,54.4775,81.128,100k
0db,1k,2,3.3n,841669,50.1142,81.128,100k
0db,1k,2,4.7n,874169,39.4113,81.1279,100k
0db,2.5k,1,1f,736074,69.633,81.1281,100k
0db,2.5k,1,47p,737374,69.4159,81.1281,100k
0db,2.5k,1,100p,738781,69.1689,81.1281,100k
0db,2.5k,1,220p,741733,68.6025,81.1281,100k
0db,2.5k,1,470p,746767,67.4039,81.1281,100k
0db,2.5k,1,1n,751012,64.9623,81.1281,100k
0db,2.5k,1,1.5n,747187,63.0328,81.128,100k
0db,2.5k,1,2.2n,733251,61.1667,81.128,100k
0db,2.5k,1,2.7n,720571,60.3704,81.128,100k
0db,2.5k,1,3.3n,705028,59.844,81.128,100k
0db,2.5k,1,4.7n,673190,59.6666,81.128,100k
0db,2.5k,2,1f,736074,69.633,81.1281,100k
0db,2.5k,2,47p,737401,69.4159,81.1281,100k
0db,2.5k,2,100p,738902,69.1692,81.1281,100k
0db,2.5k,2,220p,742347,68.6029,81.1281,100k
0db,2.5k,2,470p,749742,67.3862,81.128,100k
0db,2.5k,2,1n,765957,64.6442,81.128,100k
0db,2.5k,2,1.5n,781976,61.8332,81.128,100k
0db,2.5k,2,2.2n,805284,57.496,81.128,100k
0db,2.5k,2,2.7n,822079,54.1021,81.128,100k
0db,2.5k,2,3.3n,841412,49.7328,81.128,100k
0db,2.5k,2,4.7n,873874,39.0225,81.1279,100k
0db,2.571k,1,1f,736065,69.6169,81.1281,100k
0db,2.571k,1,47p,737365,69.3998,81.1281,100k
0db,2.571k,1,100p,738773,69.1527,81.1281,100k
0db,2.571k,1,220p,741725,68.5862,81.1281,100k
0db,2.571k,1,470p,746758,67.3876,81.1281,100k
0db,2.571k,1,1n,751003,64.9459,81.1281,100k
0db,2.571k,1,1.5n,747178,63.0165,81.128,100k
0db,2.571k,1,2.2n,733243,61.1507,81.128,100k
0db,2.571k,1,2.7n,720564,60.3547,81.128,100k
0db,2.571k,1,3.3n,705022,59.8286,81.128,100k
0db,2.571k,1,4.7n,673184,59.6519,81.128,100k
0db,2.571k,2,1f,736065,69.6169,81.1281,100k
0db,2.571k,2,47p,737392,69.3997,81.1281,100k
0db,2.571k,2,100p,738894,69.153,81.1281,100k
0db,2.571k,2,220p,742338,68.5866,81.1281,100k
0db,2.571k,2,470p,749733,67.3698,81.128,100k
0db,2.571k,2,1n,765946,64.6276,81.128,100k
0db,2.571k,2,1.5n,781964,61.8163,81.128,100k
0db,2.571k,2,2.2n,805271,57.4786,81.128,100k
0db,2.571k,2,2.7n,822064,54.0845,81.128,100k
0db,2.571k,2,3.3n,841396,49.7151,81.128,100k
0db,2.571k,2,4.7n,873855,39.0045,81.1279,100k
0db,2.611k,1,1f,736060,69.6078,81.1281,100k
0db,2.611k,1,47p,737360,69.3907,81.1281,100k
0db,2.611k,1,100p,738768,69.1436,81.1281,100k
0db,2.611k,1,220p,741720,68.5771,81.1281,100k
0db,2.611k,1,470p,746753,67.3784,81.1281,100k
0db,2.611k,1,1n,750998,64.9367,81.1281,100k
0db,2.611k,1,1.5n,747173,63.0073,81.128,100k
0db,2.611k,1,2.2n,733238,61.1417,81.128,100k
0db,2.611k,1,2.7n,720560,60.3458,81.128,100k
0db,2.611k,1,3.3n,705018,59.8199,81.128,100k
0db,2.611k,1,4.7n,673181,59.6436,81.128,100k
0db,2.611k,2,1f,736060,69.6078,81.1281,100k
0db,2.611k,2,47p,737388,69.3906,81.1281,100k
0db,2.611k,2,100p,738889,69.1439,81.1281,100k
0db,2.611k,2,220p,742333,68.5775,81.1281,100k
0db,2.611k,2,470p,749727,67.3606,81.128,100k
0db,2.611k,2,1n,765940,64.6182,81.128,100k
0db,2.611k,2,1.5n,781958,61.8067,81.128,100k
0db,2.611k,2,2.2n,805264,57.4689,81.128,100k
0db,2.611k,2,2.7n,822055,54.0747,81.128,100k
0db,2.611k,2,3.3n,841386,49.7051,81.128,100k
0db,2.611k,2,4.7n,873844,38.9944,81.1279,100k
0db,1m,1,1f,735231,70.1942,80.9228,10k
0db,1m,1,47p,736514,69.9804,80.9228,10k
0db,1m,1,100p,737904,69.7372,80.9228,10k
0db,1m,1,220p,740808,69.1796,80.9228,10k
0db,1m,1,470p,745769,67.999,80.9228,10k
0db,1m,1,1n,750005,65.5875,80.9229,10k
0db,1m,1,1.5n,746299,63.672,80.9229,10k
0db,1m,1,2.2n,732632,61.8027,80.9229,10k
0db,1m,1,2.7n,720133,60.995,80.923,10k
0db,1m,1,3.3n,704760,60.4513,80.923,10k
0db,1m,1,4.7n,673156,60.2346,80.9231,10k
0db,1m,2,1f,735231,70.1942,80.9228,10k
0db,1m,2,47p,736552,69.9786,80.9228,10k
0db,1m,2,100p,738047,69.7336,80.9228,10k
0db,1m,2,220p,741452,69.172,80.9228,10k
0db,1m,2,470p,748810,67.9643,80.9228,10k
0db,1m,2,1n,764910,65.244,80.9228,10k
0db,1m,2,1.5n,780802,62.4565,80.9228,10k
0db,1m,2,2.2n,803919,58.157,80.9227,10k
0db,1m,2,2.7n,820546,54.7951,80.9227,10k
0db,1m,2,3.3n,839682,50.468,80.9227,10k
0db,1m,2,4.7n,871847,39.8537,80.9227,10k
0db,1k,1,1f,735194,69.9639,80.9228,10k
0db,1k,1,47p,736477,69.7497,80.9228,10k
0db,1k,1,100p,737866,69.5061,80.9228,10k
0db,1k,1,220p,740770,68.9476,80.9228,10k
0db,1k,1,470p,745729,67.7656,80.9228,10k
0db,1k,1,1n,749964,65.3529,80.9229,10k
0db,1k,1,1.5n,746259,63.4387,80.9229,10k
0db,1k,1,2.2n,732597,61.5737,80.9229,10k
0db,1k,1,2.7n,720100,60.7697,80.923,10k
0db,1k,1,3.3n,704731,60.2307,80.923,10k
0db,1k,1,4.7n,673132,60.0237,80.9231,10k
0db,1k,2,1f,735194,69.9639,80.9228,10k
0db,1k,2,47p,736515,69.7479,80.9228,10k
0db,1k,2,100p,738009,69.5025,80.9228,10k
0db,1k,2,220p,741412,68.9399,80.9228,10k
0db,1k,2,470p,748769,67.73,80.9228,10k
0db,1k,2,1n,764865,65.0049,80.9228,10k
0db,1k,2,1.5n,780751,62.2127,80.9228,10k
0db,1k,2,2.2n,803861,57.9066,80.9227,10k
0db,1k,2,2.7n,820482,54.5401,80.9227,10k
0db,1k,2,3.3n,839610,50.2078,80.9227,10k
0db,1k,2,4.7n,871766,39.5854,80.9227,10k
0db,2.5k,1,1f,735065,69.6216,80.9228,10k
0db,2.5k,1,47p,736347,69.4069,80.9228,10k
0db,2.5k,1,100p,737735,69.1626,80.9228,10k
0db,2.5k,1,220p,740637,68.603,80.9228,10k
