col0,col1
20.0,62.9381988
22.4403691,62.9291623
25.1785082,62.9177225
28.2507509,62.9032917
31.6978638,62.8851354
35.5655882,62.8623404
39.9052463,62.8337766
44.7744228,62.7980539
50.2377286,62.7534734
56.3676586,62.6979757
63.2455532,62.6290882
70.9626778,62.5438789
79.6214341,62.4389224
89.3367184,62.3102913
100.237447,62.1535855
112.468265,61.9640159
126.191469,61.7365547
141.589157,61.4661605
158.865647,61.1480718
178.250188,60.7781461
200.0,60.3532039
224.403691,59.8713233
251.785082,59.3320305
282.507509,58.7363488
316.978638,58.086694
355.655882,57.3866402
399.052463,56.6406
447.744228,55.8534768
502.377286,55.0303385
563.676586,54.1761477
632.455532,53.2955647
709.626778,52.3928226
796.214341,51.471666
893.367184,50.5353375
1002.37447,49.586597
1124.68265,48.6277617
1261.91469,47.6607561
1415.89157,46.687164
1588.65647,45.7082807
1782.50188,44.7251594
2000.0,43.7386535
2244.03691,42.7494527
2517.85082,41.7581135
2825.07509,40.7650857
3169.78638,39.7707329
3556.55882,38.7753513
3990.52463,37.7791838
4477.44228,36.7824326
5023.77286,35.7852695
5636.76586,34.7878446
6324.55532,33.7902946
7096.26778,32.7927494
7962.14341,31.7953392
8933.67184,30.7982012
10023.7447,29.8014871
11246.8265,28.8053704
12619.1469,27.8100559
14158.9157,26.8157897
15886.5647,25.8228722
17825.0188,24.8316723
20000.0,23.842646
22440.3691,22.8563575
25178.5082,21.8735054
28250.7509,20.8949532
31697.8638,19.9217654
35565.5882,18.9552487
39905.2463,17.9969976
44774.4228,17.0489442
50237.7286,16.1134064
56367.6586,15.1931329
63245.5532,14.2913342
70962.6778,13.4116902
79621.4341,12.55832
89336.7184,11.735699
100237.447,10.948508
112468.265,10.2014057
126191.469,9.4987274
141589.157,8.84412849
158865.647,8.24021112
178250.188,7.68818577
200000.0,7.18762354
