col0,col1
20.0,72.4912273
22.4403691,72.7971844
25.1785082,73.1539274
28.2507509,73.5647387
31.6978638,74.031676
35.5655882,74.5553492
39.9052463,75.1348323
44.7744228,75.7677262
50.2377286,76.4503574
56.3676586,77.1780689
63.2455532,77.9455482
70.9626778,78.7471382
79.6214341,79.5770934
89.3367184,80.4297595
100.237447,81.2996744
112.468265,82.1815973
126.191469,83.0704822
141.589157,83.9614117
158.865647,84.8495072
178.250188,85.729834
200.0,86.5973137
224.403691,87.4466625
251.785082,88.2723714
282.507509,89.0687445
316.978638,89.8300103
355.655882,90.550512
399.052463,91.2249718
447.744228,91.8488052
502.377286,92.4184441
563.676586,92.9316139
632.455532,93.3875093
709.626778,93.7868294
796.214341,94.1316608
893.367184,94.4252281
1002.37447,94.6715587
1124.68265,94.8751158
1261.91469,95.0404501
1415.89157,95.1719035
1588.65647,95.2733812
1782.50188,95.3481918
2000.0,95.3989433
2244.03691,95.4274818
2517.85082,95.4348571
2825.07509,95.4213022
3169.78638,95.3862191
3556.55882,95.3281681
3990.52463,95.2448611
4477.44228,95.1331661
5023.77286,94.9891335
5636.76586,94.8080582
6324.55532,94.5845916
7096.26778,94.3129154
7962.14341,93.9869787
8933.67184,93.6007865
10023.7447,93.1487102
11246.8265,92.6257753
12619.1469,92.0278778
14158.9157,91.3518898
15886.5647,90.5956407
17825.0188,89.7577961
20000.0,88.8376851
22440.3691,87.8351402
25178.5082,86.7504108
28250.7509,85.5841834
31697.8638,84.337704
35565.5882,83.0129678
39905.2463,81.6129126
44774.4228,80.141553
50237.7286,78.6040096
56367.6586,77.0064156
63245.5532,75.3557212
70962.6778,73.6594333
79621.4341,71.9253397
89336.7184,70.1612534
100237.447,68.3747995
112468.265,66.5732448
126191.469,64.7633561
141589.157,62.9512681
158865.647,61.1423396
178250.188,59.340989
200000.0,57.5505175
