col0,col1
20.0,70.6857087
22.4403691,71.0555101
25.1785082,71.4800137
28.2507509,71.9609136
31.6978638,72.4984189
35.5655882,73.0912021
39.9052463,73.7364984
44.7744228,74.4303309
50.2377286,75.1678152
56.3676586,75.9434864
63.2455532,76.7515977
70.9626778,77.5863564
79.6214341,78.442082
89.3367184,79.3132854
100.237447,80.1946814
112.468265,81.0811479
126.191469,81.9676522
141.589157,82.8491589
158.865647,83.7205374
178.250188,84.5764851
200.0,85.4114839
224.403691,86.2198065
251.785082,86.9955894
282.507509,87.7329818
316.978638,88.4263734
355.655882,89.0706836
399.052463,89.6616803
447.744228,90.1962769
502.377286,90.6727516
563.676586,91.0908379
632.455532,91.4516638
709.626778,91.7575423
796.214341,92.0116499
893.367184,92.2176466
1002.37447,92.3792898
1124.68265,92.500085
1261.91469,92.5830004
1415.89157,92.6302521
1588.65647,92.6431588
1782.50188,92.6220584
2000.0,92.5662795
2244.03691,92.4741655
2517.85082,92.3431544
2825.07509,92.1699196
3169.78638,91.9505793
3556.55882,91.6809744
3990.52463,91.3570043
4477.44228,90.9749909
5023.77286,90.532027
5636.76586,90.0262517
6324.55532,89.4570021
7096.26778,88.8248082
7962.14341,88.1312276
8933.67184,87.3785517
10023.7447,86.569434
11246.8265,85.7065004
12619.1469,84.7919954
14158.9157,83.827504
15886.5647,82.8137712
17825.0188,81.750633
20000.0,80.637062
22440.3691,79.4713256
25178.5082,78.2512507
28250.7509,76.9745734
31697.8638,75.6393425
35565.5882,74.2443284
39905.2463,72.7893773
44774.4228,71.2756575
50237.7286,69.7057571
56367.6586,68.0836269
63245.5532,66.4143894
70962.6778,64.7040605
79621.4341,62.959238
89336.7184,61.1868008
100237.447,59.3936457
112468.265,57.5864695
126191.469,55.7715841
141589.157,53.9547469
158865.647,52.1409862
178250.188,50.3344103
200000.0,48.5380094
