col0,col1
20.0,73.0773818
22.4403691,72.9767499
25.1785082,72.8531042
28.2507509,72.7021448
31.6978638,72.5191591
35.5655882,72.2991598
39.9052463,72.0370974
44.7744228,71.7281426
50.2377286,71.3680198
56.3676586,70.9533547
63.2455532,70.4819822
70.9626778,69.9531595
79.6214341,69.3676429
89.3367184,68.7276105
100.237447,68.0364489
112.468265,67.2984448
126.191469,66.5184386
141.589157,65.7014906
158.865647,64.8525999
178.250188,63.9764933
200.0,63.0774877
224.403691,62.1594188
251.785082,61.2256192
282.507509,60.2789334
316.978638,59.3217548
355.655882,58.3560737
399.052463,57.3835304
447.744228,56.4054664
502.377286,55.4229726
563.676586,54.436932
632.455532,53.4480565
709.626778,52.4569185
796.214341,51.4639772
893.367184,50.4696005
1002.37447,49.4740828
1124.68265,48.4776594
1261.91469,47.4805189
1415.89157,46.4828123
1588.65647,45.4846607
1782.50188,44.4861623
2000.0,43.4873965
2244.03691,42.4884289
2517.85082,41.4893144
2825.07509,40.4901001
3169.78638,39.4908276
3556.55882,38.4915358
3990.52463,37.4922622
4477.44228,36.4930455
5023.77286,35.4939274
5636.76586,34.4949548
6324.55532,33.4961822
7096.26778,32.4976747
7962.14341,31.4995115
8933.67184,30.5017899
10023.7447,29.5046304
11246.8265,28.5081828
12619.1469,27.5126342
14158.9157,26.5182184
15886.5647,25.5252272
17825.0188,24.5340256
20000.0,23.5450688
22440.3691,22.558924
25178.5082,21.5762962
28250.7509,20.5980589
31697.8638,19.6252903
35565.5882,18.6593147
39905.2463,17.7017483
44774.4228,16.7545484
50237.7286,15.8200618
56367.6586,14.901068
63245.5532,14.0008088
70962.6778,13.1229921
79621.4341,12.2717579
89336.7184,11.4515888
100237.447,10.6671519
112468.265,9.92306378
126191.469,9.22358158
141589.157,8.57224176
158865.647,7.97148506
178250.188,7.42232095
200000.0,6.92408626
