mode,rsrc,pos,cprobe,fcross_hz,pm_deg,tdb_10hz,rload
0db,2.571k,2,220p,748681,67.0873,80.8075,100k
0db,2.571k,2,470p,754684,65.9602,80.8075,100k
0db,2.571k,2,1n,767669,63.4528,80.8075,100k
0db,2.571k,2,1.5n,780017,60.9394,80.8075,100k
0db,2.571k,2,2.2n,797172,57.1752,80.8075,100k
0db,2.571k,2,2.7n,808945,54.3216,80.8075,100k
0db,2.571k,2,3.3n,821930,50.7497,80.8075,100k
0db,2.571k,2,4.7n,842868,42.2146,80.8074,100k
0db,2.611k,1,1f,743411,68.0433,80.8075,100k
0db,2.611k,1,47p,744507,67.8394,80.8075,100k
0db,2.611k,1,100p,745684,67.6078,80.8075,100k
0db,2.611k,1,220p,748097,67.0795,80.8075,100k
0db,2.611k,1,470p,751907,65.9748,80.8075,100k
0db,2.611k,1,1n,754051,63.7596,80.8075,100k
0db,2.611k,1,1.5n,749181,62.0336,80.8075,100k
0db,2.611k,1,2.2n,735107,60.3769,80.8075,100k
0db,2.611k,1,2.7n,722866,59.6735,80.8075,100k
0db,2.611k,1,3.3n,708078,59.2134,80.8075,100k
0db,2.611k,1,4.7n,678078,59.089,80.8075,100k
0db,2.611k,2,1f,743411,68.0433,80.8075,100k
0db,2.611k,2,47p,744534,67.8392,80.8075,100k
0db,2.611k,2,100p,745801,67.6077,80.8075,100k
0db,2.611k,2,220p,748676,67.0781,80.8075,100k
0db,2.611k,2,470p,754679,65.9509,80.8075,100k
0db,2.611k,2,1n,767664,63.4434,80.8075,100k
0db,2.611k,2,1.5n,780011,60.9298,80.8075,100k
0db,2.611k,2,2.2n,797165,57.1655,80.8075,100k
0db,2.611k,2,2.7n,808938,54.3118,80.8075,100k
0db,2.611k,2,3.3n,821922,50.7398,80.8075,100k
0db,2.611k,2,4.7n,842859,42.2047,80.8074,100k
0db,1m,1,1f,742624,68.6405,80.6203,10k
0db,1m,1,47p,743706,68.4396,80.6203,10k
0db,1m,1,100p,744868,68.2115,80.6203,10k
0db,1m,1,220p,747252,67.6909,80.6203,10k
0db,1m,1,470p,751022,66.6015,80.6203,10k
0db,1m,1,1n,753180,64.4113,80.6204,10k
0db,1m,1,1.5n,748429,62.6957,80.6204,10k
0db,1m,1,2.2n,734598,61.0339,80.6204,10k
0db,1m,1,2.7n,722516,60.319,80.6205,10k
0db,1m,1,3.3n,707876,59.8424,80.6205,10k
0db,1m,1,4.7n,678084,59.6805,80.6206,10k
0db,1m,2,1f,742624,68.6405,80.6203,10k
0db,1m,2,47p,743742,68.4378,80.6203,10k
0db,1m,2,100p,745004,68.2078,80.6203,10k
0db,1m,2,220p,747866,67.6818,80.6203,10k
0db,1m,2,470p,753842,66.5622,80.6203,10k
0db,1m,2,1n,766741,64.0727,80.6203,10k
0db,1m,2,1.5n,778996,61.5779,80.6203,10k
0db,1m,2,2.2n,796019,57.842,80.6203,10k
0db,1m,2,2.7n,807725,55.0087,80.6202,10k
0db,1m,2,3.3n,820589,51.4643,80.6202,10k
0db,1m,2,4.7n,841379,42.9862,80.6202,10k
0db,1k,1,1f,742586,68.4079,80.6203,10k
0db,1k,1,47p,743668,68.2067,80.6203,10k
0db,1k,1,100p,744829,67.9783,80.6203,10k
0db,1k,1,220p,747213,67.4569,80.6203,10k
0db,1k,1,470p,750982,66.3663,80.6203,10k
0db,1k,1,1n,753140,64.1756,80.6204,10k
0db,1k,1,1.5n,748390,62.4616,80.6204,10k
0db,1k,1,2.2n,734563,60.8041,80.6204,10k
0db,1k,1,2.7n,722484,60.0929,80.6205,10k
0db,1k,1,3.3n,707846,59.6208,80.6205,10k
0db,1k,1,4.7n,678059,59.468,80.6206,10k
0db,1k,2,1f,742586,68.4079,80.6203,10k
0db,1k,2,47p,743703,68.2048,80.6203,10k
0db,1k,2,100p,744965,67.9745,80.6203,10k
0db,1k,2,220p,747826,67.4476,80.6203,10k
0db,1k,2,470p,753802,66.3262,80.6203,10k
0db,1k,2,1n,766696,63.8329,80.6203,10k
0db,1k,2,1.5n,778947,61.3345,80.6203,10k
0db,1k,2,2.2n,795965,57.5937,80.6203,10k
0db,1k,2,2.7n,807669,54.757,80.6202,10k
0db,1k,2,3.3n,820528,51.2092,80.6202,10k
0db,1k,2,4.7n,841313,42.7257,80.6202,10k
0db,2.5k,1,1f,742453,68.0621,80.6203,10k
0db,2.5k,1,47p,743534,67.8604,80.6203,10k
0db,2.5k,1,100p,744695,67.6315,80.6203,10k
0db,2.5k,1,220p,747077,67.1092,80.6203,10k
0db,2.5k,1,470p,750843,66.0171,80.6203,10k
0db,2.5k,1,1n,753001,63.8259,80.6204,10k
0db,2.5k,1,1.5n,748255,62.1143,80.6204,10k
0db,2.5k,1,2.2n,734441,60.4631,80.6204,10k
0db,2.5k,1,2.7n,722372,59.7572,80.6205,10k
0db,2.5k,1,3.3n,707744,59.2916,80.6205,10k
0db,2.5k,1,4.7n,677970,59.1521,80.6206,10k
0db,2.5k,2,1f,742453,68.0621,80.6203,10k
0db,2.5k,2,47p,743570,67.8585,80.6203,10k
0db,2.5k,2,100p,744830,67.6277,80.6203,10k
0db,2.5k,2,220p,747690,67.0996,80.6203,10k
0db,2.5k,2,470p,753661,65.9757,80.6203,10k
0db,2.5k,2,1n,766542,63.4773,80.6203,10k
0db,2.5k,2,1.5n,778778,60.9742,80.6203,10k
0db,2.5k,2,2.2n,795776,57.2272,80.6203,10k
0db,2.5k,2,2.7n,807470,54.3862,80.6202,10k
0db,2.5k,2,3.3n,820311,50.8344,80.6202,10k
0db,2.5k,2,4.7n,841076,42.3455,80.6202,10k
0db,2.571k,1,1f,742444,68.0458,80.6203,10k
0db,2.571k,1,47p,743526,67.8441,80.6203,10k
0db,2.571k,1,100p,744686,67.6152,80.6203,10k
0db,2.571k,1,220p,747068,67.0928,80.6203,10k
0db,2.571k,1,470p,750834,66.0007,80.6203,10k
0db,2.571k,1,1n,752992,63.8095,80.6204,10k
0db,2.571k,1,1.5n,748247,62.098,80.6204,10k
0db,2.571k,1,2.2n,734433,60.4471,80.6204,10k
0db,2.571k,1,2.7n,722365,59.7415,80.6205,10k
0db,2.571k,1,3.3n,707738,59.2762,80.6205,10k
0db,2.571k,1,4.7n,677964,59.1373,80.6206,10k
0db,2.571k,2,1f,742444,68.0458,80.6203,10k
0db,2.571k,2,47p,743561,67.8422,80.6203,10k
0db,2.571k,2,100p,744822,67.6113,80.6203,10k
0db,2.571k,2,220p,747681,67.0832,80.6203,10k
0db,2.571k,2,470p,753652,65.9592,80.6203,10k
0db,2.571k,2,1n,766532,63.4605,80.6203,10k
0db,2.571k,2,1.5n,778768,60.9573,80.6203,10k
0db,2.571k,2,2.2n,795764,57.21,80.6203,10k
0db,2.571k,2,2.7n,807457,54.3689,80.6202,10k
0db,2.571k,2,3.3n,820297,50.8169,80.6202,10k
0db,2.571k,2,4.7n,841060,42.3278,80.6202,10k
0db,2.611k,1,1f,742439,68.0366,80.6203,10k
0db,2.611k,1,47p,743521,67.8349,80.6203,10k
0db,2.611k,1,100p,744681,67.606,80.6203,10k
0db,2.611k,1,220p,747063,67.0836,80.6203,10k
0db,2.611k,1,470p,750829,65.9915,80.6203,10k
0db,2.611k,1,1n,752987,63.8002,80.6204,10k
0db,2.611k,1,1.5n,748242,62.0888,80.6204,10k
0db,2.611k,1,2.2n,734428,60.438,80.6204,10k
0db,2.611k,1,2.7n,722361,59.7326,80.6205,10k
0db,2.611k,1,3.3n,707734,59.2674,80.6205,10k
0db,2.611k,1,4.7n,677961,59.1289,80.6206,10k
0db,2.611k,2,1f,742439,68.0366,80.6203,10k
0db,2.611k,2,47p,743556,67.8331,80.6203,10k
0db,2.611k,2,100p,744817,67.6021,80.6203,10k
0db,2.611k,2,220p,747676,67.074,80.6203,10k
0db,2.611k,2,470p,753646,65.9499,80.6203,10k
0db,2.611k,2,1n,766526,63.4511,80.6203,10k
0db,2.611k,2,1.5n,778761,60.9478,80.6203,10k
0db,2.611k,2,2.2n,795757,57.2003,80.6203,10k
0db,2.611k,2,2.7n,807450,54.3591,80.6202,10k
0db,2.611k,2,3.3n,820289,50.8071,80.6202,10k
0db,2.611k,2,4.7n,841051,42.3179,80.6202,10k
3db,1m,1,1f,720523,76.4701,77.879,100k
3db,1m,1,47p,721619,76.2655,77.879,100k
3db,1m,1,100p,722796,76.034,77.879,100k
3db,1m,1,220p,725231,75.5074,77.879,100k
3db,1m,1,470p,729148,74.4148,77.879,100k
3db,1m,1,1n,731423,72.2682,77.8789,100k
3db,1m,1,1.5n,726514,70.6433,77.8789,100k
3db,1m,1,2.2n,712201,69.1447,77.8789,100k
3db,1m,1,2.7n,699640,68.5504,77.8789,100k
3db,1m,1,3.3n,684304,68.2109,77.8789,100k
3db,1m,1,4.7n,652730,68.3119,77.8789,100k
3db,1m,2,1f,720523,76.4701,77.879,100k
3db,1m,2,47p,721646,76.2651,77.879,100k
3db,1m,2,100p,722914,76.0327,77.879,100k
3db,1m,2,220p,725821,75.5005,77.879,100k
3db,1m,2,470p,731975,74.3659,77.8789,100k
3db,1m,2,1n,745159,71.8507,77.8789,100k
3db,1m,2,1.5n,757748,69.3342,77.8789,100k
3db,1m,2,2.2n,775326,65.5744,77.8789,100k
3db,1m,2,2.7n,787496,62.7294,77.8789,100k
3db,1m,2,3.3n,800956,59.1815,77.8789,100k
3db,1m,2,4.7n,823357,50.7396,77.8789,100k
3db,1k,1,1f,720484,76.2447,77.879,100k
3db,1k,1,47p,721580,76.0398,77.879,100k
3db,1k,1,100p,722757,75.8079,77.879,100k
3db,1k,1,220p,725190,75.2806,77.879,100k
3db,1k,1,470p,729107,74.1869,77.879,100k
3db,1k,1,1n,731382,72.0397,77.8789,100k
3db,1k,1,1.5n,726474,70.4165,77.8789,100k
3db,1k,1,2.2n,712165,68.9222,77.8789,100k
3db,1k,1,2.7n,699607,68.3318,77.8789,100k
3db,1k,1,3.3n,684274,67.997,77.8789,100k
3db,1k,1,4.7n,652704,68.1076,77.8789,100k
3db,1k,2,1f,720484,76.2447,77.879,100k
3db,1k,2,47p,721607,76.0394,77.879,100k
3db,1k,2,100p,722874,75.8066,77.879,100k
3db,1k,2,220p,725780,75.2735,77.879,100k
3db,1k,2,470p,731933,74.1371,77.8789,100k
3db,1k,2,1n,745113,71.618,77.8789,100k
3db,1k,2,1.5n,757699,69.0979,77.8789,100k
3db,1k,2,2.2n,775272,65.333,77.8789,100k
3db,1k,2,2.7n,787437,62.4847,77.8789,100k
3db,1k,2,3.3n,800892,58.9331,77.8789,100k
3db,1k,2,4.7n,823288,50.4854,77.8789,100k
3db,2.5k,1,1f,720350,75.9103,77.879,100k
3db,2.5k,1,47p,721446,75.7049,77.879,100k
3db,2.5k,1,100p,722622,75.4726,77.879,100k
3db,2.5k,1,220p,725050,74.9444,77.879,100k
3db,2.5k,1,470p,728964,73.8492,77.879,100k
3db,2.5k,1,1n,731238,71.7014,77.8789,100k
3db,2.5k,1,1.5n,726335,70.0807,77.8789,100k
3db,2.5k,1,2.2n,712039,68.5928,77.8789,100k
3db,2.5k,1,2.7n,699492,68.0079,77.8789,100k
3db,2.5k,1,3.3n,684169,67.6798,77.8789,100k
3db,2.5k,1,4.7n,652616,67.8044,77.8789,100k
3db,2.5k,2,1f,720350,75.9103,77.879,100k
3db,2.5k,2,47p,721472,75.7045,77.879,100k
3db,2.5k,2,100p,722739,75.4712,77.879,100k
3db,2.5k,2,220p,725640,74.937,77.879,100k
3db,2.5k,2,470p,731788,73.7981,77.8789,100k
3db,2.5k,2,1n,744953,71.2738,77.8789,100k
3db,2.5k,2,1.5n,757529,68.7488,77.8789,100k
3db,2.5k,2,2.2n,775081,64.9775,77.8789,100k
3db,2.5k,2,2.7n,787230,62.1251,77.8789,100k
3db,2.5k,2,3.3n,800666,58.5694,77.8789,100k
3db,2.5k,2,4.7n,823038,50.1159,77.8789,100k
3db,2.571k,1,1f,720342,75.8946,77.879,100k
3db,2.571k,1,47p,721437,75.6892,77.879,100k
3db,2.571k,1,100p,722613,75.4568,77.879,100k
3db,2.571k,1,220p,725041,74.9286,77.879,100k
3db,2.571k,1,470p,728955,73.8333,77.879,100k
3db,2.571k,1,1n,731229,71.6855,77.8789,100k
3db,2.571k,1,1.5n,726326,70.0649,77.8789,100k
3db,2.571k,1,2.2n,712031,68.5774,77.8789,100k
3db,2.571k,1,2.7n,699484,67.9927,77.8789,100k
3db,2.571k,1,3.3n,684162,67.6649,77.8789,100k
3db,2.571k,1,4.7n,652610,67.7901,77.8789,100k
3db,2.571k,2,1f,720342,75.8946,77.879,100k
3db,2.571k,2,47p,721464,75.6888,77.879,100k
3db,2.571k,2,100p,722730,75.4555,77.879,100k
3db,2.571k,2,220p,725631,74.9212,77.8789,100k
3db,2.571k,2,470p,731779,73.7822,77.8789,100k
3db,2.571k,2,1n,744943,71.2577,77.8789,100k
3db,2.571k,2,1.5n,757518,68.7324,77.8789,100k
3db,2.571k,2,2.2n,775069,64.9608,77.8789,100k
3db,2.571k,2,2.7n,787217,62.1083,77.8789,100k
3db,2.571k,2,3.3n,800651,58.5525,77.8789,100k
3db,2.571k,2,4.7n,823022,50.0988,77.8789,100k
3db,2.611k,1,1f,720337,75.8857,77.879,100k
3db,2.611k,1,47p,721432,75.6804,77.879,100k
3db,2.611k,1,100p,722608,75.4479,77.879,100k
3db,2.611k,1,220p,725036,74.9197,77.879,100k
3db,2.611k,1,470p,728950,73.8244,77.879,100k
3db,2.611k,1,1n,731223,71.6766,77.8789,100k
3db,2.611k,1,1.5n,726321,70.056,77.8789,100k
3db,2.611k,1,2.2n,712027,68.5687,77.8789,100k
3db,2.611k,1,2.7n,699480,67.9841,77.8789,100k
3db,2.611k,1,3.3n,684158,67.6565,77.8789,100k
3db,2.611k,1,4.7n,652607,67.7821,77.8789,100k
3db,2.611k,2,1f,720337,75.8857,77.879,100k
3db,2.611k,2,47p,721459,75.6799,77.879,100k
3db,2.611k,2,100p,722725,75.4466,77.879,100k
3db,2.611k,2,220p,725626,74.9123,77.8789,100k
3db,2.611k,2,470p,731773,73.7732,77.8789,100k
3db,2.611k,2,1n,744937,71.2486,77.8789,100k
3db,2.611k,2,1.5n,757512,68.7232,77.8789,100k
3db,2.611k,2,2.2n,775062,64.9515,77.8789,100k
3db,2.611k,2,2.7n,787209,62.0989,77.8789,100k
3db,2.611k,2,3.3n,800643,58.5429,77.8789,100k
3db,2.611k,2,4.7n,823013,50.0891,77.8789,100k
3db,1m,1,1f,719490,76.4729,77.6995,10k
3db,1m,1,47p,720572,76.2706,77.6995,10k
3db,1m,1,100p,721733,76.0417,77.6995,10k
3db,1m,1,220p,724117,75.5217,77.6996,10k
3db,1m,1,470p,727981,74.4421,77.6996,10k
3db,1m,1,1n,730268,72.3187,77.6996,10k
3db,1m,1,1.5n,725488,70.7072,77.6996,10k
3db,1m,1,2.2n,711448,69.2125,77.6997,10k
3db,1m,1,2.7n,699071,68.6151,77.6997,10k
3db,1m,1,3.3n,683911,68.2692,77.6997,10k
3db,1m,1,4.7n,652587,68.3543,77.6998,10k
3db,1m,2,1f,719490,76.4729,77.6995,10k
3db,1m,2,47p,720607,76.2685,77.6995,10k
3db,1m,2,100p,721868,76.0368,77.6995,10k
3db,1m,2,220p,724735,75.5069,77.6995,10k
3db,1m,2,470p,730854,74.3758,77.6995,10k
3db,1m,2,1n,743927,71.8702,77.6995,10k
3db,1m,2,1.5n,756435,69.3632,77.6995,10k
3db,1m,2,2.2n,773856,65.6209,77.6995,10k
3db,1m,2,2.7n,785893,62.7917,77.6995,10k
3db,1m,2,3.3n,799201,59.2649,77.6995,10k
3db,1m,2,4.7n,821410,50.8712,77.6994,10k
3db,1k,1,1f,719452,76.2478,77.6995,10k
3db,1k,1,47p,720533,76.0452,77.6995,10k
3db,1k,1,100p,721694,75.816,77.6995,10k
3db,1k,1,220p,724078,75.2953,77.6996,10k
3db,1k,1,470p,727940,74.2146,77.6996,10k
3db,1k,1,1n,730227,72.0906,77.6996,10k
3db,1k,1,1.5n,725449,70.4807,77.6996,10k
3db,1k,1,2.2n,711412,68.9903,77.6997,10k
3db,1k,1,2.7n,699038,68.3966,77.6997,10k
3db,1k,1,3.3n,683881,68.0554,77.6997,10k
3db,1k,1,4.7n,652562,68.1501,77.6998,10k
3db,1k,2,1f,719452,76.2478,77.6995,10k
3db,1k,2,47p,720568,76.0431,77.6995,10k
3db,1k,2,100p,721829,75.811,77.6995,10k
3db,1k,2,220p,724694,75.2803,77.6995,10k
3db,1k,2,470p,730812,74.1474,77.6995,10k
3db,1k,2,1n,743882,71.638,77.6995,10k
3db,1k,2,1.5n,756387,69.1273,77.6995,10k
3db,1k,2,2.2n,773802,65.38,77.6995,10k
3db,1k,2,2.7n,785834,62.5474,77.6995,10k
3db,1k,2,3.3n,799138,59.017,77.6995,10k
3db,1k,2,4.7n,821341,50.6175,77.6994,10k
3db,2.5k,1,1f,719319,75.9139,77.6995,10k
3db,2.5k,1,47p,720399,75.7109,77.6995,10k
3db,2.5k,1,100p,721559,75.4811,77.6995,10k
3db,2.5k,1,220p,723941,74.9595,77.6996,10k
3db,2.5k,1,470p,727797,73.8773,77.6996,10k
3db,2.5k,1,1n,730084,71.7528,77.6996,10k
3db,2.5k,1,1.5n,725310,70.1453,77.6996,10k
3db,2.5k,1,2.2n,711287,68.6612,77.6997,10k
3db,2.5k,1,2.7n,698923,68.073,77.6997,10k
3db,2.5k,1,3.3n,683776,67.7384,77.6997,10k
3db,2.5k,1,4.7n,652473,67.8469,77.6998,10k
3db,2.5k,2,1f,719319,75.9139,77.6995,10k
3db,2.5k,2,47p,720434,75.7087,77.6995,10k
3db,2.5k,2,100p,721694,75.4761,77.6995,10k
3db,2.5k,2,220p,724554,74.9443,77.6995,10k
3db,2.5k,2,470p,730667,73.8089,77.6995,10k
3db,2.5k,2,1n,743723,71.2943,77.6995,10k
3db,2.5k,2,1.5n,756218,68.7788,77.6995,10k
3db,2.5k,2,2.2n,773612,65.0251,77.6995,10k
3db,2.5k,2,2.7n,785628,62.1885,77.6995,10k
3db,2.5k,2,3.3n,798912,58.6541,77.6995,10k
3db,2.5k,2,4.7n,821093,50.2489,77.6994,10k
3db,2.571k,1,1f,719310,75.8982,77.6995,10k
3db,2.571k,1,47p,720391,75.6952,77.6995,10k
3db,2.571k,1,100p,721550,75.4654,77.6995,10k
3db,2.571k,1,220p,723932,74.9437,77.6996,10k
3db,2.571k,1,470p,727788,73.8615,77.6996,10k
3db,2.571k,1,1n,730074,71.7369,77.6996,10k
3db,2.571k,1,1.5n,725301,70.1296,77.6996,10k
3db,2.571k,1,2.2n,711279,68.6458,77.6997,10k
3db,2.571k,1,2.7n,698916,68.0578,77.6997,10k
3db,2.571k,1,3.3n,683769,67.7235,77.6997,10k
3db,2.571k,1,4.7n,652467,67.8327,77.6998,10k
3db,2.571k,2,1f,719310,75.8982,77.6995,10k
3db,2.571k,2,47p,720426,75.693,77.6995,10k
3db,2.571k,2,100p,721686,75.4604,77.6995,10k
3db,2.571k,2,220p,724545,74.9285,77.6995,10k
3db,2.571k,2,470p,730658,73.793,77.6995,10k
3db,2.571k,2,1n,743712,71.2782,77.6995,10k
3db,2.571k,2,1.5n,756207,68.7624,77.6995,10k
3db,2.571k,2,2.2n,773600,65.0085,77.6995,10k
3db,2.571k,2,2.7n,785615,62.1718,77.6995,10k
3db,2.571k,2,3.3n,798898,58.6372,77.6995,10k
3db,2.571k,2,4.7n,821077,50.2318,77.6994,10k
3db,2.611k,1,1f,719305,75.8894,77.6995,10k
3db,2.611k,1,47p,720386,75.6863,77.6995,10k
3db,2.611k,1,100p,721545,75.4565,77.6995,10k
3db,2.611k,1,220p,723928,74.9348,77.6996,10k
3db,2.611k,1,470p,727783,73.8526,77.6996,10k
3db,2.611k,1,1n,730069,71.728,77.6996,10k
3db,2.611k,1,1.5n,725296,70.1207,77.6996,10k
3db,2.611k,1,2.2n,711274,68.6371,77.6997,10k
3db,2.611k,1,2.7n,698911,68.0492,77.6997,10k
3db,2.611k,1,3.3n,683766,67.7151,77.6997,10k
3db,2.611k,1,4.7n,652464,67.8246,77.6998,10k
3db,2.611k,2,1f,719305,75.8894,77.6995,10k
3db,2.611k,2,47p,720421,75.6842,77.6995,10k
3db,2.611k,2,100p,721681,75.4515,77.6995,10k
3db,2.611k,2,220p,724540,74.9196,77.6995,10k
3db,2.611k,2,470p,730652,73.7841,77.6995,10k
3db,2.611k,2,1n,743707,71.2691,77.6995,10k
3db,2.611k,2,1.5n,756200,68.7532,77.6995,10k
3db,2.611k,2,2.2n,773593,64.9991,77.6995,10k
3db,2.611k,2,2.7n,785607,62.1624,77.6995,10k
3db,2.611k,2,3.3n,798890,58.6277,77.6995,10k
3db,2.611k,2,4.7n,821068,50.2222,77.6994,10k
10db,1m,1,1f,348168,107.89,70.4147,100k
10db,1m,1,47p,348355,107.814,70.4147,100k
10db,1m,1,100p,348556,107.728,70.4147,100k
10db,1m,1,220p,348968,107.532,70.4147,100k
10db,1m,1,470p,349631,107.119,70.4147,100k
10db,1m,1,1n,350146,106.238,70.4147,100k
10db,1m,1,1.5n,349525,105.421,70.4147,100k
10db,1m,1,2.2n,347015,104.343,70.4147,100k
10db,1m,1,2.7n,344338,103.638,70.4147,100k
10db,1m,1,3.3n,340370,102.88,70.4147,100k
10db,1m,1,4.7n,329653,101.473,70.4147,100k
10db,1m,2,1f,348168,107.89,70.4147,100k
10db,1m,2,47p,348360,107.814,70.4147,100k
10db,1m,2,100p,348575,107.728,70.4147,100k
10db,1m,2,220p,349059,107.533,70.4147,100k
10db,1m,2,470p,350054,107.124,70.4147,100k
10db,1m,2,1n,352096,106.244,70.4147,100k
10db,1m,2,1.5n,353931,105.4,70.4147,100k
10db,1m,2,2.2n,356391,104.193,70.4147,100k
10db,1m,2,2.7n,358036,103.315,70.4147,100k
10db,1m,2,3.3n,359845,102.248,70.4147,100k
10db,1m,2,4.7n,363283,99.7136,70.4146,100k
10db,1k,1,1f,348162,107.781,70.4147,100k
10db,1k,1,47p,348349,107.705,70.4147,100k
10db,1k,1,100p,348549,107.618,70.4147,100k
10db,1k,1,220p,348961,107.422,70.4147,100k
10db,1k,1,470p,349625,107.009,70.4147,100k
10db,1k,1,1n,350140,106.128,70.4147,100k
10db,1k,1,1.5n,349519,105.311,70.4147,100k
10db,1k,1,2.2n,347009,104.234,70.4147,100k
10db,1k,1,2.7n,344332,103.53,70.4147,100k
10db,1k,1,3.3n,340364,102.773,70.4147,100k
10db,1k,1,4.7n,329648,101.369,70.4147,100k
10db,1k,2,1f,348162,107.781,70.4147,100k
10db,1k,2,47p,348353,107.704,70.4147,100k
10db,1k,2,100p,348568,107.619,70.4147,100k
10db,1k,2,220p,349053,107.423,70.4147,100k
10db,1k,2,470p,350048,107.014,70.4147,100k
10db,1k,2,1n,352090,106.133,70.4147,100k
10db,1k,2,1.5n,353924,105.289,70.4147,100k
10db,1k,2,2.2n,356383,104.081,70.4147,100k
10db,1k,2,2.7n,358029,103.203,70.4147,100k
10db,1k,2,3.3n,359837,102.135,70.4147,100k
10db,1k,2,4.7n,363274,99.5996,70.4146,100k
