mode,rsrc,pos,cprobe,fcross_hz,pm_deg,tdb_10hz,rload
0db,2.5k,2,220p,933896,68.4666,72.3992,100k
0db,2.5k,2,470p,939816,67.1791,72.3992,100k
0db,2.5k,2,1n,951473,64.3728,72.3992,100k
0db,2.5k,2,1.5n,961261,61.6412,72.3992,100k
0db,2.5k,2,2.2n,972149,57.7344,72.3992,100k
0db,2.5k,2,2.7n,977404,54.9337,72.3992,100k
0db,2.5k,2,3.3n,980686,51.6187,72.3992,100k
0db,2.5k,2,4.7n,974368,44.4582,72.3992,100k
0db,2.571k,1,1f,928624,69.558,72.3992,100k
0db,2.571k,1,47p,929709,69.3231,72.3992,100k
0db,2.571k,1,100p,930808,69.0576,72.3992,100k
0db,2.571k,1,220p,932788,68.457,72.3992,100k
0db,2.571k,1,470p,934593,67.2331,72.3992,100k
0db,2.571k,1,1n,928219,64.9752,72.3992,100k
0db,2.571k,1,1.5n,913059,63.4612,72.3992,100k
0db,2.571k,1,2.2n,886554,62.2807,72.3992,100k
0db,2.571k,1,2.7n,867883,61.9194,72.3992,100k
0db,2.571k,1,3.3n,847751,61.8124,72.3992,100k
0db,2.571k,1,4.7n,811579,62.2429,72.3993,100k
0db,2.571k,2,1f,928624,69.558,72.3992,100k
0db,2.571k,2,47p,929758,69.3227,72.3992,100k
0db,2.571k,2,100p,931028,69.0563,72.3992,100k
0db,2.571k,2,220p,933888,68.4484,72.3992,100k
0db,2.571k,2,470p,939808,67.1608,72.3992,100k
0db,2.571k,2,1n,951464,64.3543,72.3992,100k
0db,2.571k,2,1.5n,961252,61.6226,72.3992,100k
0db,2.571k,2,2.2n,972139,57.7156,72.3992,100k
0db,2.571k,2,2.7n,977394,54.9149,72.3992,100k
0db,2.571k,2,3.3n,980676,51.5998,72.3992,100k
0db,2.571k,2,4.7n,974359,44.4395,72.3992,100k
0db,2.611k,1,1f,928620,69.5478,72.3992,100k
0db,2.611k,1,47p,929704,69.3129,72.3992,100k
0db,2.611k,1,100p,930803,69.0474,72.3992,100k
0db,2.611k,1,220p,932784,68.4468,72.3992,100k
0db,2.611k,1,470p,934588,67.2228,72.3992,100k
0db,2.611k,1,1n,928215,64.965,72.3992,100k
0db,2.611k,1,1.5n,913055,63.4511,72.3992,100k
0db,2.611k,1,2.2n,886551,62.2709,72.3992,100k
0db,2.611k,1,2.7n,867880,61.9099,72.3992,100k
0db,2.611k,1,3.3n,847748,61.803,72.3992,100k
0db,2.611k,1,4.7n,811576,62.2339,72.3993,100k
0db,2.611k,2,1f,928620,69.5478,72.3992,100k
0db,2.611k,2,47p,929753,69.3125,72.3992,100k
0db,2.611k,2,100p,931024,69.0461,72.3992,100k
0db,2.611k,2,220p,933883,68.4382,72.3992,100k
0db,2.611k,2,470p,939803,67.1505,72.3992,100k
0db,2.611k,2,1n,951459,64.3439,72.3992,100k
0db,2.611k,2,1.5n,961247,61.6121,72.3992,100k
0db,2.611k,2,2.2n,972134,57.705,72.3992,100k
0db,2.611k,2,2.7n,977388,54.9043,72.3992,100k
0db,2.611k,2,3.3n,980670,51.5892,72.3992,100k
0db,2.611k,2,4.7n,974354,44.429,72.3992,100k
0db,1m,1,1f,927597,70.2171,72.2959,10k
0db,1m,1,47p,928668,69.9855,72.2959,10k
0db,1m,1,100p,929754,69.7236,72.2959,10k
0db,1m,1,220p,931713,69.131,72.296,10k
0db,1m,1,470p,933480,67.922,72.296,10k
0db,1m,1,1n,927280,65.6799,72.296,10k
0db,1m,1,1.5n,912358,64.1637,72.296,10k
0db,1m,1,2.2n,886190,62.9631,72.296,10k
0db,1m,1,2.7n,867688,62.5841,72.2961,10k
0db,1m,1,3.3n,847694,62.4564,72.2961,10k
0db,1m,1,4.7n,811679,62.848,72.2961,10k
0db,1m,2,1f,927597,70.2171,72.2959,10k
0db,1m,2,47p,928726,69.9832,72.2959,10k
0db,1m,2,100p,929991,69.7183,72.2959,10k
0db,1m,2,220p,932820,69.1142,72.2959,10k
0db,1m,2,470p,938701,67.8343,72.2959,10k
0db,1m,2,1n,950302,65.0435,72.2959,10k
0db,1m,2,1.5n,960005,62.3275,72.2959,10k
0db,1m,2,2.2n,970837,58.4401,72.2959,10k
0db,1m,2,2.7n,976062,55.6519,72.2959,10k
0db,1m,2,3.3n,979293,52.3511,72.2959,10k
0db,1m,2,4.7n,973071,45.2043,72.2959,10k
0db,1k,1,1f,927562,69.9598,72.2959,10k
0db,1k,1,47p,928633,69.7279,72.2959,10k
0db,1k,1,100p,929719,69.4658,72.2959,10k
0db,1k,1,220p,931677,68.8726,72.296,10k
0db,1k,1,470p,933443,67.6632,72.296,10k
0db,1k,1,1n,927246,65.4229,72.296,10k
0db,1k,1,1.5n,912325,63.9108,72.296,10k
0db,1k,1,2.2n,886162,62.7174,72.296,10k
0db,1k,1,2.7n,867662,62.3434,72.2961,10k
0db,1k,1,3.3n,847670,62.2212,72.2961,10k
0db,1k,1,4.7n,811658,62.6227,72.2961,10k
0db,1k,2,1f,927562,69.9598,72.2959,10k
0db,1k,2,47p,928691,69.7256,72.2959,10k
0db,1k,2,100p,929955,69.4604,72.2959,10k
0db,1k,2,220p,932785,68.8556,72.2959,10k
0db,1k,2,470p,938663,67.5741,72.2959,10k
0db,1k,2,1n,950262,64.7802,72.2959,10k
0db,1k,2,1.5n,959963,62.0617,72.2959,10k
0db,1k,2,2.2n,970794,58.1715,72.2959,10k
0db,1k,2,2.7n,976018,55.382,72.2959,10k
0db,1k,2,3.3n,979247,52.0806,72.2959,10k
0db,1k,2,4.7n,973029,44.9357,72.2959,10k
0db,2.5k,1,1f,927442,69.5762,72.2959,10k
0db,2.5k,1,47p,928512,69.3439,72.2959,10k
0db,2.5k,1,100p,929597,69.0814,72.2959,10k
0db,2.5k,1,220p,931554,68.4875,72.296,10k
0db,2.5k,1,470p,933317,67.2776,72.296,10k
0db,2.5k,1,1n,927126,65.04,72.296,10k
0db,2.5k,1,1.5n,912213,63.5341,72.296,10k
0db,2.5k,1,2.2n,886065,62.3512,72.296,10k
0db,2.5k,1,2.7n,867573,61.9847,72.2961,10k
0db,2.5k,1,3.3n,847588,61.8705,72.2961,10k
0db,2.5k,1,4.7n,811588,62.2866,72.2961,10k
0db,2.5k,2,1f,927442,69.5762,72.2959,10k
0db,2.5k,2,47p,928570,69.3416,72.2959,10k
0db,2.5k,2,100p,929834,69.0758,72.2959,10k
0db,2.5k,2,220p,932662,68.47,72.2959,10k
0db,2.5k,2,470p,938534,67.1864,72.2959,10k
0db,2.5k,2,1n,950126,64.3882,72.2959,10k
0db,2.5k,2,1.5n,959817,61.6663,72.2959,10k
0db,2.5k,2,2.2n,970642,57.7724,72.2959,10k
0db,2.5k,2,2.7n,975864,54.9814,72.2959,10k
0db,2.5k,2,3.3n,979087,51.6795,72.2959,10k
0db,2.5k,2,4.7n,972881,44.538,72.2959,10k
0db,2.571k,1,1f,927434,69.5581,72.2959,10k
0db,2.571k,1,47p,928505,69.3258,72.2959,10k
0db,2.571k,1,100p,929589,69.0633,72.2959,10k
0db,2.571k,1,220p,931547,68.4693,72.296,10k
0db,2.571k,1,470p,933309,67.2594,72.296,10k
0db,2.571k,1,1n,927118,65.022,72.296,10k
0db,2.571k,1,1.5n,912206,63.5163,72.296,10k
0db,2.571k,1,2.2n,886059,62.334,72.296,10k
0db,2.571k,1,2.7n,867568,61.9678,72.2961,10k
0db,2.571k,1,3.3n,847583,61.854,72.2961,10k
0db,2.571k,1,4.7n,811583,62.2707,72.2961,10k
0db,2.571k,2,1f,927434,69.5581,72.2959,10k
0db,2.571k,2,47p,928562,69.3234,72.2959,10k
0db,2.571k,2,100p,929826,69.0577,72.2959,10k
0db,2.571k,2,220p,932654,68.4518,72.2959,10k
0db,2.571k,2,470p,938526,67.1681,72.2959,10k
0db,2.571k,2,1n,950118,64.3697,72.2959,10k
0db,2.571k,2,1.5n,959808,61.6477,72.2959,10k
0db,2.571k,2,2.2n,970632,57.7536,72.2959,10k
0db,2.571k,2,2.7n,975854,54.9625,72.2959,10k
0db,2.571k,2,3.3n,979077,51.6606,72.2959,10k
0db,2.571k,2,4.7n,972872,44.5193,72.2959,10k
0db,2.611k,1,1f,927430,69.548,72.2959,10k
0db,2.611k,1,47p,928500,69.3156,72.2959,10k
0db,2.611k,1,100p,929585,69.053,72.2959,10k
0db,2.611k,1,220p,931542,68.4591,72.296,10k
0db,2.611k,1,470p,933304,67.2492,72.296,10k
0db,2.611k,1,1n,927114,65.0118,72.296,10k
0db,2.611k,1,1.5n,912202,63.5063,72.296,10k
0db,2.611k,1,2.2n,886056,62.3243,72.296,10k
0db,2.611k,1,2.7n,867564,61.9582,72.2961,10k
0db,2.611k,1,3.3n,847580,61.8447,72.2961,10k
0db,2.611k,1,4.7n,811581,62.2618,72.2961,10k
0db,2.611k,2,1f,927430,69.548,72.2959,10k
0db,2.611k,2,47p,928558,69.3133,72.2959,10k
0db,2.611k,2,100p,929822,69.0475,72.2959,10k
0db,2.611k,2,220p,932649,68.4416,72.2959,10k
0db,2.611k,2,470p,938521,67.1578,72.2959,10k
0db,2.611k,2,1n,950113,64.3593,72.2959,10k
0db,2.611k,2,1.5n,959803,61.6372,72.2959,10k
0db,2.611k,2,2.2n,970627,57.7431,72.2959,10k
0db,2.611k,2,2.7n,975848,54.9519,72.2959,10k
0db,2.611k,2,3.3n,979071,51.65,72.2959,10k
0db,2.611k,2,4.7n,972866,44.5088,72.2959,10k
3db,1m,1,1f,915091,77.4268,69.0994,100k
3db,1m,1,47p,916242,77.1877,69.0994,100k
3db,1m,1,100p,917408,76.9185,69.0994,100k
3db,1m,1,220p,919512,76.3135,69.0994,100k
3db,1m,1,470p,921395,75.0993,69.0994,100k
3db,1m,1,1n,914668,72.9328,69.0994,100k
3db,1m,1,1.5n,898858,71.5576,69.0994,100k
3db,1m,1,2.2n,870910,70.5995,69.0994,100k
3db,1m,1,2.7n,851205,70.386,69.0994,100k
3db,1m,1,3.3n,829855,70.4357,69.0994,100k
3db,1m,1,4.7n,791147,71.1464,69.0994,100k
3db,1m,2,1f,915091,77.4268,69.0994,100k
3db,1m,2,47p,916294,77.1869,69.0994,100k
3db,1m,2,100p,917642,76.9154,69.0994,100k
3db,1m,2,220p,920662,76.2964,69.0994,100k
3db,1m,2,470p,926788,74.9893,69.0994,100k
3db,1m,2,1n,939020,72.1441,69.0994,100k
3db,1m,2,1.5n,949280,69.386,69.0994,100k
3db,1m,2,2.2n,960783,65.4597,69.0994,100k
3db,1m,2,2.7n,966456,62.659,69.0994,100k
3db,1m,2,3.3n,969955,59.3714,69.0994,100k
3db,1m,2,4.7n,963620,52.3701,69.0994,100k
3db,1k,1,1f,915053,77.1733,69.0994,100k
3db,1k,1,47p,916204,76.9339,69.0994,100k
3db,1k,1,100p,917370,76.6644,69.0994,100k
3db,1k,1,220p,919474,76.0589,69.0994,100k
3db,1k,1,470p,921356,74.8442,69.0994,100k
3db,1k,1,1n,914631,72.6796,69.0994,100k
3db,1k,1,1.5n,898824,71.3087,69.0994,100k
3db,1k,1,2.2n,870881,70.3582,69.0994,100k
3db,1k,1,2.7n,851178,70.1502,69.0994,100k
3db,1k,1,3.3n,829830,70.2057,69.0994,100k
3db,1k,1,4.7n,791126,70.927,69.0994,100k
3db,1k,2,1f,915053,77.1733,69.0994,100k
3db,1k,2,47p,916256,76.9331,69.0994,100k
3db,1k,2,100p,917604,76.6612,69.0994,100k
3db,1k,2,220p,920624,76.0414,69.0994,100k
3db,1k,2,470p,926748,74.7327,69.0994,100k
3db,1k,2,1n,938977,71.8843,69.0994,100k
3db,1k,2,1.5n,949236,69.1235,69.0994,100k
3db,1k,2,2.2n,960736,65.1943,69.0994,100k
3db,1k,2,2.7n,966408,62.3922,69.0994,100k
3db,1k,2,3.3n,969907,59.1038,69.0994,100k
3db,1k,2,4.7n,963575,52.1046,69.0994,100k
3db,2.5k,1,1f,914925,76.7959,69.0994,100k
3db,2.5k,1,47p,916075,76.5561,69.0994,100k
3db,2.5k,1,100p,917241,76.2861,69.0994,100k
3db,2.5k,1,220p,919343,75.6799,69.0994,100k
3db,2.5k,1,470p,921225,74.4646,69.0994,100k
3db,2.5k,1,1n,914504,72.303,69.0994,100k
3db,2.5k,1,1.5n,898708,70.9385,69.0994,100k
3db,2.5k,1,2.2n,870780,69.9992,69.0994,100k
3db,2.5k,1,2.7n,851085,69.7991,69.0994,100k
3db,2.5k,1,3.3n,829747,69.8632,69.0994,100k
3db,2.5k,1,4.7n,791053,70.6001,69.0994,100k
3db,2.5k,2,1f,914925,76.7959,69.0994,100k
3db,2.5k,2,47p,916127,76.5552,69.0994,100k
3db,2.5k,2,100p,917475,76.2828,69.0994,100k
3db,2.5k,2,220p,920492,75.6619,69.0994,100k
3db,2.5k,2,470p,926614,74.3509,69.0994,100k
3db,2.5k,2,1n,938832,71.4982,69.0994,100k
3db,2.5k,2,1.5n,949084,68.7337,69.0994,100k
3db,2.5k,2,2.2n,960573,64.8008,69.0994,100k
3db,2.5k,2,2.7n,966242,61.997,69.0994,100k
3db,2.5k,2,3.3n,969740,58.7079,69.0994,100k
3db,2.5k,2,4.7n,963415,51.7124,69.0994,100k
3db,2.571k,1,1f,914917,76.7781,69.0994,100k
3db,2.571k,1,47p,916067,76.5383,69.0994,100k
3db,2.571k,1,100p,917232,76.2683,69.0994,100k
3db,2.571k,1,220p,919335,75.662,69.0994,100k
3db,2.571k,1,470p,921216,74.4467,69.0994,100k
3db,2.571k,1,1n,914496,72.2853,69.0994,100k
3db,2.571k,1,1.5n,898700,70.9211,69.0994,100k
3db,2.571k,1,2.2n,870774,69.9823,69.0994,100k
3db,2.571k,1,2.7n,851079,69.7826,69.0994,100k
3db,2.571k,1,3.3n,829741,69.847,69.0994,100k
3db,2.571k,1,4.7n,791049,70.5846,69.0994,100k
3db,2.571k,2,1f,914917,76.7781,69.0994,100k
3db,2.571k,2,47p,916119,76.5374,69.0994,100k
3db,2.571k,2,100p,917466,76.265,69.0994,100k
3db,2.571k,2,220p,920484,75.6441,69.0994,100k
3db,2.571k,2,470p,926605,74.333,69.0994,100k
3db,2.571k,2,1n,938822,71.48,69.0994,100k
3db,2.571k,2,1.5n,949074,68.7154,69.0994,100k
3db,2.571k,2,2.2n,960562,64.7824,69.0994,100k
3db,2.571k,2,2.7n,966232,61.9784,69.0994,100k
3db,2.571k,2,3.3n,969729,58.6893,69.0994,100k
3db,2.571k,2,4.7n,963405,51.694,69.0994,100k
3db,2.611k,1,1f,914912,76.7681,69.0994,100k
3db,2.611k,1,47p,916062,76.5282,69.0994,100k
3db,2.611k,1,100p,917228,76.2583,69.0994,100k
3db,2.611k,1,220p,919330,75.6519,69.0994,100k
3db,2.611k,1,470p,921211,74.4366,69.0994,100k
3db,2.611k,1,1n,914491,72.2753,69.0994,100k
3db,2.611k,1,1.5n,898696,70.9113,69.0994,100k
3db,2.611k,1,2.2n,870770,69.9728,69.0994,100k
3db,2.611k,1,2.7n,851076,69.7732,69.0994,100k
3db,2.611k,1,3.3n,829738,69.838,69.0994,100k
3db,2.611k,1,4.7n,791046,70.576,69.0994,100k
3db,2.611k,2,1f,914912,76.7681,69.0994,100k
3db,2.611k,2,47p,916114,76.5274,69.0994,100k
3db,2.611k,2,100p,917462,76.255,69.0994,100k
3db,2.611k,2,220p,920479,75.634,69.0994,100k
3db,2.611k,2,470p,926600,74.3228,69.0994,100k
3db,2.611k,2,1n,938817,71.4698,69.0994,100k
3db,2.611k,2,1.5n,949069,68.705,69.0994,100k
3db,2.611k,2,2.2n,960556,64.772,69.0994,100k
3db,2.611k,2,2.7n,966225,61.968,69.0994,100k
3db,2.611k,2,3.3n,969723,58.6789,69.0994,100k
3db,2.611k,2,4.7n,963399,51.6836,69.0994,100k
3db,1m,1,1f,913790,77.4372,68.9991,10k
3db,1m,1,47p,914926,77.2008,68.9991,10k
3db,1m,1,100p,916077,76.9346,68.9991,10k
3db,1m,1,220p,918155,76.3365,68.9991,10k
3db,1m,1,470p,920029,75.1355,68.9991,10k
3db,1m,1,1n,913463,72.989,68.9992,10k
3db,1m,1,1.5n,897940,71.6196,68.9992,10k
3db,1m,1,2.2n,870367,70.6573,68.9992,10k
3db,1m,1,2.7n,850851,70.4377,68.9992,10k
3db,1m,1,3.3n,829662,70.4796,68.9992,10k
3db,1m,1,4.7n,791144,71.1752,68.9993,10k
3db,1m,2,1f,913790,77.4372,68.9991,10k
3db,1m,2,47p,914987,77.198,68.9991,10k
3db,1m,2,100p,916328,76.9272,68.9991,10k
3db,1m,2,220p,919331,76.31,68.9991,10k
3db,1m,2,470p,925423,75.0068,68.9991,10k
3db,1m,2,1n,937548,72.1714,68.9991,10k
3db,1m,2,1.5n,947747,69.4225,68.9991,10k
3db,1m,2,2.2n,959136,65.5115,68.9991,10k
3db,1m,2,2.7n,964777,62.7209,68.9991,10k
3db,1m,2,3.3n,968261,59.4449,68.9991,10k
3db,1m,2,4.7n,961996,52.4652,68.9991,10k
3db,1k,1,1f,913753,77.184,68.9991,10k
3db,1k,1,47p,914888,76.9473,68.9991,10k
3db,1k,1,100p,916039,76.6809,68.9991,10k
3db,1k,1,220p,918117,76.0822,68.9991,10k
3db,1k,1,470p,919991,74.8808,68.9991,10k
3db,1k,1,1n,913426,72.7361,68.9992,10k
3db,1k,1,1.5n,897906,71.371,68.9992,10k
3db,1k,1,2.2n,870338,70.4162,68.9992,10k
3db,1k,1,2.7n,850825,70.202,68.9992,10k
3db,1k,1,3.3n,829638,70.2497,68.9992,10k
3db,1k,1,4.7n,791122,70.9558,68.9993,10k
3db,1k,2,1f,913753,77.184,68.9991,10k
3db,1k,2,47p,914949,76.9445,68.9991,10k
3db,1k,2,100p,916290,76.6734,68.9991,10k
3db,1k,2,220p,919293,76.0554,68.9991,10k
3db,1k,2,470p,925384,74.7506,68.9991,10k
3db,1k,2,1n,937506,71.912,68.9991,10k
3db,1k,2,1.5n,947704,69.1604,68.9991,10k
3db,1k,2,2.2n,959089,65.2466,68.9991,10k
3db,1k,2,2.7n,964729,62.4545,68.9991,10k
3db,1k,2,3.3n,968213,59.1778,68.9991,10k
3db,1k,2,4.7n,961950,52.2001,68.9991,10k
3db,2.5k,1,1f,913625,76.8072,68.9991,10k
3db,2.5k,1,47p,914759,76.5701,68.9991,10k
3db,2.5k,1,100p,915910,76.3032,68.9991,10k
3db,2.5k,1,220p,917987,75.7037,68.9991,10k
3db,2.5k,1,470p,919860,74.5018,68.9991,10k
3db,2.5k,1,1n,913299,72.36,68.9992,10k
3db,2.5k,1,1.5n,897790,71.0012,68.9992,10k
3db,2.5k,1,2.2n,870237,70.0575,68.9992,10k
3db,2.5k,1,2.7n,850733,69.851,68.9992,10k
3db,2.5k,1,3.3n,829554,69.9072,68.9992,10k
3db,2.5k,1,4.7n,791050,70.6288,68.9993,10k
3db,2.5k,2,1f,913625,76.8072,68.9991,10k
3db,2.5k,2,47p,914821,76.5672,68.9991,10k
3db,2.5k,2,100p,916161,76.2956,68.9991,10k
3db,2.5k,2,220p,919162,75.6765,68.9991,10k
3db,2.5k,2,470p,925249,74.3694,68.9991,10k
3db,2.5k,2,1n,937361,71.5264,68.9991,10k
3db,2.5k,2,1.5n,947552,68.7712,68.9991,10k
3db,2.5k,2,2.2n,958927,64.8538,68.9991,10k
3db,2.5k,2,2.7n,964564,62.06,68.9991,10k
3db,2.5k,2,3.3n,968046,58.7826,68.9991,10k
3db,2.5k,2,4.7n,961792,51.8086,68.9991,10k
3db,2.571k,1,1f,913616,76.7894,68.9991,10k
3db,2.571k,1,47p,914751,76.5523,68.9991,10k
3db,2.571k,1,100p,915901,76.2854,68.9991,10k
3db,2.571k,1,220p,917979,75.6859,68.9991,10k
3db,2.571k,1,470p,919851,74.4839,68.9991,10k
3db,2.571k,1,1n,913290,72.3423,68.9992,10k
3db,2.571k,1,1.5n,897782,70.9838,68.9992,10k
3db,2.571k,1,2.2n,870231,70.0405,68.9992,10k
3db,2.571k,1,2.7n,850727,69.8345,68.9992,10k
3db,2.571k,1,3.3n,829548,69.8911,68.9992,10k
3db,2.571k,1,4.7n,791045,70.6134,68.9993,10k
3db,2.571k,2,1f,913616,76.7894,68.9991,10k
3db,2.571k,2,47p,914812,76.5494,68.9991,10k
3db,2.571k,2,100p,916153,76.2778,68.9991,10k
3db,2.571k,2,220p,919154,75.6586,68.9991,10k
3db,2.571k,2,470p,925241,74.3514,68.9991,10k
3db,2.571k,2,1n,937352,71.5083,68.9991,10k
3db,2.571k,2,1.5n,947543,68.7529,68.9991,10k
3db,2.571k,2,2.2n,958917,64.8353,68.9991,10k
3db,2.571k,2,2.7n,964553,62.0415,68.9991,10k
3db,2.571k,2,3.3n,968036,58.764,68.9991,10k
3db,2.571k,2,4.7n,961781,51.7902,68.9991,10k
3db,2.611k,1,1f,913612,76.7794,68.9991,10k
3db,2.611k,1,47p,914746,76.5423,68.9991,10k
3db,2.611k,1,100p,915897,76.2753,68.9991,10k
3db,2.611k,1,220p,917974,75.6758,68.9991,10k
3db,2.611k,1,470p,919846,74.4738,68.9991,10k
3db,2.611k,1,1n,913286,72.3323,68.9992,10k
3db,2.611k,1,1.5n,897778,70.974,68.9992,10k
3db,2.611k,1,2.2n,870227,70.031,68.9992,10k
3db,2.611k,1,2.7n,850724,69.8252,68.9992,10k
3db,2.611k,1,3.3n,829545,69.882,68.9992,10k
3db,2.611k,1,4.7n,791043,70.6048,68.9993,10k
3db,2.611k,2,1f,913612,76.7794,68.9991,10k
3db,2.611k,2,47p,914808,76.5394,68.9991,10k
3db,2.611k,2,100p,916148,76.2678,68.9991,10k
3db,2.611k,2,220p,919149,75.6486,68.9991,10k
3db,2.611k,2,470p,925236,74.3413,68.9991,10k
3db,2.611k,2,1n,937347,71.4981,68.9991,10k
3db,2.611k,2,1.5n,947537,68.7426,68.9991,10k
3db,2.611k,2,2.2n,958911,64.8249,68.9991,10k
3db,2.611k,2,2.7n,964547,62.0311,68.9991,10k
3db,2.611k,2,3.3n,968029,58.7536,68.9991,10k
3db,2.611k,2,4.7n,961776,51.7799,68.9991,10k
10db,1m,1,1f,526822,109.826,61.8579,100k
10db,1m,1,47p,527208,109.701,61.8579,100k
10db,1m,1,100p,527597,109.56,61.8579,100k
10db,1m,1,220p,528293,109.242,61.8579,100k
10db,1m,1,470p,528908,108.592,61.8579,100k
10db,1m,1,1n,526519,107.313,61.8579,100k
10db,1m,1,1.5n,520358,106.28,61.8579,100k
10db,1m,1,2.2n,507550,105.157,61.8579,100k
10db,1m,1,2.7n,496989,104.563,61.8579,100k
10db,1m,1,3.3n,484057,104.029,61.8579,100k
10db,1m,1,4.7n,456247,103.31,61.8579,100k
10db,1m,2,1f,526822,109.826,61.8579,100k
10db,1m,2,47p,527226,109.7,61.8579,100k
10db,1m,2,100p,527676,109.558,61.8579,100k
10db,1m,2,220p,528681,109.236,61.8579,100k
10db,1m,2,470p,530695,108.561,61.8579,100k
10db,1m,2,1n,534592,107.116,61.8579,100k
10db,1m,2,1.5n,537776,105.736,61.8579,100k
10db,1m,2,2.2n,541378,103.789,61.8579,100k
10db,1m,2,2.7n,543205,102.4,61.8579,100k
10db,1m,2,3.3n,544524,100.748,61.8579,100k
10db,1m,2,4.7n,543759,97.0215,61.8579,100k
10db,1k,1,1f,526809,109.679,61.8579,100k
10db,1k,1,47p,527195,109.554,61.8579,100k
10db,1k,1,100p,527584,109.413,61.8579,100k
10db,1k,1,220p,528280,109.095,61.8579,100k
10db,1k,1,470p,528894,108.445,61.8579,100k
10db,1k,1,1n,526506,107.167,61.8579,100k
10db,1k,1,1.5n,520346,106.136,61.8579,100k
10db,1k,1,2.2n,507539,105.017,61.8579,100k
10db,1k,1,2.7n,496979,104.425,61.8579,100k
10db,1k,1,3.3n,484049,103.895,61.8579,100k
10db,1k,1,4.7n,456240,103.183,61.8579,100k
10db,1k,2,1f,526809,109.679,61.8579,100k
10db,1k,2,47p,527212,109.554,61.8579,100k
10db,1k,2,100p,527663,109.412,61.8579,100k
10db,1k,2,220p,528667,109.09,61.8579,100k
10db,1k,2,470p,530682,108.414,61.8579,100k
10db,1k,2,1n,534578,106.967,61.8579,100k
10db,1k,2,1.5n,537762,105.587,61.8579,100k
10db,1k,2,2.2n,541363,103.638,61.8579,100k
10db,1k,2,2.7n,543190,102.249,61.8579,100k
10db,1k,2,3.3n,544508,100.597,61.8579,100k
10db,1k,2,4.7n,543744,96.8709,61.8579,100k
