col0,col1
20.0,70.6761576
22.4403691,71.045959
25.1785082,71.4704626
28.2507509,71.9513625
31.6978638,72.4888677
35.5655882,73.081651
39.9052463,73.7269472
44.7744228,74.4207796
50.2377286,75.1582639
56.3676586,75.933935
63.2455532,76.7420462
70.9626778,77.5768048
79.6214341,78.4325303
89.3367184,79.3037336
100.237447,80.1851293
112.468265,81.0715955
126.191469,81.9580995
141.589157,82.8396059
158.865647,83.7109839
178.250188,84.566931
200.0,85.4019291
224.403691,86.210251
251.785082,86.9860329
282.507509,87.7234242
316.978638,88.4168145
355.655882,89.0611232
399.052463,89.6521183
447.744228,90.1867133
502.377286,90.663186
563.676586,91.0812702
632.455532,91.4420938
709.626778,91.7479697
796.214341,92.0020744
893.367184,92.2080679
1002.37447,92.3697072
1124.68265,92.4904979
1261.91469,92.5734079
1415.89157,92.6206529
1588.65647,92.6335514
1782.50188,92.6124409
2000.0,92.5566493
2244.03691,92.4645195
2517.85082,92.3334887
2825.07509,92.1602291
3169.78638,91.9408576
3556.55882,91.6712136
3990.52463,91.3471942
4477.44228,90.9651189
5023.77286,90.522077
5636.76586,90.0162037
6324.55532,89.4468308
7096.26778,88.8144818
7962.14341,88.120706
8933.67184,87.3677846
10023.7447,86.558358
11246.8265,85.6950357
12619.1469,84.7800419
14158.9157,83.8149357
15886.5647,82.80043
17825.0188,81.7363204
20000.0,80.6215288
22440.3691,79.4542599
25178.5082,78.2322619
28250.7509,76.9531734
31697.8638,75.6149229
35565.5882,74.2161322
39905.2463,72.7564661
44774.4228,71.2368725
50237.7286,69.6596749
56367.6586,68.0285101
63245.5532,66.3481349
70962.6778,64.6241491
79621.4341,62.8626925
89336.7184,61.070163
100237.447,59.2529891
112468.265,57.4174678
126191.469,55.5696634
141589.157,53.7153473
158865.647,51.8599583
178250.188,50.0085547
200000.0,48.1657374
