col0,col1
20.0,81.527338
22.4403691,81.4268179
25.1785082,81.3033059
28.2507509,81.1525046
31.6978638,80.9697031
35.5655882,80.7499152
39.9052463,80.4880911
44.7744228,80.1793991
50.2377286,79.8195599
56.3676586,79.4051935
63.2455532,78.9341275
70.9626778,78.4056114
79.6214341,77.8203933
89.3367184,77.1806443
100.237447,76.4897452
112.468265,75.7519789
126.191469,74.9721834
141.589157,74.1554191
158.865647,73.3066857
178.250188,72.4307119
200.0,71.5318171
224.403691,70.6138395
251.785082,69.6801143
282.507509,68.7334886
316.978638,67.7763577
355.655882,66.8107141
399.052463,65.8381993
447.744228,64.8601563
502.377286,63.8776769
563.676586,62.8916446
632.455532,61.9027718
709.626778,60.9116309
796.214341,59.9186811
893.367184,58.9242896
1002.37447,57.9287501
1124.68265,56.9322968
1261.91469,55.9351165
1415.89157,54.9373582
1588.65647,53.9391404
1782.50188,52.9405575
2000.0,51.9416847
2244.03691,50.9425816
2517.85082,49.9432961
2825.07509,48.943866
3169.78638,47.9443216
3556.55882,46.9446872
3990.52463,45.9449822
4477.44228,44.9452224
5023.77286,43.9454204
5636.76586,42.9455869
6324.55532,41.9457307
7096.26778,40.9458595
7962.14341,39.94598
8933.67184,38.9460988
10023.7447,37.9462222
11246.8265,36.9463567
12619.1469,35.9465095
14158.9157,34.9466886
15886.5647,33.9469038
17825.0188,32.9471663
20000.0,31.9474901
22440.3691,30.9478924
25178.5082,29.9483946
28250.7509,28.9490233
31697.8638,27.9498118
35565.5882,26.9508017
39905.2463,25.9520452
44774.4228,24.9536079
50237.7286,23.9555717
56367.6586,22.9580393
63245.5532,21.9611391
70962.6778,20.9650314
79621.4341,19.9699161
89336.7184,18.9760417
100237.447,17.9837165
112468.265,16.9933214
126191.469,16.0053251
141589.157,15.0203015
158865.647,14.0389493
178250.188,13.0621132
200000.0,12.090807
