col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
-2.96,9.20873345,-2.96,-2.95872774,-2.96,9.20938098,-2.96,-2.97525321,-2.96,-1.25061047,-2.96,-14.3967878,-2.96,-2.97526215
-2.94,9.20873191,-2.94,-2.93873634,-2.94,9.20937962,-2.94,-2.95526685,-2.94,-1.23066947,-2.94,-14.3967824,-2.94,-2.95527574
-2.92,9.20873037,-2.92,-2.91874493,-2.92,9.20937825,-2.92,-2.93528049,-2.92,-1.21072847,-2.92,-14.3967771,-2.92,-2.93528932
-2.9,9.20872883,-2.9,-2.89875353,-2.9,9.20937688,-2.9,-2.91529414,-2.9,-1.19078748,-2.9,-14.3967718,-2.9,-2.91530291
-2.88,9.20872729,-2.88,-2.87876212,-2.88,9.20937552,-2.88,-2.89530779,-2.88,-1.17084649,-2.88,-14.3967665,-2.88,-2.89531649
-2.86,9.20872575,-2.86,-2.85877072,-2.86,9.20937415,-2.86,-2.87532144,-2.86,-1.1509055,-2.86,-14.3967612,-2.86,-2.87533008
-2.84,9.20872422,-2.84,-2.83877932,-2.84,9.20937279,-2.84,-2.85533509,-2.84,-1.13096452,-2.84,-14.3967559,-2.84,-2.85534368
-2.82,9.20872268,-2.82,-2.81878791,-2.82,9.20937142,-2.82,-2.83534874,-2.82,-1.11102354,-2.82,-14.3967506,-2.82,-2.83535727
-2.8,9.20872114,-2.8,-2.79879651,-2.8,9.20937006,-2.8,-2.8153624,-2.8,-1.09108257,-2.8,-14.3967453,-2.8,-2.81537087
-2.78,9.20871961,-2.78,-2.77880511,-2.78,9.20936869,-2.78,-2.79537606,-2.78,-1.07114161,-2.78,-14.39674,-2.78,-2.79538447
-2.76,9.20871807,-2.76,-2.7588137,-2.76,9.20936733,-2.76,-2.77538972,-2.76,-1.05120064,-2.76,-14.3967347,-2.76,-2.77539807
-2.74,9.20871653,-2.74,-2.7388223,-2.74,9.20936597,-2.74,-2.75540339,-2.74,-1.03125969,-2.74,-14.3967294,-2.74,-2.75541168
-2.72,9.208715,-2.72,-2.7188309,-2.72,9.2093646,-2.72,-2.73541706,-2.72,-1.01131873,-2.72,-14.3967241,-2.72,-2.73542528
-2.7,9.20871346,-2.7,-2.69883949,-2.7,9.20936324,-2.7,-2.71543072,-2.7,-0.991377786,-2.7,-14.3967188,-2.7,-2.71543889
-2.68,9.20871192,-2.68,-2.67884809,-2.68,9.20936188,-2.68,-2.6954444,-2.68,-0.971436843,-2.68,-14.3967135,-2.68,-2.6954525
-2.66,9.20871039,-2.66,-2.65885668,-2.66,9.20936052,-2.66,-2.67545807,-2.66,-0.951495905,-2.66,-14.3967083,-2.66,-2.67546612
-2.64,9.20870885,-2.64,-2.63886528,-2.64,9.20935916,-2.64,-2.65547175,-2.64,-0.931554971,-2.64,-14.396703,-2.64,-2.65547973
-2.62,9.20870732,-2.62,-2.61887388,-2.62,9.2093578,-2.62,-2.63548542,-2.62,-0.911614042,-2.62,-14.3966977,-2.62,-2.63549335
-2.6,9.20870579,-2.6,-2.59888247,-2.6,9.20935643,-2.6,-2.61549911,-2.6,-0.891673118,-2.6,-14.3966924,-2.6,-2.61550697
-2.58,9.20870425,-2.58,-2.57889107,-2.58,9.20935507,-2.58,-2.59551279,-2.58,-0.871732199,-2.58,-14.3966871,-2.58,-2.5955206
-2.56,9.20870272,-2.56,-2.55889967,-2.56,9.20935371,-2.56,-2.57552647,-2.56,-0.851791284,-2.56,-14.3966818,-2.56,-2.57553422
-2.54,9.20870118,-2.54,-2.53890826,-2.54,9.20935235,-2.54,-2.55554016,-2.54,-0.831850374,-2.54,-14.3966765,-2.54,-2.55554785
-2.52,9.20869965,-2.52,-2.51891686,-2.52,9.209351,-2.52,-2.53555385,-2.52,-0.811909469,-2.52,-14.3966712,-2.52,-2.53556148
-2.5,9.20869812,-2.5,-2.49892545,-2.5,9.20934964,-2.5,-2.51556754,-2.5,-0.791968568,-2.5,-14.396666,-2.5,-2.51557511
-2.48,9.20869659,-2.48,-2.47893405,-2.48,9.20934828,-2.48,-2.49558124,-2.48,-0.772027673,-2.48,-14.3966607,-2.48,-2.49558875
-2.46,9.20869505,-2.46,-2.45894265,-2.46,9.20934692,-2.46,-2.47559494,-2.46,-0.752086781,-2.46,-14.3966554,-2.46,-2.47560238
-2.44,9.20869352,-2.44,-2.43895124,-2.44,9.20934556,-2.44,-2.45560864,-2.44,-0.732145895,-2.44,-14.3966501,-2.44,-2.45561602
-2.42,9.20869199,-2.42,-2.41895984,-2.42,9.2093442,-2.42,-2.43562234,-2.42,-0.712205014,-2.42,-14.3966448,-2.42,-2.43562967
-2.4,9.20869046,-2.4,-2.39896844,-2.4,9.20934285,-2.4,-2.41563604,-2.4,-0.692264137,-2.4,-14.3966396,-2.4,-2.41564331
-2.38,9.20868893,-2.38,-2.37897703,-2.38,9.20934149,-2.38,-2.39564975,-2.38,-0.672323265,-2.38,-14.3966343,-2.38,-2.39565696
-2.36,9.2086874,-2.36,-2.35898563,-2.36,9.20934013,-2.36,-2.37566346,-2.36,-0.652382397,-2.36,-14.396629,-2.36,-2.3756706
-2.34,9.20868587,-2.34,-2.33899423,-2.34,9.20933878,-2.34,-2.35567717,-2.34,-0.632441535,-2.34,-14.3966237,-2.34,-2.35568426
-2.32,9.20868434,-2.32,-2.31900282,-2.32,9.20933742,-2.32,-2.33569088,-2.32,-0.612500677,-2.32,-14.3966185,-2.32,-2.33569791
-2.3,9.20868281,-2.3,-2.29901142,-2.3,9.20933607,-2.3,-2.3157046,-2.3,-0.592559824,-2.3,-14.3966132,-2.3,-2.31571156
-2.28,9.20868128,-2.28,-2.27902001,-2.28,9.20933471,-2.28,-2.29571831,-2.28,-0.572618976,-2.28,-14.3966079,-2.28,-2.29572522
-2.26,9.20867975,-2.26,-2.25902861,-2.26,9.20933336,-2.26,-2.27573203,-2.26,-0.552678132,-2.26,-14.3966026,-2.26,-2.27573888
-2.24,9.20867822,-2.24,-2.23903721,-2.24,9.209332,-2.24,-2.25574576,-2.24,-0.532737293,-2.24,-14.3965974,-2.24,-2.25575255
-2.22,9.20867669,-2.22,-2.2190458,-2.22,9.20933065,-2.22,-2.23575948,-2.22,-0.512796459,-2.22,-14.3965921,-2.22,-2.23576621
-2.2,9.20867516,-2.2,-2.1990544,-2.2,9.2093293,-2.2,-2.21577321,-2.2,-0.49285563,-2.2,-14.3965868,-2.2,-2.21577988
-2.18,9.20867363,-2.18,-2.179063,-2.18,9.20932794,-2.18,-2.19578694,-2.18,-0.472914806,-2.18,-14.3965816,-2.18,-2.19579355
-2.16,9.2086721,-2.16,-2.15907159,-2.16,9.20932659,-2.16,-2.17580067,-2.16,-0.452973986,-2.16,-14.3965763,-2.16,-2.17580722
-2.14,9.20867058,-2.14,-2.13908019,-2.14,9.20932524,-2.14,-2.15581441,-2.14,-0.433033171,-2.14,-14.396571,-2.14,-2.1558209
-2.12,9.20866905,-2.12,-2.11908878,-2.12,9.20932389,-2.12,-2.13582814,-2.12,-0.413092361,-2.12,-14.3965658,-2.12,-2.13583457
-2.1,9.20866752,-2.1,-2.09909738,-2.1,9.20932254,-2.1,-2.11584188,-2.1,-0.393151556,-2.1,-14.3965605,-2.1,-2.11584825
-2.08,9.208666,-2.08,-2.07910598,-2.08,9.20932119,-2.08,-2.09585562,-2.08,-0.373210755,-2.08,-14.3965553,-2.08,-2.09586193
-2.06,9.20866447,-2.06,-2.05911457,-2.06,9.20931983,-2.06,-2.07586937,-2.06,-0.353269959,-2.06,-14.39655,-2.06,-2.07587562
-2.04,9.20866294,-2.04,-2.03912317,-2.04,9.20931848,-2.04,-2.05588311,-2.04,-0.333329168,-2.04,-14.3965447,-2.04,-2.0558893
-2.02,9.20866142,-2.02,-2.01913177,-2.02,9.20931713,-2.02,-2.03589686,-2.02,-0.313388382,-2.02,-14.3965395,-2.02,-2.03590299
-2.0,9.20865989,-2.0,-1.99914036,-2.0,9.20931578,-2.0,-2.01591061,-2.0,-0.293447601,-2.0,-14.3965342,-2.0,-2.01591668
-1.98,9.20865837,-1.98,-1.97914896,-1.98,9.20931443,-1.98,-1.99592437,-1.98,-0.273506824,-1.98,-14.396529,-1.98,-1.99593038
-1.96,9.20865684,-1.96,-1.95915756,-1.96,9.20931309,-1.96,-1.97593812,-1.96,-0.253566052,-1.96,-14.3965237,-1.96,-1.97594407
-1.94,9.20865532,-1.94,-1.93916615,-1.94,9.20931174,-1.94,-1.95595188,-1.94,-0.233625285,-1.94,-14.3965185,-1.94,-1.95595777
-1.92,9.20865379,-1.92,-1.91917475,-1.92,9.20931039,-1.92,-1.93596564,-1.92,-0.213684523,-1.92,-14.3965132,-1.92,-1.93597147
-1.9,9.20865227,-1.9,-1.89918334,-1.9,9.20930904,-1.9,-1.91597941,-1.9,-0.193743766,-1.9,-14.396508,-1.9,-1.91598517
-1.88,9.20865074,-1.88,-1.87919194,-1.88,9.20930769,-1.88,-1.89599317,-1.88,-0.173803013,-1.88,-14.3965027,-1.88,-1.89599888
-1.86,9.20864922,-1.86,-1.85920054,-1.86,9.20930635,-1.86,-1.87600694,-1.86,-0.153862266,-1.86,-14.3964975,-1.86,-1.87601259
-1.84,9.2086477,-1.84,-1.83920913,-1.84,9.209305,-1.84,-1.85602071,-1.84,-0.133921523,-1.84,-14.3964922,-1.84,-1.8560263
-1.82,9.20864617,-1.82,-1.81921773,-1.82,9.20930365,-1.82,-1.83603448,-1.82,-0.113980785,-1.82,-14.396487,-1.82,-1.83604001
-1.8,9.20864465,-1.8,-1.79922633,-1.8,9.20930231,-1.8,-1.81604826,-1.8,-0.0940400513,-1.8,-14.3964817,-1.8,-1.81605372
-1.78,9.20864313,-1.78,-1.77923492,-1.78,9.20930096,-1.78,-1.79606203,-1.78,-0.0740993228,-1.78,-14.3964765,-1.78,-1.79606744
-1.76,9.20864161,-1.76,-1.75924352,-1.76,9.20929962,-1.76,-1.77607581,-1.76,-0.0541585992,-1.76,-14.3964713,-1.76,-1.77608116
-1.74,9.20864008,-1.74,-1.73925211,-1.74,9.20929827,-1.74,-1.75608959,-1.74,-0.0342178804,-1.74,-14.396466,-1.74,-1.75609488
-1.72,9.20863856,-1.72,-1.71926071,-1.72,9.20929693,-1.72,-1.73610338,-1.72,-0.0142771665,-1.72,-14.3964608,-1.72,-1.73610861
-1.7,9.20863704,-1.7,-1.69926931,-1.7,9.20929558,-1.7,-1.71611717,-1.7,0.00566354268,-1.7,-14.3964555,-1.7,-1.71612233
-1.68,9.20863552,-1.68,-1.6792779,-1.68,9.20929424,-1.68,-1.69613096,-1.68,0.025604247,-1.68,-14.3964503,-1.68,-1.69613606
-1.66,9.208634,-1.66,-1.6592865,-1.66,9.20929289,-1.66,-1.67614475,-1.66,0.0455449464,-1.66,-14.3964451,-1.66,-1.6761498
-1.64,9.20863248,-1.64,-1.6392951,-1.64,9.20929155,-1.64,-1.65615854,-1.64,0.065485641,-1.64,-14.3964398,-1.64,-1.65616353
-1.62,9.20863096,-1.62,-1.61930369,-1.62,9.20929021,-1.62,-1.63617234,-1.62,0.0854263308,-1.62,-14.3964346,-1.62,-1.63617727
-1.6,9.20862944,-1.6,-1.59931229,-1.6,9.20928886,-1.6,-1.61618614,-1.6,0.105367016,-1.6,-14.3964294,-1.6,-1.616191
-1.58,9.20862792,-1.58,-1.57932089,-1.58,9.20928752,-1.58,-1.59619994,-1.58,0.125307696,-1.58,-14.3964241,-1.58,-1.59620475
-1.56,9.2086264,-1.56,-1.55932948,-1.56,9.20928618,-1.56,-1.57621374,-1.56,0.145248371,-1.56,-14.3964189,-1.56,-1.57621849
-1.54,9.20862488,-1.54,-1.53933808,-1.54,9.20928484,-1.54,-1.55622755,-1.54,0.165189041,-1.54,-14.3964137,-1.54,-1.55623224
-1.52,9.20862336,-1.52,-1.51934667,-1.52,9.2092835,-1.52,-1.53624135,-1.52,0.185129707,-1.52,-14.3964084,-1.52,-1.53624598
-1.5,9.20862184,-1.5,-1.49935527,-1.5,9.20928216,-1.5,-1.51625517,-1.5,0.205070367,-1.5,-14.3964032,-1.5,-1.51625973
-1.48,9.20862032,-1.48,-1.47936387,-1.48,9.20928082,-1.48,-1.49626898,-1.48,0.225011023,-1.48,-14.396398,-1.48,-1.49627349
-1.46,9.20861881,-1.46,-1.45937246,-1.46,9.20927948,-1.46,-1.47628279,-1.46,0.244951674,-1.46,-14.3963927,-1.46,-1.47628724
-1.44,9.20861729,-1.44,-1.43938106,-1.44,9.20927814,-1.44,-1.45629661,-1.44,0.26489232,-1.44,-14.3963875,-1.44,-1.456301
-1.42,9.20861577,-1.42,-1.41938966,-1.42,9.2092768,-1.42,-1.43631043,-1.42,0.284832961,-1.42,-14.3963823,-1.42,-1.43631476
-1.4,9.20861425,-1.4,-1.39939825,-1.4,9.20927546,-1.4,-1.41632426,-1.4,0.304773598,-1.4,-14.3963771,-1.4,-1.41632853
-1.38,9.20861274,-1.38,-1.37940685,-1.38,9.20927412,-1.38,-1.39633808,-1.38,0.324714229,-1.38,-14.3963718,-1.38,-1.39634229
-1.36,9.20861122,-1.36,-1.35941544,-1.36,9.20927278,-1.36,-1.37635191,-1.36,0.344654856,-1.36,-14.3963666,-1.36,-1.37635606
-1.34,9.2086097,-1.34,-1.33942404,-1.34,9.20927144,-1.34,-1.35636574,-1.34,0.364595477,-1.34,-14.3963614,-1.34,-1.35636983
-1.32,9.20860819,-1.32,-1.31943264,-1.32,9.20927011,-1.32,-1.33637957,-1.32,0.384536094,-1.32,-14.3963562,-1.32,-1.3363836
-1.3,9.20860667,-1.3,-1.29944123,-1.3,9.20926877,-1.3,-1.31639341,-1.3,0.404476706,-1.3,-14.396351,-1.3,-1.31639738
-1.28,9.20860516,-1.28,-1.27944983,-1.28,9.20926743,-1.28,-1.29640724,-1.28,0.424417313,-1.28,-14.3963458,-1.28,-1.29641115
-1.26,9.20860364,-1.26,-1.25945843,-1.26,9.2092661,-1.26,-1.27642108,-1.26,0.444357915,-1.26,-14.3963405,-1.26,-1.27642493
-1.24,9.20860213,-1.24,-1.23946702,-1.24,9.20926476,-1.24,-1.25643493,-1.24,0.464298512,-1.24,-14.3963353,-1.24,-1.25643872
-1.22,9.20860061,-1.22,-1.21947562,-1.22,9.20926343,-1.22,-1.23644877,-1.22,0.484239105,-1.22,-14.3963301,-1.22,-1.2364525
-1.2,9.2085991,-1.2,-1.19948422,-1.2,9.20926209,-1.2,-1.21646262,-1.2,0.504179692,-1.2,-14.3963249,-1.2,-1.21646629
-1.18,9.20859758,-1.18,-1.17949281,-1.18,9.20926075,-1.18,-1.19647647,-1.18,0.524120275,-1.18,-14.3963197,-1.18,-1.19648008
-1.16,9.20859607,-1.16,-1.15950141,-1.16,9.20925942,-1.16,-1.17649032,-1.16,0.544060852,-1.16,-14.3963145,-1.16,-1.17649387
-1.14,9.20859456,-1.14,-1.13951,-1.14,9.20925809,-1.14,-1.15650417,-1.14,0.564001425,-1.14,-14.3963093,-1.14,-1.15650766
-1.12,9.20859304,-1.12,-1.1195186,-1.12,9.20925675,-1.12,-1.13651803,-1.12,0.583941993,-1.12,-14.3963041,-1.12,-1.13652146
-1.1,9.20859153,-1.1,-1.0995272,-1.1,9.20925542,-1.1,-1.11653189,-1.1,0.603882556,-1.1,-14.3962989,-1.1,-1.11653526
-1.08,9.20859002,-1.08,-1.07953579,-1.08,9.20925409,-1.08,-1.09654575,-1.08,0.623823114,-1.08,-14.3962936,-1.08,-1.09654906
-1.06,9.20858851,-1.06,-1.05954439,-1.06,9.20925275,-1.06,-1.07655962,-1.06,0.643763667,-1.06,-14.3962884,-1.06,-1.07656287
-1.04,9.20858699,-1.04,-1.03955299,-1.04,9.20925142,-1.04,-1.05657348,-1.04,0.663704215,-1.04,-14.3962832,-1.04,-1.05657667
-1.02,9.20858548,-1.02,-1.01956158,-1.02,9.20925009,-1.02,-1.03658735,-1.02,0.683644758,-1.02,-14.396278,-1.02,-1.03659048
-1.0,9.20858397,-1.0,-0.999570178,-1.0,9.20924876,-1.0,-1.01660122,-1.0,0.703585296,-1.0,-14.3962728,-1.0,-1.01660429
-0.98,9.20858246,-0.98,-0.979578775,-0.98,9.20924742,-0.98,-0.996615098,-0.98,0.72352583,-0.98,-14.3962676,-0.98,-0.996618107
-0.96,9.20858095,-0.96,-0.959587371,-0.96,9.20924609,-0.96,-0.976628975,-0.96,0.743466358,-0.96,-14.3962624,-0.96,-0.976631924
-0.94,9.20857944,-0.94,-0.939595967,-0.94,9.20924476,-0.94,-0.956642854,-0.94,0.763406882,-0.94,-14.3962572,-0.94,-0.956645743
-0.92,9.20857793,-0.92,-0.919604564,-0.92,9.20924343,-0.92,-0.936656735,-0.92,0.7833474,-0.92,-14.396252,-0.92,-0.936659564
-0.9,9.20857642,-0.9,-0.89961316,-0.9,9.2092421,-0.9,-0.916670619,-0.9,0.803287914,-0.9,-14.3962468,-0.9,-0.916673388
-0.88,9.20857491,-0.88,-0.879621756,-0.88,9.20924077,-0.88,-0.896684505,-0.88,0.823228423,-0.88,-14.3962416,-0.88,-0.896687215
-0.86,9.2085734,-0.86,-0.859630353,-0.86,9.20923944,-0.86,-0.876698394,-0.86,0.843168926,-0.86,-14.3962365,-0.86,-0.876701044
-0.84,9.20857189,-0.84,-0.839638949,-0.84,9.20923811,-0.84,-0.856712285,-0.84,0.863109425,-0.84,-14.3962313,-0.84,-0.856714875
-0.82,9.20857038,-0.82,-0.819647545,-0.82,9.20923679,-0.82,-0.836726179,-0.82,0.883049919,-0.82,-14.3962261,-0.82,-0.836728709
-0.8,9.20856887,-0.8,-0.799656142,-0.8,9.20923546,-0.8,-0.816740075,-0.8,0.902990408,-0.8,-14.3962209,-0.8,-0.816742545
-0.78,9.20856736,-0.78,-0.779664738,-0.78,9.20923413,-0.78,-0.796753974,-0.78,0.922930892,-0.78,-14.3962157,-0.78,-0.796756384
-0.76,9.20856585,-0.76,-0.759673334,-0.76,9.2092328,-0.76,-0.776767875,-0.76,0.942871371,-0.76,-14.3962105,-0.76,-0.776770225
-0.74,9.20856435,-0.74,-0.73968193,-0.74,9.20923148,-0.74,-0.756781779,-0.74,0.962811845,-0.74,-14.3962053,-0.74,-0.756784068
-0.72,9.20856284,-0.72,-0.719690527,-0.72,9.20923015,-0.72,-0.736795685,-0.72,0.982752314,-0.72,-14.3962001,-0.72,-0.736797914
-0.7,9.20856133,-0.7,-0.699699123,-0.7,9.20922882,-0.7,-0.716809594,-0.7,1.00269278,-0.7,-14.3961949,-0.7,-0.716811763
-0.68,9.20855982,-0.68,-0.679707719,-0.68,9.2092275,-0.68,-0.696823505,-0.68,1.02263324,-0.68,-14.3961898,-0.68,-0.696825614
-0.66,9.20855832,-0.66,-0.659716316,-0.66,9.20922617,-0.66,-0.676837418,-0.66,1.04257369,-0.66,-14.3961846,-0.66,-0.676839468
-0.64,9.20855681,-0.64,-0.639724912,-0.64,9.20922485,-0.64,-0.656851334,-0.64,1.06251414,-0.64,-14.3961794,-0.64,-0.656853324
-0.62,9.2085553,-0.62,-0.619733508,-0.62,9.20922352,-0.62,-0.636865253,-0.62,1.08245458,-0.62,-14.3961742,-0.62,-0.636867182
-0.6,9.2085538,-0.6,-0.599742105,-0.6,9.2092222,-0.6,-0.616879174,-0.6,1.10239502,-0.6,-14.396169,-0.6,-0.616881043
-0.58,9.20855229,-0.58,-0.579750701,-0.58,9.20922087,-0.58,-0.596893097,-0.58,1.12233546,-0.58,-14.3961638,-0.58,-0.596894907
-0.56,9.20855079,-0.56,-0.559759297,-0.56,9.20921955,-0.56,-0.576907023,-0.56,1.14227589,-0.56,-14.3961587,-0.56,-0.576908773
-0.54,9.20854928,-0.54,-0.539767894,-0.54,9.20921822,-0.54,-0.556920952,-0.54,1.16221631,-0.54,-14.3961535,-0.54,-0.556922641
-0.52,9.20854778,-0.52,-0.51977649,-0.52,9.2092169,-0.52,-0.536934883,-0.52,1.18215673,-0.52,-14.3961483,-0.52,-0.536936512
-0.5,9.20854627,-0.5,-0.499785086,-0.5,9.20921558,-0.5,-0.516948816,-0.5,1.20209715,-0.5,-14.3961431,-0.5,-0.516950386
-0.48,9.20854477,-0.48,-0.479793683,-0.48,9.20921426,-0.48,-0.496962752,-0.48,1.22203755,-0.48,-14.396138,-0.48,-0.496964262
-0.46,9.20854326,-0.46,-0.459802279,-0.46,9.20921293,-0.46,-0.476976691,-0.46,1.24197796,-0.46,-14.3961328,-0.46,-0.47697814
-0.44,9.20854176,-0.44,-0.439810875,-0.44,9.20921161,-0.44,-0.456990632,-0.44,1.26191836,-0.44,-14.3961276,-0.44,-0.456992021
