col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
-3.38,9.20886433,-3.38,-3.37854722,-3.38,9.20950873,-3.38,-3.39418965,-3.38,-3.11348,-3.38,-14.3972586,-3.38,-3.39419986
-3.36,9.20886276,-3.36,-3.35855581,-3.36,9.20950734,-3.36,-3.37420354,-3.36,-3.09358642,-3.36,-14.3972532,-3.36,-3.37421368
-3.34,9.2088612,-3.34,-3.33856441,-3.34,9.20950595,-3.34,-3.35421743,-3.34,-3.07369286,-3.34,-14.3972478,-3.34,-3.35422751
-3.32,9.20885964,-3.32,-3.31857301,-3.32,9.20950455,-3.32,-3.33423132,-3.32,-3.05379932,-3.32,-14.3972424,-3.32,-3.33424134
-3.3,9.20885807,-3.3,-3.2985816,-3.3,9.20950316,-3.3,-3.31424521,-3.3,-3.03390581,-3.3,-14.397237,-3.3,-3.31425518
-3.28,9.20885651,-3.28,-3.2785902,-3.28,9.20950177,-3.28,-3.29425911,-3.28,-3.01401233,-3.28,-14.3972316,-3.28,-3.29426901
-3.26,9.20885495,-3.26,-3.2585988,-3.26,9.20950038,-3.26,-3.27427301,-3.26,-2.99411886,-3.26,-14.3972262,-3.26,-3.27428285
-3.24,9.20885339,-3.24,-3.23860739,-3.24,9.20949899,-3.24,-3.25428691,-3.24,-2.97422542,-3.24,-14.3972209,-3.24,-3.2542967
-3.22,9.20885182,-3.22,-3.21861599,-3.22,9.2094976,-3.22,-3.23430082,-3.22,-2.954332,-3.22,-14.3972155,-3.22,-3.23431054
-3.2,9.20885026,-3.2,-3.19862458,-3.2,9.20949621,-3.2,-3.21431472,-3.2,-2.93443861,-3.2,-14.3972101,-3.2,-3.21432439
-3.18,9.2088487,-3.18,-3.17863318,-3.18,9.20949482,-3.18,-3.19432863,-3.18,-2.91454524,-3.18,-14.3972047,-3.18,-3.19433824
-3.16,9.20884714,-3.16,-3.15864178,-3.16,9.20949343,-3.16,-3.17434255,-3.16,-2.8946519,-3.16,-14.3971993,-3.16,-3.17435209
-3.14,9.20884558,-3.14,-3.13865037,-3.14,9.20949204,-3.14,-3.15435646,-3.14,-2.87475858,-3.14,-14.397194,-3.14,-3.15436595
-3.12,9.20884402,-3.12,-3.11865897,-3.12,9.20949065,-3.12,-3.13437038,-3.12,-2.85486528,-3.12,-14.3971886,-3.12,-3.1343798
-3.1,9.20884246,-3.1,-3.09866757,-3.1,9.20948926,-3.1,-3.1143843,-3.1,-2.834972,-3.1,-14.3971832,-3.1,-3.11439366
-3.08,9.2088409,-3.08,-3.07867616,-3.08,9.20948787,-3.08,-3.09439822,-3.08,-2.81507875,-3.08,-14.3971778,-3.08,-3.09440753
-3.06,9.20883934,-3.06,-3.05868476,-3.06,9.20948649,-3.06,-3.07441215,-3.06,-2.79518553,-3.06,-14.3971725,-3.06,-3.07442139
-3.04,9.20883778,-3.04,-3.03869336,-3.04,9.2094851,-3.04,-3.05442608,-3.04,-2.77529232,-3.04,-14.3971671,-3.04,-3.05443526
-3.02,9.20883622,-3.02,-3.01870195,-3.02,9.20948371,-3.02,-3.03444001,-3.02,-2.75539915,-3.02,-14.3971617,-3.02,-3.03444913
-3.0,9.20883466,-3.0,-2.99871055,-3.0,9.20948232,-3.0,-3.01445394,-3.0,-2.73550599,-3.0,-14.3971563,-3.0,-3.01446301
-2.98,9.20883311,-2.98,-2.97871914,-2.98,9.20948094,-2.98,-2.99446788,-2.98,-2.71561286,-2.98,-14.397151,-2.98,-2.99447688
-2.96,9.20883155,-2.96,-2.95872774,-2.96,9.20947955,-2.96,-2.97448182,-2.96,-2.69571975,-2.96,-14.3971456,-2.96,-2.97449076
-2.94,9.20882999,-2.94,-2.93873634,-2.94,9.20947817,-2.94,-2.95449576,-2.94,-2.67582667,-2.94,-14.3971402,-2.94,-2.95450465
-2.92,9.20882843,-2.92,-2.91874493,-2.92,9.20947678,-2.92,-2.93450971,-2.92,-2.65593361,-2.92,-14.3971349,-2.92,-2.93451853
-2.9,9.20882688,-2.9,-2.89875353,-2.9,9.2094754,-2.9,-2.91452365,-2.9,-2.63604058,-2.9,-14.3971295,-2.9,-2.91453242
-2.88,9.20882532,-2.88,-2.87876213,-2.88,9.20947401,-2.88,-2.89453761,-2.88,-2.61614757,-2.88,-14.3971241,-2.88,-2.89454631
-2.86,9.20882376,-2.86,-2.85877072,-2.86,9.20947263,-2.86,-2.87455156,-2.86,-2.59625458,-2.86,-14.3971188,-2.86,-2.8745602
-2.84,9.20882221,-2.84,-2.83877932,-2.84,9.20947125,-2.84,-2.85456551,-2.84,-2.57636162,-2.84,-14.3971134,-2.84,-2.8545741
-2.82,9.20882065,-2.82,-2.81878791,-2.82,9.20946986,-2.82,-2.83457947,-2.82,-2.55646868,-2.82,-14.3971081,-2.82,-2.834588
-2.8,9.2088191,-2.8,-2.79879651,-2.8,9.20946848,-2.8,-2.81459343,-2.8,-2.53657576,-2.8,-14.3971027,-2.8,-2.8146019
-2.78,9.20881754,-2.78,-2.77880511,-2.78,9.2094671,-2.78,-2.7946074,-2.78,-2.51668287,-2.78,-14.3970974,-2.78,-2.7946158
-2.76,9.20881598,-2.76,-2.7588137,-2.76,9.20946572,-2.76,-2.77462136,-2.76,-2.49679001,-2.76,-14.397092,-2.76,-2.77462971
-2.74,9.20881443,-2.74,-2.7388223,-2.74,9.20946434,-2.74,-2.75463533,-2.74,-2.47689716,-2.74,-14.3970866,-2.74,-2.75464362
-2.72,9.20881288,-2.72,-2.7188309,-2.72,9.20946295,-2.72,-2.7346493,-2.72,-2.45700434,-2.72,-14.3970813,-2.72,-2.73465753
-2.7,9.20881132,-2.7,-2.69883949,-2.7,9.20946157,-2.7,-2.71466328,-2.7,-2.43711155,-2.7,-14.3970759,-2.7,-2.71467144
-2.68,9.20880977,-2.68,-2.67884809,-2.68,9.20946019,-2.68,-2.69467726,-2.68,-2.41721878,-2.68,-14.3970706,-2.68,-2.69468536
-2.66,9.20880821,-2.66,-2.65885669,-2.66,9.20945881,-2.66,-2.67469124,-2.66,-2.39732603,-2.66,-14.3970652,-2.66,-2.67469928
-2.64,9.20880666,-2.64,-2.63886528,-2.64,9.20945743,-2.64,-2.65470522,-2.64,-2.37743331,-2.64,-14.3970599,-2.64,-2.6547132
-2.62,9.20880511,-2.62,-2.61887388,-2.62,9.20945605,-2.62,-2.6347192,-2.62,-2.35754061,-2.62,-14.3970545,-2.62,-2.63472713
-2.6,9.20880356,-2.6,-2.59888247,-2.6,9.20945468,-2.6,-2.61473319,-2.6,-2.33764794,-2.6,-14.3970492,-2.6,-2.61474106
-2.58,9.208802,-2.58,-2.57889107,-2.58,9.2094533,-2.58,-2.59474718,-2.58,-2.31775529,-2.58,-14.3970438,-2.58,-2.59475499
-2.56,9.20880045,-2.56,-2.55889967,-2.56,9.20945192,-2.56,-2.57476118,-2.56,-2.29786266,-2.56,-14.3970385,-2.56,-2.57476892
-2.54,9.2087989,-2.54,-2.53890826,-2.54,9.20945054,-2.54,-2.55477517,-2.54,-2.27797006,-2.54,-14.3970332,-2.54,-2.55478286
-2.52,9.20879735,-2.52,-2.51891686,-2.52,9.20944916,-2.52,-2.53478917,-2.52,-2.25807748,-2.52,-14.3970278,-2.52,-2.5347968
-2.5,9.2087958,-2.5,-2.49892546,-2.5,9.20944779,-2.5,-2.51480317,-2.5,-2.23818493,-2.5,-14.3970225,-2.5,-2.51481074
-2.48,9.20879425,-2.48,-2.47893405,-2.48,9.20944641,-2.48,-2.49481718,-2.48,-2.2182924,-2.48,-14.3970171,-2.48,-2.49482468
-2.46,9.2087927,-2.46,-2.45894265,-2.46,9.20944503,-2.46,-2.47483118,-2.46,-2.19839989,-2.46,-14.3970118,-2.46,-2.47483863
-2.44,9.20879115,-2.44,-2.43895124,-2.44,9.20944366,-2.44,-2.45484519,-2.44,-2.17850741,-2.44,-14.3970065,-2.44,-2.45485258
-2.42,9.2087896,-2.42,-2.41895984,-2.42,9.20944228,-2.42,-2.43485921,-2.42,-2.15861496,-2.42,-14.3970011,-2.42,-2.43486653
-2.4,9.20878805,-2.4,-2.39896844,-2.4,9.20944091,-2.4,-2.41487322,-2.4,-2.13872252,-2.4,-14.3969958,-2.4,-2.41488049
-2.38,9.2087865,-2.38,-2.37897703,-2.38,9.20943953,-2.38,-2.39488724,-2.38,-2.11883012,-2.38,-14.3969904,-2.38,-2.39489444
-2.36,9.20878495,-2.36,-2.35898563,-2.36,9.20943816,-2.36,-2.37490126,-2.36,-2.09893773,-2.36,-14.3969851,-2.36,-2.37490841
-2.34,9.2087834,-2.34,-2.33899423,-2.34,9.20943678,-2.34,-2.35491529,-2.34,-2.07904537,-2.34,-14.3969798,-2.34,-2.35492237
-2.32,9.20878185,-2.32,-2.31900282,-2.32,9.20943541,-2.32,-2.33492931,-2.32,-2.05915304,-2.32,-14.3969744,-2.32,-2.33493634
-2.3,9.2087803,-2.3,-2.29901142,-2.3,9.20943404,-2.3,-2.31494334,-2.3,-2.03926073,-2.3,-14.3969691,-2.3,-2.3149503
-2.28,9.20877876,-2.28,-2.27902002,-2.28,9.20943266,-2.28,-2.29495737,-2.28,-2.01936844,-2.28,-14.3969638,-2.28,-2.29496428
-2.26,9.20877721,-2.26,-2.25902861,-2.26,9.20943129,-2.26,-2.27497141,-2.26,-1.99947618,-2.26,-14.3969585,-2.26,-2.27497825
-2.24,9.20877566,-2.24,-2.23903721,-2.24,9.20942992,-2.24,-2.25498544,-2.24,-1.97958394,-2.24,-14.3969531,-2.24,-2.25499223
-2.22,9.20877412,-2.22,-2.2190458,-2.22,9.20942855,-2.22,-2.23499948,-2.22,-1.95969173,-2.22,-14.3969478,-2.22,-2.23500621
-2.2,9.20877257,-2.2,-2.1990544,-2.2,9.20942718,-2.2,-2.21501353,-2.2,-1.93979954,-2.2,-14.3969425,-2.2,-2.21502019
-2.18,9.20877102,-2.18,-2.179063,-2.18,9.20942581,-2.18,-2.19502757,-2.18,-1.91990738,-2.18,-14.3969372,-2.18,-2.19503418
-2.16,9.20876948,-2.16,-2.15907159,-2.16,9.20942443,-2.16,-2.17504162,-2.16,-1.90001523,-2.16,-14.3969318,-2.16,-2.17504817
-2.14,9.20876793,-2.14,-2.13908019,-2.14,9.20942306,-2.14,-2.15505567,-2.14,-1.88012312,-2.14,-14.3969265,-2.14,-2.15506216
-2.12,9.20876639,-2.12,-2.11908879,-2.12,9.20942169,-2.12,-2.13506973,-2.12,-1.86023103,-2.12,-14.3969212,-2.12,-2.13507615
-2.1,9.20876484,-2.1,-2.09909738,-2.1,9.20942032,-2.1,-2.11508378,-2.1,-1.84033896,-2.1,-14.3969159,-2.1,-2.11509015
-2.08,9.2087633,-2.08,-2.07910598,-2.08,9.20941896,-2.08,-2.09509784,-2.08,-1.82044692,-2.08,-14.3969106,-2.08,-2.09510415
-2.06,9.20876175,-2.06,-2.05911457,-2.06,9.20941759,-2.06,-2.07511191,-2.06,-1.8005549,-2.06,-14.3969052,-2.06,-2.07511815
-2.04,9.20876021,-2.04,-2.03912317,-2.04,9.20941622,-2.04,-2.05512597,-2.04,-1.78066291,-2.04,-14.3968999,-2.04,-2.05513216
-2.02,9.20875866,-2.02,-2.01913177,-2.02,9.20941485,-2.02,-2.03514004,-2.02,-1.76077094,-2.02,-14.3968946,-2.02,-2.03514616
-2.0,9.20875712,-2.0,-1.99914036,-2.0,9.20941348,-2.0,-2.01515411,-2.0,-1.74087899,-2.0,-14.3968893,-2.0,-2.01516017
-1.98,9.20875558,-1.98,-1.97914896,-1.98,9.20941212,-1.98,-1.99516818,-1.98,-1.72098707,-1.98,-14.396884,-1.98,-1.99517419
-1.96,9.20875403,-1.96,-1.95915756,-1.96,9.20941075,-1.96,-1.97518226,-1.96,-1.70109518,-1.96,-14.3968787,-1.96,-1.9751882
-1.94,9.20875249,-1.94,-1.93916615,-1.94,9.20940938,-1.94,-1.95519634,-1.94,-1.68120331,-1.94,-14.3968734,-1.94,-1.95520222
-1.92,9.20875095,-1.92,-1.91917475,-1.92,9.20940802,-1.92,-1.93521042,-1.92,-1.66131146,-1.92,-14.3968681,-1.92,-1.93521624
-1.9,9.20874941,-1.9,-1.89918335,-1.9,9.20940665,-1.9,-1.9152245,-1.9,-1.64141964,-1.9,-14.3968628,-1.9,-1.91523027
-1.88,9.20874786,-1.88,-1.87919194,-1.88,9.20940528,-1.88,-1.89523859,-1.88,-1.62152784,-1.88,-14.3968574,-1.88,-1.8952443
-1.86,9.20874632,-1.86,-1.85920054,-1.86,9.20940392,-1.86,-1.87525268,-1.86,-1.60163607,-1.86,-14.3968521,-1.86,-1.87525833
-1.84,9.20874478,-1.84,-1.83920913,-1.84,9.20940255,-1.84,-1.85526677,-1.84,-1.58174432,-1.84,-14.3968468,-1.84,-1.85527236
-1.82,9.20874324,-1.82,-1.81921773,-1.82,9.20940119,-1.82,-1.83528087,-1.82,-1.5618526,-1.82,-14.3968415,-1.82,-1.8352864
-1.8,9.2087417,-1.8,-1.79922633,-1.8,9.20939983,-1.8,-1.81529497,-1.8,-1.5419609,-1.8,-14.3968362,-1.8,-1.81530043
-1.78,9.20874016,-1.78,-1.77923492,-1.78,9.20939846,-1.78,-1.79530907,-1.78,-1.52206923,-1.78,-14.3968309,-1.78,-1.79531448
-1.76,9.20873862,-1.76,-1.75924352,-1.76,9.2093971,-1.76,-1.77532317,-1.76,-1.50217758,-1.76,-14.3968256,-1.76,-1.77532852
-1.74,9.20873708,-1.74,-1.73925212,-1.74,9.20939574,-1.74,-1.75533728,-1.74,-1.48228595,-1.74,-14.3968203,-1.74,-1.75534257
-1.72,9.20873554,-1.72,-1.71926071,-1.72,9.20939437,-1.72,-1.73535139,-1.72,-1.46239435,-1.72,-14.396815,-1.72,-1.73535662
-1.7,9.208734,-1.7,-1.69926931,-1.7,9.20939301,-1.7,-1.7153655,-1.7,-1.44250278,-1.7,-14.3968097,-1.7,-1.71537067
-1.68,9.20873246,-1.68,-1.6792779,-1.68,9.20939165,-1.68,-1.69537962,-1.68,-1.42261123,-1.68,-14.3968044,-1.68,-1.69538472
-1.66,9.20873092,-1.66,-1.6592865,-1.66,9.20939029,-1.66,-1.67539374,-1.66,-1.4027197,-1.66,-14.3967991,-1.66,-1.67539878
-1.64,9.20872938,-1.64,-1.6392951,-1.64,9.20938893,-1.64,-1.65540786,-1.64,-1.3828282,-1.64,-14.3967939,-1.64,-1.65541284
-1.62,9.20872785,-1.62,-1.61930369,-1.62,9.20938757,-1.62,-1.63542198,-1.62,-1.36293672,-1.62,-14.3967886,-1.62,-1.63542691
-1.6,9.20872631,-1.6,-1.59931229,-1.6,9.20938621,-1.6,-1.61543611,-1.6,-1.34304527,-1.6,-14.3967833,-1.6,-1.61544097
-1.58,9.20872477,-1.58,-1.57932089,-1.58,9.20938485,-1.58,-1.59545024,-1.58,-1.32315384,-1.58,-14.396778,-1.58,-1.59545504
-1.56,9.20872323,-1.56,-1.55932948,-1.56,9.20938349,-1.56,-1.57546437,-1.56,-1.30326244,-1.56,-14.3967727,-1.56,-1.57546912
-1.54,9.2087217,-1.54,-1.53933808,-1.54,9.20938213,-1.54,-1.55547851,-1.54,-1.28337106,-1.54,-14.3967674,-1.54,-1.55548319
-1.52,9.20872016,-1.52,-1.51934667,-1.52,9.20938077,-1.52,-1.53549264,-1.52,-1.26347971,-1.52,-14.3967621,-1.52,-1.53549727
-1.5,9.20871862,-1.5,-1.49935527,-1.5,9.20937941,-1.5,-1.51550679,-1.5,-1.24358838,-1.5,-14.3967568,-1.5,-1.51551135
-1.48,9.20871709,-1.48,-1.47936387,-1.48,9.20937805,-1.48,-1.49552093,-1.48,-1.22369708,-1.48,-14.3967515,-1.48,-1.49552543
-1.46,9.20871555,-1.46,-1.45937246,-1.46,9.20937669,-1.46,-1.47553508,-1.46,-1.2038058,-1.46,-14.3967463,-1.46,-1.47553952
-1.44,9.20871402,-1.44,-1.43938106,-1.44,9.20937534,-1.44,-1.45554923,-1.44,-1.18391455,-1.44,-14.396741,-1.44,-1.45555361
-1.42,9.20871248,-1.42,-1.41938966,-1.42,9.20937398,-1.42,-1.43556338,-1.42,-1.16402332,-1.42,-14.3967357,-1.42,-1.4355677
-1.4,9.20871095,-1.4,-1.39939825,-1.4,9.20937262,-1.4,-1.41557753,-1.4,-1.14413212,-1.4,-14.3967304,-1.4,-1.4155818
-1.38,9.20870941,-1.38,-1.37940685,-1.38,9.20937127,-1.38,-1.39559169,-1.38,-1.12424094,-1.38,-14.3967251,-1.38,-1.3955959
-1.36,9.20870788,-1.36,-1.35941545,-1.36,9.20936991,-1.36,-1.37560585,-1.36,-1.10434979,-1.36,-14.3967199,-1.36,-1.37561
-1.34,9.20870634,-1.34,-1.33942404,-1.34,9.20936856,-1.34,-1.35562002,-1.34,-1.08445866,-1.34,-14.3967146,-1.34,-1.3556241
-1.32,9.20870481,-1.32,-1.31943264,-1.32,9.2093672,-1.32,-1.33563418,-1.32,-1.06456755,-1.32,-14.3967093,-1.32,-1.33563821
-1.3,9.20870328,-1.3,-1.29944123,-1.3,9.20936585,-1.3,-1.31564835,-1.3,-1.04467648,-1.3,-14.396704,-1.3,-1.31565232
-1.28,9.20870174,-1.28,-1.27944983,-1.28,9.20936449,-1.28,-1.29566252,-1.28,-1.02478542,-1.28,-14.3966988,-1.28,-1.29566643
-1.26,9.20870021,-1.26,-1.25945843,-1.26,9.20936314,-1.26,-1.2756767,-1.26,-1.00489439,-1.26,-14.3966935,-1.26,-1.27568054
-1.24,9.20869868,-1.24,-1.23946702,-1.24,9.20936178,-1.24,-1.25569088,-1.24,-0.985003389,-1.24,-14.3966882,-1.24,-1.25569466
-1.22,9.20869715,-1.22,-1.21947562,-1.22,9.20936043,-1.22,-1.23570506,-1.22,-0.96511241,-1.22,-14.396683,-1.22,-1.23570878
-1.2,9.20869562,-1.2,-1.19948422,-1.2,9.20935908,-1.2,-1.21571924,-1.2,-0.945221457,-1.2,-14.3966777,-1.2,-1.21572291
-1.18,9.20869408,-1.18,-1.17949281,-1.18,9.20935772,-1.18,-1.19573343,-1.18,-0.925330528,-1.18,-14.3966724,-1.18,-1.19573703
-1.16,9.20869255,-1.16,-1.15950141,-1.16,9.20935637,-1.16,-1.17574762,-1.16,-0.905439624,-1.16,-14.3966672,-1.16,-1.17575116
-1.14,9.20869102,-1.14,-1.13951,-1.14,9.20935502,-1.14,-1.15576181,-1.14,-0.885548745,-1.14,-14.3966619,-1.14,-1.15576529
-1.12,9.20868949,-1.12,-1.1195186,-1.12,9.20935367,-1.12,-1.135776,-1.12,-0.865657892,-1.12,-14.3966566,-1.12,-1.13577943
-1.1,9.20868796,-1.1,-1.0995272,-1.1,9.20935232,-1.1,-1.1157902,-1.1,-0.845767063,-1.1,-14.3966514,-1.1,-1.11579357
-1.08,9.20868643,-1.08,-1.07953579,-1.08,9.20935097,-1.08,-1.0958044,-1.08,-0.825876259,-1.08,-14.3966461,-1.08,-1.09580771
-1.06,9.2086849,-1.06,-1.05954439,-1.06,9.20934962,-1.06,-1.07581861,-1.06,-0.805985481,-1.06,-14.3966408,-1.06,-1.07582185
-1.04,9.20868337,-1.04,-1.03955299,-1.04,9.20934827,-1.04,-1.05583281,-1.04,-0.786094728,-1.04,-14.3966356,-1.04,-1.055836
-1.02,9.20868184,-1.02,-1.01956158,-1.02,9.20934692,-1.02,-1.03584702,-1.02,-0.766204,-1.02,-14.3966303,-1.02,-1.03585015
-1.0,9.20868031,-1.0,-0.999570179,-1.0,9.20934557,-1.0,-1.01586124,-1.0,-0.746313297,-1.0,-14.3966251,-1.0,-1.0158643
-0.98,9.20867878,-0.98,-0.979578775,-0.98,9.20934422,-0.98,-0.99587545,-0.98,-0.726422619,-0.98,-14.3966198,-0.98,-0.995878455
-0.96,9.20867725,-0.96,-0.959587372,-0.96,9.20934287,-0.96,-0.975889669,-0.96,-0.706531966,-0.96,-14.3966145,-0.96,-0.975892613
-0.94,9.20867573,-0.94,-0.939595968,-0.94,9.20934152,-0.94,-0.95590389,-0.94,-0.686641339,-0.94,-14.3966093,-0.94,-0.955906774
-0.92,9.2086742,-0.92,-0.919604564,-0.92,9.20934017,-0.92,-0.935918114,-0.92,-0.666750736,-0.92,-14.396604,-0.92,-0.935920938
-0.9,9.20867267,-0.9,-0.899613161,-0.9,9.20933883,-0.9,-0.915932341,-0.9,-0.646860159,-0.9,-14.3965988,-0.9,-0.915935105
-0.88,9.20867114,-0.88,-0.879621757,-0.88,9.20933748,-0.88,-0.89594657,-0.88,-0.626969607,-0.88,-14.3965935,-0.88,-0.895949275
-0.86,9.20866962,-0.86,-0.859630353,-0.86,9.20933613,-0.86,-0.875960803,-0.86,-0.60707908,-0.86,-14.3965883,-0.86,-0.875963448
-0.84,9.20866809,-0.84,-0.83963895,-0.84,9.20933479,-0.84,-0.855975039,-0.84,-0.587188579,-0.84,-14.396583,-0.84,-0.855977623
-0.82,9.20866656,-0.82,-0.819647546,-0.82,9.20933344,-0.82,-0.835989277,-0.82,-0.567298103,-0.82,-14.3965778,-0.82,-0.835991802
-0.8,9.20866504,-0.8,-0.799656142,-0.8,9.2093321,-0.8,-0.816003519,-0.8,-0.547407652,-0.8,-14.3965725,-0.8,-0.816005983
-0.78,9.20866351,-0.78,-0.779664739,-0.78,9.20933075,-0.78,-0.796017763,-0.78,-0.527517226,-0.78,-14.3965673,-0.78,-0.796020168
-0.76,9.20866198,-0.76,-0.759673335,-0.76,9.20932941,-0.76,-0.77603201,-0.76,-0.507626826,-0.76,-14.3965621,-0.76,-0.776034355
-0.74,9.20866046,-0.74,-0.739681931,-0.74,9.20932806,-0.74,-0.75604626,-0.74,-0.487736451,-0.74,-14.3965568,-0.74,-0.756048545
-0.72,9.20865893,-0.72,-0.719690528,-0.72,9.20932672,-0.72,-0.736060513,-0.72,-0.467846101,-0.72,-14.3965516,-0.72,-0.736062738
-0.7,9.20865741,-0.7,-0.699699124,-0.7,9.20932537,-0.7,-0.716074769,-0.7,-0.447955777,-0.7,-14.3965463,-0.7,-0.716076934
-0.68,9.20865589,-0.68,-0.67970772,-0.68,9.20932403,-0.68,-0.696089028,-0.68,-0.428065478,-0.68,-14.3965411,-0.68,-0.696091133
-0.66,9.20865436,-0.66,-0.659716316,-0.66,9.20932269,-0.66,-0.67610329,-0.66,-0.408175204,-0.66,-14.3965358,-0.66,-0.676105335
-0.64,9.20865284,-0.64,-0.639724913,-0.64,9.20932134,-0.64,-0.656117555,-0.64,-0.388284956,-0.64,-14.3965306,-0.64,-0.65611954
-0.62,9.20865131,-0.62,-0.619733509,-0.62,9.20932,-0.62,-0.636131823,-0.62,-0.368394733,-0.62,-14.3965254,-0.62,-0.636133748
-0.6,9.20864979,-0.6,-0.599742105,-0.6,9.20931866,-0.6,-0.616146093,-0.6,-0.348504536,-0.6,-14.3965201,-0.6,-0.616147958
-0.58,9.20864827,-0.58,-0.579750702,-0.58,9.20931732,-0.58,-0.596160367,-0.58,-0.328614364,-0.58,-14.3965149,-0.58,-0.596162172
-0.56,9.20864674,-0.56,-0.559759298,-0.56,9.20931598,-0.56,-0.576174643,-0.56,-0.308724217,-0.56,-14.3965097,-0.56,-0.576176388
-0.54,9.20864522,-0.54,-0.539767894,-0.54,9.20931464,-0.54,-0.556188923,-0.54,-0.288834096,-0.54,-14.3965044,-0.54,-0.556190608
-0.52,9.2086437,-0.52,-0.519776491,-0.52,9.20931329,-0.52,-0.536203205,-0.52,-0.268944,-0.52,-14.3964992,-0.52,-0.53620483
-0.5,9.20864218,-0.5,-0.499785087,-0.5,9.20931195,-0.5,-0.516217491,-0.5,-0.24905393,-0.5,-14.396494,-0.5,-0.516219056
-0.48,9.20864066,-0.48,-0.479793683,-0.48,9.20931061,-0.48,-0.496231779,-0.48,-0.229163885,-0.48,-14.3964887,-0.48,-0.496233284
-0.46,9.20863913,-0.46,-0.45980228,-0.46,9.20930928,-0.46,-0.47624607,-0.46,-0.209273865,-0.46,-14.3964835,-0.46,-0.476247515
-0.44,9.20863761,-0.44,-0.439810876,-0.44,9.20930794,-0.44,-0.456260364,-0.44,-0.189383872,-0.44,-14.3964783,-0.44,-0.456261749
