col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
-3.42,9.20879729,-3.42,-3.41853002,-3.42,9.20944102,-3.42,-3.43493215,-3.42,-2.12726064,-3.42,-14.3970136,-3.42,-3.43494248
-3.4,9.20879574,-3.4,-3.39853862,-3.4,9.20943964,-3.4,-3.41494574,-3.4,-2.10731945,-3.4,-14.3970082,-3.4,-3.41495601
-3.38,9.20879419,-3.38,-3.37854722,-3.38,9.20943825,-3.38,-3.39495933,-3.38,-2.08737826,-3.38,-14.3970029,-3.38,-3.39496953
-3.36,9.20879264,-3.36,-3.35855581,-3.36,9.20943687,-3.36,-3.37497292,-3.36,-2.06743708,-3.36,-14.3969975,-3.36,-3.37498307
-3.34,9.20879109,-3.34,-3.33856441,-3.34,9.20943549,-3.34,-3.35498651,-3.34,-2.0474959,-3.34,-14.3969922,-3.34,-3.3549966
-3.32,9.20878953,-3.32,-3.31857301,-3.32,9.20943411,-3.32,-3.3350001,-3.32,-2.02755473,-3.32,-14.3969868,-3.32,-3.33501013
-3.3,9.20878798,-3.3,-3.2985816,-3.3,9.20943273,-3.3,-3.3150137,-3.3,-2.00761357,-3.3,-14.3969815,-3.3,-3.31502367
-3.28,9.20878643,-3.28,-3.2785902,-3.28,9.20943135,-3.28,-3.2950273,-3.28,-1.9876724,-3.28,-14.3969761,-3.28,-3.29503721
-3.26,9.20878488,-3.26,-3.2585988,-3.26,9.20942997,-3.26,-3.2750409,-3.26,-1.96773125,-3.26,-14.3969708,-3.26,-3.27505075
-3.24,9.20878333,-3.24,-3.23860739,-3.24,9.2094286,-3.24,-3.25505451,-3.24,-1.94779009,-3.24,-14.3969654,-3.24,-3.25506429
-3.22,9.20878178,-3.22,-3.21861599,-3.22,9.20942722,-3.22,-3.23506811,-3.22,-1.92784895,-3.22,-14.3969601,-3.22,-3.23507784
-3.2,9.20878023,-3.2,-3.19862458,-3.2,9.20942584,-3.2,-3.21508172,-3.2,-1.9079078,-3.2,-14.3969548,-3.2,-3.21509139
-3.18,9.20877869,-3.18,-3.17863318,-3.18,9.20942446,-3.18,-3.19509533,-3.18,-1.88796666,-3.18,-14.3969494,-3.18,-3.19510494
-3.16,9.20877714,-3.16,-3.15864178,-3.16,9.20942308,-3.16,-3.17510894,-3.16,-1.86802553,-3.16,-14.3969441,-3.16,-3.17511849
-3.14,9.20877559,-3.14,-3.13865037,-3.14,9.20942171,-3.14,-3.15512256,-3.14,-1.8480844,-3.14,-14.3969387,-3.14,-3.15513205
-3.12,9.20877404,-3.12,-3.11865897,-3.12,9.20942033,-3.12,-3.13513618,-3.12,-1.82814327,-3.12,-14.3969334,-3.12,-3.1351456
-3.1,9.20877249,-3.1,-3.09866757,-3.1,9.20941896,-3.1,-3.1151498,-3.1,-1.80820215,-3.1,-14.3969281,-3.1,-3.11515916
-3.08,9.20877094,-3.08,-3.07867616,-3.08,9.20941758,-3.08,-3.09516342,-3.08,-1.78826104,-3.08,-14.3969227,-3.08,-3.09517273
-3.06,9.2087694,-3.06,-3.05868476,-3.06,9.2094162,-3.06,-3.07517704,-3.06,-1.76831993,-3.06,-14.3969174,-3.06,-3.07518629
-3.04,9.20876785,-3.04,-3.03869335,-3.04,9.20941483,-3.04,-3.05519067,-3.04,-1.74837882,-3.04,-14.3969121,-3.04,-3.05519986
-3.02,9.2087663,-3.02,-3.01870195,-3.02,9.20941345,-3.02,-3.0352043,-3.02,-1.72843772,-3.02,-14.3969067,-3.02,-3.03521342
-3.0,9.20876476,-3.0,-2.99871055,-3.0,9.20941208,-3.0,-3.01521793,-3.0,-1.70849662,-3.0,-14.3969014,-3.0,-3.015227
-2.98,9.20876321,-2.98,-2.97871914,-2.98,9.20941071,-2.98,-2.99523156,-2.98,-1.68855553,-2.98,-14.3968961,-2.98,-2.99524057
-2.96,9.20876167,-2.96,-2.95872774,-2.96,9.20940933,-2.96,-2.9752452,-2.96,-1.66861444,-2.96,-14.3968907,-2.96,-2.97525414
-2.94,9.20876012,-2.94,-2.93873634,-2.94,9.20940796,-2.94,-2.95525884,-2.94,-1.64867335,-2.94,-14.3968854,-2.94,-2.95526772
-2.92,9.20875857,-2.92,-2.91874493,-2.92,9.20940659,-2.92,-2.93527248,-2.92,-1.62873228,-2.92,-14.3968801,-2.92,-2.9352813
-2.9,9.20875703,-2.9,-2.89875353,-2.9,9.20940521,-2.9,-2.91528612,-2.9,-1.6087912,-2.9,-14.3968748,-2.9,-2.91529489
-2.88,9.20875549,-2.88,-2.87876213,-2.88,9.20940384,-2.88,-2.89529976,-2.88,-1.58885013,-2.88,-14.3968694,-2.88,-2.89530847
-2.86,9.20875394,-2.86,-2.85877072,-2.86,9.20940247,-2.86,-2.87531341,-2.86,-1.56890907,-2.86,-14.3968641,-2.86,-2.87532206
-2.84,9.2087524,-2.84,-2.83877932,-2.84,9.2094011,-2.84,-2.85532706,-2.84,-1.54896801,-2.84,-14.3968588,-2.84,-2.85533565
-2.82,9.20875085,-2.82,-2.81878791,-2.82,9.20939973,-2.82,-2.83534071,-2.82,-1.52902695,-2.82,-14.3968535,-2.82,-2.83534924
-2.8,9.20874931,-2.8,-2.79879651,-2.8,9.20939836,-2.8,-2.81535436,-2.8,-1.5090859,-2.8,-14.3968482,-2.8,-2.81536283
-2.78,9.20874777,-2.78,-2.77880511,-2.78,9.20939699,-2.78,-2.79536802,-2.78,-1.48914485,-2.78,-14.3968428,-2.78,-2.79537643
-2.76,9.20874622,-2.76,-2.7588137,-2.76,9.20939562,-2.76,-2.77538168,-2.76,-1.46920381,-2.76,-14.3968375,-2.76,-2.77539003
-2.74,9.20874468,-2.74,-2.7388223,-2.74,9.20939425,-2.74,-2.75539534,-2.74,-1.44926278,-2.74,-14.3968322,-2.74,-2.75540363
-2.72,9.20874314,-2.72,-2.7188309,-2.72,9.20939288,-2.72,-2.735409,-2.72,-1.42932174,-2.72,-14.3968269,-2.72,-2.73541723
-2.7,9.2087416,-2.7,-2.69883949,-2.7,9.20939151,-2.7,-2.71542267,-2.7,-1.40938072,-2.7,-14.3968216,-2.7,-2.71543084
-2.68,9.20874006,-2.68,-2.67884809,-2.68,9.20939014,-2.68,-2.69543634,-2.68,-1.38943969,-2.68,-14.3968163,-2.68,-2.69544444
-2.66,9.20873851,-2.66,-2.65885668,-2.66,9.20938878,-2.66,-2.67545001,-2.66,-1.36949867,-2.66,-14.3968109,-2.66,-2.67545805
-2.64,9.20873697,-2.64,-2.63886528,-2.64,9.20938741,-2.64,-2.65546368,-2.64,-1.34955766,-2.64,-14.3968056,-2.64,-2.65547167
-2.62,9.20873543,-2.62,-2.61887388,-2.62,9.20938604,-2.62,-2.63547735,-2.62,-1.32961665,-2.62,-14.3968003,-2.62,-2.63548528
-2.6,9.20873389,-2.6,-2.59888247,-2.6,9.20938467,-2.6,-2.61549103,-2.6,-1.30967565,-2.6,-14.396795,-2.6,-2.6154989
-2.58,9.20873235,-2.58,-2.57889107,-2.58,9.20938331,-2.58,-2.59550471,-2.58,-1.28973465,-2.58,-14.3967897,-2.58,-2.59551252
-2.56,9.20873081,-2.56,-2.55889967,-2.56,9.20938194,-2.56,-2.57551839,-2.56,-1.26979365,-2.56,-14.3967844,-2.56,-2.57552614
-2.54,9.20872927,-2.54,-2.53890826,-2.54,9.20938058,-2.54,-2.55553208,-2.54,-1.24985266,-2.54,-14.3967791,-2.54,-2.55553976
-2.52,9.20872773,-2.52,-2.51891686,-2.52,9.20937921,-2.52,-2.53554576,-2.52,-1.22991168,-2.52,-14.3967738,-2.52,-2.53555339
-2.5,9.20872619,-2.5,-2.49892546,-2.5,9.20937785,-2.5,-2.51555945,-2.5,-1.2099707,-2.5,-14.3967685,-2.5,-2.51556702
-2.48,9.20872466,-2.48,-2.47893405,-2.48,9.20937648,-2.48,-2.49557314,-2.48,-1.19002972,-2.48,-14.3967632,-2.48,-2.49558065
-2.46,9.20872312,-2.46,-2.45894265,-2.46,9.20937512,-2.46,-2.47558684,-2.46,-1.17008875,-2.46,-14.3967579,-2.46,-2.47559428
-2.44,9.20872158,-2.44,-2.43895124,-2.44,9.20937375,-2.44,-2.45560053,-2.44,-1.15014778,-2.44,-14.3967526,-2.44,-2.45560792
-2.42,9.20872004,-2.42,-2.41895984,-2.42,9.20937239,-2.42,-2.43561423,-2.42,-1.13020682,-2.42,-14.3967473,-2.42,-2.43562156
-2.4,9.2087185,-2.4,-2.39896844,-2.4,9.20937103,-2.4,-2.41562793,-2.4,-1.11026586,-2.4,-14.396742,-2.4,-2.4156352
-2.38,9.20871697,-2.38,-2.37897703,-2.38,9.20936966,-2.38,-2.39564163,-2.38,-1.09032491,-2.38,-14.3967367,-2.38,-2.39564884
-2.36,9.20871543,-2.36,-2.35898563,-2.36,9.2093683,-2.36,-2.37565534,-2.36,-1.07038396,-2.36,-14.3967314,-2.36,-2.37566249
-2.34,9.20871389,-2.34,-2.33899423,-2.34,9.20936694,-2.34,-2.35566904,-2.34,-1.05044302,-2.34,-14.3967261,-2.34,-2.35567613
-2.32,9.20871236,-2.32,-2.31900282,-2.32,9.20936558,-2.32,-2.33568275,-2.32,-1.03050208,-2.32,-14.3967208,-2.32,-2.33568978
-2.3,9.20871082,-2.3,-2.29901142,-2.3,9.20936422,-2.3,-2.31569647,-2.3,-1.01056115,-2.3,-14.3967155,-2.3,-2.31570343
-2.28,9.20870928,-2.28,-2.27902001,-2.28,9.20936285,-2.28,-2.29571018,-2.28,-0.990620219,-2.28,-14.3967102,-2.28,-2.29571709
-2.26,9.20870775,-2.26,-2.25902861,-2.26,9.20936149,-2.26,-2.2757239,-2.26,-0.970679295,-2.26,-14.3967049,-2.26,-2.27573075
-2.24,9.20870621,-2.24,-2.23903721,-2.24,9.20936013,-2.24,-2.25573762,-2.24,-0.950738375,-2.24,-14.3966996,-2.24,-2.2557444
-2.22,9.20870468,-2.22,-2.2190458,-2.22,9.20935877,-2.22,-2.23575134,-2.22,-0.93079746,-2.22,-14.3966944,-2.22,-2.23575807
-2.2,9.20870314,-2.2,-2.1990544,-2.2,9.20935741,-2.2,-2.21576506,-2.2,-0.91085655,-2.2,-14.3966891,-2.2,-2.21577173
-2.18,9.20870161,-2.18,-2.179063,-2.18,9.20935606,-2.18,-2.19577879,-2.18,-0.890915645,-2.18,-14.3966838,-2.18,-2.1957854
-2.16,9.20870008,-2.16,-2.15907159,-2.16,9.2093547,-2.16,-2.17579252,-2.16,-0.870974745,-2.16,-14.3966785,-2.16,-2.17579906
-2.14,9.20869854,-2.14,-2.13908019,-2.14,9.20935334,-2.14,-2.15580625,-2.14,-0.851033849,-2.14,-14.3966732,-2.14,-2.15581274
-2.12,9.20869701,-2.12,-2.11908878,-2.12,9.20935198,-2.12,-2.13581998,-2.12,-0.831092958,-2.12,-14.3966679,-2.12,-2.13582641
-2.1,9.20869548,-2.1,-2.09909738,-2.1,9.20935062,-2.1,-2.11583372,-2.1,-0.811152072,-2.1,-14.3966627,-2.1,-2.11584008
-2.08,9.20869394,-2.08,-2.07910598,-2.08,9.20934927,-2.08,-2.09584745,-2.08,-0.79121119,-2.08,-14.3966574,-2.08,-2.09585376
-2.06,9.20869241,-2.06,-2.05911457,-2.06,9.20934791,-2.06,-2.07586119,-2.06,-0.771270313,-2.06,-14.3966521,-2.06,-2.07586744
-2.04,9.20869088,-2.04,-2.03912317,-2.04,9.20934655,-2.04,-2.05587494,-2.04,-0.751329441,-2.04,-14.3966468,-2.04,-2.05588112
-2.02,9.20868935,-2.02,-2.01913177,-2.02,9.2093452,-2.02,-2.03588868,-2.02,-0.731388574,-2.02,-14.3966415,-2.02,-2.03589481
-2.0,9.20868781,-2.0,-1.99914036,-2.0,9.20934384,-2.0,-2.01590243,-2.0,-0.711447712,-2.0,-14.3966363,-2.0,-2.0159085
-1.98,9.20868628,-1.98,-1.97914896,-1.98,9.20934248,-1.98,-1.99591618,-1.98,-0.691506854,-1.98,-14.396631,-1.98,-1.99592219
-1.96,9.20868475,-1.96,-1.95915756,-1.96,9.20934113,-1.96,-1.97592993,-1.96,-0.671566001,-1.96,-14.3966257,-1.96,-1.97593588
-1.94,9.20868322,-1.94,-1.93916615,-1.94,9.20933977,-1.94,-1.95594369,-1.94,-0.651625153,-1.94,-14.3966204,-1.94,-1.95594957
-1.92,9.20868169,-1.92,-1.91917475,-1.92,9.20933842,-1.92,-1.93595744,-1.92,-0.631684309,-1.92,-14.3966152,-1.92,-1.93596327
-1.9,9.20868016,-1.9,-1.89918334,-1.9,9.20933707,-1.9,-1.9159712,-1.9,-0.611743471,-1.9,-14.3966099,-1.9,-1.91597697
-1.88,9.20867863,-1.88,-1.87919194,-1.88,9.20933571,-1.88,-1.89598496,-1.88,-0.591802637,-1.88,-14.3966046,-1.88,-1.89599067
-1.86,9.2086771,-1.86,-1.85920054,-1.86,9.20933436,-1.86,-1.87599873,-1.86,-0.571861808,-1.86,-14.3965994,-1.86,-1.87600437
-1.84,9.20867557,-1.84,-1.83920913,-1.84,9.20933301,-1.84,-1.85601249,-1.84,-0.551920983,-1.84,-14.3965941,-1.84,-1.85601808
-1.82,9.20867404,-1.82,-1.81921773,-1.82,9.20933165,-1.82,-1.83602626,-1.82,-0.531980164,-1.82,-14.3965888,-1.82,-1.83603179
-1.8,9.20867251,-1.8,-1.79922633,-1.8,9.2093303,-1.8,-1.81604003,-1.8,-0.512039349,-1.8,-14.3965836,-1.8,-1.8160455
-1.78,9.20867098,-1.78,-1.77923492,-1.78,9.20932895,-1.78,-1.79605381,-1.78,-0.492098539,-1.78,-14.3965783,-1.78,-1.79605921
-1.76,9.20866946,-1.76,-1.75924352,-1.76,9.2093276,-1.76,-1.77606758,-1.76,-0.472157734,-1.76,-14.396573,-1.76,-1.77607293
-1.74,9.20866793,-1.74,-1.73925211,-1.74,9.20932625,-1.74,-1.75608136,-1.74,-0.452216934,-1.74,-14.3965678,-1.74,-1.75608665
-1.72,9.2086664,-1.72,-1.71926071,-1.72,9.2093249,-1.72,-1.73609514,-1.72,-0.432276138,-1.72,-14.3965625,-1.72,-1.73610037
-1.7,9.20866487,-1.7,-1.69926931,-1.7,9.20932355,-1.7,-1.71610892,-1.7,-0.412335347,-1.7,-14.3965573,-1.7,-1.71611409
-1.68,9.20866335,-1.68,-1.6792779,-1.68,9.2093222,-1.68,-1.69612271,-1.68,-0.392394561,-1.68,-14.396552,-1.68,-1.69612782
-1.66,9.20866182,-1.66,-1.6592865,-1.66,9.20932085,-1.66,-1.6761365,-1.66,-0.37245378,-1.66,-14.3965467,-1.66,-1.67614155
-1.64,9.20866029,-1.64,-1.6392951,-1.64,9.2093195,-1.64,-1.65615029,-1.64,-0.352513004,-1.64,-14.3965415,-1.64,-1.65615528
-1.62,9.20865877,-1.62,-1.61930369,-1.62,9.20931815,-1.62,-1.63616408,-1.62,-0.332572232,-1.62,-14.3965362,-1.62,-1.63616901
-1.6,9.20865724,-1.6,-1.59931229,-1.6,9.2093168,-1.6,-1.61617787,-1.6,-0.312631466,-1.6,-14.396531,-1.6,-1.61618274
-1.58,9.20865571,-1.58,-1.57932089,-1.58,9.20931545,-1.58,-1.59619167,-1.58,-0.292690704,-1.58,-14.3965257,-1.58,-1.59619648
-1.56,9.20865419,-1.56,-1.55932948,-1.56,9.2093141,-1.56,-1.57620547,-1.56,-0.272749947,-1.56,-14.3965205,-1.56,-1.57621022
-1.54,9.20865266,-1.54,-1.53933808,-1.54,9.20931276,-1.54,-1.55621927,-1.54,-0.252809194,-1.54,-14.3965152,-1.54,-1.55622396
-1.52,9.20865114,-1.52,-1.51934667,-1.52,9.20931141,-1.52,-1.53623308,-1.52,-0.232868447,-1.52,-14.39651,-1.52,-1.53623771
-1.5,9.20864961,-1.5,-1.49935527,-1.5,9.20931006,-1.5,-1.51624689,-1.5,-0.212927704,-1.5,-14.3965047,-1.5,-1.51625145
-1.48,9.20864809,-1.48,-1.47936387,-1.48,9.20930872,-1.48,-1.4962607,-1.48,-0.192986966,-1.48,-14.3964995,-1.48,-1.4962652
-1.46,9.20864657,-1.46,-1.45937246,-1.46,9.20930737,-1.46,-1.47627451,-1.46,-0.173046233,-1.46,-14.3964942,-1.46,-1.47627896
-1.44,9.20864504,-1.44,-1.43938106,-1.44,9.20930602,-1.44,-1.45628832,-1.44,-0.153105505,-1.44,-14.396489,-1.44,-1.45629271
-1.42,9.20864352,-1.42,-1.41938966,-1.42,9.20930468,-1.42,-1.43630214,-1.42,-0.133164782,-1.42,-14.3964837,-1.42,-1.43630647
-1.4,9.208642,-1.4,-1.39939825,-1.4,9.20930333,-1.4,-1.41631596,-1.4,-0.113224064,-1.4,-14.3964785,-1.4,-1.41632023
-1.38,9.20864047,-1.38,-1.37940685,-1.38,9.20930199,-1.38,-1.39632978,-1.38,-0.0932833499,-1.38,-14.3964733,-1.38,-1.39633399
-1.36,9.20863895,-1.36,-1.35941544,-1.36,9.20930064,-1.36,-1.3763436,-1.36,-0.0733426412,-1.36,-14.396468,-1.36,-1.37634775
-1.34,9.20863743,-1.34,-1.33942404,-1.34,9.2092993,-1.34,-1.35635743,-1.34,-0.0534019372,-1.34,-14.3964628,-1.34,-1.35636152
-1.32,9.20863591,-1.32,-1.31943264,-1.32,9.20929796,-1.32,-1.33637126,-1.32,-0.0334612382,-1.32,-14.3964575,-1.32,-1.33637529
-1.3,9.20863438,-1.3,-1.29944123,-1.3,9.20929661,-1.3,-1.31638509,-1.3,-0.0135205439,-1.3,-14.3964523,-1.3,-1.31638906
-1.28,9.20863286,-1.28,-1.27944983,-1.28,9.20929527,-1.28,-1.29639892,-1.28,0.00642014546,-1.28,-14.3964471,-1.28,-1.29640283
-1.26,9.20863134,-1.26,-1.25945843,-1.26,9.20929393,-1.26,-1.27641276,-1.26,0.02636083,-1.26,-14.3964418,-1.26,-1.27641661
-1.24,9.20862982,-1.24,-1.23946702,-1.24,9.20929259,-1.24,-1.2564266,-1.24,0.0463015096,-1.24,-14.3964366,-1.24,-1.25643039
-1.22,9.2086283,-1.22,-1.21947562,-1.22,9.20929125,-1.22,-1.23644044,-1.22,0.0662421844,-1.22,-14.3964314,-1.22,-1.23644417
-1.2,9.20862678,-1.2,-1.19948422,-1.2,9.2092899,-1.2,-1.21645428,-1.2,0.0861828544,-1.2,-14.3964261,-1.2,-1.21645795
-1.18,9.20862526,-1.18,-1.17949281,-1.18,9.20928856,-1.18,-1.19646813,-1.18,0.106123519,-1.18,-14.3964209,-1.18,-1.19647174
-1.16,9.20862374,-1.16,-1.15950141,-1.16,9.20928722,-1.16,-1.17648198,-1.16,0.12606418,-1.16,-14.3964157,-1.16,-1.17648552
-1.14,9.20862222,-1.14,-1.13951,-1.14,9.20928588,-1.14,-1.15649583,-1.14,0.146004835,-1.14,-14.3964104,-1.14,-1.15649931
-1.12,9.2086207,-1.12,-1.1195186,-1.12,9.20928454,-1.12,-1.13650968,-1.12,0.165945485,-1.12,-14.3964052,-1.12,-1.13651311
-1.1,9.20861918,-1.1,-1.0995272,-1.1,9.2092832,-1.1,-1.11652353,-1.1,0.185886131,-1.1,-14.3964,-1.1,-1.1165269
-1.08,9.20861766,-1.08,-1.07953579,-1.08,9.20928186,-1.08,-1.09653739,-1.08,0.205826772,-1.08,-14.3963948,-1.08,-1.0965407
-1.06,9.20861615,-1.06,-1.05954439,-1.06,9.20928053,-1.06,-1.07655125,-1.06,0.225767408,-1.06,-14.3963895,-1.06,-1.0765545
-1.04,9.20861463,-1.04,-1.03955299,-1.04,9.20927919,-1.04,-1.05656512,-1.04,0.245708038,-1.04,-14.3963843,-1.04,-1.0565683
-1.02,9.20861311,-1.02,-1.01956158,-1.02,9.20927785,-1.02,-1.03657898,-1.02,0.265648665,-1.02,-14.3963791,-1.02,-1.03658211
-1.0,9.20861159,-1.0,-0.999570179,-1.0,9.20927651,-1.0,-1.01659285,-1.0,0.285589286,-1.0,-14.3963739,-1.0,-1.01659592
-0.98,9.20861007,-0.98,-0.979578775,-0.98,9.20927517,-0.98,-0.996606719,-0.98,0.305529902,-0.98,-14.3963687,-0.98,-0.996609728
-0.96,9.20860856,-0.96,-0.959587371,-0.96,9.20927384,-0.96,-0.976620592,-0.96,0.325470513,-0.96,-14.3963634,-0.96,-0.97662354
-0.94,9.20860704,-0.94,-0.939595968,-0.94,9.2092725,-0.94,-0.956634467,-0.94,0.34541112,-0.94,-14.3963582,-0.94,-0.956637356
-0.92,9.20860552,-0.92,-0.919604564,-0.92,9.20927116,-0.92,-0.936648345,-0.92,0.365351721,-0.92,-14.396353,-0.92,-0.936651173
-0.9,9.20860401,-0.9,-0.89961316,-0.9,9.20926983,-0.9,-0.916662225,-0.9,0.385292318,-0.9,-14.3963478,-0.9,-0.916664993
-0.88,9.20860249,-0.88,-0.879621756,-0.88,9.20926849,-0.88,-0.896676107,-0.88,0.40523291,-0.88,-14.3963426,-0.88,-0.896678816
-0.86,9.20860098,-0.86,-0.859630353,-0.86,9.20926716,-0.86,-0.876689992,-0.86,0.425173497,-0.86,-14.3963374,-0.86,-0.876692641
-0.84,9.20859946,-0.84,-0.839638949,-0.84,9.20926582,-0.84,-0.856703879,-0.84,0.445114079,-0.84,-14.3963321,-0.84,-0.856706468
-0.82,9.20859795,-0.82,-0.819647545,-0.82,9.20926449,-0.82,-0.836717769,-0.82,0.465054656,-0.82,-14.3963269,-0.82,-0.836720298
-0.8,9.20859643,-0.8,-0.799656142,-0.8,9.20926315,-0.8,-0.816731662,-0.8,0.484995228,-0.8,-14.3963217,-0.8,-0.816734131
-0.78,9.20859492,-0.78,-0.779664738,-0.78,9.20926182,-0.78,-0.796745557,-0.78,0.504935795,-0.78,-14.3963165,-0.78,-0.796747965
-0.76,9.2085934,-0.76,-0.759673334,-0.76,9.20926049,-0.76,-0.776759454,-0.76,0.524876357,-0.76,-14.3963113,-0.76,-0.776761803
-0.74,9.20859189,-0.74,-0.739681931,-0.74,9.20925915,-0.74,-0.756773354,-0.74,0.544816915,-0.74,-14.3963061,-0.74,-0.756775642
-0.72,9.20859038,-0.72,-0.719690527,-0.72,9.20925782,-0.72,-0.736787256,-0.72,0.564757467,-0.72,-14.3963009,-0.72,-0.736789485
-0.7,9.20858886,-0.7,-0.699699123,-0.7,9.20925649,-0.7,-0.716801161,-0.7,0.584698015,-0.7,-14.3962957,-0.7,-0.716803329
-0.68,9.20858735,-0.68,-0.67970772,-0.68,9.20925516,-0.68,-0.696815068,-0.68,0.604638557,-0.68,-14.3962905,-0.68,-0.696817177
-0.66,9.20858584,-0.66,-0.659716316,-0.66,9.20925382,-0.66,-0.676828978,-0.66,0.624579095,-0.66,-14.3962853,-0.66,-0.676831026
-0.64,9.20858432,-0.64,-0.639724912,-0.64,9.20925249,-0.64,-0.65684289,-0.64,0.644519627,-0.64,-14.3962801,-0.64,-0.656844879
-0.62,9.20858281,-0.62,-0.619733509,-0.62,9.20925116,-0.62,-0.636856804,-0.62,0.664460155,-0.62,-14.3962749,-0.62,-0.636858733
-0.6,9.2085813,-0.6,-0.599742105,-0.6,9.20924983,-0.6,-0.616870722,-0.6,0.684400678,-0.6,-14.3962697,-0.6,-0.61687259
-0.58,9.20857979,-0.58,-0.579750701,-0.58,9.2092485,-0.58,-0.596884641,-0.58,0.704341196,-0.58,-14.3962645,-0.58,-0.59688645
-0.56,9.20857828,-0.56,-0.559759298,-0.56,9.20924717,-0.56,-0.576898563,-0.56,0.724281709,-0.56,-14.3962593,-0.56,-0.576900312
-0.54,9.20857677,-0.54,-0.539767894,-0.54,9.20924584,-0.54,-0.556912488,-0.54,0.744222217,-0.54,-14.3962541,-0.54,-0.556914177
-0.52,9.20857526,-0.52,-0.51977649,-0.52,9.20924451,-0.52,-0.536926415,-0.52,0.76416272,-0.52,-14.3962489,-0.52,-0.536928044
-0.5,9.20857374,-0.5,-0.499785086,-0.5,9.20924318,-0.5,-0.516940345,-0.5,0.784103218,-0.5,-14.3962437,-0.5,-0.516941914
-0.48,9.20857223,-0.48,-0.479793683,-0.48,9.20924186,-0.48,-0.496954277,-0.48,0.804043711,-0.48,-14.3962385,-0.48,-0.496955786
-0.46,9.20857072,-0.46,-0.459802279,-0.46,9.20924053,-0.46,-0.476968211,-0.46,0.823984199,-0.46,-14.3962333,-0.46,-0.47696966
-0.44,9.20856921,-0.44,-0.439810875,-0.44,9.2092392,-0.44,-0.456982148,-0.44,0.843924682,-0.44,-14.3962281,-0.44,-0.456983537
