col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
-3.4,9.20882777,-3.4,-3.39853862,-3.4,9.20947182,-3.4,-3.41493686,-3.4,-2.57720368,-3.4,-14.397125,-3.4,-3.41494713
-3.38,9.20882621,-3.38,-3.37854722,-3.38,9.20947043,-3.38,-3.39495044,-3.38,-2.5572624,-3.38,-14.3971197,-3.38,-3.39496065
-3.36,9.20882465,-3.36,-3.35855581,-3.36,9.20946904,-3.36,-3.37496403,-3.36,-2.53732114,-3.36,-14.3971143,-3.36,-3.37497418
-3.34,9.20882309,-3.34,-3.33856441,-3.34,9.20946765,-3.34,-3.35497762,-3.34,-2.51737987,-3.34,-14.3971089,-3.34,-3.35498771
-3.32,9.20882154,-3.32,-3.31857301,-3.32,9.20946627,-3.32,-3.33499121,-3.32,-2.49743861,-3.32,-14.3971035,-3.32,-3.33500124
-3.3,9.20881998,-3.3,-3.2985816,-3.3,9.20946488,-3.3,-3.3150048,-3.3,-2.47749736,-3.3,-14.3970982,-3.3,-3.31501477
-3.28,9.20881842,-3.28,-3.2785902,-3.28,9.20946349,-3.28,-3.2950184,-3.28,-2.45755611,-3.28,-14.3970928,-3.28,-3.2950283
-3.26,9.20881686,-3.26,-3.2585988,-3.26,9.20946211,-3.26,-3.275032,-3.26,-2.43761486,-3.26,-14.3970874,-3.26,-3.27504184
-3.24,9.20881531,-3.24,-3.23860739,-3.24,9.20946072,-3.24,-3.2550456,-3.24,-2.41767362,-3.24,-14.3970821,-3.24,-3.25505538
-3.22,9.20881375,-3.22,-3.21861599,-3.22,9.20945933,-3.22,-3.2350592,-3.22,-2.39773239,-3.22,-14.3970767,-3.22,-3.23506892
-3.2,9.20881219,-3.2,-3.19862458,-3.2,9.20945795,-3.2,-3.2150728,-3.2,-2.37779115,-3.2,-14.3970713,-3.2,-3.21508247
-3.18,9.20881064,-3.18,-3.17863318,-3.18,9.20945657,-3.18,-3.19508641,-3.18,-2.35784993,-3.18,-14.397066,-3.18,-3.19509601
-3.16,9.20880908,-3.16,-3.15864178,-3.16,9.20945518,-3.16,-3.17510002,-3.16,-2.33790871,-3.16,-14.3970606,-3.16,-3.17510956
-3.14,9.20880753,-3.14,-3.13865037,-3.14,9.2094538,-3.14,-3.15511363,-3.14,-2.31796749,-3.14,-14.3970552,-3.14,-3.15512311
-3.12,9.20880597,-3.12,-3.11865897,-3.12,9.20945241,-3.12,-3.13512724,-3.12,-2.29802627,-3.12,-14.3970499,-3.12,-3.13513667
-3.1,9.20880442,-3.1,-3.09866757,-3.1,9.20945103,-3.1,-3.11514086,-3.1,-2.27808507,-3.1,-14.3970445,-3.1,-3.11515022
-3.08,9.20880286,-3.08,-3.07867616,-3.08,9.20944965,-3.08,-3.09515447,-3.08,-2.25814386,-3.08,-14.3970392,-3.08,-3.09516378
-3.06,9.20880131,-3.06,-3.05868476,-3.06,9.20944827,-3.06,-3.07516809,-3.06,-2.23820266,-3.06,-14.3970338,-3.06,-3.07517734
-3.04,9.20879975,-3.04,-3.03869335,-3.04,9.20944688,-3.04,-3.05518172,-3.04,-2.21826147,-3.04,-14.3970284,-3.04,-3.0551909
-3.02,9.2087982,-3.02,-3.01870195,-3.02,9.2094455,-3.02,-3.03519534,-3.02,-2.19832028,-3.02,-14.3970231,-3.02,-3.03520447
-3.0,9.20879665,-3.0,-2.99871055,-3.0,9.20944412,-3.0,-3.01520897,-3.0,-2.17837909,-3.0,-14.3970177,-3.0,-3.01521804
-2.98,9.20879509,-2.98,-2.97871914,-2.98,9.20944274,-2.98,-2.9952226,-2.98,-2.15843791,-2.98,-14.3970124,-2.98,-2.9952316
-2.96,9.20879354,-2.96,-2.95872774,-2.96,9.20944136,-2.96,-2.97523623,-2.96,-2.13849673,-2.96,-14.397007,-2.96,-2.97524518
-2.94,9.20879199,-2.94,-2.93873634,-2.94,9.20943998,-2.94,-2.95524986,-2.94,-2.11855556,-2.94,-14.3970017,-2.94,-2.95525875
-2.92,9.20879044,-2.92,-2.91874493,-2.92,9.2094386,-2.92,-2.9352635,-2.92,-2.09861439,-2.92,-14.3969963,-2.92,-2.93527233
-2.9,9.20878888,-2.9,-2.89875353,-2.9,9.20943722,-2.9,-2.91527714,-2.9,-2.07867323,-2.9,-14.396991,-2.9,-2.9152859
-2.88,9.20878733,-2.88,-2.87876213,-2.88,9.20943584,-2.88,-2.89529078,-2.88,-2.05873207,-2.88,-14.3969856,-2.88,-2.89529948
-2.86,9.20878578,-2.86,-2.85877072,-2.86,9.20943446,-2.86,-2.87530442,-2.86,-2.03879092,-2.86,-14.3969803,-2.86,-2.87531307
-2.84,9.20878423,-2.84,-2.83877932,-2.84,9.20943308,-2.84,-2.85531807,-2.84,-2.01884977,-2.84,-14.3969749,-2.84,-2.85532665
-2.82,9.20878268,-2.82,-2.81878791,-2.82,9.20943171,-2.82,-2.83533171,-2.82,-1.99890863,-2.82,-14.3969696,-2.82,-2.83534024
-2.8,9.20878113,-2.8,-2.79879651,-2.8,9.20943033,-2.8,-2.81534536,-2.8,-1.97896749,-2.8,-14.3969642,-2.8,-2.81535383
-2.78,9.20877958,-2.78,-2.77880511,-2.78,9.20942895,-2.78,-2.79535902,-2.78,-1.95902635,-2.78,-14.3969589,-2.78,-2.79536742
-2.76,9.20877803,-2.76,-2.7588137,-2.76,9.20942757,-2.76,-2.77537267,-2.76,-1.93908522,-2.76,-14.3969536,-2.76,-2.77538102
-2.74,9.20877648,-2.74,-2.7388223,-2.74,9.2094262,-2.74,-2.75538633,-2.74,-1.91914409,-2.74,-14.3969482,-2.74,-2.75539461
-2.72,9.20877493,-2.72,-2.7188309,-2.72,9.20942482,-2.72,-2.73539999,-2.72,-1.89920297,-2.72,-14.3969429,-2.72,-2.73540821
-2.7,9.20877338,-2.7,-2.69883949,-2.7,9.20942345,-2.7,-2.71541365,-2.7,-1.87926186,-2.7,-14.3969375,-2.7,-2.71542181
-2.68,9.20877183,-2.68,-2.67884809,-2.68,9.20942207,-2.68,-2.69542731,-2.68,-1.85932074,-2.68,-14.3969322,-2.68,-2.69543542
-2.66,9.20877028,-2.66,-2.65885668,-2.66,9.2094207,-2.66,-2.67544098,-2.66,-1.83937964,-2.66,-14.3969269,-2.66,-2.67544902
-2.64,9.20876874,-2.64,-2.63886528,-2.64,9.20941932,-2.64,-2.65545465,-2.64,-1.81943853,-2.64,-14.3969215,-2.64,-2.65546263
-2.62,9.20876719,-2.62,-2.61887388,-2.62,9.20941795,-2.62,-2.63546832,-2.62,-1.79949744,-2.62,-14.3969162,-2.62,-2.63547624
-2.6,9.20876564,-2.6,-2.59888247,-2.6,9.20941657,-2.6,-2.61548199,-2.6,-1.77955634,-2.6,-14.3969109,-2.6,-2.61548986
-2.58,9.20876409,-2.58,-2.57889107,-2.58,9.2094152,-2.58,-2.59549566,-2.58,-1.75961525,-2.58,-14.3969055,-2.58,-2.59550347
-2.56,9.20876255,-2.56,-2.55889967,-2.56,9.20941383,-2.56,-2.57550934,-2.56,-1.73967417,-2.56,-14.3969002,-2.56,-2.57551709
-2.54,9.208761,-2.54,-2.53890826,-2.54,9.20941245,-2.54,-2.55552302,-2.54,-1.71973309,-2.54,-14.3968949,-2.54,-2.55553071
-2.52,9.20875945,-2.52,-2.51891686,-2.52,9.20941108,-2.52,-2.5355367,-2.52,-1.69979202,-2.52,-14.3968896,-2.52,-2.53554433
-2.5,9.20875791,-2.5,-2.49892546,-2.5,9.20940971,-2.5,-2.51555039,-2.5,-1.67985095,-2.5,-14.3968842,-2.5,-2.51555796
-2.48,9.20875636,-2.48,-2.47893405,-2.48,9.20940834,-2.48,-2.49556408,-2.48,-1.65990988,-2.48,-14.3968789,-2.48,-2.49557158
-2.46,9.20875482,-2.46,-2.45894265,-2.46,9.20940697,-2.46,-2.47557776,-2.46,-1.63996882,-2.46,-14.3968736,-2.46,-2.47558521
-2.44,9.20875327,-2.44,-2.43895124,-2.44,9.2094056,-2.44,-2.45559146,-2.44,-1.62002776,-2.44,-14.3968683,-2.44,-2.45559884
-2.42,9.20875173,-2.42,-2.41895984,-2.42,9.20940423,-2.42,-2.43560515,-2.42,-1.60008671,-2.42,-14.3968629,-2.42,-2.43561248
-2.4,9.20875018,-2.4,-2.39896844,-2.4,9.20940286,-2.4,-2.41561885,-2.4,-1.58014567,-2.4,-14.3968576,-2.4,-2.41562611
-2.38,9.20874864,-2.38,-2.37897703,-2.38,9.20940149,-2.38,-2.39563254,-2.38,-1.56020462,-2.38,-14.3968523,-2.38,-2.39563975
-2.36,9.20874709,-2.36,-2.35898563,-2.36,9.20940012,-2.36,-2.37564625,-2.36,-1.54026359,-2.36,-14.396847,-2.36,-2.37565339
-2.34,9.20874555,-2.34,-2.33899423,-2.34,9.20939875,-2.34,-2.35565995,-2.34,-1.52032255,-2.34,-14.3968417,-2.34,-2.35566704
-2.32,9.20874401,-2.32,-2.31900282,-2.32,9.20939738,-2.32,-2.33567365,-2.32,-1.50038153,-2.32,-14.3968364,-2.32,-2.33568068
-2.3,9.20874246,-2.3,-2.29901142,-2.3,9.20939601,-2.3,-2.31568736,-2.3,-1.4804405,-2.3,-14.396831,-2.3,-2.31569433
-2.28,9.20874092,-2.28,-2.27902001,-2.28,9.20939464,-2.28,-2.29570107,-2.28,-1.46049948,-2.28,-14.3968257,-2.28,-2.29570798
-2.26,9.20873938,-2.26,-2.25902861,-2.26,9.20939327,-2.26,-2.27571478,-2.26,-1.44055847,-2.26,-14.3968204,-2.26,-2.27572163
-2.24,9.20873784,-2.24,-2.23903721,-2.24,9.20939191,-2.24,-2.2557285,-2.24,-1.42061746,-2.24,-14.3968151,-2.24,-2.25573529
-2.22,9.2087363,-2.22,-2.2190458,-2.22,9.20939054,-2.22,-2.23574222,-2.22,-1.40067646,-2.22,-14.3968098,-2.22,-2.23574894
-2.2,9.20873475,-2.2,-2.1990544,-2.2,9.20938917,-2.2,-2.21575594,-2.2,-1.38073546,-2.2,-14.3968045,-2.2,-2.2157626
-2.18,9.20873321,-2.18,-2.179063,-2.18,9.20938781,-2.18,-2.19576966,-2.18,-1.36079446,-2.18,-14.3967992,-2.18,-2.19577627
-2.16,9.20873167,-2.16,-2.15907159,-2.16,9.20938644,-2.16,-2.17578338,-2.16,-1.34085347,-2.16,-14.3967939,-2.16,-2.17578993
-2.14,9.20873013,-2.14,-2.13908019,-2.14,9.20938508,-2.14,-2.15579711,-2.14,-1.32091248,-2.14,-14.3967886,-2.14,-2.1558036
-2.12,9.20872859,-2.12,-2.11908879,-2.12,9.20938371,-2.12,-2.13581084,-2.12,-1.3009715,-2.12,-14.3967833,-2.12,-2.13581727
-2.1,9.20872705,-2.1,-2.09909738,-2.1,9.20938235,-2.1,-2.11582457,-2.1,-1.28103053,-2.1,-14.396778,-2.1,-2.11583094
-2.08,9.20872551,-2.08,-2.07910598,-2.08,9.20938098,-2.08,-2.0958383,-2.08,-1.26108956,-2.08,-14.3967726,-2.08,-2.09584461
-2.06,9.20872397,-2.06,-2.05911457,-2.06,9.20937962,-2.06,-2.07585204,-2.06,-1.24114859,-2.06,-14.3967673,-2.06,-2.07585829
-2.04,9.20872243,-2.04,-2.03912317,-2.04,9.20937826,-2.04,-2.05586578,-2.04,-1.22120763,-2.04,-14.396762,-2.04,-2.05587196
-2.02,9.20872089,-2.02,-2.01913177,-2.02,9.20937689,-2.02,-2.03587952,-2.02,-1.20126667,-2.02,-14.3967567,-2.02,-2.03588565
-2.0,9.20871935,-2.0,-1.99914036,-2.0,9.20937553,-2.0,-2.01589326,-2.0,-1.18132572,-2.0,-14.3967514,-2.0,-2.01589933
-1.98,9.20871782,-1.98,-1.97914896,-1.98,9.20937417,-1.98,-1.99590701,-1.98,-1.16138477,-1.98,-14.3967462,-1.98,-1.99591301
-1.96,9.20871628,-1.96,-1.95915756,-1.96,9.20937281,-1.96,-1.97592075,-1.96,-1.14144382,-1.96,-14.3967409,-1.96,-1.9759267
-1.94,9.20871474,-1.94,-1.93916615,-1.94,9.20937144,-1.94,-1.95593451,-1.94,-1.12150289,-1.94,-14.3967356,-1.94,-1.95594039
-1.92,9.2087132,-1.92,-1.91917475,-1.92,9.20937008,-1.92,-1.93594826,-1.92,-1.10156195,-1.92,-14.3967303,-1.92,-1.93595409
-1.9,9.20871167,-1.9,-1.89918334,-1.9,9.20936872,-1.9,-1.91596201,-1.9,-1.08162102,-1.9,-14.396725,-1.9,-1.91596778
-1.88,9.20871013,-1.88,-1.87919194,-1.88,9.20936736,-1.88,-1.89597577,-1.88,-1.0616801,-1.88,-14.3967197,-1.88,-1.89598148
-1.86,9.20870859,-1.86,-1.85920054,-1.86,9.209366,-1.86,-1.87598953,-1.86,-1.04173918,-1.86,-14.3967144,-1.86,-1.87599518
-1.84,9.20870706,-1.84,-1.83920913,-1.84,9.20936464,-1.84,-1.85600329,-1.84,-1.02179826,-1.84,-14.3967091,-1.84,-1.85600888
-1.82,9.20870552,-1.82,-1.81921773,-1.82,9.20936328,-1.82,-1.83601706,-1.82,-1.00185735,-1.82,-14.3967038,-1.82,-1.83602258
-1.8,9.20870398,-1.8,-1.79922633,-1.8,9.20936192,-1.8,-1.81603082,-1.8,-0.981916448,-1.8,-14.3966985,-1.8,-1.81603629
-1.78,9.20870245,-1.78,-1.77923492,-1.78,9.20936056,-1.78,-1.79604459,-1.78,-0.961975547,-1.78,-14.3966932,-1.78,-1.79605
-1.76,9.20870091,-1.76,-1.75924352,-1.76,9.20935921,-1.76,-1.77605836,-1.76,-0.942034651,-1.76,-14.396688,-1.76,-1.77606371
-1.74,9.20869938,-1.74,-1.73925212,-1.74,9.20935785,-1.74,-1.75607214,-1.74,-0.92209376,-1.74,-14.3966827,-1.74,-1.75607743
-1.72,9.20869784,-1.72,-1.71926071,-1.72,9.20935649,-1.72,-1.73608591,-1.72,-0.902152874,-1.72,-14.3966774,-1.72,-1.73609114
-1.7,9.20869631,-1.7,-1.69926931,-1.7,9.20935513,-1.7,-1.71609969,-1.7,-0.882211992,-1.7,-14.3966721,-1.7,-1.71610486
-1.68,9.20869478,-1.68,-1.6792779,-1.68,9.20935378,-1.68,-1.69611347,-1.68,-0.862271115,-1.68,-14.3966668,-1.68,-1.69611858
-1.66,9.20869324,-1.66,-1.6592865,-1.66,9.20935242,-1.66,-1.67612726,-1.66,-0.842330243,-1.66,-14.3966615,-1.66,-1.67613231
-1.64,9.20869171,-1.64,-1.6392951,-1.64,9.20935106,-1.64,-1.65614104,-1.64,-0.822389376,-1.64,-14.3966563,-1.64,-1.65614603
-1.62,9.20869018,-1.62,-1.61930369,-1.62,9.20934971,-1.62,-1.63615483,-1.62,-0.802448513,-1.62,-14.396651,-1.62,-1.63615976
-1.6,9.20868864,-1.6,-1.59931229,-1.6,9.20934835,-1.6,-1.61616862,-1.6,-0.782507655,-1.6,-14.3966457,-1.6,-1.61617349
-1.58,9.20868711,-1.58,-1.57932089,-1.58,9.209347,-1.58,-1.59618242,-1.58,-0.762566802,-1.58,-14.3966404,-1.58,-1.59618722
-1.56,9.20868558,-1.56,-1.55932948,-1.56,9.20934564,-1.56,-1.57619621,-1.56,-0.742625954,-1.56,-14.3966352,-1.56,-1.57620096
-1.54,9.20868405,-1.54,-1.53933808,-1.54,9.20934429,-1.54,-1.55621001,-1.54,-0.72268511,-1.54,-14.3966299,-1.54,-1.5562147
-1.52,9.20868251,-1.52,-1.51934667,-1.52,9.20934293,-1.52,-1.53622381,-1.52,-0.702744272,-1.52,-14.3966246,-1.52,-1.53622844
-1.5,9.20868098,-1.5,-1.49935527,-1.5,9.20934158,-1.5,-1.51623761,-1.5,-0.682803438,-1.5,-14.3966194,-1.5,-1.51624218
-1.48,9.20867945,-1.48,-1.47936387,-1.48,9.20934023,-1.48,-1.49625142,-1.48,-0.662862609,-1.48,-14.3966141,-1.48,-1.49625593
-1.46,9.20867792,-1.46,-1.45937246,-1.46,9.20933888,-1.46,-1.47626523,-1.46,-0.642921784,-1.46,-14.3966088,-1.46,-1.47626967
-1.44,9.20867639,-1.44,-1.43938106,-1.44,9.20933752,-1.44,-1.45627904,-1.44,-0.622980965,-1.44,-14.3966035,-1.44,-1.45628342
-1.42,9.20867486,-1.42,-1.41938966,-1.42,9.20933617,-1.42,-1.43629285,-1.42,-0.60304015,-1.42,-14.3965983,-1.42,-1.43629718
-1.4,9.20867333,-1.4,-1.39939825,-1.4,9.20933482,-1.4,-1.41630666,-1.4,-0.58309934,-1.4,-14.396593,-1.4,-1.41631093
-1.38,9.2086718,-1.38,-1.37940685,-1.38,9.20933347,-1.38,-1.39632048,-1.38,-0.563158535,-1.38,-14.3965878,-1.38,-1.39632469
-1.36,9.20867027,-1.36,-1.35941545,-1.36,9.20933212,-1.36,-1.3763343,-1.36,-0.543217735,-1.36,-14.3965825,-1.36,-1.37633845
-1.34,9.20866874,-1.34,-1.33942404,-1.34,9.20933077,-1.34,-1.35634812,-1.34,-0.523276939,-1.34,-14.3965772,-1.34,-1.35635221
-1.32,9.20866721,-1.32,-1.31943264,-1.32,9.20932942,-1.32,-1.33636195,-1.32,-0.503336148,-1.32,-14.396572,-1.32,-1.33636597
-1.3,9.20866568,-1.3,-1.29944123,-1.3,9.20932807,-1.3,-1.31637577,-1.3,-0.483395362,-1.3,-14.3965667,-1.3,-1.31637974
-1.28,9.20866416,-1.28,-1.27944983,-1.28,9.20932672,-1.28,-1.2963896,-1.28,-0.463454581,-1.28,-14.3965614,-1.28,-1.29639351
-1.26,9.20866263,-1.26,-1.25945843,-1.26,9.20932537,-1.26,-1.27640343,-1.26,-0.443513805,-1.26,-14.3965562,-1.26,-1.27640728
-1.24,9.2086611,-1.24,-1.23946702,-1.24,9.20932402,-1.24,-1.25641727,-1.24,-0.423573033,-1.24,-14.3965509,-1.24,-1.25642106
-1.22,9.20865957,-1.22,-1.21947562,-1.22,9.20932267,-1.22,-1.23643111,-1.22,-0.403632267,-1.22,-14.3965457,-1.22,-1.23643483
-1.2,9.20865805,-1.2,-1.19948422,-1.2,9.20932132,-1.2,-1.21644494,-1.2,-0.383691505,-1.2,-14.3965404,-1.2,-1.21644861
-1.18,9.20865652,-1.18,-1.17949281,-1.18,9.20931997,-1.18,-1.19645879,-1.18,-0.363750748,-1.18,-14.3965352,-1.18,-1.19646239
-1.16,9.20865499,-1.16,-1.15950141,-1.16,9.20931863,-1.16,-1.17647263,-1.16,-0.343809996,-1.16,-14.3965299,-1.16,-1.17647618
-1.14,9.20865347,-1.14,-1.13951,-1.14,9.20931728,-1.14,-1.15648648,-1.14,-0.323869248,-1.14,-14.3965247,-1.14,-1.15648996
-1.12,9.20865194,-1.12,-1.1195186,-1.12,9.20931593,-1.12,-1.13650032,-1.12,-0.303928506,-1.12,-14.3965194,-1.12,-1.13650375
-1.1,9.20865042,-1.1,-1.0995272,-1.1,9.20931459,-1.1,-1.11651418,-1.1,-0.283987768,-1.1,-14.3965142,-1.1,-1.11651754
-1.08,9.20864889,-1.08,-1.07953579,-1.08,9.20931324,-1.08,-1.09652803,-1.08,-0.264047035,-1.08,-14.3965089,-1.08,-1.09653134
-1.06,9.20864736,-1.06,-1.05954439,-1.06,9.20931189,-1.06,-1.07654189,-1.06,-0.244106307,-1.06,-14.3965037,-1.06,-1.07654513
-1.04,9.20864584,-1.04,-1.03955299,-1.04,9.20931055,-1.04,-1.05655574,-1.04,-0.224165584,-1.04,-14.3964984,-1.04,-1.05655893
-1.02,9.20864432,-1.02,-1.01956158,-1.02,9.2093092,-1.02,-1.03656961,-1.02,-0.204224866,-1.02,-14.3964932,-1.02,-1.03657273
-1.0,9.20864279,-1.0,-0.999570179,-1.0,9.20930786,-1.0,-1.01658347,-1.0,-0.184284153,-1.0,-14.3964879,-1.0,-1.01658654
-0.98,9.20864127,-0.98,-0.979578775,-0.98,9.20930652,-0.98,-0.996597335,-0.98,-0.164343444,-0.98,-14.3964827,-0.98,-0.996600343
-0.96,9.20863974,-0.96,-0.959587371,-0.96,9.20930517,-0.96,-0.976611203,-0.96,-0.14440274,-0.96,-14.3964775,-0.96,-0.976614151
-0.94,9.20863822,-0.94,-0.939595968,-0.94,9.20930383,-0.94,-0.956625074,-0.94,-0.124462041,-0.94,-14.3964722,-0.94,-0.956627962
-0.92,9.2086367,-0.92,-0.919604564,-0.92,9.20930249,-0.92,-0.936638947,-0.92,-0.104521347,-0.92,-14.396467,-0.92,-0.936641775
-0.9,9.20863517,-0.9,-0.89961316,-0.9,9.20930114,-0.9,-0.916652823,-0.9,-0.0845806582,-0.9,-14.3964617,-0.9,-0.916655591
-0.88,9.20863365,-0.88,-0.879621757,-0.88,9.2092998,-0.88,-0.896666701,-0.88,-0.0646399739,-0.88,-14.3964565,-0.88,-0.896669409
-0.86,9.20863213,-0.86,-0.859630353,-0.86,9.20929846,-0.86,-0.876680582,-0.86,-0.0446992945,-0.86,-14.3964513,-0.86,-0.87668323
-0.84,9.20863061,-0.84,-0.839638949,-0.84,9.20929712,-0.84,-0.856694465,-0.84,-0.02475862,-0.84,-14.396446,-0.84,-0.856697053
-0.82,9.20862909,-0.82,-0.819647546,-0.82,9.20929578,-0.82,-0.836708351,-0.82,-0.00481795031,-0.82,-14.3964408,-0.82,-0.836710879
-0.8,9.20862756,-0.8,-0.799656142,-0.8,9.20929444,-0.8,-0.816722239,-0.8,0.0151227145,-0.8,-14.3964356,-0.8,-0.816724707
-0.78,9.20862604,-0.78,-0.779664738,-0.78,9.20929309,-0.78,-0.796736129,-0.78,0.0350633744,-0.78,-14.3964303,-0.78,-0.796738537
-0.76,9.20862452,-0.76,-0.759673335,-0.76,9.20929175,-0.76,-0.776750022,-0.76,0.0550040294,-0.76,-14.3964251,-0.76,-0.77675237
-0.74,9.208623,-0.74,-0.739681931,-0.74,9.20929041,-0.74,-0.756763918,-0.74,0.0749446796,-0.74,-14.3964199,-0.74,-0.756766206
-0.72,9.20862148,-0.72,-0.719690527,-0.72,9.20928908,-0.72,-0.736777816,-0.72,0.0948853249,-0.72,-14.3964147,-0.72,-0.736780044
-0.7,9.20861996,-0.7,-0.699699124,-0.7,9.20928774,-0.7,-0.716791716,-0.7,0.114825965,-0.7,-14.3964094,-0.7,-0.716793884
-0.68,9.20861844,-0.68,-0.67970772,-0.68,9.2092864,-0.68,-0.696805619,-0.68,0.134766601,-0.68,-14.3964042,-0.68,-0.696807727
-0.66,9.20861692,-0.66,-0.659716316,-0.66,9.20928506,-0.66,-0.676819524,-0.66,0.154707231,-0.66,-14.396399,-0.66,-0.676821572
-0.64,9.2086154,-0.64,-0.639724912,-0.64,9.20928372,-0.64,-0.656833432,-0.64,0.174647857,-0.64,-14.3963937,-0.64,-0.65683542
-0.62,9.20861388,-0.62,-0.619733509,-0.62,9.20928238,-0.62,-0.636847342,-0.62,0.194588478,-0.62,-14.3963885,-0.62,-0.636849271
-0.6,9.20861236,-0.6,-0.599742105,-0.6,9.20928105,-0.6,-0.616861255,-0.6,0.214529094,-0.6,-14.3963833,-0.6,-0.616863123
-0.58,9.20861085,-0.58,-0.579750701,-0.58,9.20927971,-0.58,-0.596875171,-0.58,0.234469705,-0.58,-14.3963781,-0.58,-0.596876979
-0.56,9.20860933,-0.56,-0.559759298,-0.56,9.20927837,-0.56,-0.576889088,-0.56,0.254410311,-0.56,-14.3963729,-0.56,-0.576890836
-0.54,9.20860781,-0.54,-0.539767894,-0.54,9.20927704,-0.54,-0.556903009,-0.54,0.274350912,-0.54,-14.3963676,-0.54,-0.556904697
-0.52,9.20860629,-0.52,-0.51977649,-0.52,9.2092757,-0.52,-0.536916931,-0.52,0.294291508,-0.52,-14.3963624,-0.52,-0.536918559
-0.5,9.20860478,-0.5,-0.499785087,-0.5,9.20927437,-0.5,-0.516930857,-0.5,0.3142321,-0.5,-14.3963572,-0.5,-0.516932425
-0.48,9.20860326,-0.48,-0.479793683,-0.48,9.20927303,-0.48,-0.496944784,-0.48,0.334172686,-0.48,-14.396352,-0.48,-0.496946293
-0.46,9.20860174,-0.46,-0.459802279,-0.46,9.2092717,-0.46,-0.476958715,-0.46,0.354113267,-0.46,-14.3963468,-0.46,-0.476960163
-0.44,9.20860023,-0.44,-0.439810876,-0.44,9.20927036,-0.44,-0.456972647,-0.44,0.374053844,-0.44,-14.3963416,-0.44,-0.456974035
