cand,pos,rsrc,cwire,fcross_hz,pm_deg,tdb_10hz
1,0,1m,1f,751878,72.7183,77.685
1,0,1m,47p,753094,72.5071,77.685
1,0,1m,100p,754467,72.2675,77.685
1,0,1m,220p,757582,71.7195,77.685
1,0,1m,470p,764236,70.5475,77.685
1,0,1m,1n,778509,67.9406,77.685
1,0,1m,2.2n,811263,61.3827,77.685
1,0,1m,4.7n,861259,45.8302,77.6849
1,0,430,1f,751864,72.6168,77.685
1,0,430,47p,753080,72.4055,77.685
1,0,430,100p,754453,72.1657,77.685
1,0,430,220p,757568,71.6173,77.685
1,0,430,470p,764222,70.4444,77.685
1,0,430,1n,778494,67.8357,77.685
1,0,430,2.2n,811245,61.2735,77.685
1,0,430,4.7n,861238,45.715,77.6849
1,6,1m,1f,752743,72.719,77.8196
1,6,1m,47p,753011,72.6658,77.8196
1,6,1m,100p,753209,72.6071,77.8196
1,6,1m,220p,753254,72.4874,77.8196
1,6,1m,470p,752030,72.3301,77.8196
1,6,1m,1n,748406,72.2981,77.8196
1,6,1m,2.2n,744779,72.4464,77.8196
1,6,1m,4.7n,743156,72.5778,77.8196
1,6,430,1f,752731,72.6174,77.8196
1,6,430,47p,752997,72.5641,77.8196
1,6,430,100p,753195,72.5054,77.8196
1,6,430,220p,753241,72.3857,77.8196
1,6,430,470p,752016,72.2286,77.8196
1,6,430,1n,748393,72.1971,77.8196
1,6,430,2.2n,744766,72.3459,77.8196
1,6,430,4.7n,743143,72.4775,77.8196
1,12,1m,1f,752971,72.7192,77.8554
1,12,1m,47p,753042,72.7057,77.8554
1,12,1m,100p,753101,72.6907,77.8554
1,12,1m,220p,753155,72.6587,77.8554
1,12,1m,470p,752962,72.6083,77.8554
1,12,1m,1n,752020,72.5755,77.8554
1,12,1m,2.2n,750670,72.6105,77.8554
1,12,1m,4.7n,749946,72.6593,77.8554
1,12,430,1f,752958,72.6176,77.8554
1,12,430,47p,753028,72.6041,77.8554
1,12,430,100p,753087,72.5891,77.8554
1,12,430,220p,753142,72.5571,77.8554
1,12,430,470p,752949,72.5067,77.8554
1,12,430,1n,752006,72.474,77.8554
1,12,430,2.2n,750657,72.5092,77.8554
1,12,430,4.7n,749933,72.558,77.8554
2,0,1m,1f,755576,72.7221,78.2739
2,0,1m,47p,756815,72.5088,78.2739
2,0,1m,100p,758215,72.2669,78.2739
2,0,1m,220p,761462,71.711,78.2739
2,0,1m,470p,768278,70.5255,78.2739
2,0,1m,1n,782974,67.8832,78.2738
2,0,1m,2.2n,816781,61.218,78.2738
2,0,1m,4.7n,868404,45.3522,78.2738
2,0,430,1f,755563,72.6201,78.2739
2,0,430,47p,756802,72.4067,78.2739
2,0,430,100p,758201,72.1646,78.2739
2,0,430,220p,761448,71.6082,78.2739
2,0,430,470p,768263,70.4218,78.2739
2,0,430,1n,782959,67.7777,78.2738
2,0,430,2.2n,816762,61.1081,78.2738
2,0,430,4.7n,868382,45.236,78.2738
2,6,1m,1f,756443,72.7233,78.4174
2,6,1m,47p,756691,72.6701,78.4174
2,6,1m,100p,756810,72.6133,78.4174
2,6,1m,220p,756516,72.5123,78.4174
2,6,1m,470p,754788,72.4378,78.4174
2,6,1m,1n,752172,72.4928,78.4174
2,6,1m,2.2n,750536,72.5954,78.4174
2,6,1m,4.7n,749916,72.6576,78.4174
2,6,430,1f,756430,72.6212,78.4174
2,6,430,47p,756678,72.5679,78.4174
2,6,430,100p,756796,72.5112,78.4174
2,6,430,220p,756503,72.4102,78.4174
2,6,430,470p,754774,72.3359,78.4174
2,6,430,1n,752158,72.3912,78.4174
2,6,430,2.2n,750523,72.4941,78.4174
2,6,430,4.7n,749903,72.5564,78.4174
2,12,1m,1f,756674,72.7236,78.456
2,12,1m,47p,756741,72.71,78.456
2,12,1m,100p,756784,72.6951,78.456
2,12,1m,220p,756763,72.6662,78.456
2,12,1m,470p,756383,72.6344,78.456
2,12,1m,1n,755541,72.6381,78.456
2,12,1m,2.2n,754864,72.6718,78.456
2,12,1m,4.7n,754587,72.6963,78.456
2,12,430,1f,756661,72.6214,78.456
2,12,430,47p,756728,72.6078,78.456
2,12,430,100p,756771,72.593,78.456
2,12,430,220p,756750,72.564,78.456
2,12,430,470p,756370,72.5323,78.456
2,12,430,1n,755528,72.5362,78.456
2,12,430,2.2n,754851,72.57,78.456
2,12,430,4.7n,754574,72.5945,78.456
