col0,col1
20.0,72.792453
22.4403691,72.7832881
25.1785082,72.7717997
28.2507509,72.7573968
31.6978638,72.7393456
35.5655882,72.7167373
39.9052463,72.6884496
44.7744228,72.653104
50.2377286,72.6090168
56.3676586,72.5541472
63.2455532,72.4860448
70.9626778,72.4018025
79.6214341,72.2980215
89.3367184,72.170801
100.237447,72.0157645
112.468265,71.8281406
126.191469,71.602909
141.589157,71.3350216
158.865647,71.0196923
178.250188,70.6527346
200.0,70.230907
224.403691,69.7522112
251.785082,69.2160903
282.507509,68.6234853
316.978638,67.9767399
355.655882,67.2793713
399.052463,66.5357545
447.744228,65.7507742
502.377286,64.9294968
563.676586,64.076896
632.455532,63.1976523
709.626778,62.2960241
796.214341,61.3757833
893.367184,60.440199
1002.37447,59.4920559
1124.68265,58.5336931
1261.91469,57.5670536
1415.89157,56.5937366
1588.65647,55.6150491
1782.50188,54.6320531
2000.0,53.6456074
2244.03691,52.6564042
2517.85082,51.6649995
2825.07509,50.6718391
3169.78638,49.6772796
3556.55882,48.681606
3990.52463,47.6850455
4477.44228,46.6877795
5023.77286,45.6899522
5636.76586,44.6916787
6324.55532,43.6930504
7096.26778,42.69414
7962.14341,41.6950053
8933.67184,40.6956924
10023.7447,39.6962377
11246.8265,38.6966703
12619.1469,37.697013
14158.9157,36.6972843
15886.5647,35.6974984
17825.0188,34.6976668
20000.0,33.6977985
22440.3691,32.6979004
25178.5082,31.6979781
28250.7509,30.6980356
31697.8638,29.698076
35565.5882,28.6981016
39905.2463,27.6981137
44774.4228,26.698113
50237.7286,25.6980997
56367.6586,24.6980732
63245.5532,23.6980324
70962.6778,22.6979757
79621.4341,21.6979007
89336.7184,20.6978047
100237.447,19.6976844
112468.265,18.6975366
126191.469,17.6973582
141589.157,16.6971473
158865.647,15.6969046
178250.188,14.6966363
200000.0,13.6963582
