col0,col1,col2,col3,col4,col5
0.00300080117,0.03034838,0.00300080117,-0.00109450126,0.00300080117,0.00145808154
0.00300580117,0.0314119115,0.00300580117,-0.000634178148,0.00300580117,0.121220819
0.00301080117,0.0325752412,0.00301080117,-0.000299995654,0.00301080117,0.240808116
0.00301580117,0.0338577757,0.00301580117,-0.000112098559,0.00301580117,0.360157252
0.00302080117,0.0352195913,0.00302080117,-3.58008934e-05,0.00302080117,0.479187457
0.00302580117,0.036597176,0.00302580117,-1.1270627e-05,0.00302580117,0.597781635
0.00303080117,0.0379554577,0.00303080117,-3.96359721e-06,0.00303080117,0.71577712
0.00303580117,0.0392817701,0.00303580117,-1.83960516e-06,0.00303580117,0.833068221
0.00304080117,0.0405704806,0.00304080117,-1.15288985e-06,0.00304080117,0.949517522
0.00304580117,0.0418198213,0.00304580117,-9.68243077e-07,0.00304580117,1.06502588
0.00305080117,0.0430277148,0.00305080117,-8.58674649e-07,0.00305080117,1.17946417
0.00305580117,0.0441933604,0.00305580117,-8.51443413e-07,0.00305580117,1.2927326
0.00306080117,0.0453151411,0.00306080117,-7.96832616e-07,0.00306080117,1.40470788
0.00306580117,0.0463923499,0.00306580117,-8.07435482e-07,0.00306580117,1.51528951
0.00307080117,0.0474235591,0.00307080117,-7.57624805e-07,0.00307080117,1.62435994
0.00307580117,0.048408088,0.00307580117,-7.69653168e-07,0.00307580117,1.73181862
0.00308080117,0.0493446706,0.00308080117,-7.19227714e-07,0.00308080117,1.83755384
0.00308580117,0.0502326566,0.00308580117,-7.3075657e-07,0.00308580117,1.94146576
0.00309080117,0.0510709355,0.00309080117,-6.7913336e-07,0.00309080117,2.0434486
0.00309580117,0.0518588973,0.00309580117,-6.89920145e-07,0.00309580117,2.14340391
0.00310080117,0.0525955837,0.00310080117,-6.37111155e-07,0.00310080117,2.241232
0.00310580117,0.053280434,0.00310580117,-6.47142407e-07,0.00310580117,2.33683647
0.00311080117,0.0539126391,0.00311080117,-5.93240763e-07,0.00311080117,2.43012384
0.00311580117,0.0544916959,0.00311580117,-6.02542653e-07,0.00311580117,2.52100037
0.00312080117,0.0550169422,0.00312080117,-5.47651579e-07,0.00312080117,2.60937898
0.00312580117,0.0554879397,0.00312580117,-5.56261094e-07,0.00312580117,2.69516913
0.00313080117,0.0559041701,0.00313080117,-5.0048292e-07,0.00313080117,2.77829028
0.00313580117,0.0562652669,0.00313580117,-5.08442428e-07,0.00313580117,2.85865567
0.00314080117,0.0565708531,0.00314080117,-4.51876891e-07,0.00314080117,2.93619143
0.00314580117,0.0568206391,0.00314580117,-4.59232643e-07,0.00314580117,3.01081504
0.00315080117,0.0570143874,0.00315080117,-4.01976796e-07,0.00315080117,3.0824595
0.00315580117,0.0571518895,0.00315580117,-4.08778227e-07,0.00315580117,3.15104698
0.00316080117,0.0572330449,0.00316080117,-3.50926641e-07,0.00316080117,3.21651746
0.00316580117,0.0572577307,0.00316580117,-3.57225897e-07,0.00316580117,3.27879823
0.00317080117,0.0572259803,0.00317080117,-2.98870907e-07,0.00317080117,3.33783642
0.00317580117,0.0571377594,0.00317580117,-3.04722455e-07,0.00317580117,3.39356478
0.00318080117,0.0569932334,0.00318080117,-2.45954395e-07,0.00318080117,3.44593771
0.00318580117,0.0567924584,0.00318580117,-2.51414692e-07,0.00318580117,3.49489379
0.00319080117,0.056535729,0.00319080117,-1.923221e-07,0.00319080117,3.54039481
0.00319580117,0.0562231938,0.00319580117,-1.97449311e-07,0.00319580117,3.58238543
0.00320080117,0.0558552734,0.00320080117,-1.3811912e-07,0.00320080117,3.62083497
0.00320580117,0.05543221,0.00320580117,-1.42972879e-07,0.00320580117,3.65569444
0.00321080117,0.0549545472,0.00321080117,-8.34906152e-08,0.00321080117,3.68694072
0.00321580117,0.054422621,0.00321580117,-8.81318962e-08,0.00321580117,3.71453145
0.00322080117,0.0538370951,0.00322080117,-2.85820134e-08,0.00322080117,3.73845115
0.00322580117,0.0531983987,0.00322580117,-3.30733623e-08,0.00322580117,3.75866421
0.00323080117,0.0525073121,0.00323080117,2.64596644e-08,0.00323080117,3.77516287
0.00323580117,0.0517643572,0.00323580117,2.20520892e-08,0.00323580117,3.78791844
0.00324080117,0.0509704271,0.00324080117,8.14784888e-08,0.00324080117,3.79693087
0.00324580117,0.0501261351,0.00324580117,7.70726451e-08,0.00324580117,3.80217854
0.00325080117,0.049232483,0.00325080117,1.36266429e-07,0.00325080117,3.8036691
0.00325580117,0.0482901738,0.00325580117,1.31685564e-07,0.00325580117,3.80138807
0.00326080117,0.0473003142,0.00326080117,1.90275271e-07,0.00326080117,3.79535079
0.00326580117,0.0462636947,0.00326580117,1.84675208e-07,0.00326580117,3.78554996
0.00327080117,0.0451815236,0.00327080117,2.40420806e-07,0.00327080117,3.77200858
0.00327580117,0.0440546792,0.00327580117,2.27535728e-07,0.00327580117,3.75472654
0.00328080117,0.042884475,0.00328080117,2.61926003e-07,0.00328080117,3.7337344
0.00328580117,0.0416719007,0.00328580117,1.84991485e-07,0.00328580117,3.70903923
0.00329080117,0.0404184522,0.00329080117,1.75293657e-08,0.00329080117,3.68067898
0.00329580117,0.0391255062,0.00329580117,-7.16241799e-07,0.00329580117,3.64866755
0.00330080117,0.0377957323,0.00330080117,-3.0889022e-06,0.00330080117,3.61304947
0.00330580117,0.0364343129,0.00330580117,-1.13609268e-05,0.00330580117,3.57384249
0.00331080117,0.0350562923,0.00331080117,-3.90989924e-05,0.00331080117,3.53108824
0.00331580117,0.0336994387,0.00331580117,-0.000123865975,0.00331580117,3.48478937
0.00332080117,0.032423437,0.00332080117,-0.000328341563,0.00332080117,3.43499566
0.00332580117,0.0312619204,0.00332580117,-0.000690009905,0.00332580117,3.38178953
0.00333080117,0.0302034304,0.00333080117,-0.00117642314,0.00333080117,3.32526104
0.00333580117,0.0292112941,0.00333580117,-0.00173941045,0.00333580117,3.2654693
0.00334080117,0.0282539603,0.00334080117,-0.00236352335,0.00334080117,3.20246324
0.00334580117,0.0273156368,0.00334580117,-0.00303863012,0.00334580117,3.13628931
0.00335080117,0.0263889731,0.00335080117,-0.00375164946,0.00335080117,3.06701645
0.00335580117,0.0254687915,0.00335580117,-0.00449419704,0.00335580117,2.99470539
0.00336080117,0.0245521372,0.00336080117,-0.0052612862,0.00336080117,2.91943253
0.00336580117,0.0236368579,0.00336580117,-0.00604916041,0.00336580117,2.84126514
0.00337080117,0.0227220818,0.00337080117,-0.00685498046,0.00337080117,2.76028624
0.00337580117,0.0218070146,0.00337580117,-0.00767637175,0.00337580117,2.67656898
0.00338080117,0.0208917035,0.00338080117,-0.00851145684,0.00338080117,2.59020229
0.00338580117,0.019976001,0.00338580117,-0.00935851559,0.00338580117,2.50126466
0.00339080117,0.0190604231,0.00339080117,-0.0102161336,0.00339080117,2.40985039
0.00339580117,0.0181451751,0.00339580117,-0.0110829325,0.00339580117,2.31604292
0.00340080117,0.0172310432,0.00340080117,-0.0119577549,0.00340080117,2.21994153
0.00340580117,0.0163184516,0.00340580117,-0.0128394301,0.00340580117,2.12163422
0.00341080117,0.0154083638,0.00341080117,-0.0137269671,0.00341080117,2.02122484
