cella,variante,f_hz,amp,gm,rl,grandezza,uscita,picco_V,t_picco_s,finestra_s,esito,nota
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,A_ins,MAINJACK,4.034,1.000021,2.000,SOPRA,riferimento g0sempre_1k_iii
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,A_rel,MAINJACK,4.034,8.000021,2.000,SOPRA,riferimento g0mai_1k_iii
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,B2,MAINJACK,6.514e-08,7.526979,,sotto,mute da t_ins+t_grad+20 ms a t_rel
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,C1_ins,MAINJACK,0.0006548,2.353927,,sotto,"diagnostica, cond 1"
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,C1_rel,MAINJACK,0.0005264,14.171354,,sotto,"diagnostica, cond 1"
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,C2_ins,MAINJACK,0.0006548,2.353927,,sotto,"riferimento g0sempre_1k_iii, cond 1"
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,C2_rel,MAINJACK,0.000497,14.171344,,sotto,"riferimento g0mai_1k_iii, cond 1"
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,S_ins,MAINJACK,7.163,6.040000,,sotto,dB in 100 ms sopra -70 dB; pieno 3.813 V da g0mai_1k_iii
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,S_rel,MAINJACK,5.729,10.908000,,sotto,dB in 100 ms sopra -70 dB; pieno 3.813 V da g0mai_1k_iii
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,A_ins,FIXJACK1,4.035,1.000021,2.000,SOPRA,riferimento g0sempre_1k_iii
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,A_rel,FIXJACK1,4.035,8.000021,2.000,SOPRA,riferimento g0mai_1k_iii
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,B2,FIXJACK1,6.683e-08,7.526865,,sotto,mute da t_ins+t_grad+20 ms a t_rel
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,C1_ins,FIXJACK1,0.0006549,2.353927,,sotto,"diagnostica, cond 1"
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,C1_rel,FIXJACK1,0.0003678,14.171354,,sotto,"diagnostica, cond 1"
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,C2_ins,FIXJACK1,0.0006549,2.353927,,sotto,"riferimento g0sempre_1k_iii, cond 1"
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,C2_rel,FIXJACK1,0.0003392,14.171344,,sotto,"riferimento g0mai_1k_iii, cond 1"
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,S_ins,FIXJACK1,7.163,6.040000,,sotto,dB in 100 ms sopra -70 dB; pieno 3.814 V da g0mai_1k_iii
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,S_rel,FIXJACK1,5.36,10.959000,,sotto,dB in 100 ms sopra -70 dB; pieno 3.814 V da g0mai_1k_iii
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,A_ins,FIXJACK2,4.035,1.000021,2.000,SOPRA,riferimento g0sempre_1k_iii
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,A_rel,FIXJACK2,4.035,8.000021,2.000,SOPRA,riferimento g0mai_1k_iii
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,B2,FIXJACK2,6.683e-08,7.526865,,sotto,mute da t_ins+t_grad+20 ms a t_rel
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,C1_ins,FIXJACK2,0.0006549,2.353927,,sotto,"diagnostica, cond 1"
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,C1_rel,FIXJACK2,0.0003678,14.171354,,sotto,"diagnostica, cond 1"
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,C2_ins,FIXJACK2,0.0006549,2.353927,,sotto,"riferimento g0sempre_1k_iii, cond 1"
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,C2_rel,FIXJACK2,0.0003392,14.171344,,sotto,"riferimento g0mai_1k_iii, cond 1"
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,S_ins,FIXJACK2,7.163,6.040000,,sotto,dB in 100 ms sopra -70 dB; pieno 3.814 V da g0mai_1k_iii
gm0x3_1k_iii_i,l29d2_iii,1000,3.818,0a3,100k,S_rel,FIXJACK2,5.36,10.959000,,sotto,dB in 100 ms sopra -70 dB; pieno 3.814 V da g0mai_1k_iii
gm0x3_1k_iii_c,l29d2_iii,1000,3.818,0a3,100k,A_ins,MAINJACK,3.947e-08,8.000312,2.000,sotto,riferimento g3sempre_1k_iii
gm0x3_1k_iii_c,l29d2_iii,1000,3.818,0a3,100k,A_rel,MAINJACK,5.729,10.000021,2.000,SOPRA,riferimento g3mai_1k_iii
gm0x3_1k_iii_c,l29d2_iii,1000,3.818,0a3,100k,B2,MAINJACK,6.691e-11,9.999990,,sotto,mute da t_ins+t_grad+20 ms a t_rel
gm0x3_1k_iii_c,l29d2_iii,1000,3.818,0a3,100k,C1_ins,MAINJACK,3.924e-08,8.000312,,sotto,"diagnostica, cond 1"
gm0x3_1k_iii_c,l29d2_iii,1000,3.818,0a3,100k,C1_rel,MAINJACK,1.024e-05,10.001333,,sotto,"diagnostica, cond 1"
gm0x3_1k_iii_c,l29d2_iii,1000,3.818,0a3,100k,C2_ins,MAINJACK,3.924e-08,8.000312,,sotto,"riferimento g3sempre_1k_iii, cond 1"
gm0x3_1k_iii_c,l29d2_iii,1000,3.818,0a3,100k,C2_rel,MAINJACK,7.24e-05,10.001146,,sotto,"riferimento g3mai_1k_iii, cond 1"
