col0,col1
20.0,72.3943896
22.4403691,72.7651397
25.1785082,73.1908375
28.2507509,73.6732405
31.6978638,74.2126367
35.5655882,74.8077979
39.9052463,75.456083
44.7744228,76.1536696
50.2377286,76.8958655
56.3676586,77.6774447
63.2455532,78.4929553
70.9626778,79.3369684
79.6214341,80.2042484
89.3367184,81.0898468
100.237447,81.9891292
112.468265,82.8977475
126.191469,83.8115749
141.589157,84.7266151
158.865647,85.6388977
178.250188,86.544369
200.0,87.4387883
224.403691,88.3176385
251.785082,89.1760629
282.507509,90.0088422
316.978638,90.8104263
355.655882,91.5750321
399.052463,92.2968185
447.744228,92.9701299
502.377286,93.5897918
563.676586,94.1514151
632.455532,94.6516594
709.626778,95.0883968
796.214341,95.4607337
893.367184,95.7688775
1002.37447,96.0138642
1124.68265,96.1971951
1261.91469,96.320444
1415.89157,96.3848977
1588.65647,96.3912779
1782.50188,96.3395812
2000.0,96.2290523
2244.03691,96.0582939
2517.85082,95.8254989
2825.07509,95.5287758
3169.78638,95.1665214
3556.55882,94.7377799
3990.52463,94.2425241
4477.44228,93.6818069
5023.77286,93.0577511
5636.76586,92.3733853
6324.55532,91.6323579
7096.26778,90.8385847
7962.14341,89.9958849
8933.67184,89.1076504
10023.7447,88.1765776
11246.8265,87.2044757
12619.1469,86.1921518
14158.9157,85.1393743
15886.5647,84.0449098
17825.0188,82.9066391
20000.0,81.7217509
22440.3691,80.4870159
25178.5082,79.1991301
28250.7509,77.8551041
31697.8638,76.4526575
35565.5882,74.9905634
39905.2463,73.4688907
44774.4228,71.8891009
50237.7286,70.2539886
56367.6586,68.5674842
63245.5532,66.8343638
70962.6778,65.0599238
79621.4341,63.2496705
89336.7184,61.4090654
100237.447,59.5433413
112468.265,57.657394
126191.469,55.75574
141589.157,53.8425261
158865.647,51.921575
178250.188,49.9964554
200000.0,48.0705618
