col0,col1
20.0,70.853603
22.4403691,71.2243522
25.1785082,71.6500489
28.2507509,72.1324504
31.6978638,72.6718449
35.5655882,73.2670038
39.9052463,73.9152859
44.7744228,74.6128688
50.2377286,75.35506
56.3676586,76.1366333
63.2455532,76.9521365
70.9626778,77.7961402
79.6214341,78.6634084
89.3367184,79.5489922
100.237447,80.4482563
112.468265,81.3568518
126.191469,82.2706509
141.589157,83.1856561
158.865647,84.0978956
178.250188,85.0033141
200.0,85.8976693
224.403691,86.7764421
251.785082,87.6347741
282.507509,88.4674445
316.978638,89.2689017
355.655882,90.0333623
399.052463,90.7549855
447.744228,91.4281176
502.377286,92.0475868
563.676586,92.6090086
632.455532,93.1090481
709.626778,93.5455832
796.214341,93.9177267
893.367184,94.2256917
1002.37447,94.4705189
1124.68265,94.6537133
1261.91469,94.7768514
1415.89157,94.841221
1588.65647,94.8475446
1782.50188,94.7958182
2000.0,94.6852862
2244.03691,94.5145499
2517.85082,94.281801
2825.07509,93.9851464
3169.78638,93.6229813
3556.55882,93.1943482
3990.52463,92.699219
4477.44228,92.1386462
5023.77286,91.5147532
5636.76586,90.830571
6324.55532,90.089752
7096.26778,89.2962185
7962.14341,88.4537987
8933.67184,87.5658962
10023.7447,86.6352229
11246.8265,85.6636074
12619.1469,84.6518814
14158.9157,83.5998433
15886.5647,82.5062981
17825.0188,81.3691737
20000.0,80.1857179
22440.3691,78.9527747
25178.5082,77.6671322
28250.7509,76.3259154
31697.8638,74.9269869
35565.5882,73.4692985
39905.2463,71.9531412
44774.4228,70.3802528
50237.7286,68.7537702
56367.6586,67.0780458
63245.5532,65.3583735
70962.6778,63.6006791
79621.4341,61.8112285
89336.7184,59.9963871
100237.447,58.162448
112468.265,56.3155251
126191.469,54.4614974
141589.157,52.6059796
158865.647,50.7542959
178250.188,48.9114295
200000.0,47.0819303
