col0,col1,col2,col3,col4,col5,col6,col7
0.00258116345,-3.90517359,0.00258116345,-12.2149134,0.00258116345,-12.1688762,0.00258116345,-11.3012836
0.00258216345,-3.948966,0.00258216345,-12.3531626,0.00258216345,-12.3069931,0.00258216345,-11.4401219
0.00258316345,-3.99260251,0.00258316345,-12.490744,0.00258316345,-12.4444423,0.00258316345,-11.5787888
0.00258416345,-4.0360814,0.00258416345,-12.6280157,0.00258416345,-12.5815815,0.00258416345,-11.716645
0.00258516345,-4.07940095,0.00258516345,-12.764607,0.00258516345,-12.7180404,0.00258516345,-11.854318
0.00258616345,-4.12255946,0.00258616345,-12.9008786,0.00258616345,-12.8541793,0.00258616345,-11.9911705
0.00258716345,-4.16555521,0.00258716345,-13.0364522,0.00258716345,-12.9896204,0.00258716345,-12.1278242
0.00258816345,-4.20838651,0.00258816345,-13.1712992,0.00258816345,-13.1243349,0.00258816345,-12.2633666
0.00258893803,-4.24144882,0.00258893803,-13.2619735,0.00258893803,-13.2149156,0.00258893803,-12.3585709
0.00258980988,-4.27854232,0.00258980988,-13.338911,0.00258980988,-13.2917649,0.00258980988,-12.449482
0.00259080988,-4.32093028,0.00259080988,-13.3971134,0.00259080988,-13.3498862,0.00259080988,-12.5268613
0.00259180988,-4.36314766,0.00259180988,-13.423536,0.00259180988,-13.3762495,0.00259180988,-12.562072
0.00259280988,-4.40519279,0.00259280988,-13.4307884,0.00259280988,-13.3834556,0.00259280988,-12.574457
0.00259380988,-4.447064,0.00259380988,-13.4437506,0.00259380988,-13.3963675,0.00259380988,-12.5913559
0.00259480988,-4.48875966,0.00259480988,-13.450382,0.00259480988,-13.402953,0.00259480988,-12.6030445
0.00259580988,-4.53027811,0.00259580988,-13.4617009,0.00259580988,-13.4142226,0.00259580988,-12.6179057
0.00259680988,-4.57161771,0.00259680988,-13.4680629,0.00259680988,-13.4205388,0.00259680988,-12.6293646
0.00259780988,-4.61277683,0.00259780988,-13.4787743,0.00259780988,-13.4312014,0.00259780988,-12.6436977
0.00259880988,-4.65375384,0.00259880988,-13.48496,0.00259880988,-13.4373413,0.00259880988,-12.6551536
0.00259980988,-4.69454714,0.00259980988,-13.4954103,0.00259980988,-13.4477429,0.00259980988,-12.6694488
0.00260080988,-4.7351551,0.00260080988,-13.5016338,0.00260080988,-13.4539205,0.00260080988,-12.6812723
0.00260180988,-4.77557612,0.00260180988,-13.5120532,0.00260180988,-13.4642911,0.00260180988,-12.6959172
0.00260280988,-4.81580862,0.00260280988,-13.5185024,0.00260280988,-13.4706943,0.00260280988,-12.7084615
0.00260380988,-4.85585099,0.00260380988,-13.5291083,0.00260380988,-13.4812513,0.00260380988,-12.7238757
0.00260480988,-4.89570166,0.00260480988,-13.5360029,0.00260480988,-13.4880994,0.00260480988,-12.7375909
0.00260580988,-4.93535906,0.00260580988,-13.5470684,0.00260580988,-13.4991157,0.00260580988,-12.7543469
0.00260680988,-4.97482162,0.00260680988,-13.5547263,0.00260680988,-13.5067266,0.00260680988,-12.7699203
0.00260780988,-5.01408778,0.00260780988,-13.5666704,0.00260780988,-13.5186208,0.00260780988,-12.7889348
0.00260880988,-5.053156,0.00260880988,-13.5756251,0.00260880988,-13.5275275,0.00260880988,-12.8075551
0.00260980988,-5.09202472,0.00260980988,-13.5891807,0.00260980988,-13.541032,0.00260980988,-12.8304759
0.00261080988,-5.13069242,0.00261080988,-13.6004155,0.00261080988,-13.5522172,0.00261080988,-12.8543906
0.00261180988,-5.16915757,0.00261180988,-13.6169473,0.00261180988,-13.5686958,0.00261180988,-12.8843912
0.00261280988,-5.20741865,0.00261280988,-13.6322581,0.00261280988,-13.5839541,0.00261280988,-12.9179217
0.00261380988,-5.24547415,0.00261380988,-13.6539774,0.00261380988,-13.6056166,0.00261380988,-12.9606826
0.00261480988,-5.28332257,0.00261480988,-13.6754626,0.00261480988,-13.627045,0.00261480988,-13.0103388
0.00261580988,-5.32096241,0.00261580988,-13.7027442,0.00261580988,-13.6542657,0.00261580988,-13.0718309
0.00261680988,-5.35839219,0.00261680988,-13.7254218,0.00261680988,-13.6768856,0.00261680988,-13.1411192
0.00261780988,-5.39561043,0.00261780988,-13.7407842,0.00261780988,-13.6921952,0.00261780988,-13.2221196
0.00261880988,-5.43261565,0.00261880988,-13.7418732,0.00261880988,-13.6932411,0.00261880988,-13.3155499
0.00261980988,-5.46940641,0.00261980988,-13.7446581,0.00261980988,-13.6959818,0.00261980988,-13.4274769
0.00262080988,-5.50598125,0.00262080988,-13.7440924,0.00262080988,-13.6953741,0.00262080988,-13.5489628
0.00262180988,-5.54233872,0.00262180988,-13.7469482,0.00262180988,-13.6981855,0.00262180988,-13.6791672
0.00262280988,-5.57847738,0.00262280988,-13.7464472,0.00262280988,-13.6976425,0.00262280988,-13.8079597
0.00262380988,-5.61439582,0.00262380988,-13.7491822,0.00262380988,-13.7003333,0.00262380988,-13.9351719
0.00262480988,-5.65009261,0.00262480988,-13.748572,0.00262480988,-13.6996811,0.00262480988,-14.0510834
0.00262580988,-5.68556635,0.00262580988,-13.7510437,0.00262580988,-13.7021088,0.00262580988,-14.1569901
0.00262680988,-5.72081563,0.00262680988,-13.750201,0.00262680988,-13.7012243,0.00262680988,-14.2448106
0.00262780988,-5.75583906,0.00262780988,-13.7523496,0.00262780988,-13.703329,0.00262780988,-14.3189199
0.00262880988,-5.79063526,0.00262880988,-13.7512687,0.00262880988,-13.7022065,0.00262880988,-14.3746075
0.00262980988,-5.82520285,0.00262980988,-13.7531402,0.00262980988,-13.7040343,0.00262980988,-14.4189783
0.00263080988,-5.85954048,0.00263080988,-13.7519052,0.00263080988,-13.7027578,0.00263080988,-14.4496982
0.00263180988,-5.89364678,0.00263180988,-13.7535849,0.00263180988,-13.704394,0.00263180988,-14.4739157
0.00263280988,-5.92752041,0.00263280988,-13.7522833,0.00263280988,-13.7030509,0.00263280988,-14.4895799
0.00263380988,-5.96116004,0.00263380988,-13.7538376,0.00263380988,-13.7045617,0.00263380988,-14.502529
0.00263480988,-5.99456432,0.00263480988,-13.7525255,0.00263480988,-13.7032082,0.00263480988,-14.5102996
0.00263580988,-6.02773195,0.00263580988,-13.7539932,0.00263580988,-13.7046325,0.00263580988,-14.5175134
0.00263680988,-6.06066162,0.00263680988,-13.7527008,0.00263680988,-13.7032986,0.00263680988,-14.5214266
0.00263780988,-6.09335202,0.00263780988,-13.7541021,0.00263780988,-13.7046565,0.00263780988,-14.5258404
0.00263880988,-6.12580187,0.00263880988,-13.7528441,0.00263880988,-13.7033571,0.00263880988,-14.5279524
0.00263980988,-6.15800988,0.00263980988,-13.7541896,0.00263980988,-13.7046592,0.00263980988,-14.5310399
0.00264080988,-6.18997478,0.00264080988,-13.7529732,0.00264080988,-13.7034012,0.00264080988,-14.5323807
0.00264180988,-6.22169532,0.00264180988,-13.7542664,0.00264180988,-13.7046512,0.00264180988,-14.5347829
0.00264280988,-6.25317023,0.00264280988,-13.7530853,0.00264280988,-13.7034285,0.00264280988,-14.5353049
0.00264380988,-6.28439828,0.00264380988,-13.7543278,0.00264380988,-13.7046278,0.00264380988,-14.5367951
0.00264480988,-6.31537823,0.00264480988,-13.7531843,0.00264480988,-13.7034427,0.00264480988,-14.5366565
0.00264580988,-6.34610886,0.00264580988,-13.7543817,0.00264580988,-13.7045969,0.00264580988,-14.5376327
0.00264680988,-6.37658895,0.00264680988,-13.7532779,0.00264680988,-13.7034514,0.00264680988,-14.5372389
0.00264780988,-6.40681731,0.00264780988,-13.7544332,0.00264780988,-13.7045636,0.00264780988,-14.5379956
0.00264880988,-6.43679274,0.00264880988,-13.7533688,0.00264880988,-13.7034576,0.00264880988,-14.5375244
0.00264980988,-6.46651406,0.00264980988,-13.754484,0.00264980988,-13.7045296,0.00264980988,-14.5381747
0.00265080988,-6.49598008,0.00265080988,-13.7534584,0.00265080988,-13.7034623,0.00265080988,-14.5376945
0.00265180988,-6.52518966,0.00265180988,-13.7545349,0.00265180988,-13.7044957,0.00265180988,-14.5382831
0.00265280988,-6.55414164,0.00265280988,-13.7535471,0.00265280988,-13.7034662,0.00265280988,-14.5378195
0.00265380988,-6.58283487,0.00265380988,-13.7545862,0.00265380988,-13.7044622,0.00265380988,-14.5383644
0.00265480988,-6.61126822,0.00265480988,-13.753635,0.00265480988,-13.7034693,0.00265480988,-14.5379266
0.00265580988,-6.63944056,0.00265580988,-13.754638,0.00265580988,-13.7044292,0.00265580988,-14.5384355
0.00265680988,-6.6673508,0.00265680988,-13.7537223,0.00265680988,-13.7034717,0.00265680988,-14.5380263
0.00265780988,-6.69499782,0.00265780988,-13.7546903,0.00265780988,-13.7043967,0.00265780988,-14.5385029
0.00265880988,-6.72238053,0.00265880988,-13.7538089,0.00265880988,-13.7034735,0.00265880988,-14.5381228
0.00265980988,-6.74949785,0.00265980988,-13.7547431,0.00265980988,-13.7043647,0.00265980988,-14.5385692
0.00266080988,-6.77634872,0.00266080988,-13.753895,0.00266080988,-13.7034748,0.00266080988,-14.5382176
0.00266180988,-6.80293207,0.00266180988,-13.7547964,0.00266180988,-13.7043332,0.00266180988,-14.5386353
0.00266280988,-6.82924684,0.00266280988,-13.7539804,0.00266280988,-13.7034754,0.00266280988,-14.5383113
0.00266380988,-6.85529202,0.00266380988,-13.7548502,0.00266380988,-13.7043022,0.00266380988,-14.5387017
0.00266480988,-6.88106655,0.00266480988,-13.7540653,0.00266480988,-13.7034755,0.00266480988,-14.5384043
0.00266580988,-6.90656943,0.00266580988,-13.7549045,0.00266580988,-13.7042717,0.00266580988,-14.5387683
0.00266680988,-6.93179966,0.00266680988,-13.7541497,0.00266680988,-13.703475,0.00266680988,-14.5384967
0.00266780988,-6.95675623,0.00266780988,-13.7549593,0.00266780988,-13.7042416,0.00266780988,-14.5388353
0.00266880988,-6.98143815,0.00266880988,-13.7542335,0.00266880988,-13.703474,0.00266880988,-14.5385885
0.00266980988,-7.00584447,0.00266980988,-13.7550145,0.00266980988,-13.7042121,0.00266980988,-14.5389028
0.00267080988,-7.0299742,0.00267080988,-13.7543168,0.00267080988,-13.7034725,0.00267080988,-14.5386797
0.00267180988,-7.0538264,0.00267180988,-13.7550702,0.00267180988,-13.704183,0.00267180988,-14.5389706
0.00267280988,-7.07740013,0.00267280988,-13.7543996,0.00267280988,-13.7034704,0.00267280988,-14.5387703
0.00267380988,-7.10069446,0.00267380988,-13.7551263,0.00267380988,-13.7041543,0.00267380988,-14.5390388
0.00267480988,-7.12370846,0.00267480988,-13.7544818,0.00267480988,-13.7034679,0.00267480988,-14.5388605
0.00267580988,-7.14644123,0.00267580988,-13.7551828,0.00267580988,-13.704126,0.00267580988,-14.5391075
0.00267680988,-7.16889187,0.00267680988,-13.7545636,0.00267680988,-13.7034648,0.00267680988,-14.5389501
0.00267780988,-7.1910595,0.00267780988,-13.7552398,0.00267780988,-13.7040981,0.00267780988,-14.5391764
0.00267880988,-7.21294323,0.00267880988,-13.7546449,0.00267880988,-13.7034613,0.00267880988,-14.5390392
0.00267980988,-7.23454221,0.00267980988,-13.7552971,0.00267980988,-13.7040707,0.00267980988,-14.5392458
0.00268080988,-7.25585559,0.00268080988,-13.7547258,0.00268080988,-13.7034574,0.00268080988,-14.5391279
0.00268180988,-7.27688251,0.00268180988,-13.7553548,0.00268180988,-13.7040436,0.00268180988,-14.5393154
0.00268280988,-7.29762216,0.00268280988,-13.7548062,0.00268280988,-13.7034529,0.00268280988,-14.5392161
0.00268380988,-7.3180737,0.00268380988,-13.7554129,0.00268380988,-13.7040169,0.00268380988,-14.5393854
0.00268480988,-7.33823635,0.00268480988,-13.7548861,0.00268480988,-13.7034481,0.00268480988,-14.5393039
0.00268580988,-7.35810929,0.00268580988,-13.7554714,0.00268580988,-13.7039906,0.00268580988,-14.5394557
0.00268680988,-7.37769175,0.00268680988,-13.7549657,0.00268680988,-13.7034428,0.00268680988,-14.5393912
0.00268780988,-7.39698294,0.00268780988,-13.7555302,0.00268780988,-13.7039645,0.00268780988,-14.5395263
0.00268880988,-7.41598212,0.00268880988,-13.7550448,0.00268880988,-13.7034371,0.00268880988,-14.5394781
0.00268980988,-7.43468853,0.00268980988,-13.7555893,0.00268980988,-13.7039389,0.00268980988,-14.5395972
0.00269080988,-7.45310143,0.00269080988,-13.7551235,0.00269080988,-13.703431,0.00269080988,-14.5395646
0.00269180988,-7.47122009,0.00269180988,-13.7556487,0.00269180988,-13.7039135,0.00269180988,-14.5396683
0.00269280988,-7.4890438,0.00269280988,-13.7552019,0.00269280988,-13.7034246,0.00269280988,-14.5396506
0.00269380988,-7.50657186,0.00269380988,-13.7557085,0.00269380988,-13.7038885,0.00269380988,-14.5397398
0.00269480988,-7.52380357,0.00269480988,-13.7552798,0.00269480988,-13.7034177,0.00269480988,-14.5397363
0.00269580988,-7.54073825,0.00269580988,-13.7557686,0.00269580988,-13.7038637,0.00269580988,-14.5398114
0.00269680988,-7.55737524,0.00269680988,-13.7553574,0.00269680988,-13.7034105,0.00269680988,-14.5398217
0.00269780988,-7.57371387,0.00269780988,-13.7558289,0.00269780988,-13.7038393,0.00269780988,-14.5398834
0.00269880988,-7.58975351,0.00269880988,-13.7554347,0.00269880988,-13.7034029,0.00269880988,-14.5399066
0.00269980988,-7.60549352,0.00269980988,-13.7558895,0.00269980988,-13.7038151,0.00269980988,-14.5399555
0.00270080988,-7.62093328,0.00270080988,-13.7555116,0.00270080988,-13.703395,0.00270080988,-14.5399912
0.00270180988,-7.63607217,0.00270180988,-13.7559504,0.00270180988,-13.7037912,0.00270180988,-14.5400278
0.00270280988,-7.65090961,0.00270280988,-13.7555882,0.00270280988,-13.7033868,0.00270280988,-14.5400755
0.00270380988,-7.665445,0.00270380988,-13.7560116,0.00270380988,-13.7037675,0.00270380988,-14.5401004
0.00270480988,-7.67967777,0.00270480988,-13.7556644,0.00270480988,-13.7033783,0.00270480988,-14.5401594
0.00270580988,-7.69360736,0.00270580988,-13.756073,0.00270580988,-13.7037441,0.00270580988,-14.5401732
0.00270680988,-7.70723323,0.00270680988,-13.7557404,0.00270680988,-13.7033694,0.00270680988,-14.540243
0.00270780988,-7.72055482,0.00270780988,-13.7561346,0.00270780988,-13.7037209,0.00270780988,-14.5402461
0.00270880988,-7.73357162,0.00270880988,-13.755816,0.00270880988,-13.7033602,0.00270880988,-14.5403263
0.00270980988,-7.74628311,0.00270980988,-13.7561964,0.00270980988,-13.703698,0.00270980988,-14.5403192
0.00271080988,-7.75868879,0.00271080988,-13.7558914,0.00271080988,-13.7033508,0.00271080988,-14.5404093
0.00271180988,-7.77078817,0.00271180988,-13.7562585,0.00271180988,-13.7036752,0.00271180988,-14.5403925
0.00271280988,-7.78258077,0.00271280988,-13.7559665,0.00271280988,-13.703341,0.00271280988,-14.540492
0.00271380988,-7.79406613,0.00271380988,-13.7563208,0.00271380988,-13.7036527,0.00271380988,-14.5404659
0.00271480988,-7.8052438,0.00271480988,-13.7560413,0.00271480988,-13.703331,0.00271480988,-14.5405745
0.00271580988,-7.81611332,0.00271580988,-13.7563832,0.00271580988,-13.7036304,0.00271580988,-14.5405395
0.00271680988,-7.82667428,0.00271680988,-13.7561158,0.00271680988,-13.7033207,0.00271680988,-14.5406566
0.00271780988,-7.83692626,0.00271780988,-13.7564459,0.00271780988,-13.7036082,0.00271780988,-14.5406132
0.00271880988,-7.84686885,0.00271880988,-13.7561901,0.00271880988,-13.7033102,0.00271880988,-14.5407385
0.00271980988,-7.85650165,0.00271980988,-13.7565087,0.00271980988,-13.7035863,0.00271980988,-14.5406871
0.00272080988,-7.8658243,0.00272080988,-13.7562641,0.00272080988,-13.7032994,0.00272080988,-14.5408201
0.00272180988,-7.87483641,0.00272180988,-13.7565717,0.00272180988,-13.7035645,0.00272180988,-14.5407611
0.00272280988,-7.88353765,0.00272280988,-13.7563379,0.00272280988,-13.7032884,0.00272280988,-14.5409015
0.00272380988,-7.89192765,0.00272380988,-13.7566349,0.00272380988,-13.7035429,0.00272380988,-14.5408352
0.00272480988,-7.90000609,0.00272480988,-13.7564115,0.00272480988,-13.7032772,0.00272480988,-14.5409827
0.00272580988,-7.90777266,0.00272580988,-13.7566983,0.00272580988,-13.7035214,0.00272580988,-14.5409094
0.00272680988,-7.91522703,0.00272680988,-13.7564848,0.00272680988,-13.7032657,0.00272680988,-14.5410636
0.00272780988,-7.92236893,0.00272780988,-13.7567617,0.00272780988,-13.7035001,0.00272780988,-14.5409837
0.00272880988,-7.92919807,0.00272880988,-13.7565579,0.00272880988,-13.703254,0.00272880988,-14.5411443
0.00272980988,-7.93571418,0.00272980988,-13.7568254,0.00272980988,-13.7034789,0.00272980988,-14.5410581
0.00273080988,-7.94191699,0.00273080988,-13.7566308,0.00273080988,-13.7032421,0.00273080988,-14.5412247
0.00273180988,-7.94780628,0.00273180988,-13.7568892,0.00273180988,-13.7034579,0.00273180988,-14.5411326
0.00273280988,-7.9533818,0.00273280988,-13.7567035,0.00273280988,-13.70323,0.00273280988,-14.541305
0.00273380988,-7.95864333,0.00273380988,-13.7569531,0.00273380988,-13.703437,0.00273380988,-14.5412072
0.00273480988,-7.96359067,0.00273480988,-13.756776,0.00273480988,-13.7032177,0.00273480988,-14.541385
0.00273580988,-7.96822362,0.00273580988,-13.7570171,0.00273580988,-13.7034162,0.00273580988,-14.5412819
0.00273680988,-7.972542,0.00273680988,-13.7568483,0.00273680988,-13.7032052,0.00273680988,-14.5414649
0.00273780988,-7.97654564,0.00273780988,-13.7570812,0.00273780988,-13.7033955,0.00273780988,-14.5413566
0.00273880988,-7.98023437,0.00273880988,-13.7569205,0.00273880988,-13.7031925,0.00273880988,-14.5415445
0.00273980988,-7.98360806,0.00273980988,-13.7571455,0.00273980988,-13.703375,0.00273980988,-14.5414314
0.00274080988,-7.98666657,0.00274080988,-13.7569924,0.00274080988,-13.7031797,0.00274080988,-14.541624
0.00274180988,-7.98940978,0.00274180988,-13.7572098,0.00274180988,-13.7033545,0.00274180988,-14.5415063
0.00274280988,-7.99183759,0.00274280988,-13.7570642,0.00274280988,-13.7031666,0.00274280988,-14.5417033
0.00274380988,-7.99394988,0.00274380988,-13.7572743,0.00274380988,-13.7033342,0.00274380988,-14.5415812
0.00274480988,-7.99574659,0.00274480988,-13.7571358,0.00274480988,-13.7031534,0.00274480988,-14.5417824
0.00274580988,-7.99722765,0.00274580988,-13.7573389,0.00274580988,-13.703314,0.00274580988,-14.5416562
0.00274680988,-7.99839298,0.00274680988,-13.7572073,0.00274680988,-13.7031401,0.00274680988,-14.5418613
0.00274780988,-7.99924256,0.00274780988,-13.7574035,0.00274780988,-13.7032938,0.00274780988,-14.5417312
0.00274880988,-7.99977633,0.00274880988,-13.7572785,0.00274880988,-13.7031265,0.00274880988,-14.5419401
0.00274980988,-7.99999429,0.00274980988,-13.7574683,0.00274980988,-13.7032738,0.00274980988,-14.5418063
0.00275080988,-7.99989642,0.00275080988,-13.7573497,0.00275080988,-13.7031129,0.00275080988,-14.5420187
0.00275180988,-7.99948274,0.00275180988,-13.7575331,0.00275180988,-13.7032538,0.00275180988,-14.5418814
0.00275280988,-7.99875324,0.00275280988,-13.7574207,0.00275280988,-13.703099,0.00275280988,-14.5420972
0.00275380988,-7.99770797,0.00275380988,-13.757598,0.00275380988,-13.7032339,0.00275380988,-14.5419565
0.00275480988,-7.99634696,0.00275480988,-13.7574915,0.00275480988,-13.7030851,0.00275480988,-14.5421755
0.00275580988,-7.99467027,0.00275580988,-13.757663,0.00275580988,-13.703214,0.00275580988,-14.5420317
0.00275680988,-7.99267796,0.00275680988,-13.7575622,0.00275680988,-13.703071,0.00275680988,-14.5422536
0.00275780988,-7.99037012,0.00275780988,-13.757728,0.00275780988,-13.7031943,0.00275780988,-14.5421069
0.00275880988,-7.98774683,0.00275880988,-13.7576328,0.00275880988,-13.7030567,0.00275880988,-14.5423316
0.00275980988,-7.9848082,0.00275980988,-13.7577931,0.00275980988,-13.7031746,0.00275980988,-14.5421821
0.00276080988,-7.98155434,0.00276080988,-13.7577032,0.00276080988,-13.7030424,0.00276080988,-14.5424095
0.00276180988,-7.97798539,0.00276180988,-13.7578583,0.00276180988,-13.7031549,0.00276180988,-14.5422574
0.00276280988,-7.97410147,0.00276280988,-13.7577735,0.00276280988,-13.7030279,0.00276280988,-14.5424873
0.00276380988,-7.96990275,0.00276380988,-13.7579235,0.00276380988,-13.7031354,0.00276380988,-14.5423326
0.00276480988,-7.9653894,0.00276480988,-13.7578437,0.00276480988,-13.7030132,0.00276480988,-14.5425649
0.00276580988,-7.96056158,0.00276580988,-13.7579888,0.00276580988,-13.7031158,0.00276580988,-14.5424079
0.00276680988,-7.9554195,0.00276680988,-13.7579138,0.00276680988,-13.7029985,0.00276680988,-14.5426423
0.00276780988,-7.94996335,0.00276780988,-13.7580541,0.00276780988,-13.7030964,0.00276780988,-14.5424832
0.00276880988,-7.94419334,0.00276880988,-13.7579837,0.00276880988,-13.7029836,0.00276880988,-14.5427197
0.00276980988,-7.93810972,0.00276980988,-13.7581195,0.00276980988,-13.7030769,0.00276980988,-14.5425584
0.00277080988,-7.93171271,0.00277080988,-13.7580535,0.00277080988,-13.7029687,0.00277080988,-14.5427969
0.00277180988,-7.92500257,0.00277180988,-13.7581849,0.00277180988,-13.7030576,0.00277180988,-14.5426337
0.00277280988,-7.91797957,0.00277280988,-13.7581232,0.00277280988,-13.7029536,0.00277280988,-14.542874
0.00277380988,-7.91064397,0.00277380988,-13.7582504,0.00277380988,-13.7030382,0.00277380988,-14.542709
0.00277480988,-7.90299608,0.00277480988,-13.7581929,0.00277480988,-13.7029384,0.00277480988,-14.542951
0.00277580988,-7.89503619,0.00277580988,-13.7583159,0.00277580988,-13.7030189,0.00277580988,-14.5427843
0.00277680988,-7.88676462,0.00277680988,-13.7582624,0.00277680988,-13.7029231,0.00277680988,-14.5430279
0.00277780988,-7.8781817,0.00277780988,-13.7583814,0.00277780988,-13.7029996,0.00277780988,-14.5428596
0.00277880988,-7.86928775,0.00277880988,-13.7583318,0.00277880988,-13.7029077,0.00277880988,-14.5431047
0.00277980988,-7.86008314,0.00277980988,-13.758447,0.00277980988,-13.7029804,0.00277980988,-14.5429349
0.00278080988,-7.85056823,0.00278080988,-13.7584011,0.00278080988,-13.7028922,0.00278080988,-14.5431813
0.00278180988,-7.84074339,0.00278180988,-13.7585126,0.00278180988,-13.7029612,0.00278180988,-14.5430102
0.00278280988,-7.83060901,0.00278280988,-13.7584703,0.00278280988,-13.7028766,0.00278280988,-14.5432579
0.00278380988,-7.8201655,0.00278380988,-13.7585782,0.00278380988,-13.702942,0.00278380988,-14.5430854
0.00278480988,-7.80941325,0.00278480988,-13.7585394,0.00278480988,-13.7028609,0.00278480988,-14.5433343
0.00278580988,-7.79835271,0.00278580988,-13.7586438,0.00278580988,-13.7029229,0.00278580988,-14.5431607
0.00278680988,-7.78698429,0.00278680988,-13.7586084,0.00278680988,-13.7028451,0.00278680988,-14.5434107
0.00278780988,-7.77530846,0.00278780988,-13.7587095,0.00278780988,-13.7029038,0.00278780988,-14.5432359
0.00278880988,-7.76332568,0.00278880988,-13.7586773,0.00278880988,-13.7028292,0.00278880988,-14.5434869
0.00278980988,-7.75103641,0.00278980988,-13.7587752,0.00278980988,-13.7028847,0.00278980988,-14.5433111
0.00279080988,-7.73844115,0.00279080988,-13.7587462,0.00279080988,-13.7028133,0.00279080988,-14.5435631
0.00279180988,-7.72554038,0.00279180988,-13.7588409,0.00279180988,-13.7028656,0.00279180988,-14.5433863
0.00279280988,-7.71233463,0.00279280988,-13.7588149,0.00279280988,-13.7027972,0.00279280988,-14.5436392
0.00279380988,-7.6988244,0.00279380988,-13.7589067,0.00279380988,-13.7028465,0.00279380988,-14.5434615
0.00279480988,-7.68501024,0.00279480988,-13.7588836,0.00279480988,-13.7027811,0.00279480988,-14.5437151
0.00279580988,-7.67089268,0.00279580988,-13.7589724,0.00279580988,-13.7028275,0.00279580988,-14.5435367
0.00279680988,-7.65647229,0.00279680988,-13.7589522,0.00279680988,-13.7027649,0.00279680988,-14.543791
0.00279780988,-7.64174964,0.00279780988,-13.7590382,0.00279780988,-13.7028084,0.00279780988,-14.5436118
0.00279880988,-7.62672531,0.00279880988,-13.7590207,0.00279880988,-13.7027486,0.00279880988,-14.5438668
0.00279980988,-7.61139988,0.00279980988,-13.7591039,0.00279980988,-13.7027894,0.00279980988,-14.5436869
0.00280080988,-7.59577397,0.00280080988,-13.7590892,0.00280080988,-13.7027322,0.00280080988,-14.5439425
0.00280180988,-7.57984819,0.00280180988,-13.7591697,0.00280180988,-13.7027704,0.00280180988,-14.543762
0.00280280988,-7.56362317,0.00280280988,-13.7591575,0.00280280988,-13.7027158,0.00280280988,-14.5440181
0.00280380988,-7.54709956,0.00280380988,-13.7592355,0.00280380988,-13.7027514,0.00280380988,-14.5438371
0.00280480988,-7.53027799,0.00280480988,-13.7592258,0.00280480988,-13.7026993,0.00280480988,-14.5440936
0.00280580988,-7.51315915,0.00280580988,-13.7593013,0.00280580988,-13.7027324,0.00280580988,-14.5439121
0.00280680988,-7.4957437,0.00280680988,-13.759294,0.00280680988,-13.7026827,0.00280680988,-14.5441691
0.00280780988,-7.47803232,0.00280780988,-13.7593671,0.00280780988,-13.7027134,0.00280780988,-14.5439871
0.00280880988,-7.46002573,0.00280880988,-13.7593621,0.00280880988,-13.702666,0.00280880988,-14.5442444
0.00280980988,-7.44172463,0.00280980988,-13.7594329,0.00280980988,-13.7026944,0.00280980988,-14.5440621
0.00281080988,-7.42312975,0.00281080988,-13.7594302,0.00281080988,-13.7026493,0.00281080988,-14.5443197
0.00281180988,-7.40424181,0.00281180988,-13.7594988,0.00281180988,-13.7026754,0.00281180988,-14.544137
0.00281280988,-7.38506156,0.00281280988,-13.7594982,0.00281280988,-13.7026325,0.00281280988,-14.5443949
0.00281380988,-7.36558976,0.00281380988,-13.7595646,0.00281380988,-13.7026564,0.00281380988,-14.544212
0.00281480988,-7.34582719,0.00281480988,-13.7595661,0.00281480988,-13.7026156,0.00281480988,-14.5444701
0.00281580988,-7.32577461,0.00281580988,-13.7596304,0.00281580988,-13.7026374,0.00281580988,-14.5442868
0.00281680988,-7.30543282,0.00281680988,-13.759634,0.00281680988,-13.7025987,0.00281680988,-14.5445451
0.00281780988,-7.28480263,0.00281780988,-13.7596962,0.00281780988,-13.7026184,0.00281780988,-14.5443617
0.00281880988,-7.26388485,0.00281880988,-13.7597018,0.00281880988,-13.7025817,0.00281880988,-14.5446201
0.00281980988,-7.2426803,0.00281980988,-13.759762,0.00281980988,-13.7025994,0.00281980988,-14.5444365
0.00282080988,-7.22118982,0.00282080988,-13.7597695,0.00282080988,-13.7025646,0.00282080988,-14.544695
0.00282180988,-7.19941426,0.00282180988,-13.7598278,0.00282180988,-13.7025804,0.00282180988,-14.5445113
0.00282280988,-7.17735448,0.00282280988,-13.7598372,0.00282280988,-13.7025475,0.00282280988,-14.5447698
0.00282380988,-7.15501135,0.00282380988,-13.7598936,0.00282380988,-13.7025614,0.00282380988,-14.544586
0.00282480988,-7.13238575,0.00282480988,-13.7599048,0.00282480988,-13.7025303,0.00282480988,-14.5448446
0.00282580988,-7.10947858,0.00282580988,-13.7599594,0.00282580988,-13.7025424,0.00282580988,-14.5446607
0.00282680988,-7.08629074,0.00282680988,-13.7599724,0.00282680988,-13.702513,0.00282680988,-14.5449193
0.00282780988,-7.06282315,0.00282780988,-13.7600252,0.00282780988,-13.7025234,0.00282780988,-14.5447354
0.00282880988,-7.03907672,0.00282880988,-13.7600399,0.00282880988,-13.7024957,0.00282880988,-14.5449939
0.00282980988,-7.01505241,0.00282980988,-13.760091,0.00282980988,-13.7025044,0.00282980988,-14.54481
