cand,pos,rsrc,cwire,fcross_hz,pm_deg,tdb_10hz
1,0,1m,1f,837184,72.6677,77.7024
1,0,1m,47p,838862,72.4288,77.7024
1,0,1m,100p,840761,72.1574,77.7024
1,0,1m,220p,845081,71.5343,77.7024
1,0,1m,470p,854257,70.1952,77.7024
1,0,1m,1n,874511,67.1581,77.7024
1,0,1m,2.2n,922817,59.1864,77.7023
1,0,1m,4.7n,989992,39.6514,77.7023
1,0,430,1f,837168,72.5544,77.7024
1,0,430,47p,838846,72.3153,77.7024
1,0,430,100p,840744,72.0436,77.7024
1,0,430,220p,845064,71.42,77.7024
1,0,430,470p,854238,70.0797,77.7024
1,0,430,1n,874490,67.0399,77.7024
1,0,430,2.2n,922792,59.062,77.7023
1,0,430,4.7n,989965,39.5187,77.7023
1,6,1m,1f,838162,72.6748,77.8375
1,6,1m,47p,838530,72.6143,77.8375
1,6,1m,100p,838798,72.5471,77.8375
1,6,1m,220p,838837,72.4102,77.8375
1,6,1m,470p,837178,72.2372,77.8375
1,6,1m,1n,832842,72.2084,77.8375
1,6,1m,2.2n,829019,72.3479,77.8375
1,6,1m,4.7n,827381,72.4659,77.8375
1,6,430,1f,838146,72.5613,77.8375
1,6,430,47p,838513,72.5008,77.8375
1,6,430,100p,838781,72.4336,77.8375
1,6,430,220p,838820,72.2967,77.8375
1,6,430,470p,837161,72.1239,77.8375
1,6,430,1n,832826,72.0957,77.8375
1,6,430,2.2n,829003,72.2357,77.8375
1,6,430,4.7n,827365,72.3539,77.8375
1,12,1m,1f,838420,72.6767,77.8734
1,12,1m,47p,838516,72.6614,77.8734
1,12,1m,100p,838597,72.6442,77.8734
1,12,1m,220p,838667,72.6076,77.8734
1,12,1m,470p,838394,72.5509,77.8734
1,12,1m,1n,837215,72.5173,77.8734
1,12,1m,2.2n,835721,72.5519,77.8734
1,12,1m,4.7n,834968,72.5965,77.8734
1,12,430,1f,838403,72.5632,77.8734
1,12,430,47p,838500,72.5479,77.8734
1,12,430,100p,838580,72.5307,77.8734
1,12,430,220p,838650,72.4941,77.8734
1,12,430,470p,838378,72.4375,77.8734
1,12,430,1n,837198,72.404,77.8734
1,12,430,2.2n,835705,72.4388,77.8734
1,12,430,4.7n,834952,72.4835,77.8734
2,0,1m,1f,841363,72.6988,78.2936
2,0,1m,47p,843074,72.4576,78.2936
2,0,1m,100p,845011,72.1834,78.2936
2,0,1m,220p,849418,71.554,78.2936
2,0,1m,470p,858910,70.1964,78.2936
2,0,1m,1n,879772,67.1163,78.2936
2,0,1m,2.2n,929748,58.9972,78.2936
2,0,1m,4.7n,999088,39.0131,78.2936
2,0,430,1f,841346,72.5849,78.2936
2,0,430,47p,843057,72.3435,78.2936
2,0,430,100p,844993,72.0691,78.2936
2,0,430,220p,849401,71.4391,78.2936
2,0,430,470p,858891,70.0803,78.2936
2,0,430,1n,879752,66.9975,78.2936
2,0,430,2.2n,929723,58.872,78.2936
2,0,430,4.7n,999061,38.8793,78.2936
2,6,1m,1f,842343,72.7063,78.4378
2,6,1m,47p,842683,72.6458,78.4378
2,6,1m,100p,842838,72.5807,78.4378
2,6,1m,220p,842415,72.4667,78.4378
2,6,1m,470p,840228,72.3893,78.4378
2,6,1m,1n,837300,72.4447,78.4378
2,6,1m,2.2n,835593,72.5391,78.4378
2,6,1m,4.7n,834947,72.5951,78.4378
2,6,430,1f,842326,72.5924,78.4378
2,6,430,47p,842666,72.5318,78.4378
2,6,430,100p,842821,72.4667,78.4378
2,6,430,220p,842398,72.3528,78.4378
2,6,430,470p,840211,72.2756,78.4378
2,6,430,1n,837284,72.3314,78.4378
2,6,430,2.2n,835576,72.426,78.4378
2,6,430,4.7n,834930,72.4821,78.4378
2,12,1m,1f,842604,72.7084,78.4765
2,12,1m,47p,842696,72.6929,78.4765
2,12,1m,100p,842754,72.6759,78.4765
2,12,1m,220p,842718,72.6429,78.4765
2,12,1m,470p,842217,72.6086,78.4765
2,12,1m,1n,841239,72.6131,78.4765
2,12,1m,2.2n,840522,72.6445,78.4765
2,12,1m,4.7n,840234,72.6667,78.4765
2,12,430,1f,842587,72.5943,78.4765
2,12,430,47p,842679,72.5789,78.4765
2,12,430,100p,842737,72.5619,78.4765
2,12,430,220p,842701,72.5289,78.4765
2,12,430,470p,842200,72.4946,78.4765
2,12,430,1n,841222,72.4992,78.4765
2,12,430,2.2n,840506,72.5308,78.4765
2,12,430,4.7n,840218,72.553,78.4765
