col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
0.010001,0.216817276,0.010001,0.210874882,0.010001,0.219677916,0.010001,0.208021281,0.010001,0.0877590171,0.010001,2.85437625e-06,0.010001,4.41789826e-06,0.010001,1.0
0.0100010047,0.216862504,0.0100010047,0.210830901,0.0100010047,0.219702402,0.0100010047,0.207996125,0.0100010047,0.0877571996,0.0100010047,2.92022127e-06,0.0100010047,4.43739009e-06,0.0100010047,1.0
0.0100010141,0.216946327,0.0100010141,0.210748266,0.0100010141,0.219767444,0.0100010141,0.20793076,0.0100010141,0.0877556716,0.0100010141,3.04626002e-06,0.0100010141,4.48592374e-06,0.0100010141,1.0
0.0100010328,0.217111439,0.0100010328,0.210589282,0.0100010328,0.219906314,0.0100010328,0.207786995,0.0100010328,0.08775582,0.0100010328,3.29500913e-06,0.0100010328,4.58934127e-06,0.0100010328,1.0
0.0100010703,0.217450997,0.0100010703,0.210263586,0.0100010703,0.220176202,0.0100010703,0.207514634,0.0100010703,0.0877526994,0.0100010703,3.80305037e-06,0.0100010703,4.78874144e-06,0.0100010703,1.0
0.0100011335,0.218031545,0.0100011335,0.209701149,0.0100011335,0.220632144,0.0100011335,0.207063092,0.0100011335,0.0877452493,0.0100011335,4.6765305e-06,0.0100011335,5.12192838e-06,0.0100011335,1.0
0.0100012601,0.219227269,0.0100012601,0.208538606,0.0100012601,0.221515498,0.0100012601,0.206187192,0.0100012601,0.0877195731,0.0100012601,6.4749351e-06,0.0100012601,5.76992027e-06,0.0100012601,1.0
0.0100015131,0.221693635,0.0100015131,0.206128577,0.0100015131,0.223262038,0.0100015131,0.204457474,0.0100015131,0.0876512444,0.0100015131,1.01909528e-05,0.0100015131,7.05116357e-06,0.0100015131,1.0
0.0100019549,0.226132759,0.0100019549,0.201757087,0.0100019549,0.226298418,0.0100019549,0.201446861,0.0100019549,0.0875067531,0.0100019549,1.69005471e-05,0.0100019549,9.28157293e-06,0.0100019549,1.0
0.0100024719,0.231427917,0.0100024719,0.19649119,0.0100024719,0.22984936,0.0100024719,0.197916236,0.0100024719,0.0873178244,0.0100024719,2.4942747e-05,0.0100024719,1.18930044e-05,0.0100024719,1.0
0.0100035057,0.242059132,0.0100035057,0.185752748,0.0100035057,0.236901061,0.0100035057,0.190879153,0.0100035057,0.0869105663,0.0100035057,4.12182821e-05,0.0100035057,1.7090721e-05,0.0100035057,1.0
0.0100055733,0.262959528,0.0100055733,0.164006947,0.0100055733,0.250849388,0.0100055733,0.176854591,0.0100055733,0.0860654113,0.0100055733,7.37373822e-05,0.0100055733,2.74155729e-05,0.0100055733,1.0
0.0100097086,0.302905779,0.0100097086,0.1202838,0.0100097086,0.27811115,0.0100097086,0.149085901,0.0100097086,0.0843269958,0.0100097086,0.000137846694,0.0100097086,4.77580257e-05,0.0100097086,1.0
0.0100147086,0.348217419,0.0100147086,0.0684609128,0.0100147086,0.309996124,0.0100147086,0.116129363,0.0100147086,0.0821509442,0.0100147086,0.000213591156,0.0100147086,7.18081792e-05,0.0100147086,1.0
0.0100197086,0.393229342,0.0100197086,0.0195293653,0.0100197086,0.340816924,0.0100197086,0.0838991041,0.0100197086,0.0798941425,0.0100197086,0.000287197188,0.0100197086,9.52420198e-05,0.0100197086,1.0
0.0100247086,0.453016511,0.0100247086,0.000326040986,0.0100247086,0.371057205,0.0100247086,0.0532279123,0.0100247086,0.0774581093,0.0100247086,0.000357858099,0.0100247086,0.000118050763,0.0100247086,1.0
0.0100297086,0.518794818,0.0100297086,5.7870142e-05,0.0100297086,0.401736754,0.0100297086,0.0254891764,0.0100297086,0.0745164567,0.0100297086,0.000427672217,0.0100297086,0.000140203576,0.0100297086,1.0
0.0100347086,0.575248443,0.0100347086,5.45312456e-05,0.0100347086,0.436416461,0.0100347086,0.0055168369,0.0100347086,0.0715557069,0.0100347086,0.000495506369,0.0100347086,0.0001616451,0.0100347086,1.0
0.0100397086,0.622479626,0.0100397086,5.18543376e-05,0.0100397086,0.480168293,0.0100397086,0.00027597762,0.0100397086,0.0685570793,0.0100397086,0.000560959289,0.0100397086,0.000182367776,0.0100397086,1.0
0.0100447086,0.661629625,0.0100447086,5.41499811e-05,0.0100447086,0.525347841,0.0100447086,2.81300021e-05,0.0100447086,0.0655436152,0.0100447086,0.000624938202,0.0100447086,0.00020268868,0.0100447086,1.0
0.0100497086,0.692579008,0.0100497086,5.38292935e-05,0.0100497086,0.567221946,0.0100497086,2.3625567e-05,0.0100497086,0.0624582387,0.0100497086,0.000686828109,0.0100497086,0.000222204741,0.0100497086,1.0
0.0100547086,0.715778845,0.0100547086,5.58756701e-05,0.0100547086,0.606258122,0.0100547086,1.90479447e-05,0.0100547086,0.0593997719,0.0100547086,0.000746501792,0.0100547086,0.000241160405,0.0100547086,1.0
0.0100597086,0.731855739,0.0100597086,5.50523137e-05,0.0100597086,0.642094331,0.0100597086,2.08452754e-05,0.0100597086,0.0562832656,0.0100597086,0.000804125068,0.0100597086,0.000259323519,0.0100597086,1.0
0.0100647086,0.741154078,0.0100647086,5.64973108e-05,0.0100647086,0.675285433,0.0100647086,1.73111371e-05,0.0100647086,0.0531970778,0.0100647086,0.000859438304,0.0100647086,0.000276880573,0.0100647086,1.0
0.0100697086,0.744266739,0.0100697086,5.54512459e-05,0.0100697086,0.705573007,0.0100697086,1.90881002e-05,0.0100697086,0.0500737673,0.0100697086,0.000912663641,0.0100697086,0.000293655742,0.0100697086,1.0
0.0100747086,0.741593144,0.0100747086,5.62727065e-05,0.0100747086,0.733388418,0.0100747086,1.67609571e-05,0.0100747086,0.046983897,0.0100747086,0.00096354303,0.0100747086,0.000309788173,0.0100747086,1.0
0.0100797086,0.733675243,0.0100797086,5.51037601e-05,0.0100797086,0.758577098,0.0100797086,1.88103585e-05,0.0100797086,0.0438783888,0.0100797086,0.00101227714,0.0100797086,0.000325144878,0.0100797086,1.0
0.0100847086,0.720957195,0.0100847086,5.53298197e-05,0.0100847086,0.781481839,0.0100847086,1.6446377e-05,0.0100847086,0.040811755,0.0100847086,0.0010586461,0.0100847086,0.000339829607,0.0100847086,1.0
0.0100897086,0.703933922,0.0100897086,5.40772831e-05,0.0100897086,0.802020951,0.0100897086,1.82619801e-05,0.0100897086,0.0377499586,0.0100897086,0.00110281517,0.0100897086,0.00035374188,0.0100897086,1.0
0.0100947086,0.683073369,0.0100947086,5.37476995e-05,0.0100947086,0.820471794,0.0100947086,1.58710909e-05,0.0100947086,0.0347348518,0.0100947086,0.00114460552,0.0100947086,0.000366959167,0.0100947086,1.0
0.0100997086,0.658830837,0.0100997086,5.24314515e-05,0.0100997086,0.83680268,0.0100997086,1.74892676e-05,0.0100997086,0.0317438679,0.0100997086,0.00118415013,0.0100997086,0.00037940564,0.0100997086,1.0
0.0101047086,0.631679197,0.0101047086,5.15857966e-05,0.0101047086,0.851242207,0.0101047086,1.50765316e-05,0.0101047086,0.028809233,0.0101047086,0.00122130588,0.0101047086,0.000391139402,0.0101047086,1.0
0.0101097086,0.602038588,0.0101097086,5.02207166e-05,0.0101097086,0.863791862,0.0101097086,1.65249934e-05,0.0101097086,0.0259168929,0.0101097086,0.0012561799,0.0101097086,0.000402103348,0.0101097086,1.0
0.0101147086,0.570372,0.0101147086,4.88956093e-05,0.0101147086,0.874643125,0.0101147086,1.40950081e-05,0.0101147086,0.0230917916,0.0101147086,0.00128865845,0.0101147086,0.000412341426,0.0101147086,1.0
0.0101197086,0.537065826,0.0101197086,4.74965699e-05,0.0101197086,0.883818382,0.0101197086,1.53953894e-05,0.0101197086,0.0203260908,0.0101197086,0.00131882903,0.0101197086,0.000421810794,0.0101197086,1.0
0.0101247086,0.502561827,0.0101247086,4.57256854e-05,0.0101247086,0.891479983,0.0101247086,1.29538481e-05,0.0101247086,0.0176391805,0.0101247086,0.00134660174,0.0101247086,0.000430545161,0.0101247086,1.0
0.0101297086,0.46721199,0.0101297086,4.43090544e-05,0.0101297086,0.89766228,0.0101297086,1.41233712e-05,0.0101297086,0.0150276804,0.0101297086,0.00137204948,0.0101297086,0.000438512615,0.0101297086,1.0
0.0101347086,0.431428157,0.0101347086,4.21237714e-05,0.0101347086,0.902503879,0.0101347086,1.16774527e-05,0.0101347086,0.0125066831,0.0101347086,0.00139510173,0.0101347086,0.000445739546,0.0101347086,1.0
0.0101397086,0.39552618,0.0101397086,4.07073842e-05,0.0101397086,0.906044615,0.0101397086,1.27301399e-05,0.0101397086,0.0100759203,0.0101397086,0.00141582061,0.0101397086,0.000452202491,0.0101397086,1.0
0.0101447086,0.359881526,0.0101447086,3.8136889e-05,0.0101447086,0.908402947,0.0101447086,1.02884068e-05,0.0101447086,0.00774711789,0.0101447086,0.00143415119,0.0101447086,0.000457922696,0.0101447086,1.0
0.0101497086,0.324772689,0.0101497086,3.67372683e-05,0.0101497086,0.909619491,0.0101497086,1.1236006e-05,0.0101497086,0.00552214198,0.0101497086,0.00145014654,0.0101497086,0.000462883302,0.0101497086,1.0
0.0101547086,0.290538729,0.0101547086,3.37969986e-05,0.0101547086,0.909794956,0.0101547086,8.80811063e-06,0.0101547086,0.00341036978,0.0101547086,0.00146375884,0.0101547086,0.000467102021,0.0101547086,1.0
0.0101597086,0.258432201,0.0101597086,2.98702999e-05,0.0101597086,0.908967349,0.0101597086,9.66081311e-06,0.0101597086,0.00148544979,0.0101597086,0.00147388096,0.0101597086,0.000470567238,0.0101597086,1.0
0.0101647086,0.248194575,0.0101647086,2.17150677e-05,0.0101647086,0.907220224,0.0101647086,7.2571836e-06,0.0101647086,0.00112260603,0.0101647086,0.00145868563,0.0101647086,0.000473294301,0.0101647086,1.0
0.0101697086,0.243748976,0.0101697086,1.57167083e-05,0.0101697086,0.90458854,0.0101697086,8.02408209e-06,0.0101697086,0.00111664169,0.0101697086,0.00143721934,0.0101697086,0.000475275877,0.0101697086,1.0
0.0101747086,0.240805688,0.0101747086,2.49503078e-05,0.0101747086,0.901142064,0.0101747086,5.65556871e-06,0.0101747086,0.00118077984,0.0101747086,0.00141440208,0.0101747086,0.00047652577,0.0101747086,1.0
0.0101797086,0.238441019,0.0101797086,1.48742183e-05,0.0101797086,0.896904727,0.0101797086,6.34520904e-06,0.0101797086,0.00123285215,0.0101797086,0.00139126708,0.0101797086,0.000477040161,0.0101797086,1.0
0.0101847086,0.234902991,0.0101847086,2.12403428e-05,0.0101847086,0.891933222,0.0101847086,4.10820334e-06,0.0101847086,0.00128435802,0.0101847086,0.00136996141,0.0101847086,0.000476832018,0.0101847086,1.0
0.0101897086,0.231861725,0.0101897086,1.41338546e-05,0.0101897086,0.886245856,0.0101897086,4.6434399e-06,0.0101897086,0.00131858552,0.0101897086,0.00134841913,0.0101897086,0.00047590047,0.0101897086,1.0
0.0101947086,0.228549559,0.0101947086,1.99394182e-05,0.0101947086,0.879884783,0.0101947086,3.0765046e-06,0.0101947086,0.00137205696,0.0101947086,0.00132761291,0.0101947086,0.000474258052,0.0101947086,1.0
0.0101997086,0.225447329,0.0101997086,1.38094773e-05,0.0101997086,0.872859923,0.0101997086,3.35141334e-06,0.0101997086,0.00140064904,0.0101997086,0.00130690802,0.0101997086,0.000471906473,0.0101997086,1.0
0.0102047086,0.222129579,0.0102047086,1.87912144e-05,0.0102047086,0.86520067,0.0102047086,2.01139807e-06,0.0102047086,0.00144676683,0.0102047086,0.00128687309,0.0102047086,0.000468858157,0.0102047086,1.0
0.0102097086,0.219001313,0.0102097086,1.35062051e-05,0.0102097086,0.856908303,0.0102097086,2.25873338e-06,0.0102097086,0.00146548985,0.0102097086,0.00126694957,0.0102097086,0.000465117079,0.0102097086,1.0
0.0102147086,0.21566568,0.0102147086,1.7665107e-05,0.0102147086,0.848000185,0.0102147086,9.06555162e-07,0.0102147086,0.00150045406,0.0102147086,0.00124768959,0.0102147086,0.000460695784,0.0102147086,1.0
0.0102197086,0.212495379,0.0102197086,1.32367141e-05,0.0102197086,0.838469024,0.0102197086,1.12657163e-06,0.0102197086,0.0015069404,0.0102197086,0.00122855888,0.0102197086,0.000455600282,0.0102197086,1.0
0.0102247086,0.209132446,0.0102247086,1.65794943e-05,0.0102247086,0.828320951,0.0102247086,2.44563015e-06,0.0102247086,0.00152888245,0.0102247086,0.001210076,0.0102247086,0.000449843396,0.0102247086,1.0
0.0102297086,0.205919086,0.0102297086,1.29911306e-05,0.0102297086,0.817540456,0.0102297086,2.01751194e-06,0.0102297086,0.0015219365,0.0102297086,0.00119173099,0.0102297086,0.000443432989,0.0102297086,1.0
0.0102347086,0.202530005,0.0102347086,1.55419493e-05,0.0102347086,0.806123325,0.0102347086,3.95684557e-06,0.0102347086,0.00152991235,0.0102347086,0.00117401388,0.0102347086,0.000436382263,0.0102347086,1.0
0.0102397086,0.199279404,0.0102397086,1.27638706e-05,0.0102397086,0.794046432,0.0102397086,3.55508775e-06,0.0102397086,0.00150905442,0.0102397086,0.00115643806,0.0102397086,0.000428700797,0.0102397086,1.0
0.0102447086,0.195870844,0.0102447086,1.45570858e-05,0.0102447086,0.781296203,0.0102447086,5.39096662e-06,0.0102447086,0.00150277163,0.0102447086,0.00113946735,0.0102447086,0.000420402229,0.0102447086,1.0
0.0102497086,0.19259322,0.0102497086,1.25497508e-05,0.0102497086,0.767842712,0.0102497086,5.00621655e-06,0.0102497086,0.00146811538,0.0102497086,0.00112263709,0.0102497086,0.000411497739,0.0102497086,1.0
0.0102547086,0.189176363,0.0102547086,1.36306977e-05,0.0102547086,0.753664116,0.0102547086,6.73107472e-06,0.0102547086,0.00144791496,0.0102547086,0.00110638572,0.0102547086,0.000402001436,0.0102547086,1.0
0.0102597086,0.18588676,0.0102597086,1.23411988e-05,0.0102597086,0.738724688,0.0102597086,6.35347762e-06,0.0102597086,0.00140027777,0.0102597086,0.00109026848,0.0102597086,0.000391925999,0.0102597086,1.0
0.0102647086,0.182479202,0.0102647086,1.27748144e-05,0.0102647086,0.722995505,0.0102647086,7.96016693e-06,0.0102647086,0.00136737941,0.0102647086,0.00107469758,0.0102647086,0.000381286018,0.0102647086,1.0
0.0102697086,0.179201418,0.0102697086,1.21229817e-05,0.0102697086,0.706436202,0.0102697086,7.5791488e-06,0.0102697086,0.00130873607,0.0102697086,0.00105924433,0.0102697086,0.000370095583,0.0102697086,1.0
0.0102747086,0.175834331,0.0102747086,1.20197622e-05,0.0102747086,0.689012047,0.0102747086,9.0606379e-06,0.0102747086,0.00126601839,0.0102747086,0.00104428974,0.0102747086,0.000358369757,0.0102747086,1.0
0.0102797086,0.172613737,0.0102797086,1.18561871e-05,0.0102797086,0.670679338,0.0102797086,8.6644997e-06,0.0102797086,0.00120088281,0.0102797086,0.00102941119,0.0102797086,0.000346123962,0.0102797086,1.0
0.0102847086,0.169356237,0.0102847086,1.14582576e-05,0.0102847086,0.651398878,0.0102847086,1.00132979e-05,0.0102847086,0.00115546603,0.0102847086,0.00101493842,0.0102847086,0.000333373711,0.0102847086,1.0
0.0102897086,0.166309569,0.0102897086,1.14050831e-05,0.0102897086,0.631125038,0.0102897086,9.58842189e-06,0.0102897086,0.00109618806,0.0102897086,0.00100041268,0.0102897086,0.000320135683,0.0102897086,1.0
0.0102947086,0.163386401,0.0102947086,1.15062245e-05,0.0102947086,0.609815559,0.0102947086,1.07954373e-05,0.0102947086,0.00107187177,0.0102947086,0.00098599775,0.0102947086,0.000306425811,0.0102947086,1.0
0.0102997086,0.161040095,0.0102997086,9.89739725e-06,0.0102997086,0.587424387,0.0102997086,1.03246313e-05,0.0102997086,0.00107466162,0.0102997086,0.000970835379,0.0102997086,0.000292261957,0.0102997086,1.0
0.0103047086,0.160232816,0.0103047086,1.70459114e-05,0.0103047086,0.563907652,0.0103047086,1.17732014e-05,0.0103047086,0.0012595698,0.0103047086,0.000953100017,0.0103047086,0.000277660436,0.0103047086,1.0
0.0103097086,0.171059309,0.0103097086,3.88200353e-05,0.0103097086,0.53921595,0.0103097086,1.19245162e-05,0.0103097086,0.00270264218,0.0103097086,0.000912378168,0.0103097086,0.000262640228,0.0103097086,1.0
0.0103147086,0.185859981,0.0103147086,4.13310325e-05,0.0103147086,0.513313257,0.0103147086,1.36712624e-05,0.0103147086,0.00477992468,0.0103147086,0.000859840866,0.0103147086,0.000247217962,0.0103147086,1.0
0.0103197086,0.197271002,0.0103197086,3.30483504e-05,0.0103197086,0.486160579,0.0103197086,1.39000117e-05,0.0103197086,0.00670963379,0.0103197086,0.00081017014,0.0103197086,0.000231413699,0.0103197086,1.0
0.0103247086,0.207541281,0.0103247086,4.74430278e-05,0.0103247086,0.457703693,0.0103247086,1.51681311e-05,0.0103247086,0.00880655076,0.0103247086,0.000757242968,0.0103247086,0.000215244377,0.0103247086,1.0
0.0103297086,0.215185372,0.0103297086,3.28229561e-05,0.0103297086,0.427915891,0.0103297086,4.18767192e-06,0.0103297086,0.0109154303,0.0103297086,0.000704395736,0.0103297086,0.000198730852,0.0103297086,1.0
0.0103347086,0.220432276,0.0103347086,4.97809313e-05,0.0103347086,0.396861819,0.0103347086,0.000223812868,0.0103347086,0.0130785284,0.0103347086,0.000649936708,0.0103347086,0.000181887269,0.0103347086,1.0
0.0103397086,0.222750074,0.0103397086,3.38430303e-05,0.0103397086,0.366041094,0.0103397086,0.00362218301,0.0103397086,0.0153158233,0.0103397086,0.000594739211,0.0103397086,0.000164693968,0.0103397086,1.0
0.0103447086,0.221923831,0.0103447086,5.09873494e-05,0.0103447086,0.340323026,0.0103447086,0.0195460905,0.0103447086,0.0175618013,0.0103447086,0.000538205257,0.0103447086,0.000147106734,0.0103447086,1.0
0.0103497086,0.217584386,0.0103497086,3.6171982e-05,0.0103497086,0.319161584,0.0103497086,0.0437377398,0.0103497086,0.0198983196,0.0103497086,0.000481128312,0.0103497086,0.000129385364,0.0103497086,1.0
0.0103547086,0.209551977,0.0103547086,5.59025019e-05,0.0103547086,0.299093108,0.0103547086,0.0728918665,0.0103547086,0.0221747906,0.0103547086,0.000423453591,0.0103547086,0.000111402164,0.0103547086,1.0
0.0103597086,0.197481247,0.0103597086,3.3422438e-05,0.0103597086,0.279646484,0.0103597086,0.100187853,0.0103597086,0.0245757131,0.0103597086,0.00036502095,0.0103597086,9.32229861e-05,0.0103597086,1.0
0.0103647086,0.181499367,0.0103647086,0.00159353155,0.0103647086,0.260037438,0.0103647086,0.128122945,0.0103647086,0.0268753886,0.0103647086,0.000306032011,0.0103647086,7.48387601e-05,0.0103647086,1.0
0.0103697086,0.167175502,0.0103697086,0.0345062926,0.0103697086,0.240120261,0.0103697086,0.157867628,0.0103697086,0.0292117823,0.0103697086,0.000245398064,0.0103697086,5.62697669e-05,0.0103697086,1.0
0.0103747086,0.155810959,0.0103747086,0.098387003,0.0103747086,0.219846804,0.0103747086,0.188119865,0.0103747086,0.031194639,0.0103747086,0.000185078501,0.0103747086,3.75428985e-05,0.0103747086,1.0
0.0103797086,0.143994021,0.0103797086,0.157840827,0.0103797086,0.199224524,0.0103797086,0.218564222,0.0103797086,0.0333007214,0.0103797086,0.000124444173,0.0103797086,1.86648008e-05,0.0103797086,1.0
0.0103847086,0.130547646,0.0103847086,0.222566877,0.0103847086,0.178222799,0.0103847086,0.248983195,0.0103847086,0.0352039745,0.0103847086,6.36621541e-05,0.0103847086,-3.21835208e-07,0.0103847086,1.0
0.0103897086,0.115298753,0.0103897086,0.286292401,0.0103897086,0.156852292,0.0103897086,0.279370646,0.0103897086,0.0373297918,0.0103897086,2.38031442e-06,0.0103897086,-1.94243012e-05,0.0103897086,1.0
0.0103947086,0.0982223322,0.0103947086,0.348503493,0.0103947086,0.135133342,0.0103947086,0.309574065,0.0103947086,0.0392133921,0.0103947086,-5.89018097e-05,0.0103947086,-3.85875669e-05,0.0103947086,1.0
0.0103997086,0.079246618,0.0103997086,0.410588018,0.0103997086,0.113135323,0.0103997086,0.339751305,0.0103997086,0.0413510593,0.0103997086,-0.000120561198,0.0103997086,-5.78286133e-05,0.0103997086,1.0
0.0104047086,0.0586145477,0.0104047086,0.47128496,0.0104047086,0.0909519075,0.0104047086,0.369757507,0.0104047086,0.0432123751,0.0104047086,-0.000182088893,0.0104047086,-7.7083721e-05,0.0104047086,1.0
0.0104097086,0.0367590978,0.0104097086,0.532031761,0.0104097086,0.0687706424,0.0104097086,0.399879741,0.0104097086,0.0453565195,0.0104097086,-0.000243826524,0.0104097086,-9.63755907e-05,0.0104097086,1.0
0.0104147086,0.0144311238,0.0104147086,0.594758196,0.0104147086,0.0467373809,0.0104147086,0.430257107,0.0104147086,0.0471946125,0.0104147086,-0.000305178145,0.0104147086,-0.000115632413,0.0104147086,1.0
0.0104197086,0.000882981514,0.0104197086,0.674963943,0.0104197086,0.0259350144,0.0104197086,0.461825164,0.0104197086,0.0494028365,0.0104197086,-0.000366004044,0.0104197086,-0.00013487619,0.0104197086,1.0
0.0104247086,4.51258652e-05,0.0104247086,0.77771716,0.0104247086,0.00865924469,0.0104247086,0.496872974,0.0104247086,0.0514906499,0.0104247086,-0.000426452324,0.0104247086,-0.000154002853,0.0104247086,1.0
0.0104297086,2.45450534e-05,0.0104297086,0.877714304,0.0104297086,0.000826832868,0.0104297086,0.541752631,0.0104297086,0.0540606529,0.0104297086,-0.000487703002,0.0104297086,-0.000172993663,0.0104297086,1.0
0.0104347086,3.73595565e-05,0.0104347086,0.969927951,0.0104347086,4.72845872e-05,0.0104347086,0.593523238,0.0104347086,0.0560908052,0.0104347086,-0.000548153188,0.0104347086,-0.000192022772,0.0104347086,1.0
0.0104397086,2.40494159e-05,0.0104397086,1.05701846,0.0104397086,1.75867928e-05,0.0104397086,0.644464146,0.0104397086,0.0585802337,0.0104397086,-0.000609061138,0.0104397086,-0.000210986842,0.0104397086,1.0
0.0104447086,3.96316225e-05,0.0104447086,1.136091,0.0104447086,1.67577121e-05,0.0104447086,0.693445785,0.0104447086,0.0605075627,0.0104447086,-0.00066902818,0.0104447086,-0.000229795744,0.0104447086,1.0
0.0104497086,2.73358111e-05,0.0104497086,1.20893407,0.0104497086,1.52561598e-05,0.0104497086,0.740550945,0.0104497086,0.0628937402,0.0104497086,-0.000728895033,0.0104497086,-0.000248479376,0.0104497086,1.0
0.0104547086,4.4334904e-05,0.0104547086,1.2741061,0.0104547086,1.55524522e-05,0.0104547086,0.785610879,0.0104547086,0.0646878399,0.0104547086,-0.000787881058,0.0104547086,-0.000266967811,0.0104547086,1.0
0.0104597086,3.00376427e-05,0.0104597086,1.3327643,0.0104597086,1.41848503e-05,0.0104597086,0.828726456,0.0104597086,0.0669656985,0.0104597086,-0.00084652604,0.0104597086,-0.000285289769,0.0104597086,1.0
0.0104647086,4.85205431e-05,0.0104647086,1.3838538,0.0104647086,1.55530695e-05,0.0104647086,0.869746502,0.0104647086,0.0686106238,0.0104647086,-0.000904222386,0.0104647086,-0.000303378025,0.0104647086,1.0
0.0104697086,3.22869213e-05,0.0104697086,1.42833921,0.0104697086,1.5180421e-05,0.0104697086,0.908772143,0.0104697086,0.0707703852,0.0104697086,-0.000961405565,0.0104697086,-0.00032125932,0.0104697086,1.0
0.0104747086,5.22061431e-05,0.0104747086,1.46541788,0.0104747086,1.63916737e-05,0.0104747086,0.945678651,0.0104747086,0.0722549489,0.0104747086,-0.00101752998,0.0104747086,-0.000338869396,0.0104747086,1.0
0.0104797086,3.41199459e-05,0.0104797086,1.49593965,0.0104797086,1.59644037e-05,0.0104797086,0.980567373,0.0104797086,0.0742873959,0.0104797086,-0.00107298788,0.0104797086,-0.000356232986,0.0104797086,1.0
0.0104847086,5.53816202e-05,0.0104847086,1.51930665,0.0104847086,1.70336799e-05,0.0104847086,1.01333893,0.0104847086,0.0756040024,0.0104847086,-0.00112725909,0.0104847086,-0.000373288929,0.0104847086,1.0
0.0104897086,3.55330406e-05,0.0104897086,1.53628284,0.0104897086,1.65565482e-05,0.0104897086,1.04409496,0.0104897086,0.077502034,0.0104897086,-0.00118071267,0.0104897086,-0.000390060033,0.0104897086,1.0
0.0104947086,5.80203595e-05,0.0104947086,1.5464566,0.0104947086,1.74961116e-05,0.0104947086,1.07275988,0.0104947086,0.0786466351,0.0104947086,-0.00123284027,0.0104947086,-0.000406488263,0.0104947086,1.0
0.0104997086,3.6503499e-05,0.0104997086,1.55052036,0.0104997086,1.69691081e-05,0.0104997086,1.0994358,0.0104997086,0.080406075,0.0104997086,-0.00128399541,0.0104997086,-0.000422594655,0.0104997086,1.0
0.0105047086,6.00884824e-05,0.0105047086,1.54823905,0.0105047086,1.77883774e-05,0.0105047086,1.12406908,0.0105047086,0.0813784657,0.0105047086,-0.00133367773,0.0105047086,-0.000438324276,0.0105047086,1.0
0.0105097086,3.69911536e-05,0.0105097086,1.54023845,0.0105097086,1.72092833e-05,0.0105097086,1.14676022,0.0105097086,0.0829984831,0.0105097086,-0.00138222176,0.0105097086,-0.000453696569,0.0105097086,1.0
0.0105147086,6.15737835e-05,0.0105147086,1.52646285,0.0105147086,1.79164893e-05,0.0105147086,1.16748188,0.0105147086,0.0838023958,0.0105147086,-0.0014291563,0.0105147086,-0.000468659684,0.0105147086,1.0
0.0105197086,3.69992801e-05,0.0105197086,1.50747354,0.0105197086,1.72821866e-05,0.0105197086,1.18633094,0.0105197086,0.0852875186,0.0105197086,-0.0014748056,0.0105197086,-0.000483231705,0.0105197086,1.0
0.0105247086,6.24296549e-05,0.0105247086,1.48335828,0.0105247086,1.7884812e-05,0.0105247086,1.20329326,0.0105247086,0.0859311378,0.0105247086,-0.00151869586,0.0105247086,-0.000497363675,0.0105247086,1.0
0.0105297086,3.65127765e-05,0.0105297086,1.45463248,0.0105297086,1.71922505e-05,0.0105297086,1.21847263,0.0105297086,0.0872880924,0.0105297086,-0.001561158,0.0105297086,-0.000511072647,0.0105297086,1.0
0.0105347086,6.27312702e-05,0.0105347086,1.42150772,0.0105347086,1.76976361e-05,0.0105347086,1.23186818,0.0105347086,0.0877834907,0.0105347086,-0.00160177102,0.0105347086,-0.00052431251,0.0105347086,1.0
0.0105397086,3.55601059e-05,0.0105397086,1.38443887,0.0105397086,1.69439453e-05,0.0105397086,1.24358368,0.0105397086,0.0890248956,0.0105397086,-0.00164083999,0.0105397086,-0.000537099444,0.0105397086,1.0
0.0105447086,6.25345913e-05,0.0105447086,1.34372726,0.0105447086,1.73595364e-05,0.0105447086,1.25363144,0.0105447086,0.0893868246,0.0105447086,-0.0016780061,0.0105447086,-0.000549390146,0.0105447086,1.0
0.0105497086,3.42103767e-05,0.0105497086,1.29976473,0.0105497086,1.65423915e-05,0.0105497086,1.26211465,0.0105497086,0.0905282068,0.0105497086,-0.00171355622,0.0105497086,-0.000561200136,0.0105497086,1.0
0.0105547086,6.19153135e-05,0.0105547086,1.25290699,0.0105547086,1.68758048e-05,0.0105547086,1.26905653,0.0105547086,0.0907738312,0.0105547086,-0.0017471894,0.0105547086,-0.000572488851,0.0105547086,1.0
0.0105597086,3.25383932e-05,0.0105597086,1.20348137,0.0105597086,1.59935988e-05,0.0105597086,1.27455902,0.0105597086,0.0918326167,0.0105597086,-0.00177917436,0.0105597086,-0.000583271353,0.0105597086,1.0
0.0105647086,6.09413548e-05,0.0105647086,1.15187261,0.0105647086,1.62526562e-05,0.0105647086,1.27865402,0.0105647086,0.0919805177,0.0105647086,-0.00180925709,0.0105647086,-0.000593509749,0.0105647086,1.0
0.0105697086,3.06069518e-05,0.0105697086,1.09834601,0.0105697086,1.53045985e-05,0.0105697086,1.28144138,0.0105697086,0.0929749406,0.0105697086,-0.0018376872,0.0105697086,-0.000603218833,0.0105697086,1.0
0.0105747086,5.96613323e-05,0.0105747086,1.04330117,0.0105747086,1.5497311e-05,0.0105747086,1.28295947,0.0105747086,0.0930443322,0.0105747086,-0.00186424459,0.0105747086,-0.000612363299,0.0105747086,1.0
