col0,col1,col2,col3,col4,col5
0.00300095882,0.03830915,0.00300095882,-3.31404992e-06,0.00300095882,-0.000303148419
0.00300595882,0.0399571829,0.00300595882,-1.39135336e-06,0.00300595882,0.119571372
0.00301095882,0.0415655852,0.00301095882,-1.16304305e-06,0.00301095882,0.239245084
0.00301595882,0.0431345253,0.00301595882,-8.84961564e-07,0.00301595882,0.358729124
0.00302095882,0.0446595981,0.00302095882,-1.02303304e-06,0.00302095882,0.47778234
0.00302595882,0.0461416999,0.00302595882,-8.32268325e-07,0.00302595882,0.596403627
0.00303095882,0.0475770765,0.00303095882,-9.87539671e-07,0.00303095882,0.714365796
0.00303595882,0.0489664509,0.00303595882,-8.02689421e-07,0.00303595882,0.831656892
0.00304095882,0.0503064621,0.00304095882,-9.55961859e-07,0.00304095882,0.948062147
0.00304595882,0.0515976613,0.00304595882,-7.72007523e-07,0.00304595882,1.06356085
0.00305095882,0.0528370346,0.00305095882,-9.22284688e-07,0.00305095882,1.17794956
0.00305595882,0.0540250005,0.00305595882,-7.38770459e-07,0.00305595882,1.29120068
0.00306095882,0.0551588633,0.00306095882,-8.86193458e-07,0.00306095882,1.40312122
0.00306595882,0.056238944,0.00306595882,-7.03003983e-07,0.00306595882,1.51367837
0.00307095882,0.0572628409,0.00307095882,-8.47777997e-07,0.00307095882,1.62268892
0.00307595882,0.0582308085,0.00307595882,-6.64846769e-07,0.00307595882,1.7301163
0.00308095882,0.059140719,0.00308095882,-8.07165555e-07,0.00308095882,1.83578656
0.00308595882,0.0599927864,0.00308595882,-6.24448151e-07,0.00308595882,1.93966067
0.00309095882,0.0607851397,0.00309095882,-7.6449023e-07,0.00309095882,2.04157356
0.00309595882,0.0615179752,0.00309595882,-5.81958906e-07,0.00309595882,2.14148488
0.00310095882,0.0621896642,0.00310095882,-7.19889351e-07,0.00310095882,2.23923818
0.00310595882,0.0628004042,0.00310595882,-5.37530112e-07,0.00310595882,2.3347928
0.00311095882,0.0633487969,0.00311095882,-6.73502534e-07,0.00311095882,2.42800071
0.00311595882,0.0638350572,0.00311595882,-4.91312892e-07,0.00311595882,2.51882187
