col0,col1
20.0,73.7325175
22.4403691,74.1024186
25.1785082,74.5270476
28.2507509,75.0081052
31.6978638,75.5458087
35.5655882,76.1388408
39.9052463,76.7844495
44.7744228,77.4786737
50.2377286,78.2166486
56.3676586,78.9929336
63.2455532,79.8018113
70.9626778,80.6375251
79.6214341,81.4944379
89.3367184,82.3671121
100.237447,83.2503227
112.468265,84.1390168
126.191469,85.0282382
141.589157,85.913033
158.865647,86.7883516
178.250188,87.6489637
200.0,88.4894016
224.403691,89.3039493
251.785082,90.0866928
282.507509,90.8316442
316.978638,91.5329433
355.655882,92.1851249
399.052463,92.7834247
447.744228,93.324074
502.377286,93.8045305
563.676586,94.2235883
632.455532,94.5813374
709.626778,94.8789685
796.214341,95.1184546
893.367184,95.3021599
1002.37447,95.4324353
1124.68265,95.5112533
1261.91469,95.5399202
1415.89157,95.5188863
1588.65647,95.447669
1782.50188,95.324887
2000.0,95.1484079
2244.03691,94.9155961
2517.85082,94.6236444
2825.07509,94.2699512
3169.78638,93.8524968
3556.55882,93.3701572
3990.52463,92.8228994
4477.44228,92.2118222
5023.77286,91.5390337
5636.76586,90.8073905
6324.55532,90.0201491
7096.26778,89.1805857
7962.14341,88.2916387
8933.67184,87.3556108
10023.7447,86.3739531
11246.8265,85.3471418
12619.1469,84.27465
14158.9157,83.155015
15886.5647,81.9860016
17825.0188,80.7648561
20000.0,79.4886407
22440.3691,78.1546199
25178.5082,76.7606593
28250.7509,75.305581
31697.8638,73.7894187
35565.5882,72.2135316
39905.2463,70.5805583
44774.4228,68.8942301
50237.7286,67.1590857
56367.6586,65.3801455
63245.5532,63.5625988
70962.6778,61.7115463
79621.4341,59.8318208
89336.7184,57.9278928
100237.447,56.003861
112468.265,54.0635185
126191.469,52.1104868
141589.157,50.1484098
158865.647,48.1811951
178250.188,46.2132831
200000.0,44.2499128
