col0,col1
20.0,70.6860843
22.4403691,71.0559827
25.1785082,71.4806081
28.2507509,71.9616613
31.6978638,72.4993591
35.5655882,73.092384
39.9052463,73.7379836
44.7744228,74.4321963
50.2377286,75.1701569
56.3676586,75.9464238
63.2455532,76.7552788
70.9626778,77.5909644
79.6214341,78.4478418
89.3367184,79.3204721
100.237447,80.2036282
112.468265,81.0922551
126.191469,81.9813939
141.589157,82.8660878
158.865647,83.7412842
178.250188,84.6017494
200.0,85.4420128
224.403691,86.2563556
251.785082,87.0388622
282.507509,87.7835444
316.978638,88.4845436
355.655882,89.1363984
399.052463,89.7343506
447.744228,90.27464
502.377286,90.7547341
563.676586,91.1734375
632.455532,91.5308504
709.626778,91.8281727
796.214341,92.0673846
893.367184,92.2508555
1002.37447,92.3809396
1124.68265,92.4596112
1261.91469,92.4881767
1415.89157,92.4670866
1588.65647,92.3958577
1782.50188,92.2731083
2000.0,92.0967056
2244.03691,91.864014
2517.85082,91.5722264
2825.07509,91.2187424
3169.78638,90.8015438
3556.55882,90.3195097
3990.52463,89.7726126
4477.44228,89.1619595
5023.77286,88.4896709
5636.76586,87.7586208
6324.55532,86.9720891
7096.26778,86.1333836
7962.14341,85.2454828
8933.67184,84.3107405
10023.7447,83.3306726
11246.8265,82.3058362
12619.1469,81.2358055
14158.9157,80.1192441
15886.5647,78.9540745
17825.0188,77.7377393
20000.0,76.4675456
22440.3691,75.1410629
25178.5082,73.7565364
28250.7509,72.3132598
31697.8638,70.8118517
35565.5882,69.2543933
39905.2463,67.6444106
44774.4228,65.9867183
50237.7286,64.2871661
56367.6586,62.5523434
63245.5532,60.7892914
70962.6778,59.005256
79621.4341,57.2074961
89336.7184,55.4031385
100237.447,53.5990617
112468.265,51.80178
126191.469,50.0173035
141589.157,48.2509578
158865.647,46.5071624
178250.188,44.7891896
200000.0,43.0989497
