col0,col1,col2,col3,col4,col5
10023.7447,47.0443106,10023.7447,47.1519536,10023.7447,0.200094994
11246.8265,47.0450658,11246.8265,47.1279355,11246.8265,0.222963276
12619.1469,47.0460209,12619.1469,47.1092512,12619.1469,0.248770504
14158.9157,47.0472261,14158.9157,47.094911,14158.9157,0.277856849
15886.5647,47.0487449,15886.5647,47.0841541,15886.5647,0.310603452
17825.0188,47.0506569,17825.0188,47.0764086,17825.0188,0.347436886
20000.0,47.0530618,20000.0,47.0712611,20000.0,0.388833859
22440.3691,47.0560844,22440.3691,47.0684349,22440.3691,0.43532612
25178.5082,47.0598808,25178.5082,47.0677743,25178.5082,0.487505474
28250.7509,47.0646451,28250.7509,47.0692355,28250.7509,0.546028739
31697.8638,47.0706184,31697.8638,47.0728826,31697.8638,0.611622421
35565.5882,47.0780992,35565.5882,47.0788876,35565.5882,0.685086748
39905.2463,47.087455,39905.2463,47.0875359,39905.2463,0.767298586
44774.4228,47.0991359,44774.4228,47.0992339,44774.4228,0.85921258
50237.7286,47.1136891,50237.7286,47.1145205,50237.7286,0.961859681
56367.6586,47.1317738,56367.6586,47.1340798,56367.6586,1.076342
63245.5532,47.1541748,63245.5532,47.1587533,63245.5532,1.20382286
70962.6778,47.1818129,70962.6778,47.1895499,70962.6778,1.34551069
79621.4341,47.2157482,79621.4341,47.2276483,79621.4341,1.50263597
89336.7184,47.2571713,89336.7184,47.2743879,89336.7184,1.67642078
100237.447,47.3073785,100237.447,47.3312417,100237.447,1.86804212
112468.265,47.3677223,112468.265,47.3997643,112468.265,2.07859255
126191.469,47.4395357,126191.469,47.4815128,126191.469,2.30904504
141589.157,47.5240285,141589.157,47.5779392,141589.157,2.56023333
158865.647,47.6221644,158865.647,47.6902663,158865.647,2.83286313
178250.188,47.7345385,178250.188,47.8193681,178250.188,3.12757169
200000.0,47.8612869,200000.0,47.9656919,200000.0,3.4450507
