col0,col1,col2,col3,col4,col5
20.0,60.1280544,20.0,1693.37935,20.0,0.113884871
22.4403691,57.4494595,22.4403691,1509.3861,22.4403691,0.11388546
25.1785082,55.3217293,25.1785082,1345.41766,25.1785082,0.113886047
28.2507509,53.6315834,28.2507509,1199.29938,28.2507509,0.113886739
31.6978638,52.2890341,31.6978638,1069.09312,31.6978638,0.113887654
35.5655882,51.2225974,35.5655882,953.071682,35.5655882,0.113888927
39.9052463,50.3754891,39.9052463,849.69589,39.9052463,0.113890713
44.7744228,49.7026022,44.7744228,757.594261,44.7744228,0.11389319
50.2377286,49.1681062,50.2377286,675.544818,50.2377286,0.113896565
56.3676586,48.7435389,56.3676586,602.458891,56.3676586,0.11390108
63.2455532,48.406292,63.2455532,537.366687,63.2455532,0.11390703
70.9626778,48.1384066,70.9626778,479.404418,70.9626778,0.113914773
79.6214341,47.9256172,79.6214341,427.802837,79.6214341,0.113924752
89.3367184,47.7565923,89.3367184,381.877014,89.3367184,0.113937522
100.237447,47.6223311,100.237447,341.017226,100.237447,0.113953779
112.468265,47.5156836,112.468265,304.680827,112.468265,0.113974397
126.191469,47.4309707,126.191469,272.385003,126.191469,0.114000482
141.589157,47.3636811,141.589157,243.700287,141.589157,0.114033422
158.865647,47.3102313,158.865647,218.244769,158.865647,0.11407497
178.250188,47.2677752,178.250188,195.678893,178.250188,0.114127329
200.0,47.2340516,200.0,175.700779,200.0,0.114193272
224.403691,47.2072648,224.403691,158.041993,224.403691,0.114276284
251.785082,47.1859882,251.785082,142.463691,251.785082,0.114380745
282.507509,47.1690888,282.507509,128.753097,282.507509,0.114512151
316.978638,47.1556666,316.978638,116.720245,316.978638,0.114677392
355.655882,47.1450069,355.655882,106.194976,355.655882,0.1148851
399.052463,47.1365419,399.052463,97.0241533,399.052463,0.115146073
447.744228,47.1298209,447.744228,89.069117,447.744228,0.115473791
502.377286,47.124486,502.377286,82.2034143,502.377286,0.115885056
563.676586,47.120253,563.676586,76.3108525,563.676586,0.116400749
632.455532,47.1168966,632.455532,71.2839424,632.455532,0.11704674
709.626778,47.114238,709.626778,67.0227777,709.626778,0.11785496
796.214341,47.1121356,796.214341,63.4343611,796.214341,0.118864633
893.367184,47.1104775,893.367184,60.4323332,893.367184,0.120123661
1002.37447,47.1091753,1002.37447,57.9370044,1002.37447,0.121690147
1124.68265,47.1081598,1124.68265,55.8755525,1124.68265,0.123633993
1261.91469,47.1073768,1261.91469,54.1822409,1261.91469,0.126038488
1415.89157,47.1067846,1415.89157,52.7985379,1415.89157,0.129001792
1588.65647,47.1063517,1588.65647,51.6730625,1588.65647,0.132638167
1782.50188,47.1060551,1782.50188,50.7613337,1782.50188,0.137078842
2000.0,47.1058789,2000.0,50.0253431,2000.0,0.142472414
2244.03691,47.1058137,2244.03691,49.432995,2244.03691,0.148984776
2517.85082,47.1058561,2517.85082,48.9574687,2517.85082,0.156798687
2825.07509,47.1060084,2825.07509,48.576554,2825.07509,0.166113187
3169.78638,47.1062785,3169.78638,48.272001,3169.78638,0.177143198
3556.55882,47.1066809,3556.55882,48.0289125,3556.55882,0.190119648
3990.52463,47.1072369,3990.52463,47.8351963,3990.52463,0.205290415
4477.44228,47.1079761,4477.44228,47.6810848,4477.44228,0.22292227
5023.77286,47.1089376,5023.77286,47.558722,5023.77286,0.243303854
5636.76586,47.1101724,5636.76586,47.4618157,5636.76586,0.266749597
6324.55532,47.1117459,6324.55532,47.3853477,6324.55532,0.293604422
7096.26778,47.1137414,7096.26778,47.3253359,7096.26778,0.32424903
7962.14341,47.116264,7962.14341,47.2786411,7962.14341,0.359105606
8933.67184,47.1194468,8933.67184,47.2428113,8933.67184,0.398643803
10023.7447,47.1234569,10023.7447,47.215959,10023.7447,0.443386879
11246.8265,47.1285042,11246.8265,47.1966646,11246.8265,0.493917904
12619.1469,47.1348515,12619.1469,47.1839028,12619.1469,0.550885893
14158.9157,47.1428278,14158.9157,47.1769891,14158.9157,0.615011691
15886.5647,47.1528433,15886.5647,47.175542,15886.5647,0.687093333
17825.0188,47.1654085,17825.0188,47.17946,17825.0188,0.768010452
20000.0,47.1811567,20000.0,47.1889108,20000.0,0.858727124
22440.3691,47.20087,22440.3691,47.2043325,22440.3691,0.960292259
25178.5082,47.22551,25178.5082,47.2264431,25178.5082,1.07383632
28250.7509,47.2562508,28250.7509,47.2562589,28250.7509,1.20056267
31697.8638,47.2945148,31697.8638,47.2951166,31697.8638,1.34173151
35565.5882,47.3420076,35565.5882,47.3446972,35565.5882,1.49863343
39905.2463,47.4007466,39905.2463,47.4070448,39905.2463,1.67254963
44774.4228,47.4730783,44774.4228,47.4845705,44774.4228,1.86469484
50237.7286,47.5616705,50237.7286,47.58003,50237.7286,2.07613963
56367.6586,47.6694672,56367.6586,47.6964588,56367.6586,2.30770923
63245.5532,47.799587,63245.5532,47.837044,63245.5532,2.55985843
70962.6778,47.9551459,70962.6778,48.0049154,70962.6778,2.8325265
79621.4341,48.1389901,79621.4341,48.2028417,79621.4341,3.12498241
89336.7184,48.3533332,89336.7184,48.4328335,89336.7184,3.43568004
100237.447,48.5993189,100237.447,48.6956829,100237.447,3.76215293
112468.265,48.8765604,112468.265,48.9905014,112468.265,4.10098616
126191.469,49.1827444,126191.469,49.3143586,126191.469,4.44790453
141589.157,49.513416,141589.157,49.6621401,141589.157,4.79800539
158865.647,49.8620531,158865.647,50.0267251,158865.647,5.14613994
178250.188,50.2204913,178250.188,50.3995261,178250.188,5.48741104
200000.0,50.5796711,200000.0,50.7713309,200000.0,5.81772047
