col0,col1,col2,col3,col4,col5
14158.9157,47.0828853,14158.9157,47.0315217,14158.9157,0.195889983
15886.5647,47.0705076,15886.5647,47.0315323,15886.5647,0.219033633
17825.0188,47.0607271,17825.0188,47.0315473,17825.0188,0.24508859
20000.0,47.0530246,20000.0,47.0315678,20000.0,0.274404095
22440.3691,47.0469917,22440.3691,47.0315955,22440.3691,0.307373653
25178.5082,47.0423085,25178.5082,47.0316328,25178.5082,0.344440767
28250.7509,47.0387277,28250.7509,47.031683,28250.7509,0.38610552
31697.8638,47.0360612,31697.8638,47.0317512,31697.8638,0.432932136
35565.5882,47.0341709,35565.5882,47.0318445,35565.5882,0.485557734
39905.2463,47.0329623,39905.2463,47.0319733,39905.2463,0.544702501
44774.4228,47.0323805,44774.4228,47.0321534,44774.4228,0.611181571
50237.7286,47.0324092,50237.7286,47.0324079,50237.7286,0.685918942
56367.6586,47.0330729,56367.6586,47.0327716,56367.6586,0.769963837
63245.5532,47.0344423,63245.5532,47.0332967,63245.5532,0.864509915
70962.6778,47.036645,70962.6778,47.0340618,70962.6778,0.970917786
79621.4341,47.0398817,79621.4341,47.0351854,79621.4341,1.09074113
89336.7184,47.0444515,89336.7184,47.0368448,89336.7184,1.22575653
100237.447,47.0507871,100237.447,47.039305,100237.447,1.37799673
112468.265,47.0595065,112468.265,47.0429588,112468.265,1.5497859
126191.469,47.0714813,126191.469,47.0483815,126191.469,1.74377472
141589.157,47.087929,141589.157,47.0564058,141589.157,1.96297089
158865.647,47.1105286,158865.647,47.0682163,158865.647,2.21075888
178250.188,47.1415611,178250.188,47.0854648,178250.188,2.49090078
200000.0,47.1840669,200000.0,47.1104006,200000.0,2.80750928
