cella,gruppo,variante,gm,f_hz,amp,rl,grandezza,uscita,picco,t_picco,soglia,esito,esiti
x1010120_dnamax_c,3,ldr_v4_td6_BB_dnamax,g10a10_t12a0,1000,0,100k,B2,MAINJACK,5.872e-08,8.028333,0.0001,regge,sotto
xm_dnamax,3,ldr_v4_td6_BB_dnamax,10,1000,0,100k,A_ins,MAINJACK,2.806e-05,2.362406,0.0001,regge,sotto
xm_dnamax,3,ldr_v4_td6_BB_dnamax,10,1000,0,100k,A_rel,MAINJACK,6.949e-05,9.823187,0.0001,regge,sotto
xm_dnamax,3,ldr_v4_td6_BB_dnamax,10,1000,0,100k,B2,MAINJACK,2.082e-05,7.520000,0.0001,regge,sotto
x01000_dnam20_i,3,ldr_v4_td6_BB_dnam20,g0a10_t0a0,1000,0,100k,A_ins,FIXJACK1,8.908e-06,2.362437,0.0001,regge,sotto
x01000_dnam20_i,3,ldr_v4_td6_BB_dnam20,g0a10_t0a0,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x01000_dnam20_c,3,ldr_v4_td6_BB_dnam20,g0a10_t0a0,1000,0,100k,A_ins,MAINJACK,1.796e-05,8.000031,0.0001,regge,sotto
x01000_dnam20_c,3,ldr_v4_td6_BB_dnam20,g0a10_t0a0,1000,0,100k,A_rel,FIXJACK1,2.206e-05,11.323219,0.0001,regge,sotto
x01000_dnam20_c,3,ldr_v4_td6_BB_dnam20,g0a10_t0a0,1000,0,100k,B2,MAINJACK,5.917e-08,8.027052,0.0001,regge,sotto
x10000_dnam20_i,3,ldr_v4_td6_BB_dnam20,g10a0_t0a0,1000,0,100k,A_ins,FIXJACK1,8.908e-06,2.362437,0.0001,regge,sotto
x10000_dnam20_i,3,ldr_v4_td6_BB_dnam20,g10a0_t0a0,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x10000_dnam20_c,3,ldr_v4_td6_BB_dnam20,g10a0_t0a0,1000,0,100k,A_ins,MAINJACK,1.872e-05,8.000333,0.0001,regge,sotto
x10000_dnam20_c,3,ldr_v4_td6_BB_dnam20,g10a0_t0a0,1000,0,100k,A_rel,FIXJACK1,2.206e-05,11.323219,0.0001,regge,sotto
x10000_dnam20_c,3,ldr_v4_td6_BB_dnam20,g10a0_t0a0,1000,0,100k,B2,MAINJACK,6.115e-08,8.027208,0.0001,regge,sotto
x1010012_dnam20_i,3,ldr_v4_td6_BB_dnam20,g10a10_t0a12,1000,0,100k,A_ins,FIXJACK1,8.908e-06,2.362437,0.0001,regge,sotto
x1010012_dnam20_i,3,ldr_v4_td6_BB_dnam20,g10a10_t0a12,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x1010012_dnam20_c,3,ldr_v4_td6_BB_dnam20,g10a10_t0a12,1000,0,100k,A_ins,MAINJACK,3e-06,8.000031,0.0001,regge,sotto
x1010012_dnam20_c,3,ldr_v4_td6_BB_dnam20,g10a10_t0a12,1000,0,100k,A_rel,FIXJACK1,2.206e-05,11.323219,0.0001,regge,sotto
x1010012_dnam20_c,3,ldr_v4_td6_BB_dnam20,g10a10_t0a12,1000,0,100k,B2,MAINJACK,5.985e-09,8.026594,0.0001,regge,sotto
x1010120_dnam20_i,3,ldr_v4_td6_BB_dnam20,g10a10_t12a0,1000,0,100k,A_ins,FIXJACK1,8.908e-06,2.362437,0.0001,regge,sotto
x1010120_dnam20_i,3,ldr_v4_td6_BB_dnam20,g10a10_t12a0,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x1010120_dnam20_c,3,ldr_v4_td6_BB_dnam20,g10a10_t12a0,1000,0,100k,A_ins,MAINJACK,2.938e-06,8.001031,0.0001,regge,sotto
x1010120_dnam20_c,3,ldr_v4_td6_BB_dnam20,g10a10_t12a0,1000,0,100k,A_rel,FIXJACK1,2.206e-05,11.323219,0.0001,regge,sotto
x1010120_dnam20_c,3,ldr_v4_td6_BB_dnam20,g10a10_t12a0,1000,0,100k,B2,MAINJACK,5.801e-09,8.028313,0.0001,regge,sotto
xm_dnam20,3,ldr_v4_td6_BB_dnam20,10,1000,0,100k,A_ins,FIXJACK1,8.908e-06,2.362437,0.0001,regge,sotto
xm_dnam20,3,ldr_v4_td6_BB_dnam20,10,1000,0,100k,A_rel,FIXJACK1,2.203e-05,9.823219,0.0001,regge,sotto
xm_dnam20,3,ldr_v4_td6_BB_dnam20,10,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x01000_dnminmax_i,3,ldr_v4_td6_BB_dnminmax,g0a10_t0a0,1000,0,100k,A_ins,FIXJACK1,8.908e-06,2.362427,0.0001,regge,sotto
x01000_dnminmax_i,3,ldr_v4_td6_BB_dnminmax,g0a10_t0a0,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x01000_dnminmax_c,3,ldr_v4_td6_BB_dnminmax,g0a10_t0a0,1000,0,100k,A_ins,MAINJACK,3.264e-05,8.000031,0.0001,regge,sotto
x01000_dnminmax_c,3,ldr_v4_td6_BB_dnminmax,g0a10_t0a0,1000,0,100k,A_rel,MAINJACK,6.959e-05,11.323187,0.0001,regge,sotto
x01000_dnminmax_c,3,ldr_v4_td6_BB_dnminmax,g0a10_t0a0,1000,0,100k,B2,MAINJACK,1.083e-07,8.027052,0.0001,regge,sotto
x10000_dnminmax_i,3,ldr_v4_td6_BB_dnminmax,g10a0_t0a0,1000,0,100k,A_ins,MAINJACK,2.806e-05,2.362406,0.0001,regge,sotto
x10000_dnminmax_i,3,ldr_v4_td6_BB_dnminmax,g10a0_t0a0,1000,0,100k,B2,MAINJACK,2.081e-05,7.520000,0.0001,regge,sotto
x10000_dnminmax_c,3,ldr_v4_td6_BB_dnminmax,g10a0_t0a0,1000,0,100k,A_ins,MAINJACK,3.403e-05,8.000333,0.0001,regge,sotto
x10000_dnminmax_c,3,ldr_v4_td6_BB_dnminmax,g10a0_t0a0,1000,0,100k,A_rel,MAINJACK,2.208e-05,11.323187,0.0001,regge,sotto
x10000_dnminmax_c,3,ldr_v4_td6_BB_dnminmax,g10a0_t0a0,1000,0,100k,B2,MAINJACK,1.104e-07,8.027208,0.0001,regge,sotto
x1010012_dnminmax_i,3,ldr_v4_td6_BB_dnminmax,g10a10_t0a12,1000,0,100k,A_ins,MAINJACK,2.806e-05,2.362406,0.0001,regge,sotto
x1010012_dnminmax_i,3,ldr_v4_td6_BB_dnminmax,g10a10_t0a12,1000,0,100k,B2,MAINJACK,2.081e-05,7.520000,0.0001,regge,sotto
x1010012_dnminmax_c,3,ldr_v4_td6_BB_dnminmax,g10a10_t0a12,1000,0,100k,A_ins,MAINJACK,3.106e-05,8.000031,0.0001,regge,sotto
x1010012_dnminmax_c,3,ldr_v4_td6_BB_dnminmax,g10a10_t0a12,1000,0,100k,A_rel,FIXJACK1,2.206e-05,11.323219,0.0001,regge,sotto
x1010012_dnminmax_c,3,ldr_v4_td6_BB_dnminmax,g10a10_t0a12,1000,0,100k,B2,MAINJACK,6.112e-08,8.026542,0.0001,regge,sotto
x1010120_dnminmax_i,3,ldr_v4_td6_BB_dnminmax,g10a10_t12a0,1000,0,100k,A_ins,FIXJACK1,8.908e-06,2.362437,0.0001,regge,sotto
x1010120_dnminmax_i,3,ldr_v4_td6_BB_dnminmax,g10a10_t12a0,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x1010120_dnminmax_c,3,ldr_v4_td6_BB_dnminmax,g10a10_t12a0,1000,0,100k,A_ins,MAINJACK,3.039e-05,8.001031,0.0001,regge,sotto
x1010120_dnminmax_c,3,ldr_v4_td6_BB_dnminmax,g10a10_t12a0,1000,0,100k,A_rel,MAINJACK,6.959e-05,11.323187,0.0001,regge,sotto
x1010120_dnminmax_c,3,ldr_v4_td6_BB_dnminmax,g10a10_t12a0,1000,0,100k,B2,MAINJACK,5.788e-08,8.028354,0.0001,regge,sotto
xm_dnminmax,3,ldr_v4_td6_BB_dnminmax,10,1000,0,100k,A_ins,MAINJACK,2.806e-05,2.362406,0.0001,regge,sotto
xm_dnminmax,3,ldr_v4_td6_BB_dnminmax,10,1000,0,100k,A_rel,MAINJACK,6.949e-05,9.823187,0.0001,regge,sotto
xm_dnminmax,3,ldr_v4_td6_BB_dnminmax,10,1000,0,100k,B2,MAINJACK,2.081e-05,7.520000,0.0001,regge,sotto
x01000_dnminm20_i,3,ldr_v4_td6_BB_dnminm20,g0a10_t0a0,1000,0,100k,A_ins,FIXJACK1,8.908e-06,2.362437,0.0001,regge,sotto
x01000_dnminm20_i,3,ldr_v4_td6_BB_dnminm20,g0a10_t0a0,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x01000_dnminm20_c,3,ldr_v4_td6_BB_dnminm20,g0a10_t0a0,1000,0,100k,A_ins,MAINJACK,1.789e-05,8.000031,0.0001,regge,sotto
x01000_dnminm20_c,3,ldr_v4_td6_BB_dnminm20,g0a10_t0a0,1000,0,100k,A_rel,FIXJACK1,2.206e-05,11.323219,0.0001,regge,sotto
x01000_dnminm20_c,3,ldr_v4_td6_BB_dnminm20,g0a10_t0a0,1000,0,100k,B2,MAINJACK,5.93e-08,8.027052,0.0001,regge,sotto
x10000_dnminm20_i,3,ldr_v4_td6_BB_dnminm20,g10a0_t0a0,1000,0,100k,A_ins,FIXJACK1,8.908e-06,2.362437,0.0001,regge,sotto
x10000_dnminm20_i,3,ldr_v4_td6_BB_dnminm20,g10a0_t0a0,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x10000_dnminm20_c,3,ldr_v4_td6_BB_dnminm20,g10a0_t0a0,1000,0,100k,A_ins,MAINJACK,1.865e-05,8.000333,0.0001,regge,sotto
x10000_dnminm20_c,3,ldr_v4_td6_BB_dnminm20,g10a0_t0a0,1000,0,100k,A_rel,FIXJACK1,2.206e-05,11.323219,0.0001,regge,sotto
x10000_dnminm20_c,3,ldr_v4_td6_BB_dnminm20,g10a0_t0a0,1000,0,100k,B2,MAINJACK,6.044e-08,8.027208,0.0001,regge,sotto
x1010012_dnminm20_i,3,ldr_v4_td6_BB_dnminm20,g10a10_t0a12,1000,0,100k,A_ins,FIXJACK1,8.908e-06,2.362437,0.0001,regge,sotto
x1010012_dnminm20_i,3,ldr_v4_td6_BB_dnminm20,g10a10_t0a12,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x1010012_dnminm20_c,3,ldr_v4_td6_BB_dnminm20,g10a10_t0a12,1000,0,100k,A_ins,MAINJACK,2.988e-06,8.000031,0.0001,regge,sotto
x1010012_dnminm20_c,3,ldr_v4_td6_BB_dnminm20,g10a10_t0a12,1000,0,100k,A_rel,FIXJACK1,2.206e-05,11.323219,0.0001,regge,sotto
x1010012_dnminm20_c,3,ldr_v4_td6_BB_dnminm20,g10a10_t0a12,1000,0,100k,B2,MAINJACK,5.975e-09,8.026594,0.0001,regge,sotto
x1010120_dnminm20_i,3,ldr_v4_td6_BB_dnminm20,g10a10_t12a0,1000,0,100k,A_ins,FIXJACK1,8.908e-06,2.362437,0.0001,regge,sotto
x1010120_dnminm20_i,3,ldr_v4_td6_BB_dnminm20,g10a10_t12a0,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x1010120_dnminm20_c,3,ldr_v4_td6_BB_dnminm20,g10a10_t12a0,1000,0,100k,A_ins,MAINJACK,2.926e-06,8.001031,0.0001,regge,sotto
x1010120_dnminm20_c,3,ldr_v4_td6_BB_dnminm20,g10a10_t12a0,1000,0,100k,A_rel,FIXJACK1,2.206e-05,11.323219,0.0001,regge,sotto
x1010120_dnminm20_c,3,ldr_v4_td6_BB_dnminm20,g10a10_t12a0,1000,0,100k,B2,MAINJACK,5.747e-09,8.028302,0.0001,regge,sotto
xm_dnminm20,3,ldr_v4_td6_BB_dnminm20,10,1000,0,100k,A_ins,FIXJACK1,8.908e-06,2.362437,0.0001,regge,sotto
xm_dnminm20,3,ldr_v4_td6_BB_dnminm20,10,1000,0,100k,A_rel,FIXJACK1,2.203e-05,9.823219,0.0001,regge,sotto
xm_dnminm20,3,ldr_v4_td6_BB_dnminm20,10,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x01000_dnmaxmax_i,3,ldr_v4_td6_BB_dnmaxmax,g0a10_t0a0,1000,0,100k,A_ins,FIXJACK1,8.907e-06,2.362427,0.0001,regge,sotto
x01000_dnmaxmax_i,3,ldr_v4_td6_BB_dnmaxmax,g0a10_t0a0,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x01000_dnmaxmax_c,3,ldr_v4_td6_BB_dnmaxmax,g0a10_t0a0,1000,0,100k,A_ins,MAINJACK,3.25e-05,8.000031,0.0001,regge,sotto
x01000_dnmaxmax_c,3,ldr_v4_td6_BB_dnmaxmax,g0a10_t0a0,1000,0,100k,A_rel,MAINJACK,6.959e-05,11.323187,0.0001,regge,sotto
x01000_dnmaxmax_c,3,ldr_v4_td6_BB_dnmaxmax,g0a10_t0a0,1000,0,100k,B2,MAINJACK,1.067e-07,8.027052,0.0001,regge,sotto
x10000_dnmaxmax_i,3,ldr_v4_td6_BB_dnmaxmax,g10a0_t0a0,1000,0,100k,A_ins,MAINJACK,2.806e-05,2.362396,0.0001,regge,sotto
x10000_dnmaxmax_i,3,ldr_v4_td6_BB_dnmaxmax,g10a0_t0a0,1000,0,100k,B2,MAINJACK,2.081e-05,7.520000,0.0001,regge,sotto
x10000_dnmaxmax_c,3,ldr_v4_td6_BB_dnmaxmax,g10a0_t0a0,1000,0,100k,A_ins,MAINJACK,3.389e-05,8.000333,0.0001,regge,sotto
x10000_dnmaxmax_c,3,ldr_v4_td6_BB_dnmaxmax,g10a0_t0a0,1000,0,100k,A_rel,MAINJACK,2.208e-05,11.323187,0.0001,regge,sotto
x10000_dnmaxmax_c,3,ldr_v4_td6_BB_dnmaxmax,g10a0_t0a0,1000,0,100k,B2,MAINJACK,1.099e-07,8.027208,0.0001,regge,sotto
x1010012_dnmaxmax_i,3,ldr_v4_td6_BB_dnmaxmax,g10a10_t0a12,1000,0,100k,A_ins,MAINJACK,2.806e-05,2.362396,0.0001,regge,sotto
x1010012_dnmaxmax_i,3,ldr_v4_td6_BB_dnmaxmax,g10a10_t0a12,1000,0,100k,B2,MAINJACK,2.081e-05,7.520000,0.0001,regge,sotto
x1010012_dnmaxmax_c,3,ldr_v4_td6_BB_dnmaxmax,g10a10_t0a12,1000,0,100k,A_ins,MAINJACK,3.095e-05,8.000031,0.0001,regge,sotto
x1010012_dnmaxmax_c,3,ldr_v4_td6_BB_dnmaxmax,g10a10_t0a12,1000,0,100k,A_rel,FIXJACK1,2.206e-05,11.323219,0.0001,regge,sotto
x1010012_dnmaxmax_c,3,ldr_v4_td6_BB_dnmaxmax,g10a10_t0a12,1000,0,100k,B2,MAINJACK,5.984e-08,8.026542,0.0001,regge,sotto
x1010120_dnmaxmax_i,3,ldr_v4_td6_BB_dnmaxmax,g10a10_t12a0,1000,0,100k,A_ins,FIXJACK1,8.907e-06,2.362437,0.0001,regge,sotto
x1010120_dnmaxmax_i,3,ldr_v4_td6_BB_dnmaxmax,g10a10_t12a0,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x1010120_dnmaxmax_c,3,ldr_v4_td6_BB_dnmaxmax,g10a10_t12a0,1000,0,100k,A_ins,MAINJACK,3.025e-05,8.001031,0.0001,regge,sotto
x1010120_dnmaxmax_c,3,ldr_v4_td6_BB_dnmaxmax,g10a10_t12a0,1000,0,100k,A_rel,MAINJACK,6.959e-05,11.323187,0.0001,regge,sotto
x1010120_dnmaxmax_c,3,ldr_v4_td6_BB_dnmaxmax,g10a10_t12a0,1000,0,100k,B2,MAINJACK,5.761e-08,8.028344,0.0001,regge,sotto
xm_dnmaxmax,3,ldr_v4_td6_BB_dnmaxmax,10,1000,0,100k,A_ins,MAINJACK,2.806e-05,2.362396,0.0001,regge,sotto
xm_dnmaxmax,3,ldr_v4_td6_BB_dnmaxmax,10,1000,0,100k,A_rel,MAINJACK,6.949e-05,9.823187,0.0001,regge,sotto
xm_dnmaxmax,3,ldr_v4_td6_BB_dnmaxmax,10,1000,0,100k,B2,MAINJACK,2.081e-05,7.520000,0.0001,regge,sotto
x01000_dnmaxm20_i,3,ldr_v4_td6_BB_dnmaxm20,g0a10_t0a0,1000,0,100k,A_ins,FIXJACK1,8.907e-06,2.362437,0.0001,regge,sotto
x01000_dnmaxm20_i,3,ldr_v4_td6_BB_dnmaxm20,g0a10_t0a0,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x01000_dnmaxm20_c,3,ldr_v4_td6_BB_dnmaxm20,g0a10_t0a0,1000,0,100k,A_ins,MAINJACK,1.782e-05,8.000031,0.0001,regge,sotto
x01000_dnmaxm20_c,3,ldr_v4_td6_BB_dnmaxm20,g0a10_t0a0,1000,0,100k,A_rel,FIXJACK1,2.206e-05,11.323219,0.0001,regge,sotto
x01000_dnmaxm20_c,3,ldr_v4_td6_BB_dnmaxm20,g0a10_t0a0,1000,0,100k,B2,MAINJACK,5.971e-08,8.027042,0.0001,regge,sotto
x10000_dnmaxm20_i,3,ldr_v4_td6_BB_dnmaxm20,g10a0_t0a0,1000,0,100k,A_ins,FIXJACK1,8.907e-06,2.362427,0.0001,regge,sotto
x10000_dnmaxm20_i,3,ldr_v4_td6_BB_dnmaxm20,g10a0_t0a0,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x10000_dnmaxm20_c,3,ldr_v4_td6_BB_dnmaxm20,g10a0_t0a0,1000,0,100k,A_ins,MAINJACK,1.855e-05,8.000333,0.0001,regge,sotto
x10000_dnmaxm20_c,3,ldr_v4_td6_BB_dnmaxm20,g10a0_t0a0,1000,0,100k,A_rel,FIXJACK1,2.206e-05,11.323219,0.0001,regge,sotto
x10000_dnmaxm20_c,3,ldr_v4_td6_BB_dnmaxm20,g10a0_t0a0,1000,0,100k,B2,MAINJACK,5.962e-08,8.027208,0.0001,regge,sotto
x1010012_dnmaxm20_i,3,ldr_v4_td6_BB_dnmaxm20,g10a10_t0a12,1000,0,100k,A_ins,FIXJACK1,8.907e-06,2.362427,0.0001,regge,sotto
x1010012_dnmaxm20_i,3,ldr_v4_td6_BB_dnmaxm20,g10a10_t0a12,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x1010012_dnmaxm20_c,3,ldr_v4_td6_BB_dnmaxm20,g10a10_t0a12,1000,0,100k,A_ins,MAINJACK,2.977e-06,8.000031,0.0001,regge,sotto
x1010012_dnmaxm20_c,3,ldr_v4_td6_BB_dnmaxm20,g10a10_t0a12,1000,0,100k,A_rel,FIXJACK1,2.206e-05,11.323219,0.0001,regge,sotto
x1010012_dnmaxm20_c,3,ldr_v4_td6_BB_dnmaxm20,g10a10_t0a12,1000,0,100k,B2,MAINJACK,5.944e-09,8.026594,0.0001,regge,sotto
x1010120_dnmaxm20_i,3,ldr_v4_td6_BB_dnmaxm20,g10a10_t12a0,1000,0,100k,A_ins,FIXJACK1,8.907e-06,2.362437,0.0001,regge,sotto
x1010120_dnmaxm20_i,3,ldr_v4_td6_BB_dnmaxm20,g10a10_t12a0,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x1010120_dnmaxm20_c,3,ldr_v4_td6_BB_dnmaxm20,g10a10_t12a0,1000,0,100k,A_ins,MAINJACK,2.918e-06,8.001031,0.0001,regge,sotto
x1010120_dnmaxm20_c,3,ldr_v4_td6_BB_dnmaxm20,g10a10_t12a0,1000,0,100k,A_rel,FIXJACK1,2.206e-05,11.323219,0.0001,regge,sotto
x1010120_dnmaxm20_c,3,ldr_v4_td6_BB_dnmaxm20,g10a10_t12a0,1000,0,100k,B2,MAINJACK,5.711e-09,8.028302,0.0001,regge,sotto
xm_dnmaxm20,3,ldr_v4_td6_BB_dnmaxm20,10,1000,0,100k,A_ins,FIXJACK1,8.907e-06,2.362427,0.0001,regge,sotto
xm_dnmaxm20,3,ldr_v4_td6_BB_dnmaxm20,10,1000,0,100k,A_rel,FIXJACK1,2.203e-05,9.823219,0.0001,regge,sotto
xm_dnmaxm20,3,ldr_v4_td6_BB_dnmaxm20,10,1000,0,100k,B2,FIXJACK1,1.603e-05,7.520000,0.0001,regge,sotto
x01000_dpamax_i,3,ldr_v4_td6_BB_dpamax,g0a10_t0a0,1000,0,100k,A_ins,FIXJACK1,8.916e-06,2.362437,0.0001,regge,sotto
x01000_dpamax_i,3,ldr_v4_td6_BB_dpamax,g0a10_t0a0,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x01000_dpamax_c,3,ldr_v4_td6_BB_dpamax,g0a10_t0a0,1000,0,100k,A_ins,MAINJACK,0.0002557,8.000031,0.0001,NON REGGE,SOPRA|sotto
x01000_dpamax_c,3,ldr_v4_td6_BB_dpamax,g0a10_t0a0,1000,0,100k,A_rel,MAINJACK,6.966e-05,11.323187,0.0001,regge,sotto
x01000_dpamax_c,3,ldr_v4_td6_BB_dpamax,g0a10_t0a0,1000,0,100k,B2,MAINJACK,8.485e-07,8.027052,0.0001,regge,sotto
x10000_dpamax_i,3,ldr_v4_td6_BB_dpamax,g10a0_t0a0,1000,0,100k,A_ins,MAINJACK,2.808e-05,2.362406,0.0001,regge,sotto
x10000_dpamax_i,3,ldr_v4_td6_BB_dpamax,g10a0_t0a0,1000,0,100k,B2,MAINJACK,2.084e-05,7.520000,0.0001,regge,sotto
x10000_dpamax_c,3,ldr_v4_td6_BB_dpamax,g10a0_t0a0,1000,0,100k,A_ins,MAINJACK,0.0002666,8.000333,0.0001,NON REGGE,SOPRA|sotto
x10000_dpamax_c,3,ldr_v4_td6_BB_dpamax,g10a0_t0a0,1000,0,100k,A_rel,MAINJACK,2.21e-05,11.323187,0.0001,regge,sotto
x10000_dpamax_c,3,ldr_v4_td6_BB_dpamax,g10a0_t0a0,1000,0,100k,B2,MAINJACK,8.611e-07,8.027208,0.0001,regge,sotto
x1010012_dpamax_i,3,ldr_v4_td6_BB_dpamax,g10a10_t0a12,1000,0,100k,A_ins,MAINJACK,2.808e-05,2.362406,0.0001,regge,sotto
x1010012_dpamax_i,3,ldr_v4_td6_BB_dpamax,g10a10_t0a12,1000,0,100k,B2,MAINJACK,2.084e-05,7.520000,0.0001,regge,sotto
x1010012_dpamax_c,3,ldr_v4_td6_BB_dpamax,g10a10_t0a12,1000,0,100k,A_ins,MAINJACK,0.0002345,8.000031,0.0001,NON REGGE,SOPRA|sotto
x1010012_dpamax_c,3,ldr_v4_td6_BB_dpamax,g10a10_t0a12,1000,0,100k,A_rel,FIXJACK1,2.208e-05,11.323219,0.0001,regge,sotto
x1010012_dpamax_c,3,ldr_v4_td6_BB_dpamax,g10a10_t0a12,1000,0,100k,B2,MAINJACK,4.675e-07,8.026594,0.0001,regge,sotto
x1010120_dpamax_i,3,ldr_v4_td6_BB_dpamax,g10a10_t12a0,1000,0,100k,A_ins,FIXJACK1,8.916e-06,2.362437,0.0001,regge,sotto
x1010120_dpamax_i,3,ldr_v4_td6_BB_dpamax,g10a10_t12a0,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x1010120_dpamax_c,3,ldr_v4_td6_BB_dpamax,g10a10_t12a0,1000,0,100k,A_ins,MAINJACK,0.00023,8.001031,0.0001,NON REGGE,SOPRA|sotto
x1010120_dpamax_c,3,ldr_v4_td6_BB_dpamax,g10a10_t12a0,1000,0,100k,A_rel,MAINJACK,6.966e-05,11.323187,0.0001,regge,sotto
x1010120_dpamax_c,3,ldr_v4_td6_BB_dpamax,g10a10_t12a0,1000,0,100k,B2,MAINJACK,4.487e-07,8.028302,0.0001,regge,sotto
xm_dpamax,3,ldr_v4_td6_BB_dpamax,10,1000,0,100k,A_ins,MAINJACK,2.808e-05,2.362406,0.0001,regge,sotto
xm_dpamax,3,ldr_v4_td6_BB_dpamax,10,1000,0,100k,A_rel,MAINJACK,6.956e-05,9.823187,0.0001,regge,sotto
xm_dpamax,3,ldr_v4_td6_BB_dpamax,10,1000,0,100k,B2,MAINJACK,2.084e-05,7.520000,0.0001,regge,sotto
