mode,rsrc,pos,cprobe,fcross_hz,pm_deg,tdb_10hz,rload
0db,1m,1,1f,753987,70.8055,79.6305,100k
0db,1m,1,47p,755151,70.5948,79.6305,100k
0db,1m,1,100p,756400,70.3558,79.6305,100k
0db,1m,1,220p,758972,69.8105,79.6305,100k
0db,1m,1,470p,763120,68.6714,79.6305,100k
0db,1m,1,1n,765411,66.4112,79.6305,100k
0db,1m,1,1.5n,760044,64.6873,79.6304,100k
0db,1m,1,2.2n,744914,63.0843,79.6304,100k
0db,1m,1,2.7n,731906,62.4368,79.6304,100k
0db,1m,1,3.3n,716257,62.049,79.6304,100k
0db,1m,1,4.7n,684703,62.0727,79.6304,100k
0db,1m,2,1f,753987,70.8055,79.6305,100k
0db,1m,2,47p,755179,70.5946,79.6305,100k
0db,1m,2,100p,756525,70.3552,79.6305,100k
0db,1m,2,220p,759605,69.807,79.6305,100k
0db,1m,2,470p,766161,68.6357,79.6304,100k
0db,1m,2,1n,780225,66.0298,79.6304,100k
0db,1m,2,1.5n,793690,63.4093,79.6304,100k
0db,1m,2,2.2n,812526,59.4702,79.6304,100k
0db,1m,2,2.7n,825561,56.4723,79.6304,100k
0db,1m,2,3.3n,839866,52.7194,79.6304,100k
0db,1m,2,4.7n,862537,43.7925,79.6304,100k
0db,1k,1,1f,753947,70.5696,79.6305,100k
0db,1k,1,47p,755111,70.3585,79.6305,100k
0db,1k,1,100p,756359,70.1191,79.6305,100k
0db,1k,1,220p,758930,69.5732,79.6305,100k
0db,1k,1,470p,763078,68.4328,79.6305,100k
0db,1k,1,1n,765368,66.172,79.6305,100k
0db,1k,1,1.5n,760002,64.4499,79.6304,100k
0db,1k,1,2.2n,744877,62.8515,79.6304,100k
0db,1k,1,2.7n,731872,62.208,79.6304,100k
0db,1k,1,3.3n,716226,61.825,79.6304,100k
0db,1k,1,4.7n,684677,61.8584,79.6304,100k
0db,1k,2,1f,753947,70.5696,79.6305,100k
0db,1k,2,47p,755139,70.3583,79.6305,100k
0db,1k,2,100p,756485,70.1186,79.6305,100k
0db,1k,2,220p,759563,69.5694,79.6305,100k
0db,1k,2,470p,766118,68.3962,79.6304,100k
0db,1k,2,1n,780177,65.7861,79.6304,100k
0db,1k,2,1.5n,793639,63.1617,79.6304,100k
0db,1k,2,2.2n,812469,59.2172,79.6304,100k
0db,1k,2,2.7n,825499,56.2157,79.6304,100k
0db,1k,2,3.3n,839798,52.459,79.6304,100k
0db,1k,2,4.7n,862464,43.5263,79.6304,100k
0db,2.5k,1,1f,753807,70.2193,79.6305,100k
0db,2.5k,1,47p,754970,70.0077,79.6305,100k
0db,2.5k,1,100p,756218,69.7678,79.6305,100k
0db,2.5k,1,220p,758782,69.2209,79.6305,100k
0db,2.5k,1,470p,762927,68.0789,79.6305,100k
0db,2.5k,1,1n,765217,65.8176,79.6305,100k
0db,2.5k,1,1.5n,759856,64.0982,79.6304,100k
0db,2.5k,1,2.2n,744745,62.5066,79.6304,100k
0db,2.5k,1,2.7n,731751,61.8688,79.6304,100k
0db,2.5k,1,3.3n,716116,61.4927,79.6304,100k
0db,2.5k,1,4.7n,684584,61.54,79.6304,100k
0db,2.5k,2,1f,753807,70.2193,79.6305,100k
0db,2.5k,2,47p,754998,70.0075,79.6305,100k
0db,2.5k,2,100p,756343,69.7672,79.6305,100k
0db,2.5k,2,220p,759415,69.2168,79.6305,100k
0db,2.5k,2,470p,765965,68.0409,79.6304,100k
0db,2.5k,2,1n,780008,65.4253,79.6304,100k
0db,2.5k,2,1.5n,793459,62.7955,79.6304,100k
0db,2.5k,2,2.2n,812266,58.8442,79.6304,100k
0db,2.5k,2,2.7n,825277,55.8384,79.6304,100k
0db,2.5k,2,3.3n,839555,52.0774,79.6304,100k
0db,2.5k,2,4.7n,862197,43.1392,79.6304,100k
