col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
0.000173155614,0.165392465,0.000173155614,0.262215551,0.000173155614,0.166740069,0.000173155614,0.259903839,0.000173155614,0.0651825313,0.000173155614,3.37301647,0.000173155614,3.35321182,0.000173155614,0.0,0.000173155614,0.167001246
0.000178155614,0.164607234,0.000178155614,0.262999423,0.000178155614,0.165973935,0.000178155614,0.260636715,0.000178155614,0.0648316115,0.000178155614,3.42709425,0.000178155614,3.4067549,0.000178155614,0.0,0.000178155614,0.166233628
0.000183155614,0.163870952,0.000183155614,0.263734166,0.000183155614,0.16525556,0.000183155614,0.261323461,0.000183155614,0.0645023202,0.000183155614,3.47779005,0.000183155614,3.45692506,0.000183155614,0.0,0.000183155614,0.165513616
0.000188155614,0.163184519,0.000188155614,0.26441922,0.000188155614,0.164585602,0.000188155614,0.261963309,0.000188155614,0.0641950767,0.000188155614,3.52505031,0.000188155614,3.50366929,0.000188155614,0.0,0.000188155614,0.164842133
0.000193155614,0.162548462,0.000193155614,0.265053754,0.000193155614,0.16396488,0.000193155614,0.262555816,0.000193155614,0.0639101083,0.000193155614,3.56883164,0.000193155614,3.54694468,0.000193155614,0.0,0.000193155614,0.164219738
0.000198155614,0.16196357,0.000198155614,0.265637306,0.000198155614,0.16339395,0.000198155614,0.263100301,0.000198155614,0.0636477651,0.000198155614,3.60908785,0.000198155614,3.58670557,0.000198155614,0.0,0.000198155614,0.163647244
0.000203155614,0.16143028,0.000203155614,0.266169144,0.000203155614,0.162873525,0.000203155614,0.263596411,0.000203155614,0.0634082517,0.000203155614,3.64578193,0.000203155614,3.62291542,0.000203155614,0.0,0.000203155614,0.163125115
0.000208155614,0.160949267,0.000208155614,0.26664891,0.000208155614,0.162404056,0.000208155614,0.264043551,0.000208155614,0.0631918511,0.000208155614,3.67887521,0.000208155614,3.65553606,0.000208155614,0.0,0.000208155614,0.162654047
0.000213155614,0.160520876,0.000213155614,0.267075971,0.000213155614,0.161986149,0.000213155614,0.26444146,0.000213155614,0.0629987408,0.000213155614,3.70833726,0.000213155614,3.68453749,0.000213155614,0.0,0.000213155614,0.162234407
0.000218155614,0.160145667,0.000218155614,0.267450073,0.000218155614,0.161620145,0.000218155614,0.264789631,0.000218155614,0.0628291391,0.000218155614,3.73413698,0.000218155614,3.70988911,0.000218155614,0.0,0.000218155614,0.161866775
0.000223155614,0.159823886,0.000223155614,0.267770684,0.000223155614,0.161306541,0.000223155614,0.265087894,0.000223155614,0.0626831928,0.000223155614,3.75625072,0.000223155614,3.73156769,0.000223155614,0.0,0.000223155614,0.161551414
0.000228155614,0.159555981,0.000228155614,0.268037656,0.000228155614,0.161045567,0.000228155614,0.265335834,0.000228155614,0.0625610572,0.000228155614,3.77465504,0.000228155614,3.74955022,0.000228155614,0.0,0.000228155614,0.161288786
0.000233155614,0.159342098,0.000233155614,0.268250563,0.000233155614,0.160837606,0.000233155614,0.26553337,0.000233155614,0.0624628449,0.000233155614,3.7893332,0.000233155614,3.76382038,0.000233155614,0.0,0.000233155614,0.16107905
0.000238155614,0.159182569,0.000238155614,0.268409361,0.000238155614,0.160682778,0.000238155614,0.265680178,0.000238155614,0.0623886506,0.000238155614,3.80026946,0.000238155614,3.77436284,0.000238155614,0.0,0.000238155614,0.160922547
0.000243155614,0.159077439,0.000243155614,0.26851373,0.000243155614,0.160581351,0.000243155614,0.265776272,0.000243155614,0.0623385499,0.000243155614,3.8074541,0.000243155614,3.78116827,0.000243155614,0.0,0.000243155614,0.160819331
0.000248155614,0.159026924,0.000248155614,0.268563732,0.000248155614,0.160533331,0.000248155614,0.265821419,0.000248155614,0.0623125787,0.000248155614,3.81087909,0.000248155614,3.78422901,0.000248155614,0.0,0.000248155614,0.160769622
0.000253155614,0.159030967,0.000253155614,0.268559154,0.000253155614,0.160538872,0.000253155614,0.265815723,0.000253155614,0.062310773,0.000253155614,3.81054184,0.000253155614,3.78354283,0.000253155614,0.0,0.000253155614,0.160773367
0.000258155614,0.159089668,0.000258155614,0.268500164,0.000258155614,0.160597865,0.000258155614,0.265759044,0.000258155614,0.062333112,0.000258155614,3.80644201,0.000258155614,3.77910974,0.000258155614,0.0,0.000258155614,0.160830664
0.000263155614,0.159202867,0.000263155614,0.268386657,0.000263155614,0.16071035,0.000263155614,0.265651579,0.000263155614,0.0623795902,0.000263155614,3.79858417,0.000263155614,3.77093464,0.000263155614,0.0,0.000263155614,0.160941351
0.000268155614,0.159370551,0.000268155614,0.268218907,0.000268155614,0.160876103,0.000268155614,0.26549328,0.000268155614,0.0624501319,0.000268155614,3.78697566,0.000268155614,3.75902517,0.000268155614,0.0,0.000268155614,0.161105409
0.000273155614,0.159592453,0.000273155614,0.267996915,0.000273155614,0.161095051,0.000273155614,0.265284435,0.000273155614,0.0625446888,0.000273155614,3.77162821,0.000273155614,3.74339339,0.000273155614,0.0,0.000273155614,0.161322564
0.000278155614,0.159868448,0.000278155614,0.26772106,0.000278155614,0.161366854,0.000278155614,0.26502509,0.000278155614,0.0626631319,0.000278155614,3.75255676,0.000278155614,3.7240545,0.000278155614,0.0,0.000278155614,0.161592679
0.000283155614,0.160198166,0.000283155614,0.267391452,0.000283155614,0.161691327,0.000283155614,0.264715623,0.000283155614,0.0628053691,0.000283155614,3.72978025,0.000283155614,3.7010277,0.000283155614,0.0,0.000283155614,0.161915373
0.000288155614,0.160581369,0.000288155614,0.267008572,0.000288155614,0.162068017,0.000288155614,0.264356171,0.000288155614,0.0629712199,0.000288155614,3.70332108,0.000288155614,3.67433565,0.000288155614,0.0,0.000288155614,0.162290391
0.000293155614,0.161017583,0.000293155614,0.266572637,0.000293155614,0.162496627,0.000293155614,0.263947204,0.000293155614,0.0631605478,0.000293155614,3.67320534,0.000293155614,3.64400467,0.000293155614,0.0,0.000293155614,0.162717244
0.000298155614,0.161506461,0.000298155614,0.266084231,0.000298155614,0.162976594,0.000298155614,0.26348895,0.000298155614,0.0633731227,0.000298155614,3.63946281,0.000298155614,3.61006476,0.000298155614,0.0,0.000298155614,0.163195563
0.000303155614,0.162047427,0.000303155614,0.265543676,0.000303155614,0.163507511,0.000303155614,0.262981969,0.000303155614,0.0636087634,0.000303155614,3.60212666,0.000303155614,3.57254926,0.000303155614,0.0,0.000303155614,0.163724752
0.000308155614,0.162640026,0.000308155614,0.264951656,0.000308155614,0.164088704,0.000308155614,0.262426579,0.000308155614,0.0638671921,0.000308155614,3.56123388,0.000308155614,3.53149537,0.000308155614,0.0,0.000308155614,0.164304332
0.000313155614,0.16328358,0.000313155614,0.264308597,0.000313155614,0.164719662,0.000313155614,0.261823428,0.000313155614,0.0641481828,0.000313155614,3.5168246,0.000313155614,3.48694336,0.000313155614,0.0,0.000313155614,0.164933601
0.000318155614,0.163977531,0.000318155614,0.263615281,0.000318155614,0.165399605,0.000318155614,0.261172924,0.000318155614,0.064451412,0.000318155614,3.4689429,0.000318155614,3.43893746,0.000318155614,0.0,0.000318155614,0.165611973
0.000323155614,0.164721101,0.000323155614,0.262872237,0.000323155614,0.166127916,0.000323155614,0.260475802,0.000323155614,0.0647766093,0.000323155614,3.41763571,0.000323155614,3.38752473,0.000323155614,0.0,0.000323155614,0.166338643
0.000328155614,0.16551363,0.000328155614,0.262080342,0.000328155614,0.166903714,0.000328155614,0.259732558,0.000328155614,0.0651234075,0.000328155614,3.36295398,0.000328155614,3.33275622,0.000328155614,0.0,0.000328155614,0.167112921
0.000333155614,0.166354245,0.000333155614,0.261240222,0.000333155614,0.167726282,0.000333155614,0.258944012,0.000333155614,0.0654914927,0.000333155614,3.30495132,0.000333155614,3.27468562,0.000333155614,0.0,0.000333155614,0.167933906
0.000338155614,0.167242186,0.000338155614,0.26035285,0.000338155614,0.168594639,0.000338155614,0.258110748,0.000338155614,0.0658804556,0.000338155614,3.24368531,0.000338155614,3.21337059,0.000338155614,0.0,0.000338155614,0.168800806
0.000343155614,0.168176486,0.000343155614,0.259418948,0.000343155614,0.169507975,0.000343155614,0.257233667,0.000343155614,0.06628994,0.000343155614,3.17921603,0.000343155614,3.14887125,0.000343155614,0.0,0.000343155614,0.169712624
0.000348155614,0.169156293,0.000348155614,0.258439576,0.000348155614,0.170465212,0.000348155614,0.256313438,0.000348155614,0.0667194967,0.000348155614,3.11160748,0.000348155614,3.08125162,0.000348155614,0.0,0.000348155614,0.170668475
0.000353155614,0.170180548,0.000353155614,0.257415552,0.000353155614,0.171465449,0.000353155614,0.255351045,0.000353155614,0.0671687284,0.000353155614,3.04092596,0.000353155614,3.01057804,0.000353155614,0.0,0.000353155614,0.171667271
0.000358155614,0.171248308,0.000358155614,0.25634802,0.000358155614,0.17250752,0.000358155614,0.25434724,0.000358155614,0.0676371479,0.000358155614,2.96724161,0.000358155614,2.93692064,0.000358155614,0.0,0.000358155614,0.172708036
0.000363155614,0.17235843,0.000363155614,0.25523789,0.000363155614,0.173590438,0.000363155614,0.253303083,0.000363155614,0.0681243185,0.000363155614,2.89062675,0.000363155614,2.86035169,0.000363155614,0.0,0.000363155614,0.173789598
0.000368155614,0.173509882,0.000368155614,0.254086386,0.000368155614,0.17471295,0.000368155614,0.252219407,0.000368155614,0.0686297174,0.000368155614,2.81115736,0.000368155614,2.78094715,0.000368155614,0.0,0.000368155614,0.174910895
0.000373155614,0.17470144,0.000373155614,0.252894504,0.000373155614,0.175873991,0.000373155614,0.251097349,0.000373155614,0.06915287,0.000373155614,2.72891147,0.000373155614,2.69878498,0.000373155614,0.0,0.000373155614,0.176070674
0.000378155614,0.175931992,0.000378155614,0.251663545,0.000378155614,0.177072229,0.000378155614,0.24993782,0.000378155614,0.0696932202,0.000378155614,2.64397063,0.000378155614,2.61394664,0.000378155614,0.0,0.000378155614,0.177267796
0.000383155614,0.177200235,0.000383155614,0.250394589,0.000383155614,0.178306523,0.000383155614,0.248742027,0.000383155614,0.0702502576,0.000383155614,2.55641826,0.000383155614,2.52651546,0.000383155614,0.0,0.000383155614,0.178500932
0.000388155614,0.178504981,0.000388155614,0.249089009,0.000388155614,0.179575468,0.000388155614,0.247510958,0.000388155614,0.070823395,0.000388155614,2.46634113,0.000388155614,2.43657809,0.000388155614,0.0,0.000388155614,0.179768869
0.000393155614,0.179844854,0.000393155614,0.24774796,0.000393155614,0.180877856,0.000393155614,0.24624589,0.000393155614,0.0714120882,0.000393155614,2.37382776,0.000393155614,2.34422292,0.000393155614,0.0,0.000393155614,0.18107021
0.000398155614,0.181218594,0.000398155614,0.246372885,0.000398155614,0.182212213,0.000398155614,0.244947881,0.000398155614,0.0720157216,0.000398155614,2.27896981,0.000398155614,2.24954143,0.000398155614,0.0,0.000398155614,0.182403676
0.000403155614,0.182624759,0.000403155614,0.244965012,0.000403155614,0.183577271,0.000403155614,0.243618274,0.000403155614,0.0726337196,0.000403155614,2.18186053,0.000403155614,2.15262673,0.000403155614,0.0,0.000403155614,0.183767807
0.000408155614,0.184062024,0.000408155614,0.243525845,0.000408155614,0.184971495,0.000408155614,0.242258195,0.000408155614,0.0732654403,0.000408155614,2.08259607,0.000408155614,2.05357477,0.000408155614,0.0,0.000408155614,0.185161263
0.000413155614,0.185528884,0.000413155614,0.242056679,0.000413155614,0.186393561,0.000413155614,0.240869049,0.000413155614,0.0739102792,0.000413155614,1.98127409,0.000413155614,1.95248299,0.000413155614,0.0,0.000413155614,0.186582528
0.000418155614,0.187023953,0.000418155614,0.240559076,0.000418155614,0.187841879,0.000418155614,0.239452026,0.000418155614,0.0745675708,0.000418155614,1.87799487,0.000418155614,1.84945144,0.000418155614,0.0,0.000418155614,0.18803021
0.000423155614,0.188545672,0.000423155614,0.239034395,0.000423155614,0.189315078,0.000423155614,0.238008589,0.000423155614,0.0752366842,0.000423155614,1.77286004,0.000423155614,1.74458153,0.000423155614,0.0,0.000423155614,0.189502743
0.000428155614,0.190092601,0.000428155614,0.237484247,0.000428155614,0.19081152,0.000428155614,0.236539988,0.000428155614,0.0759169331,0.000428155614,1.66597362,0.000428155614,1.63797701,0.000428155614,0.0,0.000428155614,0.190998687
0.000433155614,0.191663129,0.000433155614,0.235910047,0.000433155614,0.192329794,0.000433155614,0.235047738,0.000433155614,0.0766076628,0.000433155614,1.55744085,0.000433155614,1.52974283,0.000433155614,0.0,0.000433155614,0.192516435
0.000438155614,0.193255769,0.000438155614,0.234313452,0.000438155614,0.19386822,0.000438155614,0.233533146,0.000438155614,0.0773081684,0.000438155614,1.44736907,0.000438155614,1.41998604,0.000438155614,0.0,0.000438155614,0.194054505
0.000443155614,0.194868868,0.000443155614,0.232695928,0.000443155614,0.195425353,0.000443155614,0.231997775,0.000443155614,0.0780177748,0.000443155614,1.33586667,0.000443155614,1.30881475,0.000443155614,0.0,0.000443155614,0.195611257
0.000448155614,0.196500896,0.000448155614,0.231059171,0.000448155614,0.19699948,0.000448155614,0.230442982,0.000448155614,0.0787357611,0.000448155614,1.22304392,0.000448155614,1.19633886,0.000448155614,0.0,0.000448155614,0.197185176
0.000453155614,0.198150162,0.000453155614,0.229404692,0.000453155614,0.198589126,0.000453155614,0.228870374,0.000453155614,0.0794614342,0.000453155614,1.10901195,0.000453155614,1.0826692,0.000453155614,0.0,0.000453155614,0.198774591
0.000458155614,0.199815104,0.000458155614,0.22773422,0.000458155614,0.200192555,0.000458155614,0.227281354,0.000458155614,0.0801940603,0.000458155614,0.993883491,0.000458155614,0.967918113,0.000458155614,0.0,0.000458155614,0.200377963
0.000463155614,0.201493996,0.000463155614,0.226049303,0.000463155614,0.201808272,0.000463155614,0.225677566,0.000463155614,0.0809329313,0.000463155614,0.877771993,0.000463155614,0.852198695,0.000463155614,0.0,0.000463155614,0.201993601
0.000468155614,0.203185249,0.000468155614,0.224351698,0.000468155614,0.203434519,0.000468155614,0.224060454,0.000468155614,0.0816773032,0.000468155614,0.760792197,0.000468155614,0.735625296,0.000468155614,0.0,0.000468155614,0.203619945
0.000473155614,0.204887115,0.000473155614,0.222642984,0.000473155614,0.205069788,0.000473155614,0.222431693,0.000473155614,0.0824264556,0.000473155614,0.643059419,0.000473155614,0.618312835,0.000473155614,0.0,0.000473155614,0.20525529
0.000478155614,0.206597982,0.000478155614,0.220924937,0.000478155614,0.20671231,0.000478155614,0.220792764,0.000478155614,0.0831796372,0.000478155614,0.524689972,0.000478155614,0.50037721,0.000478155614,0.0,0.000478155614,0.206898066
0.000483155614,0.208316083,0.000483155614,0.219199163,0.000483155614,0.208360571,0.000483155614,0.219145368,0.000483155614,0.0839361186,0.000483155614,0.405800572,0.000483155614,0.38193471,0.000483155614,0.0,0.000483155614,0.208546557
0.000488155614,0.210039793,0.000488155614,0.217467451,0.000488155614,0.210012794,0.000488155614,0.217491014,0.000488155614,0.0846951437,0.000488155614,0.28650865,0.000488155614,0.263102326,0.000488155614,0.0,0.000488155614,0.210199191
