col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
0.00300330062,0.0145604892,0.00300330062,-0.0145556846,0.00300330062,0.0390296301,0.00300330062,0.0145582451,0.00300330062,0.0591939945
0.00300830062,0.0145667226,0.00300830062,-0.0145501347,0.00300830062,0.0406480329,0.00300830062,0.0145597109,0.00300830062,0.179022777
0.00301330062,0.0145729437,0.00301330062,-0.0145445904,0.00301330062,0.0422263712,0.00301330062,0.0145611721,0.00301330062,0.298658444
0.00301830062,0.0145791461,0.00301830062,-0.0145390572,0.00301830062,0.0437636164,0.00301830062,0.0145626271,0.00301830062,0.417982891
0.00302330062,0.014585324,0.00302330062,-0.0145335407,0.00302330062,0.0452571255,0.00302330062,0.0145640747,0.00302330062,0.536878406
0.00302830062,0.0145914711,0.00302830062,-0.0145280463,0.00302830062,0.0467063438,0.00302830062,0.0145655134,0.00302830062,0.655227617
0.00303330062,0.0145975816,0.00303330062,-0.0145225795,0.00303330062,0.0481089658,0.00303330062,0.0145669419,0.00303330062,0.772913774
0.00303830062,0.0146036494,0.00303830062,-0.0145171457,0.00303830062,0.0494644242,0.00303830062,0.0145683587,0.00303830062,0.8898207
0.00304330062,0.0146096686,0.00304330062,-0.0145117505,0.00304330062,0.050770638,0.00304330062,0.0145697627,0.00304330062,1.00583307
0.00304830062,0.0146156333,0.00304830062,-0.014506399,0.00304830062,0.0520270159,0.00304830062,0.0145711524,0.00304830062,1.12083635
0.00305330062,0.0146215378,0.00305330062,-0.0145010968,0.00305330062,0.0532316911,0.00305330062,0.0145725265,0.00305330062,1.23471711
0.00305830062,0.0146273761,0.00305830062,-0.0144958491,0.00305830062,0.0543840614,0.00305830062,0.0145738838,0.00305830062,1.34736292
0.00306330062,0.0146331429,0.00306330062,-0.0144906611,0.00306330062,0.0554824685,0.00306330062,0.0145752231,0.00306330062,1.45866265
0.00306830062,0.0146388322,0.00306830062,-0.0144855382,0.00306830062,0.0565263143,0.00306830062,0.0145765429,0.00306830062,1.56850644
0.00307330062,0.0146444388,0.00307330062,-0.0144804854,0.00307330062,0.0575141432,0.00307330062,0.0145778423,0.00307330062,1.67678592
0.00307830062,0.014649957,0.00307830062,-0.0144755078,0.00307830062,0.0584453755,0.00307830062,0.0145791199,0.00307830062,1.78339422
0.00308330062,0.0146553817,0.00308330062,-0.0144706104,0.00308330062,0.0593187516,0.00308330062,0.0145803747,0.00308330062,1.88822616
0.00308830062,0.0146607074,0.00308830062,-0.0144657981,0.00308830062,0.0601337248,0.00308830062,0.0145816053,0.00308830062,1.99117825
0.00309330062,0.0146659292,0.00309330062,-0.0144610759,0.00309330062,0.0608892247,0.00309330062,0.0145828109,0.00309330062,2.09214894
0.00309830062,0.0146710418,0.00309830062,-0.0144564484,0.00309830062,0.0615847504,0.00309830062,0.0145839902,0.00309830062,2.19103856
0.00310330062,0.0146760406,0.00310330062,-0.0144519203,0.00310330062,0.0622194148,0.00310330062,0.0145851423,0.00310330062,2.28774955
0.00310830062,0.0146809203,0.00310830062,-0.0144474963,0.00310830062,0.0627927743,0.00310830062,0.014586266,0.00310830062,2.38218644
0.00311330062,0.0146856767,0.00311330062,-0.0144431807,0.00311330062,0.063304119,0.00311330062,0.0145873605,0.00311330062,2.47425608
0.00311830062,0.0146903048,0.00311830062,-0.0144389779,0.00311830062,0.0637530733,0.00311830062,0.0145884246,0.00311830062,2.56386757
0.00312330062,0.0146948006,0.00312330062,-0.0144348923,0.00312330062,0.0641390988,0.00312330062,0.0145894575,0.00312330062,2.65093252
0.00312830062,0.0146991593,0.00312830062,-0.0144309279,0.00312830062,0.0644618973,0.00312830062,0.0145904583,0.00312830062,2.73536499
0.00313330062,0.0147033771,0.00313330062,-0.0144270888,0.00313330062,0.0647210964,0.00313330062,0.0145914261,0.00313330062,2.81708167
0.00313830062,0.0147074495,0.00313830062,-0.0144233788,0.00313830062,0.0649164832,0.00313830062,0.01459236,0.00313830062,2.89600191
0.00314330062,0.0147113732,0.00314330062,-0.0144198017,0.00314330062,0.0650478463,0.00314330062,0.0145932593,0.00314330062,2.97204786
0.00314830062,0.0147151438,0.00314830062,-0.0144163612,0.00314830062,0.065115065,0.00314830062,0.0145941231,0.00314830062,3.04514443
0.00315330062,0.0147187583,0.00315330062,-0.0144130607,0.00315330062,0.0651180843,0.00315330062,0.0145949507,0.00315330062,3.11521953
0.00315830062,0.0147222126,0.00315830062,-0.0144099036,0.00315830062,0.0650568807,0.00315830062,0.0145957414,0.00315830062,3.18220398
0.00316330062,0.014725504,0.00316330062,-0.0144068931,0.00316330062,0.0649315513,0.00316330062,0.0145964945,0.00316330062,3.2460317
0.00316830062,0.0147286288,0.00316830062,-0.0144040322,0.00316830062,0.0647421745,0.00316830062,0.0145972093,0.00316830062,3.30663968
0.00317330062,0.0147315845,0.00317330062,-0.014401324,0.00317330062,0.0644889948,0.00317330062,0.0145978853,0.00317330062,3.36396813
0.00317830062,0.0147343678,0.00317830062,-0.0143987711,0.00317830062,0.0641721958,0.00317830062,0.0145985218,0.00317830062,3.41796046
0.00318330062,0.0147369765,0.00318330062,-0.0143963761,0.00318330062,0.0637921652,0.00318330062,0.0145991183,0.00318330062,3.46856341
0.00318830062,0.0147394077,0.00318830062,-0.0143941414,0.00318830062,0.063349194,0.00318830062,0.0145996742,0.00318830062,3.51572702
0.00319330062,0.0147416594,0.00319330062,-0.0143920694,0.00319330062,0.0628438091,0.00319330062,0.0146001892,0.00319330062,3.55940476
0.00319830062,0.0147437291,0.00319830062,-0.0143901621,0.00319830062,0.06227641,0.00319830062,0.0146006627,0.00319830062,3.59955351
0.00320330062,0.0147456152,0.00320330062,-0.0143884216,0.00320330062,0.0616476587,0.00320330062,0.0146010944,0.00320330062,3.63613368
0.00320830062,0.0147473155,0.00320830062,-0.0143868494,0.00320830062,0.0609580637,0.00320830062,0.0146014838,0.00320830062,3.66910913
0.00321330062,0.0147488287,0.00321330062,-0.0143854473,0.00321330062,0.0602084176,0.00321330062,0.0146018306,0.00321330062,3.69844735
0.00321830062,0.0147501531,0.00321830062,-0.0143842166,0.00321830062,0.0593993376,0.00321830062,0.0146021345,0.00321830062,3.72411936
0.00322330062,0.0147512876,0.00322330062,-0.0143831587,0.00322330062,0.0585317425,0.00322330062,0.0146023953,0.00322330062,3.74609985
0.00322830062,0.0147522309,0.00322830062,-0.0143822745,0.00322830062,0.0576063571,0.00322830062,0.0146026127,0.00322830062,3.7643671
0.00323330062,0.0147529824,0.00323330062,-0.0143815651,0.00323330062,0.0566242221,0.00323330062,0.0146027865,0.00323330062,3.77890311
0.00323830062,0.0147535411,0.00323830062,-0.014381031,0.00323830062,0.0555861677,0.00323830062,0.0146029166,0.00323830062,3.78969349
0.00324330062,0.0147539066,0.00324330062,-0.0143806728,0.00324330062,0.0544933517,0.00324330062,0.0146030028,0.00324330062,3.79672763
0.00324830062,0.0147540783,0.00324830062,-0.0143804909,0.00324830062,0.0533467076,0.00324830062,0.014603045,0.00324830062,3.79999855
0.00325330062,0.0147540564,0.00325330062,-0.0143804855,0.00325330062,0.0521475054,0.00325330062,0.0146030432,0.00325330062,3.79950304
0.00325830062,0.0147538405,0.00325830062,-0.0143806564,0.00325830062,0.0508967787,0.00325830062,0.0146029974,0.00325830062,3.79524157
0.00326330062,0.0147534312,0.00326330062,-0.0143810037,0.00326330062,0.0495959047,0.00326330062,0.0146029076,0.00326330062,3.78721837
0.00326830062,0.0147528285,0.00326830062,-0.0143815268,0.00326830062,0.0482460138,0.00326830062,0.0146027738,0.00326830062,3.77544131
0.00327330062,0.0147520332,0.00327330062,-0.0143822252,0.00327330062,0.0468485854,0.00327330062,0.0146025962,0.00327330062,3.75992205
0.00327830062,0.0147510459,0.00327830062,-0.0143830982,0.00327830062,0.0454048443,0.00327830062,0.0146023748,0.00327830062,3.74067586
0.00328330062,0.0147498677,0.00328330062,-0.014384145,0.00328330062,0.0439163727,0.00328330062,0.0146021099,0.00328330062,3.71772176
0.00328830062,0.0147484994,0.00328830062,-0.0143853642,0.00328830062,0.0423845072,0.00328830062,0.0146018016,0.00328830062,3.69108237
0.00329330062,0.0147469426,0.00329330062,-0.0143867549,0.00329330062,0.0408110175,0.00329330062,0.0146014502,0.00329330062,3.660784
0.00329830062,0.0147451985,0.00329830062,-0.0143883154,0.00329830062,0.0391977277,0.00329830062,0.014601056,0.00329830062,3.62685652
0.00330330062,0.014743269,0.00330330062,-0.0143900443,0.00330330062,0.0375483761,0.00330330062,0.0146006192,0.00330330062,3.58933343
0.00330830062,0.0147411558,0.00330830062,-0.0143919396,0.00330830062,0.0358732489,0.00330830062,0.0146001403,0.00330830062,3.54825172
0.00331330062,0.0147388609,0.00331330062,-0.0143939996,0.00331330062,0.0342089777,0.00331330062,0.0145996196,0.00331330062,3.50365197
0.00331830062,0.0147363864,0.00331830062,-0.0143962219,0.00331830062,0.0326406043,0.00331830062,0.0145990576,0.00331830062,3.45557814
0.00332330062,0.0147337349,0.00332330062,-0.0143986045,0.00332330062,0.0312357432,0.00332330062,0.0145984547,0.00332330062,3.4040777
0.00332830062,0.0147309086,0.00332830062,-0.0144011447,0.00332830062,0.0299877694,0.00332830062,0.0145978115,0.00332830062,3.34920145
0.00333330062,0.0147279105,0.00333330062,-0.0144038402,0.00333330062,0.0288411181,0.00333330062,0.0145971284,0.00333330062,3.29100356
