col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
0.00300310253,0.0145602421,0.00300310253,-0.0145559045,0.00300310253,0.0214292448,0.00300310253,0.014558187,0.00300310253,0.05444437
0.00300810253,0.0145664758,0.00300810253,-0.0145503545,0.00300810253,0.0220079005,0.00300810253,0.0145596529,0.00300810253,0.174278374
0.00301310253,0.0145726976,0.00301310253,-0.0145448098,0.00301310253,0.0225818335,0.00301310253,0.0145611143,0.00301310253,0.293923936
0.00301810253,0.0145789008,0.00301810253,-0.0145392762,0.00301810253,0.023150672,0.00301810253,0.0145625696,0.00301810253,0.413262958
0.00302310253,0.0145850798,0.00302310253,-0.0145337589,0.00302310253,0.0237140812,0.00302310253,0.0145640175,0.00302310253,0.532177698
0.00302810253,0.0145912282,0.00302810253,-0.0145282635,0.00302810253,0.0242717687,0.00302810253,0.0145654566,0.00302810253,0.650550781
0.00303310253,0.0145973403,0.00303310253,-0.0145227955,0.00303310253,0.0248234924,0.00303310253,0.0145668855,0.00303310253,0.768265418
0.00303810253,0.0146034098,0.00303810253,-0.0145173603,0.00303810253,0.0253690692,0.00303810253,0.0145683028,0.00303810253,0.885205419
0.00304310253,0.0146094312,0.00304310253,-0.0145119634,0.00304310253,0.0259083864,0.00304310253,0.0145697073,0.00304310253,1.00125541
0.00304810253,0.0146153981,0.00304810253,-0.0145066101,0.00304810253,0.0264414157,0.00304810253,0.0145710976,0.00304810253,1.11630084
0.00305310253,0.0146213051,0.00305310253,-0.0145013058,0.00305310253,0.0269682305,0.00305310253,0.0145724724,0.00305310253,1.23022821
0.00305810253,0.0146271461,0.00305810253,-0.0144960559,0.00305810253,0.0274890275,0.00305810253,0.0145738304,0.00305810253,1.34292507
0.00306310253,0.0146329159,0.00306310253,-0.0144908655,0.00306310253,0.0280041529,0.00306310253,0.0145751704,0.00306310253,1.45428022
0.00306810253,0.0146386083,0.00306810253,-0.0144857399,0.00306810253,0.0285141329,0.00306810253,0.014576491,0.00306810253,1.56418377
0.00307310253,0.0146442184,0.00307310253,-0.0144806841,0.00307310253,0.0290197076,0.00307310253,0.0145777912,0.00307310253,1.67252727
0.00307810253,0.0146497401,0.00307810253,-0.0144757035,0.00307810253,0.0295218617,0.00307810253,0.0145790697,0.00307810253,1.77920379
0.00308310253,0.0146551687,0.00308310253,-0.0144708028,0.00308310253,0.0300218396,0.00308310253,0.0145803254,0.00308310253,1.88410808
0.00308810253,0.0146604983,0.00308810253,-0.0144659871,0.00308810253,0.0305211162,0.00308810253,0.0145815571,0.00308810253,1.98713659
0.00309310253,0.0146657244,0.00309310253,-0.0144612612,0.00309310253,0.0310212729,0.00309310253,0.0145827636,0.00309310253,2.08818769
0.00309810253,0.0146708414,0.00309810253,-0.0144566299,0.00309810253,0.031523703,0.00309810253,0.014583944,0.00309810253,2.18716162
0.00310310253,0.0146758448,0.00310310253,-0.0144520977,0.00310310253,0.03202908,0.00310310253,0.0145850972,0.00310310253,2.28396075
0.00310810253,0.0146807293,0.00310810253,-0.0144476695,0.00310810253,0.032536636,0.00310810253,0.014586222,0.00310810253,2.37848953
0.00311310253,0.0146854907,0.00311310253,-0.0144433495,0.00311310253,0.0330435475,0.00311310253,0.0145873177,0.00311310253,2.47065469
0.00311810253,0.014690124,0.00311810253,-0.0144391423,0.00311810253,0.0335449213,0.00311810253,0.014588383,0.00311810253,2.56036527
0.00312310253,0.0146946251,0.00312310253,-0.0144350519,0.00312310253,0.0340346022,0.00312310253,0.0145894172,0.00312310253,2.64753276
0.00312810253,0.0146989892,0.00312810253,-0.0144310826,0.00312810253,0.0345063843,0.00312810253,0.0145904193,0.00312810253,2.73207112
0.00313310253,0.0147032127,0.00313310253,-0.0144272384,0.00313310253,0.0349549418,0.00313310253,0.0145913884,0.00313310253,2.81389695
0.00313810253,0.014707291,0.00313810253,-0.0144235233,0.00313810253,0.0353761846,0.00313810253,0.0145923237,0.00313810253,2.89292948
