col0,col1
20.0,72.9166236
22.4403691,72.7796148
25.1785082,72.6128811
28.2507509,72.4115524
31.6978638,72.1705827
35.5655882,71.8850003
39.9052463,71.5502204
44.7744228,71.1623918
50.2377286,70.7187311
56.3676586,70.2177885
63.2455532,69.6595947
70.9626778,69.0456582
79.6214341,68.3788142
89.3367184,67.6629558
100.237447,66.9026989
112.468265,66.1030366
126.191469,65.2690289
141.589157,64.4055565
158.865647,63.517148
178.250188,62.6078779
200.0,61.6813229
224.403691,60.740561
251.785082,59.7881985
282.507509,58.826415
316.978638,57.8570137
355.655882,56.8814748
399.052463,55.901005
447.744228,54.916583
502.377286,53.9289992
563.676586,52.9388899
632.455532,51.946766
709.626778,50.9530369
796.214341,49.9580302
893.367184,48.9620078
1002.37447,47.9651788
1124.68265,46.9677107
1261.91469,45.9697371
1415.89157,44.9713654
1588.65647,43.9726818
1782.50188,42.9737563
2000.0,41.9746458
2244.03691,40.9753977
2517.85082,39.9760519
2825.07509,38.9766431
3169.78638,37.9772029
3556.55882,36.9777611
3990.52463,35.9783473
4477.44228,34.9789927
5023.77286,33.9797316
5636.76586,32.9806034
6324.55532,31.9816543
7096.26778,30.9829402
7962.14341,29.9845293
8933.67184,28.9865058
10023.7447,27.9889744
11246.8265,26.9920654
12619.1469,25.995942
14158.9157,25.0008081
15886.5647,24.0069189
17825.0188,23.0145935
20000.0,22.0242309
22440.3691,21.0363288
25178.5082,20.051507
28250.7509,19.0705357
31697.8638,18.0943681
35565.5882,17.1241795
39905.2463,16.1614114
44774.4228,15.2078196
50237.7286,14.2655255
56367.6586,13.3370655
63245.5532,12.4254328
70962.6778,11.5341031
79621.4341,10.6670313
89336.7184,9.8286053
100237.447,9.02354034
112468.265,8.25670298
126191.469,7.53285839
141589.157,6.85635083
158865.647,6.23074444
178250.188,5.65846874
200000.0,5.14052414
