col0,col1
20.0,81.3710459
22.4403691,81.2341838
25.1785082,81.0676223
28.2507509,80.8664928
31.6978638,80.6257497
35.5655882,80.3404199
39.9052463,80.0059157
44.7744228,79.6183809
50.2377286,79.1750256
56.3676586,78.6743924
63.2455532,78.1165037
70.9626778,77.5028604
79.6214341,76.8362913
89.3367184,76.1206846
100.237447,75.3606531
112.468265,74.5611888
126.191469,73.7273522
141.589157,72.8640253
158.865647,71.975739
178.250188,71.0665704
200.0,70.1400988
224.403691,69.1994047
251.785082,68.247097
282.507509,67.2853571
316.978638,66.3159903
355.655882,65.340478
399.052463,64.3600282
447.744228,63.3756206
502.377286,62.3880461
563.676586,61.3979416
632.455532,60.4058181
709.626778,59.412085
796.214341,58.4170697
893.367184,57.4210336
1002.37447,56.4241853
1124.68265,55.4266908
1261.91469,54.4286827
1415.89157,53.4302664
1588.65647,52.4315259
1782.50188,51.4325278
2000.0,50.4333255
2244.03691,49.4339612
2517.85082,48.4344689
2825.07509,47.4348754
3169.78638,46.4352024
3556.55882,45.4354673
3990.52463,44.4356842
4477.44228,43.4358647
5023.77286,42.4360183
5636.76586,41.4361532
6324.55532,40.4362766
7096.26778,39.4363951
7962.14341,38.436515
8933.67184,37.4366427
10023.7447,36.4367849
11246.8265,35.4369493
12619.1469,34.4371445
14158.9157,33.437381
15886.5647,32.4376714
17825.0188,31.438031
20000.0,30.438479
22440.3691,29.4390392
25178.5082,28.4397413
28250.7509,27.4406225
31697.8638,26.4417295
35565.5882,25.4431208
39905.2463,24.4448698
44774.4228,23.4470686
50237.7286,22.4498326
56367.6586,21.4533063
63245.5532,20.4576706
70962.6778,19.4631513
79621.4341,18.4700299
89336.7184,17.4786567
100237.447,16.4894661
112468.265,15.5029949
126191.469,14.5199037
141589.157,13.5410014
158865.647,12.567272
178250.188,11.5999045
200000.0,10.6403231
