col0,col1
20.0,79.8307968
22.4403691,79.6939188
25.1785082,79.5273387
28.2507509,79.3261877
31.6978638,79.0854201
35.5655882,78.800063
39.9052463,78.465529
44.7744228,78.0779625
50.2377286,77.6345742
56.3676586,77.1339075
63.2455532,76.5759858
70.9626778,75.9623109
79.6214341,75.2957121
89.3367184,74.5800782
100.237447,73.8200223
112.468265,73.0205367
126.191469,72.1866817
141.589157,71.3233391
158.865647,70.4350395
178.250188,69.52586
200.0,68.5993794
224.403691,67.6586781
251.785082,66.7063645
282.507509,65.74462
316.978638,64.7752495
355.655882,63.7997345
399.052463,62.8192827
447.744228,61.8348737
502.377286,60.8472984
563.676586,59.8571937
632.455532,58.8650706
709.626778,57.8713384
796.214341,56.8763247
893.367184,55.8802908
1002.37447,54.8834456
1124.68265,53.8859552
1261.91469,52.8879524
1415.89157,51.8895429
1588.65647,50.8908109
1782.50188,49.8918238
2000.0,48.8926353
2244.03691,47.8932886
2517.85082,46.8938183
2825.07509,45.8942525
3169.78638,44.8946146
3556.55882,43.8949236
3990.52463,42.895196
4477.44228,41.8954463
5023.77286,40.8956879
5636.76586,39.8959336
6324.55532,38.8961965
7096.26778,37.8964905
7962.14341,36.8968314
8933.67184,35.8972371
10023.7447,34.8977294
11246.8265,33.8983344
12619.1469,32.8990842
14158.9157,31.9000185
15886.5647,30.9011868
17825.0188,29.9026511
20000.0,28.9044887
22440.3691,27.9067963
25178.5082,26.9096955
28250.7509,25.9133381
31697.8638,24.9179143
35565.5882,23.9236618
39905.2463,22.930877
44774.4228,21.9399291
50237.7286,20.9512765
56367.6586,19.9654863
63245.5532,18.983257
70962.6778,18.0054442
79621.4341,17.0330883
89336.7184,16.0674432
100237.447,15.1100029
112468.265,14.1625217
126191.469,13.2270219
141589.157,12.3057804
158865.647,11.401282
178250.188,10.5161312
200000.0,9.65290884
