col0,col1
20.0,70.676222
22.4403691,71.0460401
25.1785082,71.4705645
28.2507509,71.9514907
31.6978638,72.489029
35.5655882,73.0818537
39.9052463,73.727202
44.7744228,74.4210997
50.2377286,75.1586657
56.3676586,75.9344391
63.2455532,76.742678
70.9626778,77.5775958
79.6214341,78.4335191
89.3367184,79.3049676
100.237447,80.186666
112.468265,81.0735039
126.191469,81.9604617
141.589157,82.8425176
158.865647,83.714555
178.250188,84.5712841
200.0,85.4071964
224.403691,86.2165682
251.785082,86.9935301
282.507509,87.7322128
316.978638,88.42697
355.655882,89.0726653
399.052463,89.664989
447.744228,90.2007554
502.377286,90.678124
563.676586,91.0966937
632.455532,91.4574444
709.626778,91.7625301
796.214341,92.0149563
893.367184,92.2181971
1002.37447,92.3758032
1124.68265,92.4910474
1261.91469,92.5666325
1415.89157,92.6044738
1588.65647,92.6055552
1782.50188,92.5698534
2000.0,92.4963264
2244.03691,92.3829656
2517.85082,92.2269144
2825.07509,92.0246586
3169.78638,91.7722884
3556.55882,91.465825
3990.52463,91.1015849
4477.44228,90.6765418
5023.77286,90.1886302
5636.76586,89.6369373
6324.55532,89.0217428
7096.26778,88.3443965
7962.14341,87.6070552
8933.67184,86.8123268
10023.7447,85.9628811
11246.8265,85.0610826
12619.1469,84.1086903
14158.9157,83.1066505
15886.5647,82.0549983
17825.0188,80.952873
20000.0,79.7986482
22440.3691,78.5901683
25178.5082,77.3250776
28250.7509,76.0012114
31697.8638,74.6170038
35565.5882,73.1718556
39905.2463,71.6664051
44774.4228,70.1026582
50237.7286,68.4839623
56367.6586,66.814841
63245.5532,65.1007335
70962.6778,63.3476944
79621.4341,61.5621062
89336.7184,59.7504406
100237.447,57.9190872
112468.265,56.0742458
126191.469,54.2218703
141589.157,52.3676395
158865.647,50.5169303
178250.188,48.6747687
200000.0,46.8457377
