col0,col1
20.0,82.3162372
22.4403691,81.9453375
25.1785082,81.5192306
28.2507509,81.0360574
31.6978638,80.4954061
35.5655882,79.8983571
39.9052463,79.2473755
44.7744228,78.5460736
50.2377286,77.7988906
56.3676586,77.0107449
63.2455532,76.1867093
70.9626778,75.3317437
79.6214341,74.4505
89.3367184,73.5471998
100.237447,72.6255745
112.468265,71.6888528
126.191469,70.7397815
141.589157,69.7806652
158.865647,68.8134166
178.250188,67.839609
200.0,66.8605275
224.403691,65.8772156
251.785082,64.8905172
282.507509,63.9011121
316.978638,62.9095464
355.655882,61.9162575
399.052463,60.9215957
447.744228,59.9258406
502.377286,58.9292152
563.676586,57.9318975
632.455532,56.9340291
709.626778,55.9357228
796.214341,54.9370683
893.367184,53.938137
1002.37447,52.9389856
1124.68265,51.9396591
1261.91469,50.9401934
1415.89157,49.9406169
1588.65647,48.9409521
1782.50188,47.9412168
2000.0,46.9414251
2244.03691,45.9415881
2517.85082,44.9417145
2825.07509,43.9418109
3169.78638,42.9418827
3556.55882,41.9419334
3990.52463,40.941966
4477.44228,39.941982
5023.77286,38.9419823
5636.76586,37.9419671
6324.55532,36.9419354
7096.26778,35.9418856
7962.14341,34.9418152
8933.67184,33.9417203
10023.7447,32.941596
11246.8265,31.9414357
12619.1469,30.9412313
14158.9157,29.9409719
15886.5647,28.9406443
17825.0188,27.9402318
20000.0,26.9397135
22440.3691,25.9390635
25178.5082,24.9382501
28250.7509,23.9372344
31697.8638,22.9359693
35565.5882,21.9343984
39905.2463,20.9324553
44774.4228,19.9300634
50237.7286,18.9271375
56367.6586,17.923587
63245.5532,16.9193239
70962.6778,15.9142763
79621.4341,14.9084121
89336.7184,13.9017757
100237.447,12.894546
112468.265,11.8871197
126191.469,10.8802283
141589.157,9.87509248
158865.647,8.87361353
178250.188,7.87858896
200000.0,6.8939258
