col0,col1
20.0,73.9098612
22.4403691,74.2806955
25.1785082,74.7064993
28.2507509,75.1890355
31.6978638,75.7285994
35.5655882,76.3239713
39.9052463,76.9725211
44.7744228,77.6704402
50.2377286,78.4130535
56.3676586,79.1951559
63.2455532,80.0113222
70.9626778,80.8561557
79.6214341,81.7244603
89.3367184,82.6113363
100.237447,83.5122073
112.468265,84.4227947
126.191469,85.3390533
141.589157,86.25708
158.865647,87.1730083
178.250188,88.0828949
200.0,88.9826084
224.403691,89.8677272
251.785082,90.733457
282.507509,91.5745793
316.978638,92.3854453
355.655882,93.1600289
399.052463,93.8920492
447.744228,94.575166
502.377286,95.2032347
563.676586,95.7705936
632.455532,96.2723363
709.626778,96.7045168
796.214341,97.0642399
893.367184,97.3496145
1002.37447,97.5595791
1124.68265,97.6936443
1261.91469,97.7516184
1415.89157,97.7333853
1588.65647,97.6387904
1782.50188,97.467661
2000.0,97.219954
2244.03691,96.8959903
2517.85082,96.4967123
2825.07509,96.0238933
3169.78638,95.4802382
3556.55882,94.8693436
3990.52463,94.1955211
4477.44228,93.4635161
5023.77286,92.6781736
5636.76586,91.8441027
6324.55532,90.9653776
7096.26778,90.0453011
7962.14341,89.0862351
8933.67184,88.0895004
10023.7447,87.0553371
11246.8265,85.9829262
12619.1469,84.8704703
14158.9157,83.7153397
15886.5647,82.5142897
17825.0188,81.2637494
20000.0,79.960173
22440.3691,78.6004286
25178.5082,77.1821795
28250.7509,75.7042064
31697.8638,74.1666148
35565.5882,72.5708943
39905.2463,70.9198207
44774.4228,69.2172288
50237.7286,67.4677022
56367.6586,65.6762394
63245.5532,63.8479474
70962.6778,61.9877974
79621.4341,60.1004629
89336.7184,58.1902419
100237.447,56.2610606
112468.265,54.316549
126191.469,52.3601819
141589.157,50.3954751
158865.647,48.4262279
178250.188,46.4567925
200000.0,44.4923373
