col0,col1
20.0,79.2704213
22.4403691,78.899476
25.1785082,78.4733212
28.2507509,77.9900991
31.6978638,77.4493993
35.5655882,76.8523033
39.9052463,76.2012773
44.7744228,75.4999345
50.2377286,74.7527146
56.3676586,73.9645363
63.2455532,73.1404724
70.9626778,72.2854827
79.6214341,71.4042186
89.3367184,70.5009014
100.237447,69.5792621
112.468265,68.6425291
126.191469,67.6934485
141.589157,66.7343249
158.865647,65.7670705
178.250188,64.7932584
200.0,63.8141734
224.403691,62.830859
251.785082,61.844159
282.507509,60.8547531
316.978638,59.8631872
355.655882,58.8698989
399.052463,57.8752385
447.744228,56.8794855
502.377286,55.8828632
563.676586,54.8855497
632.455532,53.8876869
709.626778,52.8893878
796.214341,51.8907424
893.367184,50.8918228
1002.37447,49.8926862
1124.68265,48.8933785
1261.91469,47.8939364
1415.89157,46.8943897
1588.65647,45.8947624
1782.50188,44.8950744
2000.0,43.8953423
2244.03691,42.8955804
2517.85082,41.8958012
2825.07509,40.8960166
3169.78638,39.896238
3556.55882,38.8964773
3990.52463,37.8967471
4477.44228,36.8970618
5023.77286,35.8974382
5636.76586,34.8978962
6324.55532,33.8984603
7096.26778,32.8991603
7962.14341,31.9000334
8933.67184,30.901126
10023.7447,29.902496
11246.8265,28.9042158
12619.1469,27.9063763
14158.9157,26.9090915
15886.5647,25.9125041
17825.0188,24.9167929
20000.0,23.9221819
22440.3691,22.928951
25178.5082,21.9374494
28250.7509,20.9481119
31697.8638,19.9614786
35565.5882,18.9782178
39905.2463,17.9991526
44774.4228,17.0252914
50237.7286,16.057861
56367.6586,15.0983402
63245.5532,14.1484923
70962.6778,13.2103894
79621.4341,12.2864238
89336.7184,11.3792942
100237.447,10.4919566
112468.265,9.62752587
126191.469,8.78911855
141589.157,7.97963315
158865.647,7.20147851
178250.188,6.45627943
200000.0,5.74460995
