col0,col1
20.0,63.9396355
22.4403691,64.3104623
25.1785082,64.7362565
28.2507509,65.2187805
31.6978638,65.7583286
35.5655882,66.3536806
39.9052463,67.002205
44.7744228,67.7000919
50.2377286,68.4426645
56.3676586,69.2247157
63.2455532,70.0408174
70.9626778,70.8855696
79.6214341,71.7537724
89.3367184,72.6405208
100.237447,73.5412325
112.468265,74.4516214
126.191469,75.3676333
141.589157,76.2853545
158.865647,77.200906
178.250188,78.1103304
200.0,79.0094806
224.403691,79.893918
251.785082,80.7588314
282.507509,81.5989864
316.978638,82.4087218
355.655882,83.1820049
399.052463,83.9125571
447.744228,84.5940519
502.377286,85.2203722
563.676586,85.7858981
632.455532,86.2857776
709.626778,86.7161287
796.214341,87.0741243
893.367184,87.3579391
1002.37447,87.56657
1124.68265,87.6995747
1261.91469,87.7567942
1415.89157,87.7381306
1588.65647,87.6434337
1782.50188,87.4725234
2000.0,87.2253392
2244.03691,86.9021784
2517.85082,86.5039577
2825.07509,86.0324265
3169.78638,85.4902734
3556.55882,84.8810916
3990.52463,84.2092062
4477.44228,83.479398
5023.77286,82.6965721
5636.76586,81.8654256
6324.55532,80.9901527
7096.26778,80.0742119
7962.14341,79.1201635
8933.67184,78.1295768
10023.7447,77.1030019
11246.8265,76.0400047
12619.1469,74.9392652
14158.9157,73.7987449
15886.5647,72.6159303
17825.0188,71.3881528
20000.0,70.112978
22440.3691,68.7886362
25178.5082,67.4144537
28250.7509,65.9912264
31697.8638,64.5214815
35565.5882,63.0095849
39905.2463,61.4616797
44774.4228,59.8854705
50237.7286,58.289886
56367.6586,56.6846632
63245.5532,55.0798873
70962.6778,53.4855135
79621.4341,51.9108886
89336.7184,50.3642917
100237.447,48.8525223
112468.265,47.3805738
126191.469,45.9514316
141589.157,44.5660254
158865.647,43.2233397
178250.188,41.9206585
200000.0,40.653897
