var,rsrc,pos,cprobe,fcross_hz,pm_deg,tdb_10hz,rload
xa,1m,1,2.7n,890672,55.2784,81.7745,100k
xa,1m,1,3.3n,868403,55.0938,81.7745,100k
xa,1m,1,4.7n,827808,55.522,81.7745,100k
xa,1k,1,1f,929773,65.0694,81.7745,100k
xa,1k,1,47p,931880,64.7929,81.7745,100k
xa,1k,1,100p,934167,64.4768,81.7745,100k
xa,1k,1,220p,938926,63.7483,81.7745,100k
xa,1k,1,470p,946268,62.2161,81.7745,100k
xa,1k,1,1n,948873,59.235,81.7745,100k
xa,1k,1,1.5n,937433,57.1617,81.7745,100k
xa,1k,1,2.2n,910821,55.5377,81.7745,100k
xa,1k,1,2.7n,890642,55.0315,81.7745,100k
xa,1k,1,3.3n,868376,54.8529,81.7745,100k
xa,1k,1,4.7n,827785,55.2923,81.7745,100k
xa,2.5k,1,1f,929651,64.6852,81.7745,100k
xa,2.5k,1,47p,931758,64.4078,81.7745,100k
xa,2.5k,1,100p,934039,64.0909,81.7745,100k
xa,2.5k,1,220p,938797,63.3606,81.7745,100k
xa,2.5k,1,470p,946134,61.8258,81.7745,100k
xa,2.5k,1,1n,948739,58.8441,81.7745,100k
xa,2.5k,1,1.5n,937308,56.7756,81.7745,100k
xa,2.5k,1,2.2n,910714,55.1622,81.7745,100k
xa,2.5k,1,2.7n,890545,54.6641,81.7745,100k
xa,2.5k,1,3.3n,868289,54.4944,81.7745,100k
xa,2.5k,1,4.7n,827711,54.95,81.7745,100k
xa,2.571k,1,1f,929641,64.6671,81.7745,100k
xa,2.571k,1,47p,931748,64.3897,81.7745,100k
xa,2.571k,1,100p,934029,64.0728,81.7745,100k
xa,2.571k,1,220p,938786,63.3424,81.7745,100k
xa,2.571k,1,470p,946123,61.8075,81.7745,100k
xa,2.571k,1,1n,948729,58.8258,81.7745,100k
xa,2.571k,1,1.5n,937298,56.7575,81.7745,100k
xa,2.571k,1,2.2n,910706,55.1446,81.7745,100k
xa,2.571k,1,2.7n,890537,54.6469,81.7745,100k
xa,2.571k,1,3.3n,868281,54.4776,81.7745,100k
xa,2.571k,1,4.7n,827705,54.9339,81.7745,100k
xa,2.611k,1,1f,929637,64.6569,81.7745,100k
xa,2.611k,1,47p,931743,64.3795,81.7745,100k
xa,2.611k,1,100p,934024,64.0625,81.7745,100k
xa,2.611k,1,220p,938781,63.3321,81.7745,100k
xa,2.611k,1,470p,946118,61.7971,81.7745,100k
xa,2.611k,1,1n,948724,58.8154,81.7745,100k
xa,2.611k,1,1.5n,937293,56.7473,81.7745,100k
xa,2.611k,1,2.2n,910702,55.1346,81.7745,100k
xa,2.611k,1,2.7n,890534,54.6371,81.7745,100k
xa,2.611k,1,3.3n,868278,54.468,81.7745,100k
xa,2.611k,1,4.7n,827702,54.9248,81.7745,100k
xa,1m,1,1f,928571,65.3143,81.5859,10k
xa,1m,1,47p,930650,65.0414,81.5859,10k
xa,1m,1,100p,932881,64.73,81.5859,10k
xa,1m,1,220p,937567,64.0115,81.5859,10k
xa,1m,1,470p,944824,62.4994,81.5859,10k
xa,1m,1,1n,947490,59.5507,81.5859,10k
xa,1m,1,1.5n,936316,57.4882,81.5859,10k
xa,1m,1,2.2n,910148,55.8551,81.586,10k
xa,1m,1,2.7n,890198,55.337,81.586,10k
xa,1m,1,3.3n,868122,55.1436,81.5861,10k
xa,1m,1,4.7n,827754,55.5547,81.5862,10k
xa,1k,1,1f,928533,65.0567,81.5859,10k
xa,1k,1,47p,930612,64.7832,81.5859,10k
xa,1k,1,100p,932843,64.4713,81.5859,10k
xa,1k,1,220p,937528,63.7515,81.5859,10k
xa,1k,1,470p,944783,62.2375,81.5859,10k
xa,1k,1,1n,947449,59.2882,81.5859,10k
xa,1k,1,1.5n,936278,57.2289,81.5859,10k
xa,1k,1,2.2n,910115,55.6029,81.586,10k
xa,1k,1,2.7n,890168,55.0903,81.586,10k
xa,1k,1,3.3n,868095,54.9029,81.5861,10k
xa,1k,1,4.7n,827731,55.325,81.5862,10k
xa,2.5k,1,1f,928412,64.673,81.5858,10k
xa,2.5k,1,47p,930489,64.3987,81.5859,10k
xa,2.5k,1,100p,932720,64.0859,81.5859,10k
xa,2.5k,1,220p,937398,63.3645,81.5859,10k
xa,2.5k,1,470p,944650,61.8477,81.5859,10k
xa,2.5k,1,1n,947316,58.8979,81.5859,10k
xa,2.5k,1,1.5n,936152,56.8433,81.5859,10k
xa,2.5k,1,2.2n,910009,55.2278,81.586,10k
xa,2.5k,1,2.7n,890072,54.723,81.586,10k
xa,2.5k,1,3.3n,868008,54.5444,81.5861,10k
xa,2.5k,1,4.7n,827657,54.9827,81.5862,10k
xa,2.571k,1,1f,928402,64.655,81.5859,10k
xa,2.571k,1,47p,930479,64.3807,81.5859,10k
xa,2.571k,1,100p,932710,64.0678,81.5859,10k
xa,2.571k,1,220p,937388,63.3463,81.5859,10k
xa,2.571k,1,470p,944639,61.8294,81.5859,10k
xa,2.571k,1,1n,947305,58.8796,81.5859,10k
xa,2.571k,1,1.5n,936142,56.8252,81.5859,10k
xa,2.571k,1,2.2n,910000,55.2102,81.586,10k
xa,2.571k,1,2.7n,890064,54.7058,81.586,10k
xa,2.571k,1,3.3n,868000,54.5276,81.5861,10k
xa,2.571k,1,4.7n,827651,54.9666,81.5862,10k
xa,2.611k,1,1f,928398,64.6448,81.5859,10k
xa,2.611k,1,47p,930475,64.3704,81.5859,10k
xa,2.611k,1,100p,932705,64.0576,81.5859,10k
xa,2.611k,1,220p,937383,63.336,81.5859,10k
xa,2.611k,1,470p,944634,61.8191,81.5859,10k
xa,2.611k,1,1n,947300,58.8693,81.5859,10k
xa,2.611k,1,1.5n,936137,56.815,81.5859,10k
xa,2.611k,1,2.2n,909996,55.2002,81.586,10k
xa,2.611k,1,2.7n,890060,54.696,81.586,10k
xa,2.611k,1,3.3n,867997,54.5181,81.5861,10k
xa,2.611k,1,4.7n,827648,54.9575,81.5862,10k
