col0,col1,col2,col3,col4,col5,col6,col7
4.928e-05,0.152355684,4.928e-05,0.424174936,4.928e-05,0.472541695,4.928e-05,1.44755705
5.028e-05,0.155344851,5.028e-05,0.433609034,5.028e-05,0.481967872,5.028e-05,1.45705638
5.128e-05,0.158327884,5.128e-05,0.443023974,5.128e-05,0.491374875,5.128e-05,1.46653642
5.228e-05,0.161304667,5.228e-05,0.452419605,5.228e-05,0.500762553,5.228e-05,1.475997
5.328e-05,0.164275082,5.328e-05,0.46179536,5.328e-05,0.51013034,5.328e-05,1.48543758
5.428e-05,0.167239012,5.428e-05,0.47115104,5.428e-05,0.519478035,5.428e-05,1.49485793
5.528e-05,0.17019634,5.528e-05,0.48048613,5.528e-05,0.528805127,5.528e-05,1.50425755
5.628e-05,0.173146948,5.628e-05,0.48980038,5.628e-05,0.538111364,5.628e-05,1.51363617
5.728e-05,0.176090721,5.728e-05,0.49909333,5.728e-05,0.547396287,5.728e-05,1.52299335
5.828e-05,0.179027542,5.828e-05,0.508364681,5.828e-05,0.556659597,5.828e-05,1.53232878
5.928e-05,0.181957295,5.928e-05,0.517614023,5.928e-05,0.565900884,5.928e-05,1.54164204
6.028e-05,0.184879865,6.028e-05,0.526841013,6.028e-05,0.575119806,6.028e-05,1.55093279
6.128e-05,0.187795136,6.128e-05,0.536045284,6.128e-05,0.584315996,6.128e-05,1.56020065
6.228e-05,0.190702994,6.228e-05,0.545226457,6.228e-05,0.593489076,6.228e-05,1.56944527
6.328e-05,0.193603323,6.328e-05,0.554384202,6.328e-05,0.602638714,6.328e-05,1.57866628
6.428e-05,0.196496008,6.428e-05,0.563518111,6.428e-05,0.611764506,6.428e-05,1.58786329
6.528e-05,0.199380937,6.528e-05,0.572627881,6.528e-05,0.620866146,6.528e-05,1.59703598
6.628e-05,0.202257994,6.628e-05,0.581713085,6.628e-05,0.62994321,6.628e-05,1.60618395
6.728e-05,0.205127066,6.728e-05,0.59077344,6.728e-05,0.638995412,6.728e-05,1.61530688
6.828e-05,0.20798804,6.828e-05,0.599808507,6.828e-05,0.648022317,6.828e-05,1.62440436
6.928e-05,0.210840804,6.928e-05,0.608818014,6.928e-05,0.657023651,6.928e-05,1.63347608
7.028e-05,0.213685243,7.028e-05,0.617801519,7.028e-05,0.665998973,7.028e-05,1.64252163
7.128e-05,0.216521247,7.128e-05,0.626758755,7.128e-05,0.674948016,7.128e-05,1.65154071
7.228e-05,0.219348703,7.228e-05,0.63568928,7.228e-05,0.683870338,7.228e-05,1.66053291
7.328e-05,0.222167499,7.328e-05,0.644592829,7.328e-05,0.692765676,7.328e-05,1.66949792
7.428e-05,0.224977525,7.428e-05,0.653468964,7.428e-05,0.701633591,7.428e-05,1.67843535
7.528e-05,0.227778668,7.528e-05,0.66231742,7.528e-05,0.710473818,7.528e-05,1.68734488
7.628e-05,0.23057082,7.628e-05,0.671137764,7.628e-05,0.719285926,7.628e-05,1.69622613
7.728e-05,0.233353869,7.728e-05,0.679929729,7.728e-05,0.728069646,7.728e-05,1.70507877
7.828e-05,0.236127705,7.828e-05,0.68869289,7.828e-05,0.736824556,7.828e-05,1.71390243
7.928e-05,0.23889222,7.928e-05,0.697426975,7.928e-05,0.745550381,7.928e-05,1.72269679
8.028e-05,0.241647303,8.028e-05,0.70613157,8.028e-05,0.75424671,8.028e-05,1.73146147
8.128e-05,0.244392847,8.128e-05,0.714806396,8.128e-05,0.762913263,8.128e-05,1.74019615
8.228e-05,0.247128743,8.228e-05,0.723451049,8.228e-05,0.771549638,8.228e-05,1.74890047
8.328e-05,0.249854882,8.328e-05,0.732065246,8.328e-05,0.780155551,8.328e-05,1.7575741
8.428e-05,0.252571157,8.428e-05,0.740648593,8.428e-05,0.788730608,8.428e-05,1.76621667
8.528e-05,0.255277462,8.528e-05,0.749200802,8.528e-05,0.797274521,8.528e-05,1.77482788
8.628e-05,0.257973688,8.628e-05,0.757721486,8.628e-05,0.805786906,8.628e-05,1.78340736
8.728e-05,0.26065973,8.728e-05,0.766210356,8.728e-05,0.814267471,8.728e-05,1.79195478
8.828e-05,0.263335482,8.828e-05,0.774667032,8.828e-05,0.822715839,8.828e-05,1.8004698
8.928e-05,0.266000838,8.928e-05,0.783091223,8.928e-05,0.831131717,8.928e-05,1.80895209
9.028e-05,0.268655692,9.028e-05,0.791482556,9.028e-05,0.839514734,9.028e-05,1.8174013
9.128e-05,0.27129994,9.128e-05,0.799840737,9.128e-05,0.847864596,9.128e-05,1.82581712
9.228e-05,0.273933478,9.228e-05,0.808165401,9.228e-05,0.856180937,9.228e-05,1.8341992
9.328e-05,0.276556202,9.328e-05,0.816456253,9.328e-05,0.864463465,9.328e-05,1.84254722
9.428e-05,0.279168007,9.428e-05,0.824712933,9.428e-05,0.872711818,9.428e-05,1.85086084
9.528e-05,0.281768792,9.528e-05,0.832935148,9.528e-05,0.880925704,9.528e-05,1.85913975
9.628e-05,0.284358452,9.628e-05,0.841122541,9.628e-05,0.889104766,9.628e-05,1.86738359
9.728e-05,0.286936887,9.728e-05,0.849274819,9.728e-05,0.897248713,9.728e-05,1.87559207
9.828e-05,0.289503994,9.828e-05,0.857391631,9.828e-05,0.905357192,9.828e-05,1.88376484
9.928e-05,0.292059672,9.928e-05,0.865472686,9.928e-05,0.913429914,9.928e-05,1.8919016
0.00010028,0.294603819,0.00010028,0.873517636,0.00010028,0.92146653,0.00010028,1.90000201
0.00010128,0.297136337,0.00010128,0.881526191,0.00010128,0.929466752,0.00010128,1.90806575
0.00010228,0.299657124,0.00010228,0.889498008,0.00010228,0.937430236,0.00010228,1.91609252
0.00010328,0.302166081,0.00010328,0.897432799,0.00010328,0.945356695,0.00010328,1.92408199
0.00010428,0.304663109,0.00010428,0.905330225,0.00010428,0.95324579,0.00010428,1.93203384
0.00010528,0.307148109,0.00010528,0.913189999,0.00010528,0.961097234,0.00010528,1.93994777
0.00010628,0.309620984,0.00010628,0.921011785,0.00010628,0.968910693,0.00010628,1.94782345
0.00010728,0.312081635,0.00010728,0.928795301,0.00010728,0.976685883,0.00010728,1.95566059
0.00010828,0.314529966,0.00010828,0.936540214,0.00010828,0.984422472,0.00010828,1.96345887
0.00010928,0.31696588,0.00010928,0.944246243,0.00010928,0.99212018,0.00010928,1.97121798
0.00011028,0.31938928,0.00011028,0.951913059,0.00011028,0.999778678,0.00011028,1.97893761
0.00011128,0.321800072,0.00011128,0.959540384,0.00011128,1.00739769,0.00011128,1.98661747
0.00011228,0.324198159,0.00011228,0.967127892,0.00011228,1.01497689,0.00011228,1.99425724
0.00011328,0.326583448,0.00011328,0.974675308,0.00011328,1.02251599,0.00011328,2.00185663
0.00011428,0.328955844,0.00011428,0.982182311,0.00011428,1.03001469,0.00011428,2.00941534
0.00011528,0.331315253,0.00011528,0.989648626,0.00011528,1.03747271,0.00011528,2.01693306
0.00011628,0.333661582,0.00011628,0.997073938,0.00011628,1.04488973,0.00011628,2.02440951
0.00011728,0.335994739,0.00011728,1.00445797,0.00011728,1.05226548,0.00011728,2.03184438
0.00011828,0.338314632,0.00011828,1.01180042,0.00011828,1.05959965,0.00011828,2.03923739
0.00011928,0.340621168,0.00011928,1.01910101,0.00011928,1.06689196,0.00011928,2.04658823
0.00012028,0.342914257,0.00012028,1.02635944,0.00012028,1.07414212,0.00012028,2.05389663
0.00012128,0.345193809,0.00012128,1.03357543,0.00012128,1.08134985,0.00012128,2.06116229
0.00012228,0.347459733,0.00012228,1.04074869,0.00012228,1.08851485,0.00012228,2.06838492
0.00012328,0.34971194,0.00012328,1.04787894,0.00012328,1.09563685,0.00012328,2.07556425
0.00012428,0.35195034,0.00012428,1.05496589,0.00012428,1.10271557,0.00012428,2.08269997
0.00012528,0.354174847,0.00012528,1.06200929,0.00012528,1.10975072,0.00012528,2.08979183
0.00012628,0.356385371,0.00012628,1.06900882,0.00012628,1.11674203,0.00012628,2.09683953
0.00012728,0.358581826,0.00012728,1.07596423,0.00012728,1.12368923,0.00012728,2.1038428
0.00012828,0.360764124,0.00012828,1.08287524,0.00012828,1.13059203,0.00012828,2.11080136
0.00012928,0.36293218,0.00012928,1.08974158,0.00012928,1.13745017,0.00012928,2.11771494
0.00013028,0.365085908,0.00013028,1.09656297,0.00013028,1.14426337,0.00013028,2.12458325
0.00013128,0.367225224,0.00013128,1.10333915,0.00013128,1.15103138,0.00013128,2.13140604
0.00013228,0.369350041,0.00013228,1.11006984,0.00013228,1.1577539,0.00013228,2.13818303
0.00013328,0.371460278,0.00013328,1.1167548,0.00013328,1.1644307,0.00013328,2.14491396
0.00013428,0.37355585,0.00013428,1.12339373,0.00013428,1.17106148,0.00013428,2.15159856
0.00013528,0.375636674,0.00013528,1.1299864,0.00013528,1.17764602,0.00013528,2.15823656
0.00013628,0.377702669,0.00013628,1.13653253,0.00013628,1.18418402,0.00013628,2.1648277
0.00013728,0.379753753,0.00013728,1.14303188,0.00013728,1.19067526,0.00013728,2.17137173
0.00013828,0.381789845,0.00013828,1.14948417,0.00013828,1.19711945,0.00013828,2.17786839
0.00013928,0.383810865,0.00013928,1.15588916,0.00013928,1.20351635,0.00013928,2.18431741
0.00014028,0.385816732,0.00014028,1.16224659,0.00014028,1.20986571,0.00014028,2.19071854
0.00014128,0.387807368,0.00014128,1.16855622,0.00014128,1.21616728,0.00014128,2.19707154
0.00014228,0.389782694,0.00014228,1.17481779,0.00014228,1.22242079,0.00014228,2.20337615
0.00014328,0.391742632,0.00014328,1.18103106,0.00014328,1.22862603,0.00014328,2.20963212
0.00014428,0.393687105,0.00014428,1.18719578,0.00014428,1.23478273,0.00014428,2.2158392
0.00014528,0.395616036,0.00014528,1.19331171,0.00014528,1.24089065,0.00014528,2.22199715
0.00014628,0.397529348,0.00014628,1.1993786,0.00014628,1.24694955,0.00014628,2.22810573
0.00014728,0.399426967,0.00014728,1.20539622,0.00014728,1.2529592,0.00014728,2.2341647
0.00014828,0.401308817,0.00014828,1.21136433,0.00014828,1.25891935,0.00014828,2.24017381
0.00014928,0.403174824,0.00014928,1.2172827,0.00014928,1.26482977,0.00014928,2.24613283
0.00015028,0.405024914,0.00015028,1.22315108,0.00015028,1.27069022,0.00015028,2.25204152
0.00015128,0.406859014,0.00015128,1.22896926,0.00015128,1.27650049,0.00015128,2.25789966
0.00015228,0.408677053,0.00015228,1.23473699,0.00015228,1.28226032,0.00015228,2.263707
0.00015328,0.410478958,0.00015328,1.24045406,0.00015328,1.28796951,0.00015328,2.26946332
0.00015428,0.412264657,0.00015428,1.24612023,0.00015428,1.29362781,0.00015428,2.2751684
0.00015528,0.414034081,0.00015528,1.25173528,0.00015528,1.29923502,0.00015528,2.280822
0.00015628,0.41578716,0.00015628,1.25729899,0.00015628,1.3047909,0.00015628,2.28642391
0.00015728,0.417523824,0.00015728,1.26281115,0.00015728,1.31029525,0.00015728,2.2919739
0.00015828,0.419244005,0.00015828,1.26827152,0.00015828,1.31574783,0.00015828,2.29747176
0.00015928,0.420947635,0.00015928,1.27367991,0.00015928,1.32114845,0.00015928,2.30291726
0.00016028,0.422634647,0.00016028,1.27903609,0.00016028,1.32649687,0.00016028,2.30831019
0.00016128,0.424304974,0.00016128,1.28433985,0.00016128,1.3317929,0.00016128,2.31365035
0.00016228,0.42595855,0.00016228,1.28959098,0.00016228,1.33703632,0.00016228,2.31893751
0.00016328,0.42759531,0.00016328,1.29478928,0.00016328,1.34222692,0.00016328,2.32417147
0.00016428,0.429215189,0.00016428,1.29993454,0.00016428,1.34736451,0.00016428,2.32935203
0.00016528,0.430818123,0.00016528,1.30502656,0.00016528,1.35244887,0.00016528,2.33447897
0.00016628,0.43240405,0.00016628,1.31006513,0.00016628,1.35747981,0.00016628,2.3395521
0.00016728,0.433972906,0.00016728,1.31505006,0.00016728,1.36245713,0.00016728,2.34457122
0.00016828,0.435524629,0.00016828,1.31998115,0.00016828,1.36738063,0.00016828,2.34953612
0.00016928,0.437059159,0.00016928,1.32485821,0.00016928,1.37225013,0.00016928,2.35444662
0.00017028,0.438576434,0.00017028,1.32968104,0.00017028,1.37706541,0.00017028,2.35930252
0.00017128,0.440076395,0.00017128,1.33444946,0.00017128,1.3818263,0.00017128,2.36410362
0.00017228,0.441558983,0.00017228,1.33916327,0.00017228,1.38653261,0.00017228,2.36884973
0.00017328,0.443024139,0.00017328,1.34382229,0.00017328,1.39118415,0.00017328,2.37354068
0.00017428,0.444471805,0.00017428,1.34842633,0.00017428,1.39578074,0.00017428,2.37817627
0.00017528,0.445901923,0.00017528,1.35297522,0.00017528,1.4003222,0.00017528,2.38275633
0.00017628,0.447314439,0.00017628,1.35746877,0.00017628,1.40480834,0.00017628,2.38728066
0.00017728,0.448709295,0.00017728,1.36190681,0.00017728,1.40923899,0.00017728,2.3917491
0.00017828,0.450086437,0.00017828,1.36628915,0.00017828,1.41361398,0.00017828,2.39616146
0.00017928,0.45144581,0.00017928,1.37061564,0.00017928,1.41793313,0.00017928,2.40051757
0.00018028,0.452787361,0.00018028,1.37488609,0.00018028,1.42219627,0.00018028,2.40481726
0.00018128,0.454111037,0.00018128,1.37910034,0.00018128,1.42640324,0.00018128,2.40906037
0.00018228,0.455416785,0.00018228,1.38325822,0.00018228,1.43055386,0.00018228,2.41324671
0.00018328,0.456704554,0.00018328,1.38735957,0.00018328,1.43464798,0.00018328,2.41737613
0.00018428,0.457974293,0.00018428,1.39140423,0.00018428,1.43868543,0.00018428,2.42144847
0.00018528,0.459225952,0.00018528,1.39539203,0.00018528,1.44266605,0.00018528,2.42546356
0.00018628,0.460459482,0.00018628,1.39932282,0.00018628,1.44658969,0.00018628,2.42942124
0.00018728,0.461674833,0.00018728,1.40319645,0.00018728,1.45045619,0.00018728,2.43332136
0.00018828,0.462871959,0.00018828,1.40701276,0.00018828,1.4542654,0.00018828,2.43716377
0.00018928,0.464050811,0.00018928,1.41077159,0.00018928,1.45801717,0.00018928,2.44094831
0.00019028,0.465211343,0.00019028,1.41447281,0.00019028,1.46171134,0.00019028,2.44467483
0.00019128,0.466353509,0.00019128,1.41811627,0.00019128,1.46534778,0.00019128,2.44834319
0.00019228,0.467477264,0.00019228,1.42170181,0.00019228,1.46892634,0.00019228,2.45195324
0.00019328,0.468582565,0.00019328,1.42522931,0.00019328,1.47244688,0.00019328,2.45550484
0.00019428,0.469669366,0.00019428,1.42869862,0.00019428,1.47590926,0.00019428,2.45899785
0.00019528,0.470737626,0.00019528,1.4321096,0.00019528,1.47931334,0.00019528,2.46243213
0.00019628,0.471787301,0.00019628,1.43546212,0.00019628,1.48265899,0.00019628,2.46580754
0.00019728,0.472818352,0.00019728,1.43875605,0.00019728,1.48594608,0.00019728,2.46912396
0.00019828,0.473830736,0.00019828,1.44199125,0.00019828,1.48917447,0.00019828,2.47238125
0.00019928,0.474824415,0.00019928,1.44516761,0.00019928,1.49234404,0.00019928,2.47557928
0.00020028,0.475799348,0.00020028,1.44828498,0.00020028,1.49545467,0.00020028,2.47871793
0.00020128,0.476755497,0.00020128,1.45134326,0.00020128,1.49850623,0.00020128,2.48179707
0.00020228,0.477692825,0.00020228,1.45434232,0.00020228,1.5014986,0.00020228,2.48481658
0.00020328,0.478611294,0.00020328,1.45728204,0.00020328,1.50443167,0.00020328,2.48777634
0.00020428,0.479510869,0.00020428,1.46016231,0.00020428,1.50730531,0.00020428,2.49067624
0.00020528,0.480391513,0.00020528,1.46298301,0.00020528,1.51011941,0.00020528,2.49351616
0.00020628,0.481253192,0.00020628,1.46574403,0.00020628,1.51287387,0.00020628,2.49629599
0.00020728,0.482095873,0.00020728,1.46844526,0.00020728,1.51556857,0.00020728,2.49901561
0.00020828,0.48291952,0.00020828,1.47108659,0.00020828,1.51820341,0.00020828,2.50167493
0.00020928,0.483724104,0.00020928,1.47366793,0.00020928,1.52077829,0.00020928,2.50427383
0.00021028,0.48450959,0.00021028,1.47618916,0.00021028,1.52329309,0.00021028,2.50681222
0.00021128,0.485275949,0.00021128,1.4786502,0.00021128,1.52574773,0.00021128,2.50928999
0.00021228,0.48602315,0.00021228,1.48105093,0.00021228,1.5281421,0.00021228,2.51170704
0.00021328,0.486751164,0.00021328,1.48339128,0.00021328,1.53047612,0.00021328,2.51406329
0.00021428,0.487459961,0.00021428,1.48567113,0.00021428,1.53274968,0.00021428,2.51635863
0.00021528,0.488149515,0.00021528,1.48789042,0.00021528,1.5349627,0.00021528,2.51859299
0.00021628,0.488819797,0.00021628,1.49004904,0.00021628,1.5371151,0.00021628,2.52076625
0.00021728,0.489470781,0.00021728,1.49214691,0.00021728,1.53920678,0.00021728,2.52287836
0.00021828,0.490102442,0.00021828,1.49418395,0.00021828,1.54123767,0.00021828,2.52492921
0.00021928,0.490714754,0.00021928,1.49616008,0.00021928,1.54320768,0.00021928,2.52691873
0.00022028,0.491307694,0.00022028,1.49807522,0.00022028,1.54511673,0.00022028,2.52884683
0.00022128,0.491881238,0.00022128,1.4999293,0.00022128,1.54696476,0.00022128,2.53071346
0.00022228,0.492435364,0.00022228,1.50172223,0.00022228,1.54875169,0.00022228,2.53251852
0.00022328,0.492970048,0.00022328,1.50345396,0.00022328,1.55047744,0.00022328,2.53426195
0.00022428,0.493485272,0.00022428,1.50512441,0.00022428,1.55214195,0.00022428,2.53594368
0.00022528,0.493981013,0.00022528,1.50673352,0.00022528,1.55374516,0.00022528,2.53756365
0.00022628,0.494457253,0.00022628,1.50828123,0.00022628,1.555287,0.00022628,2.53912178
0.00022728,0.494913972,0.00022728,1.50976746,0.00022728,1.5567674,0.00022728,2.54061802
0.00022828,0.495351153,0.00022828,1.51119217,0.00022828,1.55818632,0.00022828,2.54205231
0.00022928,0.495768778,0.00022928,1.51255529,0.00022928,1.5595437,0.00022928,2.5434246
0.00023028,0.496166832,0.00023028,1.51385678,0.00023028,1.56083947,0.00023028,2.54473482
0.00023128,0.496545297,0.00023128,1.51509658,0.00023128,1.56207359,0.00023128,2.54598293
0.00023228,0.49690416,0.00023228,1.51627464,0.00023228,1.56324602,0.00023228,2.54716887
0.00023328,0.497243406,0.00023328,1.51739093,0.00023328,1.5643567,0.00023328,2.54829261
0.00023428,0.497563021,0.00023428,1.51844538,0.00023428,1.56540559,0.00023428,2.54935409
0.00023528,0.497862994,0.00023528,1.51943796,0.00023528,1.56639266,0.00023528,2.55035328
0.00023628,0.498143312,0.00023628,1.52036864,0.00023628,1.56731785,0.00023628,2.55129013
0.00023728,0.498403964,0.00023728,1.52123737,0.00023728,1.56818114,0.00023728,2.55216461
0.00023828,0.498644939,0.00023828,1.52204412,0.00023828,1.56898249,0.00023828,2.55297668
0.00023928,0.49886623,0.00023928,1.52278886,0.00023928,1.56972187,0.00023928,2.55372631
0.00024028,0.499067825,0.00024028,1.52347156,0.00024028,1.57039924,0.00024028,2.55441348
0.00024128,0.499249719,0.00024128,1.52409219,0.00024128,1.57101459,0.00024128,2.55503815
0.00024228,0.499411903,0.00024228,1.52465073,0.00024228,1.57156789,0.00024228,2.55560029
0.00024328,0.499554371,0.00024328,1.52514716,0.00024328,1.57205912,0.00024328,2.5560999
0.00024428,0.499677117,0.00024428,1.52558145,0.00024428,1.57248825,0.00024428,2.55653694
0.00024528,0.499780137,0.00024528,1.52595359,0.00024528,1.57285527,0.00024528,2.55691141
0.00024628,0.499863427,0.00024628,1.52626356,0.00024628,1.57316017,0.00024628,2.55722328
0.00024728,0.499926982,0.00024728,1.52651136,0.00024728,1.57340294,0.00024728,2.55747254
0.00024828,0.499970802,0.00024828,1.52669697,0.00024828,1.57358355,0.00024828,2.55765919
0.00024928,0.499994884,0.00024928,1.52682039,0.00024928,1.57370202,0.00024928,2.55778322
0.00025028,0.499999226,0.00025028,1.5268816,0.00025028,1.57375832,0.00025028,2.55784461
0.00025128,0.49998383,0.00025128,1.52688062,0.00025128,1.57375247,0.00025128,2.55784337
0.00025228,0.499948695,0.00025228,1.52681743,0.00025228,1.57368446,0.00025228,2.55777951
0.00025328,0.499893823,0.00025328,1.52669204,0.00025328,1.57355429,0.00025328,2.55765301
0.00025428,0.499819216,0.00025428,1.52650446,0.00025428,1.57336197,0.00025428,2.55746389
0.00025528,0.499724876,0.00025528,1.52625469,0.00025528,1.5731075,0.00025528,2.55721216
0.00025628,0.499610809,0.00025628,1.52594274,0.00025628,1.5727909,0.00025628,2.55689782
0.00025728,0.499477018,0.00025728,1.52556863,0.00025728,1.57241218,0.00025728,2.55652088
0.00025828,0.499323508,0.00025828,1.52513236,0.00025828,1.57197136,0.00025828,2.55608137
0.00025928,0.499150286,0.00025928,1.52463397,0.00025928,1.57146844,0.00025928,2.55557929
0.00026028,0.498957359,0.00026028,1.52407346,0.00026028,1.57090345,0.00026028,2.55501467
0.00026128,0.498744733,0.00026128,1.52345086,0.00026128,1.57027642,0.00026128,2.55438754
0.00026228,0.498512418,0.00026228,1.52276619,0.00026228,1.56958736,0.00026228,2.55369791
0.00026328,0.498260422,0.00026328,1.52201948,0.00026328,1.56883631,0.00026328,2.55294581
0.00026428,0.497988756,0.00026428,1.52121076,0.00026428,1.5680233,0.00026428,2.55213127
0.00026528,0.49769743,0.00026528,1.52034007,0.00026528,1.56714835,0.00026528,2.55125433
0.00026628,0.497386456,0.00026628,1.51940743,0.00026628,1.5662115,0.00026628,2.55031502
0.00026728,0.497055846,0.00026728,1.51841288,0.00026728,1.56521279,0.00026728,2.54931337
0.00026828,0.496705613,0.00026828,1.51735646,0.00026828,1.56415226,0.00026828,2.54824943
0.00026928,0.496335771,0.00026928,1.51623822,0.00026928,1.56302994,0.00026928,2.54712323
0.00027028,0.495946334,0.00027028,1.5150582,0.00027028,1.56184589,0.00027028,2.54593483
0.00027128,0.495537318,0.00027128,1.51381644,0.00027128,1.56060015,0.00027128,2.54468427
0.00027228,0.49510874,0.00027228,1.51251299,0.00027228,1.55929278,0.00027228,2.54337159
