col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
6.3800497e-07,0.214123581,6.3800497e-07,0.213396788,6.3800497e-07,0.213821894,6.3800497e-07,0.213699334,6.3800497e-07,0.086833878,6.3800497e-07,0.00790019048,6.3800497e-07,0.00786280706,6.3800497e-07,0.0,6.3800497e-07,0.214128562
8.39499301e-07,0.214046944,8.39499301e-07,0.213473711,8.39499301e-07,0.213752115,8.39499301e-07,0.213769287,8.39499301e-07,0.0867992231,8.39499301e-07,0.013213728,8.39499301e-07,0.0131542498,8.39499301e-07,0.0,8.39499301e-07,0.214055242
1.19560709e-06,0.213913878,1.19560709e-06,0.213606736,1.19560709e-06,0.213630917,1.19560709e-06,0.213890833,1.19560709e-06,0.0867323472,1.19560709e-06,0.0224247356,1.19560709e-06,0.022327681,1.19560709e-06,0.0,1.19560709e-06,0.213927914
1.77285891e-06,0.213707569,1.77285891e-06,0.213813303,1.77285891e-06,0.213437743,1.77285891e-06,0.214084954,1.77285891e-06,0.0866347057,1.77285891e-06,0.0366965938,1.77285891e-06,0.0365410865,1.77285891e-06,0.0,1.77285891e-06,0.213730481
2.4847698e-06,0.213459849,2.4847698e-06,0.214062265,2.4847698e-06,0.213201458,2.4847698e-06,0.214322445,2.4847698e-06,0.0865238754,2.4847698e-06,0.053846687,2.4847698e-06,0.0536203353,2.4847698e-06,0.0,2.4847698e-06,0.213493408
3.28811681e-06,0.213181631,3.28811681e-06,0.214341795,3.28811681e-06,0.212935411,3.28811681e-06,0.214589945,3.28811681e-06,0.0864006113,3.28811681e-06,0.0731024464,3.28811681e-06,0.0727962124,3.28811681e-06,0.0,3.28811681e-06,0.213227114
4.5946483e-06,0.2127296,4.5946483e-06,0.214796214,4.5946483e-06,0.21250277,4.5946483e-06,0.215024661,4.5946483e-06,0.0862006947,4.5946483e-06,0.104394902,4.5946483e-06,0.103958239,4.5946483e-06,0.0,4.5946483e-06,0.212794391
7.20771126e-06,0.211825657,7.20771126e-06,0.215704578,7.20771126e-06,0.21163759,7.20771126e-06,0.215893552,7.20771126e-06,0.0858007884,7.20771126e-06,0.166959057,7.20771126e-06,0.166259353,7.20771126e-06,0.0,7.20771126e-06,0.211928795
1.22077113e-05,0.210097952,1.22077113e-05,0.217440666,1.22077113e-05,0.209982816,1.22077113e-05,0.217553026,1.22077113e-05,0.0850363632,1.22077113e-05,0.286529537,1.22077113e-05,0.285318712,1.22077113e-05,0.0,1.22077113e-05,0.210273421
1.72077113e-05,0.208373948,1.72077113e-05,0.219172447,1.72077113e-05,0.208330501,1.72077113e-05,0.219207219,1.72077113e-05,0.0842733159,1.72077113e-05,0.405817652,1.72077113e-05,0.404085841,1.72077113e-05,0.0,1.72077113e-05,0.208620331
2.22077113e-05,0.206655571,2.22077113e-05,0.220898332,2.22077113e-05,0.206682208,2.22077113e-05,0.220854374,2.22077113e-05,0.083512618,2.22077113e-05,0.524700861,2.22077113e-05,0.522438748,2.22077113e-05,0.0,2.22077113e-05,0.206971386
2.72077113e-05,0.204944307,2.72077113e-05,0.222616499,2.72077113e-05,0.205039662,2.72077113e-05,0.222493017,2.72077113e-05,0.0827548349,2.72077113e-05,0.643066442,2.72077113e-05,0.640265204,2.72077113e-05,0.0,2.72077113e-05,0.205328022
3.22077113e-05,0.203242054,3.22077113e-05,0.224325374,3.22077113e-05,0.203404428,3.22077113e-05,0.224121412,3.22077113e-05,0.0820008929,3.22077113e-05,0.760793323,3.22077113e-05,0.757444701,3.22077113e-05,0.0,3.22077113e-05,0.203692085
3.72077113e-05,0.201550302,3.72077113e-05,0.226023149,3.72077113e-05,0.201778227,3.72077113e-05,0.225738115,3.72077113e-05,0.0812513905,3.72077113e-05,0.877769238,3.72077113e-05,0.873865485,3.72077113e-05,0.0,3.72077113e-05,0.202065024
4.22077113e-05,0.199870914,4.22077113e-05,0.227708278,4.22077113e-05,0.200162615,4.22077113e-05,0.227341416,4.22077113e-05,0.0805072102,4.22077113e-05,0.993875229,4.22077113e-05,0.989409175,4.22077113e-05,0.0,4.22077113e-05,0.200448661
4.72077113e-05,0.198205375,4.72077113e-05,0.229378968,4.72077113e-05,0.198559303,4.72077113e-05,0.228929905,4.72077113e-05,0.0797689746,4.72077113e-05,1.10899989,4.72077113e-05,1.10396489,4.72077113e-05,0.0,4.72077113e-05,0.198844449
5.22077113e-05,0.196555507,5.22077113e-05,0.231033708,5.22077113e-05,0.19696983,5.22077113e-05,0.230501906,5.22077113e-05,0.0790375262,5.22077113e-05,1.22302679,5.22077113e-05,1.2174168,5.22077113e-05,0.0,5.22077113e-05,0.197254178
5.72077113e-05,0.194922783,5.72077113e-05,0.232670732,5.72077113e-05,0.195395891,5.72077113e-05,0.232056048,5.72077113e-05,0.0783135016,5.72077113e-05,1.33584592,5.72077113e-05,1.32965544,5.72077113e-05,0.0,5.72077113e-05,0.195679301
6.22077113e-05,0.19330898,6.22077113e-05,0.234288566,6.22077113e-05,0.193839004,6.22077113e-05,0.233590695,6.22077113e-05,0.0775977067,6.22077113e-05,1.44734375,6.22077113e-05,1.44056785,6.22077113e-05,0.0,6.22077113e-05,0.19412157
6.72077113e-05,0.191715549,6.72077113e-05,0.235885476,6.72077113e-05,0.192300836,6.72077113e-05,0.235104519,6.72077113e-05,0.0768907833,6.72077113e-05,1.5574122,6.72077113e-05,1.55004654,6.72077113e-05,0.0,6.72077113e-05,0.192582425
7.22077113e-05,0.190144217,7.22077113e-05,0.237460034,7.22077113e-05,0.190782877,7.22077113e-05,0.236595931,7.22077113e-05,0.0761935032,7.22077113e-05,1.66594094,7.22077113e-05,1.65798176,7.22077113e-05,0.0,7.22077113e-05,0.19106358
7.72077113e-05,0.188596405,7.72077113e-05,0.239010546,7.72077113e-05,0.189286764,7.72077113e-05,0.238063651,7.72077113e-05,0.0755065051,7.72077113e-05,1.77282439,7.72077113e-05,1.76426852,7.72077113e-05,0.0,7.72077113e-05,0.189566451
8.22077113e-05,0.187073786,8.22077113e-05,0.240535632,8.22077113e-05,0.187813949,8.22077113e-05,0.23950614,8.22077113e-05,0.0748305288,8.22077113e-05,1.87795575,8.22077113e-05,1.86880062,8.22077113e-05,0.0,8.22077113e-05,0.188092707
8.72077113e-05,0.185577744,8.72077113e-05,0.242033646,8.72077113e-05,0.18636603,8.72077113e-05,0.240922173,8.72077113e-05,0.0741662027,8.72077113e-05,1.98123247,8.72077113e-05,1.97147608,8.72077113e-05,0.0,8.72077113e-05,0.186643735
9.22077113e-05,0.184109891,9.22077113e-05,0.243503261,9.22077113e-05,0.184944416,9.22077113e-05,0.242310265,9.22077113e-05,0.073514235,9.22077113e-05,2.08255158,9.22077113e-05,2.07219254,9.22077113e-05,0.0,9.22077113e-05,0.185221151
9.72077113e-05,0.182671567,9.72077113e-05,0.244942886,9.72077113e-05,0.183550659,9.72077113e-05,0.243669249,9.72077113e-05,0.0728752384,9.72077113e-05,2.18181405,9.72077113e-05,2.17085156,9.72077113e-05,0.0,9.72077113e-05,0.183826304
0.000102207711,0.18126432,0.000102207711,0.246351252,0.000102207711,0.182186119,0.000102207711,0.2449977,0.000102207711,0.0722498893,0.000102207711,2.27892109,0.000102207711,2.26735495,0.000102207711,0.0,0.000102207711,0.182460753
0.000107207711,0.179889438,0.000107207711,0.247726831,0.000107207711,0.180852295,0.000107207711,0.246294514,0.000107207711,0.0716387796,0.000107207711,2.37377764,0.000107207711,2.36160824,0.000107207711,0.0,0.000107207711,0.181125801
0.000112207711,0.178548398,0.000112207711,0.249068415,0.000112207711,0.179550489,0.000112207711,0.24755833,0.000112207711,0.0710425531,0.000112207711,2.46628941,0.000112207711,2.45351775,0.000112207711,0.0,0.000112207711,0.179822943
0.000117207711,0.177242431,0.000117207711,0.250374543,0.000117207711,0.178282141,0.000117207711,0.248788109,0.000117207711,0.0704617768,0.000117207711,2.55636574,0.000117207711,2.5429934,0.000117207711,0.0,0.000117207711,0.17855343
0.000122207711,0.175972942,0.000122207711,0.251644074,0.000122207711,0.177048491,0.000122207711,0.249982558,0.000122207711,0.0698970606,0.000122207711,2.64391717,0.000122207711,2.62994635,0.000122207711,0.0,0.000122207711,0.177318689
0.000127207711,0.174741093,0.000127207711,0.252875623,0.000127207711,0.17585091,0.000127207711,0.251140708,0.000127207711,0.0693489431,0.000127207711,2.72885785,0.000127207711,2.71429131,0.000127207711,0.0,0.000127207711,0.176119907
0.000132207711,0.173548212,0.000132207711,0.254068119,0.000132207711,0.174690572,0.000132207711,0.252261337,0.000132207711,0.0688179987,0.000132207711,2.81110347,0.000132207711,2.79594458,0.000132207711,0.0,0.000132207711,0.174958438
0.000137207711,0.172395392,0.000137207711,0.255220254,0.000137207711,0.173568775,0.000137207711,0.253343551,0.000137207711,0.0683047345,0.000137207711,2.89057333,0.000137207711,2.87482603,0.000137207711,0.0,0.000137207711,0.173835402
0.000142207711,0.171283877,0.000142207711,0.256331035,0.000142207711,0.172486615,0.000142207711,0.254386199,0.000142207711,0.0678096878,0.000142207711,2.96718857,0.000142207711,2.95085741,0.000142207711,0.0,0.000142207711,0.172752073
0.000147207711,0.170214684,0.000147207711,0.257399236,0.000147207711,0.171445313,0.000147207711,0.255388465,0.000147207711,0.0673333313,0.000147207711,3.04087403,0.000147207711,3.0239641,0.000147207711,0.0,0.000147207711,0.171709497
0.000152207711,0.169188969,0.000152207711,0.258423944,0.000152207711,0.170445885,0.000152207711,0.256349276,0.000152207711,0.0668761638,0.000152207711,3.11155657,0.000152207711,3.09407357,0.000152207711,0.0,0.000152207711,0.170708861
0.000157207711,0.168207668,0.000157207711,0.259404022,0.000157207711,0.169489467,0.000157207711,0.257267894,0.000157207711,0.0664386211,0.000157207711,3.17916686,0.000157207711,3.16111703,0.000157207711,0.0,0.000157207711,0.169751134
0.000162207711,0.167271848,0.000162207711,0.260338639,0.000162207711,0.168576989,0.000162207711,0.258143326,0.000162207711,0.0660211615,0.000162207711,3.24363778,0.000162207711,3.22502794,0.000162207711,0.0,0.000162207711,0.168837411
0.000167207711,0.166382357,0.000167207711,0.261226751,0.000167207711,0.167709497,0.000167207711,0.258974916,0.000167207711,0.0656241819,0.000167207711,3.3049061,0.000167207711,3.2857436,0.000167207711,0.0,0.000167207711,0.167968575
0.000172207711,0.165540167,0.000172207711,0.262067614,0.000172207711,0.16688783,0.000172207711,0.259761753,0.000172207711,0.0652480987,0.000172207711,3.36291099,0.000172207711,3.34320375,0.000172207711,0.0,0.000172207711,0.167145627
0.000177207711,0.164746039,0.000177207711,0.26286028,0.000177207711,0.166112939,0.000177207711,0.260503264,0.000177207711,0.064893268,0.000177207711,3.41759558,0.000177207711,3.39735204,0.000177207711,0.0,0.000177207711,0.166369359
0.000182207711,0.164000844,0.000182207711,0.263604094,0.000182207711,0.165385568,0.000182207711,0.261198624,0.000182207711,0.0645600625,0.000182207711,3.46890553,0.000182207711,3.44813469,0.000182207711,0.0,0.000182207711,0.165640674
0.000187207711,0.163305249,0.000187207711,0.264298207,0.000187207711,0.164706568,0.000187207711,0.261847345,0.000187207711,0.064248796,0.000187207711,3.51679059,0.000187207711,3.49550193,0.000187207711,0.0,0.000187207711,0.164960266
0.000192207711,0.162660027,0.000192207711,0.264942058,0.000192207711,0.164076585,0.000192207711,0.262448687,0.000192207711,0.0639597961,0.000192207711,3.56120312,0.000192207711,3.53940667,0.000192207711,0.0,0.000192207711,0.164328936
0.000197207711,0.162065747,0.000197207711,0.2655349,0.000197207711,0.163496367,0.000197207711,0.263002251,0.000197207711,0.063693333,0.000197207711,3.60209968,0.000197207711,3.57980594,0.000197207711,0.0,0.000197207711,0.16374728
0.000202207711,0.161523075,0.000202207711,0.266076266,0.000202207711,0.162966454,0.000202207711,0.263507384,0.000202207711,0.0634496881,0.000202207711,3.63943953,0.000202207711,3.61665953,0.000202207711,0.0,0.000202207711,0.163215991
0.000207207711,0.161032484,0.000207207711,0.266565515,0.000207207711,0.16248749,0.000207207711,0.263963774,0.000207207711,0.0632290865,0.000207207711,3.67318618,0.000207207711,3.6499314,0.000207207711,0.0,0.000207207711,0.162735563
0.000212207711,0.160594533,0.000212207711,0.267002277,0.000212207711,0.162059908,0.000212207711,0.26437086,0.000212207711,0.0630317623,0.000212207711,3.70330598,0.000212207711,3.67958839,0.000212207711,0.0,0.000212207711,0.162306578
0.000217207711,0.160209592,0.000217207711,0.267386016,0.000217207711,0.161684242,0.000217207711,0.264728419,0.000217207711,0.0628578946,0.000217207711,3.72976955,0.000217207711,3.70560156,0.000217207711,0.0,0.000217207711,0.161929424
0.000222207711,0.159878113,0.000222207711,0.267716463,0.000222207711,0.161360817,0.000222207711,0.26503598,0.000222207711,0.0627076696,0.000222207711,3.75255043,0.000222207711,3.7279449,0.000222207711,0.0,0.000222207711,0.161604573
0.000227207711,0.159600361,0.000227207711,0.267993191,0.000227207711,0.161090054,0.000227207711,0.26529341,0.000227207711,0.0625812197,0.000227207711,3.77162646,0.000227207711,3.7465967,0.000227207711,0.0,0.000227207711,0.161332303
0.000232207711,0.15937668,0.000232207711,0.268216029,0.000232207711,0.160872169,0.000232207711,0.265500331,0.000232207711,0.062478682,0.000232207711,3.78697849,0.000232207711,3.7615382,0.000232207711,0.0,0.000232207711,0.161112971
0.000237207711,0.159207227,0.000237207711,0.268384662,0.000237207711,0.160707468,0.000237207711,0.265656699,0.000237207711,0.0624001417,0.000237207711,3.79859169,0.000237207711,3.77275501,0.000237207711,0.0,0.000237207711,0.160946747
0.000242207711,0.159092237,0.000242207711,0.26849902,0.000242207711,0.160596053,0.000242207711,0.265762229,0.000242207711,0.062345687,0.000242207711,3.80645426,0.000242207711,3.7802357,0.000242207711,0.0,0.000242207711,0.160833872
0.000247207711,0.159031762,0.000247207711,0.268558896,0.000247207711,0.160538118,0.000247207711,0.265816969,0.000247207711,0.0623153551,0.000247207711,3.81055876,0.000247207711,3.78397322,0.000247207711,0.0,0.000247207711,0.160774403
0.000252207711,0.159025924,0.000252207711,0.268564326,0.000252207711,0.16053365,0.000252207711,0.265820726,0.000252207711,0.0623091847,0.000252207711,3.81090082,0.000252207711,3.78396355,0.000252207711,0.0,0.000252207711,0.160768465
0.000257207711,0.159074667,0.000257207711,0.268515211,0.000257207711,0.160582729,0.000257207711,0.26577364,0.000257207711,0.0623271655,0.000257207711,3.8074804,0.000257207711,3.78020701,0.000257207711,0.0,0.000257207711,0.160816004
0.000262207711,0.159178003,0.000262207711,0.268411691,0.000262207711,0.160685227,0.000262207711,0.265675611,0.000262207711,0.0623692865,0.000262207711,3.80030055,0.000262207711,3.77270699,0.000262207711,0.0,0.000262207711,0.160917028
0.000267207711,0.15933577,0.000267207711,0.268253777,0.000267207711,0.160841108,0.000267207711,0.265526869,0.000267207711,0.0624354896,0.000267207711,3.78936867,0.000267207711,3.76147119,0.000267207711,0.0,0.000267207711,0.161071371
0.000272207711,0.159547867,0.000272207711,0.268041711,0.000272207711,0.161050133,0.000272207711,0.265327408,0.000272207711,0.0625257144,0.000272207711,3.77469522,0.000272207711,3.74651038,0.000272207711,0.0,0.000272207711,0.161278924
0.000277207711,0.159814026,0.000277207711,0.267775616,0.000277207711,0.16131215,0.000277207711,0.265077549,0.000277207711,0.0626398556,0.000277207711,3.75629498,0.000277207711,3.72783962,0.000277207711,0.0,0.000277207711,0.161539409
0.000282207711,0.160134036,0.000282207711,0.267455835,0.000282207711,0.161626805,0.000282207711,0.26477738,0.000282207711,0.0627778037,0.000282207711,3.73418578,0.000282207711,3.70547702,0.000282207711,0.0,0.000282207711,0.161852602
0.000287207711,0.160507521,0.000287207711,0.267082599,0.000287207711,0.161993836,0.000287207711,0.264427309,0.000287207711,0.0629394062,0.000287207711,3.70838975,0.000287207711,3.67944495,0.000287207711,0.0,0.000287207711,0.162218114
0.000292207711,0.160934163,0.000292207711,0.266656353,0.000292207711,0.162412776,0.000292207711,0.264027519,0.000292207711,0.0631245054,0.000292207711,3.67893202,0.000292207711,3.64976878,0.000292207711,0.0,0.000292207711,0.162635608
0.000297207711,0.161413481,0.000297207711,0.266177438,0.000297207711,0.162883251,0.000297207711,0.263578507,0.000297207711,0.0633329025,0.000297207711,3.64584195,0.000297207711,3.61647808,0.000297207711,0.0,0.000297207711,0.163104586
0.000302207711,0.161945049,0.000302207711,0.265646396,0.000302207711,0.163404686,0.000302207711,0.263080548,0.000302207711,0.063564392,0.000302207711,3.60915189,0.000302207711,3.57960541,0.000302207711,0.0,0.000302207711,0.163624598
0.000307207711,0.162528283,0.000307207711,0.265063675,0.000307207711,0.163976596,0.000307207711,0.262534226,0.000307207711,0.0638187297,0.000307207711,3.56889832,0.000307207711,3.53918741,0.000307207711,0.0,0.000307207711,0.164195039
0.000312207711,0.163162651,0.000312207711,0.264429916,0.000312207711,0.1645983,0.000312207711,0.261939909,0.000312207711,0.0640956634,0.000312207711,3.52512067,0.000312207711,3.49526371,0.000312207711,0.0,0.000312207711,0.164815352
0.000317207711,0.163847469,0.000317207711,0.263745671,0.000317207711,0.165269206,0.000317207711,0.261298267,0.000317207711,0.0643949047,0.000317207711,3.4778624,0.000317207711,3.44787789,0.000317207711,0.0,0.000317207711,0.165484827
0.000322207711,0.164582102,0.000322207711,0.263011677,0.000322207711,0.165988529,0.000322207711,0.260609757,0.000322207711,0.0647161555,0.000322207711,3.42716988,0.000322207711,3.39707645,0.000322207711,0.0,0.000322207711,0.1662028
0.000327207711,0.165365767,0.000327207711,0.262228588,0.000327207711,0.166755576,0.000327207711,0.259875135,0.000327207711,0.0650590845,0.000327207711,3.37309337,0.000327207711,3.34290975,0.000327207711,0.0,0.000327207711,0.166968461
0.000332207711,0.166197728,0.000332207711,0.261397234,0.000332207711,0.16756946,0.000332207711,0.259094947,0.000332207711,0.0654233495,0.000332207711,3.31568597,0.000332207711,3.28543101,0.000332207711,0.0,0.000332207711,0.167781042
0.000337207711,0.167077107,0.000337207711,0.260518369,0.000337207711,0.168429388,0.000337207711,0.258270034,0.000337207711,0.0658085772,0.000337207711,3.25500457,0.000337207711,3.22469717,0.000337207711,0.0,0.000337207711,0.168639638
0.000342207711,0.168003073,0.000342207711,0.259592912,0.000342207711,0.169334378,0.000342207711,0.257401025,0.000342207711,0.0662143827,0.000342207711,3.19110881,0.000342207711,3.16076791,0.000342207711,0.0,0.000342207711,0.169543384
0.000347207711,0.168974655,0.000347207711,0.258621715,0.000347207711,0.170283543,0.000347207711,0.256488845,0.000347207711,0.0666403528,0.000347207711,3.12406195,0.000347207711,3.09370655,0.000347207711,0.0,0.000347207711,0.170491279
0.000352207711,0.169990927,0.000352207711,0.257605784,0.000352207711,0.171275809,0.000352207711,0.255534208,0.000352207711,0.0670860616,0.000352207711,3.05392993,0.000352207711,3.02357904,0.000352207711,0.0,0.000352207711,0.171482366
0.000357207711,0.171050832,0.000357207711,0.256546062,0.000357207711,0.172310198,0.000357207711,0.254538116,0.000357207711,0.0675510573,0.000357207711,2.98078216,0.000357207711,2.95045478,0.000357207711,0.0,0.000357207711,0.172515556
0.000362207711,0.172153355,0.000362207711,0.255443639,0.000362207711,0.173385549,0.000362207711,0.253501369,0.000362207711,0.0680348747,0.000362207711,2.90469061,0.000362207711,2.87440572,0.000362207711,0.0,0.000362207711,0.173589803
0.000367207711,0.173297352,0.000367207711,0.254299549,0.000367207711,0.174500801,0.000367207711,0.252425044,0.000367207711,0.0685370259,0.000367207711,2.82573056,0.000367207711,2.79550711,0.000367207711,0.0,0.000367207711,0.174703935
0.000372207711,0.174481725,0.000372207711,0.25311496,0.000372207711,0.175654711,0.000372207711,0.25131002,0.000372207711,0.0690570084,0.000372207711,2.74397972,0.000372207711,2.71383659,0.000372207711,0.0,0.000372207711,0.175856824
0.000377207711,0.175705252,0.000377207711,0.25189099,0.000377207711,0.176846139,0.000377207711,0.25015745,0.000377207711,0.0695942997,0.000377207711,2.65951896,0.000377207711,2.62947494,0.000377207711,0.0,0.000377207711,0.177047221
0.000382207711,0.176966752,0.000382207711,0.250628882,0.000382207711,0.178073766,0.000382207711,0.248968289,0.000382207711,0.0701483621,0.000382207711,2.57243143,0.000382207711,2.54250524,0.000382207711,0.0,0.000382207711,0.178273918
0.000387207711,0.178264929,0.000387207711,0.249329837,0.000387207711,0.17933638,0.000387207711,0.247743759,0.000387207711,0.0707186413,0.000387207711,2.48280325,0.000387207711,2.45301347,0.000387207711,0.0,0.000387207711,0.179535596
0.000392207711,0.179598529,0.000392207711,0.247995167,0.000392207711,0.18063259,0.000392207711,0.246484893,0.000392207711,0.0713045664,0.000392207711,2.39072268,0.000392207711,2.36108778,0.000392207711,0.0,0.000392207711,0.180830976
0.000397207711,0.180966184,0.000397207711,0.246626147,0.000397207711,0.181961119,0.000397207711,0.245192978,0.000397207711,0.0719055533,0.000397207711,2.29628075,0.000397207711,2.26681904,0.000397207711,0.0,0.000397207711,0.182158673
0.000402207711,0.18236657,0.000402207711,0.245224157,0.000402207711,0.183320513,0.000402207711,0.243869117,0.000402207711,0.0725210006,0.000402207711,2.1995705,0.000402207711,2.17030012,0.000402207711,0.0,0.000402207711,0.183517343
0.000407207711,0.183798256,0.000407207711,0.243790541,0.000407207711,0.184709433,0.000407207711,0.242514663,0.000407207711,0.0731502967,0.000407207711,2.10068753,0.000407207711,2.07162641,0.000407207711,0.0,0.000407207711,0.184905542
0.000412207711,0.185259853,0.000412207711,0.24232674,0.000412207711,0.186126369,0.000412207711,0.241130785,0.000412207711,0.0737928121,0.000412207711,1.99972925,0.000412207711,1.97089515,0.000412207711,0.0,0.000412207711,0.186321868
0.000417207711,0.186749873,0.000417207711,0.240834163,0.000417207711,0.187569929,0.000417207711,0.239718894,0.000417207711,0.0744479103,0.000417207711,1.89679544,0.000417207711,1.86820589,0.000417207711,0.0,0.000417207711,0.187764825
0.000422207711,0.188266867,0.000422207711,0.239314307,0.000422207711,0.189038552,0.000422207711,0.238280223,0.000422207711,0.0751149363,0.000422207711,1.79198755,0.000422207711,1.76365981,0.000422207711,0.0,0.000422207711,0.189232958
0.000427207711,0.189809294,0.000427207711,0.237768638,0.000427207711,0.190530799,0.000427207711,0.23681624,0.000427207711,0.0757932313,0.000427207711,1.68540912,0.000427207711,1.65736024,0.000427207711,0.0,0.000427207711,0.190724725
0.000432207711,0.191375654,0.000432207711,0.236198704,0.000432207711,0.192045067,0.000432207711,0.235328236,0.000432207711,0.0764821175,0.000432207711,1.57716522,0.000432207711,1.54941194,0.000432207711,0.0,0.000432207711,0.192238628
0.000437207711,0.192964359,0.000437207711,0.234606025,0.000437207711,0.193579875,0.000437207711,0.233817727,0.000437207711,0.0771809162,0.000437207711,1.46736279,0.000437207711,1.43992156,0.000437207711,0.0,0.000437207711,0.193773085
0.000442207711,0.194573863,0.000442207711,0.232992192,0.000442207711,0.195133585,0.000442207711,0.232286061,0.000442207711,0.0778889298,0.000442207711,1.35611006,0.000442207711,1.32899706,0.000442207711,0.0,0.000442207711,0.195326561
0.000447207711,0.196202537,0.000447207711,0.231358772,0.000447207711,0.196704684,0.000447207711,0.2307348,0.000447207711,0.0786054626,0.000447207711,1.24351696,0.000447207711,1.216748,0.000447207711,0.0,0.000447207711,0.196897442
0.000452207711,0.197848795,0.000452207711,0.229707395,0.000452207711,0.198291502,0.000452207711,0.22916534,0.000452207711,0.0793297994,0.000452207711,1.12969447,0.000452207711,1.10328506,0.000452207711,0.0,0.000452207711,0.198484161
0.000457207711,0.199510975,0.000457207711,0.228039666,0.000457207711,0.199892503,0.000457207711,0.227579284,0.000457207711,0.0800612308,0.000457207711,1.01475505,0.000457207711,0.988720313,0.000457207711,0.0,0.000457207711,0.200085081
0.000462207711,0.201187458,0.000462207711,0.226357249,0.000462207711,0.201505994,0.000462207711,0.225978071,0.000462207711,0.0807990269,0.000462207711,0.898812017,0.000462207711,0.87316674,0.000462207711,0.0,0.000462207711,0.201698611
0.000467207711,0.202876555,0.000467207711,0.224661782,0.000467207711,0.20313042,0.000467207711,0.224363341,0.000467207711,0.0815424671,0.000467207711,0.781979898,0.000467207711,0.756738462,0.000467207711,0.0,0.000467207711,0.203323095
0.000472207711,0.20457662,0.000472207711,0.222954956,0.000472207711,0.204764072,0.000472207711,0.222736572,0.000472207711,0.08229081,0.000472207711,0.664373909,0.000472207711,0.63955031,0.000472207711,0.0,0.000472207711,0.204956926
0.000477207711,0.206285943,0.000477207711,0.221238436,0.000477207711,0.206405385,0.000477207711,0.221099431,0.000477207711,0.0830433263,0.000477207711,0.546110197,0.000477207711,0.521718012,0.000477207711,0.0,0.000477207711,0.206598438
0.000482207711,0.208002858,0.000482207711,0.219513931,0.000482207711,0.20805264,0.000482207711,0.219453431,0.000482207711,0.083799266,0.000482207711,0.427305406,0.000482207711,0.403357796,0.000482207711,0.0,0.000482207711,0.208246013
