mode,rsrc,pos,cprobe,fcross_hz,pm_deg,tdb_10hz,rload
0db,1m,1,1f,827659,71.2778,80.5508,100k
0db,1m,1,47p,829526,71.0241,80.5508,100k
0db,1m,1,100p,831549,70.7345,80.5508,100k
0db,1m,1,220p,835881,70.064,80.5508,100k
0db,1m,1,470p,843040,68.6392,80.5508,100k
0db,1m,1,1n,848341,65.7524,80.5508,100k
0db,1m,1,1.5n,841668,63.57,80.5508,100k
0db,1m,1,2.2n,821154,61.6394,80.5508,100k
0db,1m,1,2.7n,804006,60.9077,80.5507,100k
0db,1m,1,3.3n,784079,60.4974,80.5507,100k
0db,1m,1,4.7n,745745,60.573,80.5507,100k
0db,1m,2,1f,827659,71.2778,80.5508,100k
0db,1m,2,47p,829566,71.0243,80.5508,100k
0db,1m,2,100p,831729,70.7356,80.5508,100k
0db,1m,2,220p,836803,70.0674,80.5508,100k
0db,1m,2,470p,847592,68.623,80.5508,100k
0db,1m,2,1n,871996,65.2867,80.5507,100k
0db,1m,2,1.5n,897054,61.7409,80.5507,100k
0db,1m,2,2.2n,934754,56.022,80.5507,100k
0db,1m,2,2.7n,962546,51.3465,80.5507,100k
0db,1m,2,3.3n,993329,45.2105,80.5507,100k
0db,1m,2,4.7n,1.02684E+06,31.333,80.5507,100k
0db,1k,1,1f,827605,71.0185,80.5508,100k
0db,1k,1,47p,829472,70.7643,80.5508,100k
0db,1k,1,100p,831494,70.474,80.5508,100k
0db,1k,1,220p,835824,69.8023,80.5508,100k
0db,1k,1,470p,842981,68.3754,80.5508,100k
0db,1k,1,1n,848282,65.4871,80.5508,100k
0db,1k,1,1.5n,841611,63.307,80.5508,100k
0db,1k,1,2.2n,821105,61.3826,80.5508,100k
0db,1k,1,2.7n,803961,60.6561,80.5507,100k
0db,1k,1,3.3n,784039,60.2519,80.5507,100k
0db,1k,1,4.7n,745712,60.3393,80.5507,100k
0db,1k,2,1f,827605,71.0185,80.5508,100k
0db,1k,2,47p,829512,70.7644,80.5508,100k
0db,1k,2,100p,831674,70.4751,80.5508,100k
0db,1k,2,220p,836745,69.8054,80.5508,100k
0db,1k,2,470p,847531,68.3578,80.5508,100k
0db,1k,2,1n,871925,65.0144,80.5507,100k
0db,1k,2,1.5n,896973,61.4613,80.5507,100k
0db,1k,2,2.2n,934654,55.732,80.5507,100k
0db,1k,2,2.7n,962433,51.0491,80.5507,100k
0db,1k,2,3.3n,993202,44.9052,80.5507,100k
0db,1k,2,4.7n,1.02672E+06,31.0196,80.5507,100k
0db,2.5k,1,1f,827418,70.6334,80.5508,100k
0db,2.5k,1,47p,829284,70.3784,80.5508,100k
0db,2.5k,1,100p,831304,70.0872,80.5508,100k
0db,2.5k,1,220p,835625,69.4139,80.5508,100k
0db,2.5k,1,470p,842777,67.9842,80.5508,100k
0db,2.5k,1,1n,848075,65.0944,80.5508,100k
0db,2.5k,1,1.5n,841414,62.9177,80.5508,100k
0db,2.5k,1,2.2n,820932,61.0026,80.5508,100k
0db,2.5k,1,2.7n,803804,60.2835,80.5507,100k
0db,2.5k,1,3.3n,783898,59.888,80.5507,100k
0db,2.5k,1,4.7n,745594,59.9922,80.5507,100k
0db,2.5k,2,1f,827418,70.6334,80.5508,100k
0db,2.5k,2,47p,829324,70.3785,80.5508,100k
0db,2.5k,2,100p,831484,70.0882,80.5508,100k
0db,2.5k,2,220p,836546,69.4166,80.5508,100k
0db,2.5k,2,470p,847322,67.9645,80.5508,100k
0db,2.5k,2,1n,871677,64.6117,80.5507,100k
0db,2.5k,2,1.5n,896688,61.0494,80.5507,100k
0db,2.5k,2,2.2n,934298,55.3078,80.5507,100k
0db,2.5k,2,2.7n,962026,50.617,80.5507,100k
0db,2.5k,2,3.3n,992742,44.4655,80.5507,100k
0db,2.5k,2,4.7n,1.02626E+06,30.5742,80.5507,100k
0db,2.571k,1,1f,827406,70.6153,80.5508,100k
0db,2.571k,1,47p,829271,70.3602,80.5508,100k
0db,2.571k,1,100p,831292,70.0691,80.5508,100k
0db,2.571k,1,220p,835613,69.3957,80.5508,100k
0db,2.571k,1,470p,842764,67.9658,80.5508,100k
0db,2.571k,1,1n,848062,65.076,80.5508,100k
0db,2.571k,1,1.5n,841401,62.8994,80.5508,100k
0db,2.571k,1,2.2n,820921,60.9847,80.5508,100k
0db,2.571k,1,2.7n,803794,60.266,80.5507,100k
0db,2.571k,1,3.3n,783889,59.8709,80.5507,100k
0db,2.571k,1,4.7n,745586,59.9759,80.5507,100k
0db,2.571k,2,1f,827406,70.6153,80.5508,100k
0db,2.571k,2,47p,829312,70.3603,80.5508,100k
0db,2.571k,2,100p,831472,70.07,80.5508,100k
0db,2.571k,2,220p,836533,69.3983,80.5508,100k
0db,2.571k,2,470p,847309,67.946,80.5508,100k
0db,2.571k,2,1n,871661,64.5928,80.5507,100k
0db,2.571k,2,1.5n,896670,61.0301,80.5507,100k
0db,2.571k,2,2.2n,934276,55.2881,80.5507,100k
0db,2.571k,2,2.7n,961999,50.597,80.5507,100k
0db,2.571k,2,3.3n,992713,44.4452,80.5507,100k
0db,2.571k,2,4.7n,1.02623E+06,30.5539,80.5507,100k
0db,2.611k,1,1f,827400,70.6051,80.5508,100k
0db,2.611k,1,47p,829265,70.35,80.5508,100k
0db,2.611k,1,100p,831285,70.0588,80.5508,100k
0db,2.611k,1,220p,835606,69.3854,80.5508,100k
0db,2.611k,1,470p,842756,67.9555,80.5508,100k
0db,2.611k,1,1n,848054,65.0656,80.5508,100k
0db,2.611k,1,1.5n,841394,62.8892,80.5508,100k
0db,2.611k,1,2.2n,820914,60.9747,80.5508,100k
0db,2.611k,1,2.7n,803789,60.2562,80.5507,100k
0db,2.611k,1,3.3n,783884,59.8613,80.5507,100k
0db,2.611k,1,4.7n,745582,59.9667,80.5507,100k
0db,2.611k,2,1f,827400,70.6051,80.5508,100k
0db,2.611k,2,47p,829305,70.3501,80.5508,100k
0db,2.611k,2,100p,831465,70.0598,80.5508,100k
0db,2.611k,2,220p,836526,69.388,80.5508,100k
0db,2.611k,2,470p,847301,67.9356,80.5508,100k
0db,2.611k,2,1n,871652,64.5822,80.5507,100k
0db,2.611k,2,1.5n,896660,61.0192,80.5507,100k
0db,2.611k,2,2.2n,934262,55.277,80.5507,100k
0db,2.611k,2,2.7n,961984,50.5857,80.5507,100k
0db,2.611k,2,3.3n,992696,44.4338,80.5507,100k
0db,2.611k,2,4.7n,1.02622E+06,30.5425,80.5507,100k
0db,1m,1,1f,826482,71.261,80.348,10k
0db,1m,1,47p,828323,71.0102,80.348,10k
0db,1m,1,100p,830318,70.7238,80.348,10k
0db,1m,1,220p,834557,70.062,80.348,10k
0db,1m,1,470p,841625,68.6543,80.3481,10k
0db,1m,1,1n,846925,65.8004,80.3481,10k
0db,1m,1,1.5n,840450,63.6362,80.3481,10k
0db,1m,1,2.2n,820328,61.7097,80.3482,10k
0db,1m,1,2.7n,803417,60.9733,80.3482,10k
0db,1m,1,3.3n,783699,60.555,80.3482,10k
0db,1m,1,4.7n,745632,60.6131,80.3483,10k
0db,1m,2,1f,826482,71.261,80.348,10k
0db,1m,2,47p,828378,71.0081,80.348,10k
0db,1m,2,100p,830529,70.7202,80.348,10k
0db,1m,2,220p,835540,70.0549,80.348,10k
0db,1m,2,470p,846262,68.615,80.348,10k
0db,1m,2,1n,870431,65.2934,80.348,10k
0db,1m,2,1.5n,895222,61.7667,80.348,10k
