col0,col1,col2,col3,col4,col5,col6,col7
0.00011228,0.324198159,0.00011228,0.961568394,0.00011228,1.00907525,0.00011228,1.85064442
0.00011328,0.326583448,0.00011328,0.969140662,0.00011328,1.01663922,0.00011328,1.85826942
0.00011428,0.328955844,0.00011428,0.97667275,0.00011428,1.024163,0.00011428,1.86585398
0.00011528,0.331315253,0.00011528,0.984164382,0.00011528,1.03164634,0.00011528,1.87339778
0.00011628,0.333661582,0.00011628,0.99161524,0.00011628,1.0390889,0.00011628,1.88090053
0.00011728,0.335994739,0.00011728,0.999025052,0.00011728,1.04649043,0.00011728,1.88836194
0.00011828,0.338314632,0.00011828,1.0063935,0.00011828,1.0538506,0.00011828,1.8957817
0.00011928,0.340621168,0.00011928,1.01372033,0.00011928,1.06116915,0.00011928,1.90315954
0.00012028,0.342914257,0.00012028,1.02100521,0.00012028,1.06844576,0.00012028,1.91049514
0.00012128,0.345193809,0.00012128,1.02824789,0.00012128,1.07568017,0.00012128,1.91778824
0.00012228,0.347459733,0.00012228,1.03544805,0.00012228,1.08287208,0.00012228,1.92503853
0.00012328,0.34971194,0.00012328,1.04260544,0.00012328,1.09002121,0.00012328,1.93224573
0.00012428,0.35195034,0.00012428,1.04971974,0.00012428,1.09712728,0.00012428,1.93940956
0.00012528,0.354174847,0.00012528,1.05679071,0.00012528,1.10419001,0.00012528,1.94652973
0.00012628,0.356385371,0.00012628,1.06381803,0.00012628,1.11120911,0.00012628,1.95360597
0.00012728,0.358581826,0.00012728,1.07080146,0.00012728,1.11818432,0.00012728,1.96063799
0.00012828,0.360764124,0.00012828,1.0777407,0.00012828,1.12511535,0.00012828,1.96762551
0.00012928,0.36293218,0.00012928,1.08463549,0.00012928,1.13200193,0.00012928,1.97456827
0.00013028,0.365085908,0.00013028,1.09148554,0.00013028,1.13884379,0.00013028,1.98146598
0.00013128,0.367225224,0.00013128,1.0982906,0.00013128,1.14564067,0.00013128,1.98831838
0.00013228,0.369350041,0.00013228,1.10505038,0.00013228,1.15239228,0.00013228,1.99512519
0.00013328,0.371460278,0.00013328,1.11176464,0.00013328,1.15909838,0.00013328,2.00188615
0.00013428,0.37355585,0.00013428,1.11843309,0.00013428,1.16575868,0.00013428,2.00860098
