mode,rsrc,pos,cprobe,fcross_hz,pm_deg,tdb_10hz,rload
10db,1k,1,1f,124593,97.6676,70.9207,100k
10db,1k,1,47p,124599,97.6406,70.9207,100k
10db,1k,1,100p,124606,97.6101,70.9207,100k
10db,1k,1,220p,124620,97.5411,70.9207,100k
10db,1k,1,470p,124643,97.3967,70.9207,100k
10db,1k,1,1n,124669,97.0892,70.9207,100k
10db,1k,1,1.5n,124662,96.798,70.9207,100k
10db,1k,1,2.2n,124602,96.3905,70.9206,100k
10db,1k,1,2.7n,124523,96.1009,70.9206,100k
10db,1k,1,3.3n,124392,95.7563,70.9206,100k
10db,1k,1,4.7n,123936,94.9734,70.9206,100k
10db,1k,2,1f,124593,97.6676,70.9207,100k
10db,1k,2,47p,124599,97.6406,70.9207,100k
