cella,variante,f_hz,amp,gm,rl,grandezza,uscita,picco_V,t_picco_s,finestra_s,esito,nota
mev_lz,l29d_N_ev,1000,0,10,100k,A_rel,FIXJACK2,1.011e-08,9.823167,2.000,sotto,riferimento g10mai_lz_N
mev_lz,l29d_N_ev,1000,0,10,100k,B2,FIXJACK2,7.577e-09,7.520000,,sotto,mute da t_ins+t_grad+20 ms a t_rel
on_r300p,accensione_N,1000,0,10,100k,A_ins,MAINJACK,0.0001444,0.232354,2.000,SOPRA,riferimento g10sempre_lz_N
on_r300p,accensione_N,1000,0,10,100k,A_rel,MAINJACK,3.193e-08,3.923229,2.000,sotto,riferimento g10mai_lz_N
on_r300p,accensione_N,1000,0,10,100k,B2,MAINJACK,0.0001444,0.232354,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
on_r300p,accensione_N,1000,0,10,100k,A_ins,FIXJACK1,0.01128,0.292375,2.000,SOPRA,riferimento g10sempre_lz_N
on_r300p,accensione_N,1000,0,10,100k,A_rel,FIXJACK1,1.013e-08,3.923094,2.000,sotto,riferimento g10mai_lz_N
on_r300p,accensione_N,1000,0,10,100k,B2,FIXJACK1,0.01128,0.292375,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
on_r300p,accensione_N,1000,0,10,100k,A_ins,FIXJACK2,0.01128,0.292375,2.000,SOPRA,riferimento g10sempre_lz_N
on_r300p,accensione_N,1000,0,10,100k,A_rel,FIXJACK2,1.013e-08,3.923156,2.000,sotto,riferimento g10mai_lz_N
on_r300p,accensione_N,1000,0,10,100k,B2,FIXJACK2,0.01128,0.292375,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
on_r10m,accensione_N,1000,0,10,100k,A_ins,MAINJACK,0.0004461,0.110906,2.000,SOPRA,riferimento g10sempre_lz_N
on_r10m,accensione_N,1000,0,10,100k,A_rel,MAINJACK,3.193e-08,3.923219,2.000,sotto,riferimento g10mai_lz_N
on_r10m,accensione_N,1000,0,10,100k,B2,MAINJACK,0.0003666,0.180969,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
on_r10m,accensione_N,1000,0,10,100k,A_ins,FIXJACK1,0.00645,0.186104,2.000,SOPRA,riferimento g10sempre_lz_N
on_r10m,accensione_N,1000,0,10,100k,A_rel,FIXJACK1,1.012e-08,3.923083,2.000,sotto,riferimento g10mai_lz_N
on_r10m,accensione_N,1000,0,10,100k,B2,FIXJACK1,0.00645,0.186104,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
on_r10m,accensione_N,1000,0,10,100k,A_ins,FIXJACK2,0.00645,0.186104,2.000,SOPRA,riferimento g10sempre_lz_N
on_r10m,accensione_N,1000,0,10,100k,A_rel,FIXJACK2,1.012e-08,3.923219,2.000,sotto,riferimento g10mai_lz_N
on_r10m,accensione_N,1000,0,10,100k,B2,FIXJACK2,0.00645,0.186104,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
g0sempre_lz,rif,1000,0,0,100k,B1,MAINJACK,2.663e-14,16.429500,,sotto,"riferimento sempre in mute, da 0,5 s"
g0sempre_lz,rif,1000,0,0,100k,B1,FIXJACK1,2.497e-14,4.389948,,sotto,"riferimento sempre in mute, da 0,5 s"
g0sempre_lz,rif,1000,0,0,100k,B1,FIXJACK2,2.954e-14,13.018000,,sotto,"riferimento sempre in mute, da 0,5 s"
g10sempre_lz,rif,1000,0,10,100k,B1,MAINJACK,8.355e-14,7.836740,,sotto,"riferimento sempre in mute, da 0,5 s"
g10sempre_lz,rif,1000,0,10,100k,B1,FIXJACK1,2.442e-14,10.931135,,sotto,"riferimento sempre in mute, da 0,5 s"
g10sempre_lz,rif,1000,0,10,100k,B1,FIXJACK2,2.926e-14,12.119417,,sotto,"riferimento sempre in mute, da 0,5 s"
