cella,variante,f_hz,amp,gm,rl,grandezza,uscita,picco_V,t_picco_s,finestra_s,esito,nota
off_r300p_d0,spegnimento,1000,0,10,100k,A_ins,FIXJACK2,8.021e-05,1.164979,2.000,sotto,riferimento g10sempre_lz
off_r300p_d0,spegnimento,1000,0,10,100k,B2,FIXJACK2,8.021e-05,1.164979,,sotto,mute da t_ins+t_grad+20 ms a t_rel
off_r300p_d5,spegnimento,1000,0,10,100k,A_ins,MAINJACK,0.0002346,1.165021,2.000,SOPRA,riferimento g10sempre_lz
off_r300p_d5,spegnimento,1000,0,10,100k,B2,MAINJACK,0.0002346,1.165021,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
off_r300p_d5,spegnimento,1000,0,10,100k,A_ins,FIXJACK1,8.021e-05,1.164979,2.000,sotto,riferimento g10sempre_lz
off_r300p_d5,spegnimento,1000,0,10,100k,B2,FIXJACK1,8.021e-05,1.164979,,sotto,mute da t_ins+t_grad+20 ms a t_rel
off_r300p_d5,spegnimento,1000,0,10,100k,A_ins,FIXJACK2,8.021e-05,1.164979,2.000,sotto,riferimento g10sempre_lz
off_r300p_d5,spegnimento,1000,0,10,100k,B2,FIXJACK2,8.021e-05,1.164979,,sotto,mute da t_ins+t_grad+20 ms a t_rel
off_r300p_d20,spegnimento,1000,0,10,100k,A_ins,MAINJACK,0.0009325,1.020042,2.000,SOPRA,riferimento g10sempre_lz
off_r300p_d20,spegnimento,1000,0,10,100k,B2,MAINJACK,0.0009325,1.020042,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
off_r300p_d20,spegnimento,1000,0,10,100k,A_ins,FIXJACK1,0.0002969,1.020042,2.000,SOPRA,riferimento g10sempre_lz
off_r300p_d20,spegnimento,1000,0,10,100k,B2,FIXJACK1,0.0002969,1.020042,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
off_r300p_d20,spegnimento,1000,0,10,100k,A_ins,FIXJACK2,0.0002969,1.020042,2.000,SOPRA,riferimento g10sempre_lz
off_r300p_d20,spegnimento,1000,0,10,100k,B2,FIXJACK2,0.0002969,1.020042,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
off_r300p_d100,spegnimento,1000,0,10,100k,A_ins,MAINJACK,0.005177,1.100042,2.000,SOPRA,riferimento g10sempre_lz
off_r300p_d100,spegnimento,1000,0,10,100k,B2,MAINJACK,0.005177,1.100042,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
off_r300p_d100,spegnimento,1000,0,10,100k,A_ins,FIXJACK1,0.001684,1.100042,2.000,SOPRA,riferimento g10sempre_lz
off_r300p_d100,spegnimento,1000,0,10,100k,B2,FIXJACK1,0.001684,1.100042,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
off_r300p_d100,spegnimento,1000,0,10,100k,A_ins,FIXJACK2,0.001684,1.100042,2.000,SOPRA,riferimento g10sempre_lz
off_r300p_d100,spegnimento,1000,0,10,100k,B2,FIXJACK2,0.001684,1.100042,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
off_r300m_d0,spegnimento,1000,0,10,100k,A_ins,MAINJACK,0.0002377,1.113031,2.000,SOPRA,riferimento g10sempre_lz
off_r300m_d0,spegnimento,1000,0,10,100k,B2,MAINJACK,0.0002377,1.113031,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
off_r300m_d0,spegnimento,1000,0,10,100k,A_ins,FIXJACK1,7.964e-05,1.112979,2.000,sotto,riferimento g10sempre_lz
off_r300m_d0,spegnimento,1000,0,10,100k,B2,FIXJACK1,7.964e-05,1.112979,,sotto,mute da t_ins+t_grad+20 ms a t_rel
off_r300m_d0,spegnimento,1000,0,10,100k,A_ins,FIXJACK2,7.964e-05,1.112979,2.000,sotto,riferimento g10sempre_lz
off_r300m_d0,spegnimento,1000,0,10,100k,B2,FIXJACK2,7.964e-05,1.112979,,sotto,mute da t_ins+t_grad+20 ms a t_rel
off_r300m_d5,spegnimento,1000,0,10,100k,A_ins,MAINJACK,0.0002377,1.113031,2.000,SOPRA,riferimento g10sempre_lz
off_r300m_d5,spegnimento,1000,0,10,100k,B2,MAINJACK,0.0002377,1.113031,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
off_r300m_d5,spegnimento,1000,0,10,100k,A_ins,FIXJACK1,7.964e-05,1.112979,2.000,sotto,riferimento g10sempre_lz
off_r300m_d5,spegnimento,1000,0,10,100k,B2,FIXJACK1,7.964e-05,1.112979,,sotto,mute da t_ins+t_grad+20 ms a t_rel
off_r300m_d5,spegnimento,1000,0,10,100k,A_ins,FIXJACK2,7.964e-05,1.112979,2.000,sotto,riferimento g10sempre_lz
off_r300m_d5,spegnimento,1000,0,10,100k,B2,FIXJACK2,7.964e-05,1.112979,,sotto,mute da t_ins+t_grad+20 ms a t_rel
off_r300m_d20,spegnimento,1000,0,10,100k,A_ins,MAINJACK,0.0005453,1.020042,2.000,SOPRA,riferimento g10sempre_lz
off_r300m_d20,spegnimento,1000,0,10,100k,B2,MAINJACK,0.0005453,1.020042,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
off_r300m_d20,spegnimento,1000,0,10,100k,A_ins,FIXJACK1,0.000174,1.020042,2.000,SOPRA,riferimento g10sempre_lz
off_r300m_d20,spegnimento,1000,0,10,100k,B2,FIXJACK1,0.000174,1.020042,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
off_r300m_d20,spegnimento,1000,0,10,100k,A_ins,FIXJACK2,0.000174,1.020042,2.000,SOPRA,riferimento g10sempre_lz
off_r300m_d20,spegnimento,1000,0,10,100k,B2,FIXJACK2,0.000174,1.020042,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
off_r300m_d100,spegnimento,1000,0,10,100k,A_ins,MAINJACK,0.003334,1.100000,2.000,SOPRA,riferimento g10sempre_lz
off_r300m_d100,spegnimento,1000,0,10,100k,B2,MAINJACK,0.003334,1.100000,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
off_r300m_d100,spegnimento,1000,0,10,100k,A_ins,FIXJACK1,0.001061,1.100000,2.000,SOPRA,riferimento g10sempre_lz
off_r300m_d100,spegnimento,1000,0,10,100k,B2,FIXJACK1,0.001061,1.100000,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
off_r300m_d100,spegnimento,1000,0,10,100k,A_ins,FIXJACK2,0.001061,1.100000,2.000,SOPRA,riferimento g10sempre_lz
off_r300m_d100,spegnimento,1000,0,10,100k,B2,FIXJACK2,0.001061,1.100000,,SOPRA,mute da t_ins+t_grad+20 ms a t_rel
g10sempre_lz,rif,1000,0,10,100k,B1,MAINJACK,8.45e-14,4.487750,,sotto,"riferimento sempre in mute, da 0,5 s"
g10sempre_lz,rif,1000,0,10,100k,B1,FIXJACK1,2.435e-14,16.205979,,sotto,"riferimento sempre in mute, da 0,5 s"
g10sempre_lz,rif,1000,0,10,100k,B1,FIXJACK2,2.518e-14,4.633615,,sotto,"riferimento sempre in mute, da 0,5 s"
