cand,pos,rsrc,cwire,fcross_hz,pm_deg,tdb_10hz
1,0,1m,1f,644320,71.3307,78.2433
1,0,1m,47p,645053,71.1599,78.2433
1,0,1m,100p,645885,70.9662,78.2433
1,0,1m,220p,647801,70.5235,78.2433
1,0,1m,470p,651778,69.5872,78.2433
1,0,1m,1n,660107,67.5403,78.2433
1,0,1m,2.2n,678537,62.5838,78.2433
1,0,1m,4.7n,707564,51.3138,78.2433
1,0,430,1f,644311,71.2438,78.2433
1,0,430,47p,645045,71.0728,78.2433
1,0,430,100p,645877,70.8791,78.2433
1,0,430,220p,647792,70.4361,78.2433
1,0,430,470p,651770,69.4993,78.2433
1,0,430,1n,660098,67.4512,78.2433
1,0,430,2.2n,678526,62.4924,78.2433
1,0,430,4.7n,707553,51.2187,78.2432
1,6,1m,1f,645016,71.3299,78.3781
1,6,1m,47p,645178,71.2869,78.3781
1,6,1m,100p,645300,71.2392,78.3781
1,6,1m,220p,645342,71.1397,78.3781
1,6,1m,470p,644593,70.9944,78.3781
1,6,1m,1n,641975,70.9309,78.3781
1,6,1m,2.2n,638876,71.0567,78.3781
1,6,1m,4.7n,637388,71.1936,78.3781
1,6,430,1f,645008,71.2429,78.3781
1,6,430,47p,645170,71.1998,78.3781
1,6,430,100p,645292,71.1521,78.3781
1,6,430,220p,645334,71.0526,78.3781
1,6,430,470p,644585,70.9074,78.3781
1,6,430,1n,641967,70.8443,78.3781
1,6,430,2.2n,638868,70.9705,78.3781
1,6,430,4.7n,637380,71.1076,78.3781
1,12,1m,1f,645199,71.3298,78.4139
1,12,1m,47p,645242,71.3188,78.4139
1,12,1m,100p,645278,71.3066,78.4139
1,12,1m,220p,645313,71.2804,78.4139
1,12,1m,470p,645202,71.2362,78.4139
1,12,1m,1n,644562,71.1981,78.4139
1,12,1m,2.2n,643465,71.2218,78.4139
1,12,1m,4.7n,642808,71.2708,78.4138
1,12,430,1f,645191,71.2427,78.4139
1,12,430,47p,645234,71.2317,78.4139
1,12,430,100p,645270,71.2196,78.4139
1,12,430,220p,645305,71.1933,78.4139
1,12,430,470p,645194,71.1492,78.4139
1,12,430,1n,644554,71.1111,78.4139
1,12,430,2.2n,643457,71.135,78.4139
1,12,430,4.7n,642800,71.184,78.4138
2,0,1m,1f,647335,71.3265,78.8327
2,0,1m,47p,648101,71.1535,78.8327
2,0,1m,100p,648964,70.9575,78.8327
2,0,1m,220p,650916,70.5104,78.8327
2,0,1m,470p,654969,69.5647,78.8327
2,0,1m,1n,663538,67.4931,78.8327
2,0,1m,2.2n,682492,62.47,78.8327
2,0,1m,4.7n,712446,51.0152,78.8326
2,0,430,1f,647327,71.2392,78.8327
2,0,430,47p,648092,71.066,78.8327
2,0,430,100p,648955,70.8699,78.8327
2,0,430,220p,650907,70.4226,78.8327
2,0,430,470p,654960,69.4763,78.8327
2,0,430,1n,663529,67.4036,78.8327
2,0,430,2.2n,682482,62.3781,78.8327
2,0,430,4.7n,712434,50.9196,78.8326
2,6,1m,1f,648050,71.3255,78.9764
2,6,1m,47p,648204,71.2824,78.9764
2,6,1m,100p,648282,71.2358,78.9764
2,6,1m,220p,648113,71.1487,78.9764
2,6,1m,470p,646929,71.0674,78.9764
2,6,1m,1n,644807,71.1002,78.9764
2,6,1m,2.2n,643335,71.2013,78.9763
2,6,1m,4.7n,642769,71.2683,78.9763
2,6,430,1f,648042,71.2381,78.9764
2,6,430,47p,648196,71.1949,78.9764
2,6,430,100p,648274,71.1483,78.9764
2,6,430,220p,648105,71.0612,78.9764
2,6,430,470p,646921,70.9801,78.9764
2,6,430,1n,644800,71.0131,78.9764
2,6,430,2.2n,643328,71.1144,78.9764
2,6,430,4.7n,642761,71.1815,78.9763
2,12,1m,1f,648240,71.3253,79.0149
2,12,1m,47p,648281,71.3142,79.0149
2,12,1m,100p,648309,71.3021,79.0149
2,12,1m,220p,648300,71.2778,79.0149
2,12,1m,470p,648053,71.247,79.0149
2,12,1m,1n,647402,71.2435,79.0149
2,12,1m,2.2n,646794,71.2749,79.0149
2,12,1m,4.7n,646533,71.3011,79.0149
2,12,430,1f,648232,71.2378,79.015
2,12,430,47p,648273,71.2267,79.015
2,12,430,100p,648301,71.2146,79.015
2,12,430,220p,648292,71.1903,79.015
2,12,430,470p,648045,71.1595,79.0149
2,12,430,1n,647394,71.1561,79.0149
2,12,430,2.2n,646785,71.1876,79.0149
2,12,430,4.7n,646525,71.2139,79.0149
