col0,col1
20.0,69.8530859
22.4403691,69.8440628
25.1785082,69.8326399
28.2507509,69.8182302
31.6978638,69.8001002
35.5655882,69.7773379
39.9052463,69.7488147
44.7744228,69.7131424
50.2377286,69.6686241
56.3676586,69.6132026
63.2455532,69.5444084
70.9626778,69.4593123
79.6214341,69.3544921
89.3367184,69.2260236
100.237447,69.0695094
112.468265,68.8801624
126.191469,68.6529558
141.589157,68.3828473
158.865647,68.0650727
178.250188,67.6954843
200.0,67.2708956
224.403691,66.789376
251.785082,66.2504423
282.507509,65.6551082
316.978638,65.0057816
355.655882,64.3060298
399.052463,63.5602612
447.744228,62.7733771
502.377286,61.950445
563.676586,61.0964285
632.455532,60.21599
709.626778,59.3133651
796.214341,58.392301
893.367184,57.4560428
1002.37447,56.5073524
1124.68265,55.5485487
1261.91469,54.5815569
1415.89157,53.6079614
1588.65647,52.6290566
1782.50188,51.6458946
2000.0,50.6593264
2244.03691,49.6700384
2517.85082,48.6785824
2825.07509,47.6854019
3169.78638,46.6908524
3556.55882,45.6952195
3990.52463,44.6987329
4477.44228,43.7015777
5023.77286,42.7039043
5636.76586,41.7058357
6324.55532,40.7074744
7096.26778,39.7089072
7962.14341,38.7102103
8933.67184,37.7114528
10023.7447,36.7127007
11246.8265,35.7140203
12619.1469,34.7154815
14158.9157,33.7171616
15886.5647,32.7191494
17825.0188,31.7215497
20000.0,30.7244884
22440.3691,29.7281192
25178.5082,28.7326311
28250.7509,27.7382573
31697.8638,26.7452863
35565.5882,25.754075
39905.2463,24.7650642
44774.4228,23.7787963
50237.7286,22.7959355
56367.6586,21.8172905
63245.5532,20.843837
70962.6778,19.8767398
79621.4341,18.9173701
89336.7184,17.9673133
100237.447,17.0283604
112468.265,16.1024737
126191.469,15.1917169
141589.157,14.2981408
158865.647,13.4236186
178250.188,12.569636
200000.0,11.7370545
